Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
2791,Ellyes Skhiri\c2211709,tn TUN,MF,Köln,de Bundesliga,24,1995,32,2672,84,87.3,29.7,31,85,26,1,35,2,1.09,47,61,-14,-0.47,+0.46,42.9,44.4,-1.5,-0.05,+0.60,Matches
2792,Oliver Skipp\6250083a,eng ENG,MFDF,Tottenham,eng Premier League,18,2000,7,77,11,2.3,0.9,1,45,0,6,5,17,2.14,0,1,-1,-1.17,-1.57,0.4,1.8,-1.5,-1.72,-1.60,Matches
2793,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,28,1991,37,3330,90,97.4,37.0,37,90,37,0,,0,1.24,51,64,-13,-0.35,-0.35,51.8,54.4,-2.6,-0.07,-0.85,Matches
2794,Andreas Skov Olsen\c50cee19,dk DEN,FWMF,Bologna,it Serie A,19,1999,26,760,29,22.2,8.4,7,61,0,19,18,8,1.12,11,14,-3,-0.36,-0.02,9.8,14.4,-4.6,-0.55,-0.64,Matches
2795,Robert Skov\ff98492b,dk DEN,DFFW,Hoffenheim,de Bundesliga,23,1996,31,2608,84,85.2,29.0,29,88,23,2,33,1,1.55,48,45,+3,+0.10,+0.70,45.2,46.1,-0.9,-0.03,+0.18,Matches
2796,Simon Skrabb\45af5134,fi FIN,MFFW,Brescia,it Serie A,24,1995,10,257,26,7.5,2.9,3,48,0,7,16,3,0.50,1,7,-6,-2.10,-1.02,3.4,7.3,-4.0,-1.38,-0.49,Matches
2797,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,24,1995,32,2627,82,76.8,29.2,30,87,27,2,15,2,2.22,61,30,+31,+1.06,-0.53,53.7,31.1,+22.6,+0.77,-0.26,Matches
2798,Martin Škrtel\defb905a,sk SVK,DF,Atalanta,it Serie A,34,1984,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2799,Steven Skrzybski\58ce23e5,de GER,FWMF,Düsseldorf,de Bundesliga,26,1992,11,530,48,17.3,5.9,6,76,3,5,15,3,0.64,4,14,-10,-1.70,-0.95,5.6,9.5,-3.9,-0.66,+0.02,Matches
2800,Steven Skrzybski\58ce23e5,de GER,FWMF,Schalke 04,de Bundesliga,26,1992,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
2801,Petar Škuletić\d9a66c60,rs SRB,FW,Montpellier,fr Ligue 1,29,1990,5,106,21,4.2,1.2,1,64,0,4,11,12,0.20,1,2,-1,-0.85,-0.92,2.0,1.4,+0.6,+0.55,+0.65,Matches
2802,Islam Slimani\ffec9769,dz ALG,FW,Monaco,fr Ligue 1,31,1988,18,1285,71,51.0,14.3,14,86,10,4,19,1,1.67,28,19,+9,+0.63,+1.29,30.0,19.7,+10.2,+0.72,+0.88,Matches
2803,William Smallbone\5e105217,ie IRL,MF,Southampton,eng Premier League,19,2000,9,393,44,11.5,4.4,4,74,0,5,19,5,2.00,8,4,+4,+0.92,+1.30,7.8,4.3,+3.5,+0.80,+0.88,Matches
2804,Chris Smalling\b6964eb6,eng ENG,DF,Roma,it Serie A,29,1989,30,2566,86,75.0,28.5,29,88,28,1,17,1,1.67,54,38,+16,+0.56,-0.49,52.1,36.8,+15.4,+0.54,-0.40,Matches
2805,Dennis Smarsch\45f6f52b,de GER,GK,Hertha BSC,de Bundesliga,20,1999,2,151,76,4.9,1.7,1,90,1,1,61,11,0.00,1,4,-3,-1.79,-1.54,1.4,4.4,-3.1,-1.82,-1.58,Matches
2806,Adam Smith\20b104bc,eng ENG,DF,Bournemouth,eng Premier League,28,1991,24,2055,86,60.1,22.8,24,86,19,0,,0,0.83,23,40,-17,-0.74,-0.22,26.4,34.4,-7.9,-0.35,+0.11,Matches
2807,Matthew Smith\54b6eed9,eng ENG,MF,Arsenal,eng Premier League,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2808,Emile Smith-Rowe\17695062,eng ENG,MF,Arsenal,eng Premier League,19,2000,2,97,49,2.8,1.1,1,65,0,1,32,2,0.50,0,0,0,0.00,-0.22,0.6,0.9,-0.2,-0.22,-0.03,Matches
2809,Fyodor Smolov\cbbfa2e7,ru RUS,FW,Celta Vigo,es La Liga,29,1990,14,743,53,21.7,8.3,10,67,1,4,19,0,1.36,13,8,+5,+0.61,+1.18,8.1,9.2,-1.2,-0.14,-0.04,Matches
2810,Robert Snodgrass\9f4647e9,sct SCO,MFFW,West Ham,eng Premier League,31,1987,24,1509,63,44.1,16.8,17,82,7,7,17,4,0.92,20,33,-13,-0.78,-0.78,16.0,30.0,-14.0,-0.84,-0.80,Matches
2811,Cédric Soares\839c14e1,pt POR,DF,Arsenal,eng Premier League,27,1991,5,249,50,7.3,2.8,3,76,0,2,11,1,1.80,4,2,+2,+0.72,+0.55,2.1,4.0,-1.9,-0.70,-0.54,Matches
2812,Cédric Soares\839c14e1,pt POR,DF,Southampton,eng Premier League,27,1991,16,1306,82,38.2,14.5,16,82,12,0,,3,1.69,19,18,+1,+0.07,+0.49,21.3,16.2,+5.1,+0.35,+0.53,Matches
2813,Rafa Soares\062fc2e6,pt POR,DF,Eibar,es La Liga,24,1995,6,435,73,12.7,4.8,6,73,3,0,,6,1.50,6,6,0,0.00,+0.51,7.6,6.2,+1.3,+0.28,+0.61,Matches
2814,Lasse Sobiech\c46607bf,de GER,DF,Köln,de Bundesliga,28,1991,1,90,90,2.9,1.0,1,90,1,0,,8,0.00,0,2,-2,-2.00,-1.52,1.1,2.0,-0.9,-0.93,-0.83,Matches
2815,Marcel Sobottka\664590fa,de GER,MF,Düsseldorf,de Bundesliga,25,1994,18,701,39,22.9,7.8,8,71,2,10,13,9,1.11,4,15,-11,-1.41,-0.65,5.6,13.4,-7.8,-1.00,-0.41,Matches
2816,Rubén Sobrino\19b776e9,es ESP,FWMF,Valencia,es La Liga,27,1992,13,170,13,5.0,1.9,1,59,0,12,9,12,1.62,4,2,+2,+1.06,+1.31,2.5,2.4,+0.2,+0.09,+0.43,Matches
2817,Dominic Solanke\e77dc3b2,eng ENG,FWMF,Bournemouth,eng Premier League,21,1997,32,1651,52,48.3,18.3,17,81,10,15,18,6,0.78,22,39,-17,-0.93,-0.52,20.7,28.2,-7.5,-0.41,-0.04,Matches
2818,Roberto Soldado\9d66fbe3,es ESP,FW,Granada,es La Liga,34,1985,33,2347,71,68.6,26.1,30,76,13,3,26,3,1.58,35,33,+2,+0.08,-0.34,27.7,28.5,-0.8,-0.03,-0.08,Matches
2819,Carlos Soler\fed17f5a,es ESP,MF,Valencia,es La Liga,22,1997,28,2066,74,60.4,23.0,24,81,12,4,34,1,1.29,26,31,-5,-0.22,-0.08,21.0,30.3,-9.3,-0.41,-0.23,Matches
2820,Oumar Solet\0670ee51,fr FRA,DF,Lyon,fr Ligue 1,19,2000,1,9,9,0.4,0.1,0,,0,1,8,0,1.00,0,1,-1,-10.00,-10.57,0.0,0.2,-0.2,-1.77,-2.17,Matches
2821,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34,3060,90,100.0,34.0,34,90,34,0,,0,1.91,66,40,+26,+0.76,,66.4,42.4,+23.9,+0.70,,Matches
2822,Matteo Soncin\c5bf2290,it ITA,GK,Milan,it Serie A,18,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
2823,Kévin Soni\6435143e,cm CMR,FW,Espanyol,es La Liga,21,1998,1,4,4,0.1,0.0,0,,0,1,4,0,1.00,0,0,0,0.00,+0.82,0.0,0.0,0.0,0.00,+0.30,Matches
2824,David Soria\8f8c6934,es ESP,GK,Getafe,es La Liga,26,1993,38,3420,90,100.0,38.0,38,90,38,0,,0,1.42,43,37,+6,+0.16,,37.9,39.0,-1.1,-0.03,,Matches
2825,Bruno Soriano\09332647,es ESP,MF,Villarreal,es La Liga,35,1984,7,263,38,7.7,2.9,1,87,0,6,29,2,1.43,4,3,+1,+0.34,-0.03,3.9,4.6,-0.6,-0.21,-0.58,Matches
2826,Juan Soriano\5512b1a9,es ESP,GK,Leganés,es La Liga,21,1997,11,990,90,28.9,11.0,11,90,11,0,,27,0.55,5,18,-13,-1.18,-0.89,9.7,12.7,-2.9,-0.27,-0.31,Matches
2827,Roberto Soriano\9d4c45d6,it ITA,MF,Bologna,it Serie A,28,1991,29,2469,85,72.2,27.4,29,85,18,0,,0,1.31,35,40,-5,-0.18,+0.57,40.5,35.7,+4.7,+0.17,+0.80,Matches
2828,Riccardo Sottil\94816803,it ITA,FWDF,Fiorentina,it Serie A,20,1999,18,514,29,15.0,5.7,4,63,0,14,19,20,1.00,9,16,-7,-1.23,-1.54,8.5,9.1,-0.6,-0.10,-0.30,Matches
2829,Tomáš Souček\6613c819,cz CZE,MF,West Ham,eng Premier League,24,1995,13,1040,80,30.4,11.6,12,86,10,1,10,0,1.00,18,18,0,0.00,+0.49,14.7,15.1,-0.4,-0.04,+0.51,Matches
2830,Mazire Soula\2dee43e1,fr FRA,FW,Angers,fr Ligue 1,21,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2831,Adama Soumaoro\7b075c75,fr FRA,DF,Genoa,it Serie A,27,1992,8,637,80,18.6,7.1,7,85,6,1,45,4,1.38,13,14,-1,-0.14,+0.67,11.1,9.5,+1.6,+0.22,+0.66,Matches
2832,Adama Soumaoro\7b075c75,fr FRA,DF,Lille,fr Ligue 1,27,1992,6,415,69,16.5,4.6,4,90,4,2,27,7,1.67,7,5,+2,+0.43,+0.18,8.3,4.4,+3.9,+0.85,+0.59,Matches
2833,Boubakary Soumaré\ae59b359,fr FRA,MF,Lille,fr Ligue 1,20,1999,20,1213,61,48.1,13.5,15,77,7,5,11,6,1.40,12,19,-7,-0.52,-1.55,16.2,16.2,0.0,0.00,-0.69,Matches
2834,Bryan Soumaré\85e2d218,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,12,384,32,15.2,4.3,4,69,1,8,13,9,0.58,3,3,0,0.00,+0.42,4.7,5.3,-0.6,-0.15,+0.43,Matches
2835,Arnaud Souquet\4e0afc5d,fr FRA,DF,Montpellier,fr Ligue 1,27,1992,24,2016,84,80.0,22.4,22,89,21,2,27,1,1.42,26,24,+2,+0.09,+0.27,22.7,26.3,-3.5,-0.16,-0.40,Matches
2836,Djibril Sow\4c6facae,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,1997,29,1746,60,57.1,19.4,18,84,13,11,22,2,1.31,34,32,+2,+0.10,+0.31,30.3,27.3,+3.0,+0.15,+0.12,Matches
2837,Çağlar Söyüncü\21166ff4,tr TUR,DF,Leicester City,eng Premier League,23,1996,34,3036,89,88.8,33.7,34,89,33,0,,1,1.65,63,33,+30,+0.89,+1.83,54.1,41.0,+13.1,+0.39,-0.55,Matches
2838,Nikolas Špalek\9e90fb5d,sk SVK,MFFW,Brescia,it Serie A,22,1997,25,1579,63,46.2,17.5,20,71,3,5,33,11,0.84,18,33,-15,-0.85,+0.56,20.3,34.6,-14.3,-0.82,+0.20,Matches
2839,Leonardo Spinazzola\3626daea,it ITA,DF,Roma,it Serie A,26,1993,24,1548,65,45.3,17.2,18,78,12,6,23,10,1.83,26,22,+4,+0.23,-0.83,29.6,22.0,+7.7,+0.44,-0.36,Matches
2840,Marco Sportiello\ac4003af,it ITA,GK,Atalanta,it Serie A,27,1992,6,525,88,15.4,5.8,5,88,4,1,86,31,2.00,17,5,+12,+2.06,+0.88,11.8,3.6,+8.2,+1.41,+0.41,Matches
2841,Mattia Sprocati\bdd0692f,it ITA,FW,Parma,it Serie A,26,1993,20,590,30,17.3,6.6,4,70,1,16,20,18,0.90,8,9,-1,-0.15,-0.15,6.8,11.5,-4.6,-0.71,-0.36,Matches
2842,Bassem Srarfi\84549a07,tn TUN,FWDF,Nice,fr Ligue 1,22,1997,3,133,44,5.3,1.5,1,76,0,2,29,5,2.00,2,2,0,0.00,-0.11,1.7,1.5,+0.2,+0.16,+0.41,Matches
2843,Dennis Srbeny\1fdec858,de GER,MFFW,Norwich City,eng Premier League,25,1994,8,47,6,1.4,0.5,0,,0,8,6,10,0.88,2,1,+1,+1.91,+3.25,2.5,1.1,+1.3,+2.54,+3.21,Matches
2844,Dennis Srbeny\1fdec858,de GER,FWMF,Paderborn 07,de Bundesliga,25,1994,17,1119,66,36.6,12.4,14,73,3,3,30,0,0.47,12,26,-14,-1.13,-0.06,12.6,24.9,-12.3,-0.99,-0.21,Matches
2845,Jerry St. Juste\90339309,nl NED,DF,Mainz 05,de Bundesliga,22,1996,25,2113,85,69.1,23.5,24,88,20,1,8,1,1.16,30,43,-13,-0.55,+0.21,28.8,40.1,-11.3,-0.48,-0.32,Matches
2846,Jack Stacey\558807c0,eng ENG,DF,Bournemouth,eng Premier League,23,1996,19,1549,82,45.3,17.2,17,89,14,2,21,9,0.84,20,27,-7,-0.41,+0.46,19.9,25.1,-5.3,-0.31,+0.15,Matches
2847,Kostas Stafylidis\861e0116,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,7,398,57,13.0,4.4,4,85,3,3,20,14,1.43,7,10,-3,-0.68,-0.78,4.5,6.8,-2.3,-0.52,-0.53,Matches
2848,Benjamin Stambouli\5939baa2,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9,810,90,26.5,9.0,9,90,9,0,,0,1.67,14,9,+5,+0.56,+1.56,13.0,9.9,+3.2,+0.35,+1.06,Matches
2849,Jozo Stanić\597ff9d3,hr CRO,DF,Augsburg,de Bundesliga,20,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
2850,Adrian Stanilewicz\2a5fab54,pl POL,DFMF,Leverkusen,de Bundesliga,19,2000,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
2851,Junior Stanislas\6992791d,eng ENG,MFDF,Bournemouth,eng Premier League,29,1989,15,712,47,20.8,7.9,7,69,1,8,28,4,0.53,9,16,-7,-0.88,-0.29,9.5,10.3,-0.8,-0.10,+0.36,Matches
2852,Filip Stankovic\d34d8ed2,rs SRB,GK,Inter,it Serie A,17,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2853,Leonardo Stanzani\f85768c1,it ITA,FW,Bologna,it Serie A,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2854,Niklas Stark\aad48be9,de GER,DF,Hertha BSC,de Bundesliga,24,1995,21,1731,82,56.6,19.2,20,84,15,1,45,6,1.00,26,40,-14,-0.73,-0.93,23.2,30.1,-6.9,-0.36,-0.10,Matches
2855,Richard Stearman\9a3a436e,eng ENG,DF,Sheffield Utd,eng Premier League,31,1987,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2856,Jed Steer\a8a3d139,eng ENG,GK,Aston Villa,eng Premier League,26,1992,1,7,7,0.2,0.1,1,7,0,0,,12,0.00,0,0,0,0.00,+0.69,0.0,0.1,-0.1,-1.78,-1.10,Matches
2857,Renato Steffen\dd669209,ch SUI,MFFW,Wolfsburg,de Bundesliga,27,1991,27,1585,59,51.8,17.6,19,76,6,8,18,5,1.37,31,25,+6,+0.34,+0.58,27.5,20.2,+7.4,+0.42,+0.42,Matches
2858,Zack Steffen\42130443,us USA,GK,Düsseldorf,de Bundesliga,24,1995,17,1530,90,50.0,17.0,17,90,17,0,,0,0.88,18,36,-18,-1.06,-0.29,16.0,30.9,-14.9,-0.88,-0.39,Matches
2859,Maarten Stekelenburg\fefce889,nl NED,GK,Everton,eng Premier League,36,1982,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
2860,Nils Stendera\b8bb5e45,de GER,MF,Eint Frankfurt,de Bundesliga,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2861,Dale Stephens\653ee42d,eng ENG,MF,Brighton,eng Premier League,30,1989,33,2530,77,74.0,28.1,28,88,24,5,11,2,1.12,31,42,-11,-0.39,+0.01,30.6,39.1,-8.5,-0.30,+0.19,Matches
2862,Jack Stephens\6adbc307,eng ENG,DF,Southampton,eng Premier League,25,1994,28,2451,88,71.7,27.2,27,89,25,1,45,6,1.43,38,38,0,0.00,+0.84,39.1,38.7,+0.4,+0.01,-0.04,Matches
2863,Mariusz Stępiński\7b536033,pl POL,FW,Hellas Verona,it Serie A,24,1995,21,706,34,20.6,7.8,7,65,2,14,18,14,1.10,12,11,+1,+0.13,+0.29,11.0,12.7,-1.7,-0.22,-0.17,Matches
2864,Raheem Sterling\b400bde0,eng ENG,FW,Manchester City,eng Premier League,24,1994,33,2651,80,77.5,29.5,30,86,19,3,25,3,2.00,71,31,+40,+1.36,-1.80,70.4,28.8,+41.5,+1.41,-0.55,Matches
2865,Enda Stevens\17d4507a,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,38,3345,88,97.8,37.2,38,88,36,0,,0,1.42,39,39,0,0.00,0.00,40.4,46.6,-6.2,-0.17,0.00,Matches
2866,Marco Stiepermann\b606638c,de GER,MF,Norwich City,eng Premier League,28,1991,24,1180,49,34.5,13.1,14,73,0,10,16,10,0.50,13,32,-19,-1.45,-0.24,13.5,24.5,-11.0,-0.84,-0.32,Matches
2867,Lars Stindl\7cd6badb,de GER,MFFW,M'Gladbach,de Bundesliga,30,1988,25,1432,57,46.8,15.9,14,82,2,11,26,2,1.80,30,20,+10,+0.63,-0.26,31.4,18.2,+13.2,+0.83,+0.23,Matches
2868,Kevin Stöger\e5649a78,at AUT,MF,Düsseldorf,de Bundesliga,25,1993,17,1268,75,41.4,14.1,14,87,11,3,19,0,0.88,18,24,-6,-0.43,+0.83,14.9,20.4,-5.6,-0.39,+0.49,Matches
2869,Vlatko Stojanovski\bb67bff1,mk MKD,FW,Nîmes,fr Ligue 1,22,1997,6,123,21,4.9,1.4,1,63,0,5,12,11,0.17,0,1,-1,-0.73,-0.21,1.1,2.1,-1.0,-0.73,-0.23,Matches
2870,John Stones\5eecec3d,eng ENG,DF,Manchester City,eng Premier League,25,1994,16,1122,70,32.8,12.5,12,87,11,4,19,5,2.19,33,16,+17,+1.36,-0.59,27.4,11.3,+16.1,+1.29,-0.36,Matches
2871,Thomas Strakosha\339fe0e8,al ALB,GK,Lazio,it Serie A,24,1995,38,3420,90,100.0,38.0,38,90,38,0,,0,2.05,79,42,+37,+0.97,,68.4,49.5,+18.9,+0.50,,Matches
2872,Simon Straudi\78b2bbc9,it ITA,DF,Werder Bremen,de Bundesliga,20,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
2873,Gabriel Strefezza\674cfc5a,br BRA,DFMF,SPAL,it Serie A,22,1997,32,2110,66,61.7,23.4,24,79,11,8,27,3,0.53,16,53,-37,-1.58,-0.69,23.2,40.1,-16.9,-0.72,+0.07,Matches
2874,Tobias Strobl\17780d2b,de GER,MFDF,M'Gladbach,de Bundesliga,29,1990,10,615,62,20.1,6.8,6,85,4,4,27,9,1.60,14,11,+3,+0.44,-0.41,10.7,10.1,+0.7,+0.10,-0.76,Matches
2875,Christian Strohdiek\9c2394c9,de GER,DF,Paderborn 07,de Bundesliga,31,1988,16,1363,85,44.5,15.1,16,85,15,0,,16,0.38,18,40,-22,-1.45,-0.66,16.9,30.9,-13.9,-0.92,-0.12,Matches
2876,Kevin Strootman\ef2e5e1a,nl NED,MF,Marseille,fr Ligue 1,29,1990,25,1416,57,56.2,15.7,15,88,13,10,9,0,2.00,21,17,+4,+0.25,-0.40,22.1,19.5,+2.6,+0.17,+0.03,Matches
2877,Jens Stryger Larsen\f91e81c9,dk DEN,DF,Udinese,it Serie A,28,1991,33,2789,85,81.5,31.0,32,86,24,1,22,0,1.18,27,32,-5,-0.16,+1.12,32.0,36.3,-4.3,-0.14,+0.83,Matches
2878,Stefano Sturaro\2334478a,it ITA,MF,Genoa,it Serie A,26,1993,16,1252,78,36.6,13.9,15,81,9,1,34,2,1.31,18,24,-6,-0.43,+0.40,19.9,19.7,+0.2,+0.02,+0.52,Matches
2879,Damián Suárez\ba5004e1,uy URU,DF,Getafe,es La Liga,31,1988,30,2592,86,75.8,28.8,30,86,24,0,,2,1.53,37,26,+11,+0.38,+0.93,30.0,28.5,+1.5,+0.05,+0.34,Matches
2880,Denis Suárez\12c50af5,es ESP,MFFW,Celta Vigo,es La Liga,25,1994,26,1630,63,47.7,18.1,20,77,7,6,17,3,1.04,18,21,-3,-0.17,+0.29,19.8,18.7,+1.1,+0.06,+0.33,Matches
2881,Luis Suárez\a6154613,uy URU,FW,Barcelona,es La Liga,32,1987,28,1998,71,58.4,22.2,22,82,14,6,33,0,2.14,54,18,+36,+1.62,+0.86,37.8,22.3,+15.4,+0.70,-0.24,Matches
2882,Mathías Suárez\0c291a1a,uy URU,DF,Montpellier,fr Ligue 1,23,1996,1,60,60,2.4,0.7,1,60,0,0,,9,0.00,0,1,-1,-1.50,-1.57,0.9,0.3,+0.6,+0.96,+1.06,Matches
2883,Danijel Subašić\f6db3bd5,hr CRO,GK,Monaco,fr Ligue 1,34,1984,0,,,0.0,0.0,0,,0,0,,17,3.00,4,1,+3,,,,,,,,Matches
2884,Neven Subotić\821233cc,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,23,1965,85,64.2,21.8,23,85,16,0,,8,1.04,26,38,-12,-0.55,-0.14,23.0,35.5,-12.5,-0.57,-0.51,Matches
2885,Isaac Success\f573a8bf,ng NGA,FWMF,Watford,eng Premier League,23,1996,5,70,14,2.0,0.8,0,,0,5,14,7,0.80,0,3,-3,-3.86,-3.19,0.6,1.9,-1.3,-1.69,-1.39,Matches
2886,Marek Suchý\c5224618,cz CZE,DF,Augsburg,de Bundesliga,31,1988,7,397,57,13.0,4.4,4,84,3,3,21,13,0.14,3,13,-10,-2.27,-2.00,4.2,7.9,-3.7,-0.84,-0.53,Matches
2887,Niklas Süle\e33c06cf,de GER,DF,Bayern Munich,de Bundesliga,23,1995,8,641,80,20.9,7.1,8,80,7,0,,0,1.88,20,9,+11,+1.54,-0.58,16.2,6.3,+9.9,+1.38,-0.04,Matches
2888,Ki Sung-yueng\1d8c99b0,kr KOR,MF,Mallorca,es La Liga,30,1989,1,9,9,0.3,0.1,0,,0,1,9,0,3.00,0,1,-1,-10.00,-9.37,0.0,0.3,-0.3,-2.86,-2.30,Matches
2889,Ki Sung-yueng\1d8c99b0,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,3,137,46,4.0,1.5,1,73,0,2,32,2,0.33,0,6,-6,-3.94,-3.56,0.7,1.7,-1.0,-0.65,+0.02,Matches
2890,Stoppila Sunzu\1bab7b66,zm ZAM,DF,Metz,fr Ligue 1,30,1989,17,1352,80,53.7,15.0,14,87,12,3,46,1,0.94,13,23,-10,-0.67,-0.82,16.2,18.7,-2.5,-0.17,+0.17,Matches
2891,Andrew Surman\7d41b619,eng ENG,MF,Bournemouth,eng Premier League,32,1986,5,235,47,6.9,2.6,2,89,1,3,19,24,1.20,2,6,-4,-1.53,-0.94,4.0,5.9,-1.9,-0.74,-0.38,Matches
2892,Sam Surridge\b017b770,eng ENG,FWMF,Bournemouth,eng Premier League,21,1998,4,27,7,0.8,0.3,0,,0,4,7,8,0.75,0,2,-2,-6.67,-6.06,1.0,1.4,-0.4,-1.40,-1.02,Matches
2893,Suso\4e219ad2,es ESP,FWMF,Sevilla,es La Liga,25,1993,17,785,46,23.0,8.7,8,68,1,9,27,0,1.88,16,10,+6,+0.69,+0.21,12.1,9.0,+3.1,+0.36,0.00,Matches
2894,Suso\4e219ad2,es ESP,FWMF,Milan,it Serie A,25,1993,16,1359,85,39.7,15.1,15,88,12,1,34,4,1.31,13,21,-8,-0.53,-1.62,18.8,20.4,-1.6,-0.10,-0.71,Matches
2895,Bosko Sutalo\1d0bb7e4,hr CRO,DF,Atalanta,it Serie A,19,2000,7,280,40,8.2,3.1,3,72,1,4,16,6,2.71,7,3,+4,+1.29,-0.03,5.6,2.9,+2.7,+0.86,-0.23,Matches
2896,Markus Suttner\7391c2d9,at AUT,DFMF,Düsseldorf,de Bundesliga,32,1987,21,1339,64,43.8,14.9,16,77,10,5,20,3,1.00,17,24,-7,-0.47,+0.78,14.6,23.6,-8.9,-0.60,+0.14,Matches
2897,Mattias Svanberg\92d83c27,se SWE,MF,Bologna,it Serie A,20,1999,25,1051,42,30.7,11.7,12,71,2,13,16,11,1.20,16,29,-13,-1.11,-1.11,13.6,22.5,-8.9,-0.77,-1.04,Matches
2898,Sanasi Sy\62a54183,fr FRA,DF,Amiens,fr Ligue 1,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2899,Seydou Sy\8417953b,sn SEN,GK,Monaco,fr Ligue 1,23,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2900,Issiaga Sylla\b99bec05,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28,2520,90,100.0,28.0,28,90,28,0,,0,0.46,22,58,-36,-1.29,,30.1,44.2,-14.1,-0.50,,Matches
2901,Moussa Sylla\d8b97bb3,fr FRA,FW,Monaco,fr Ligue 1,19,1999,1,10,10,0.4,0.1,0,,0,1,9,0,0.00,0,0,0,0.00,0.00,0.0,0.1,-0.1,-0.70,-0.99,Matches
2902,Eddy Sylvestre\ff3a6a60,fr FRA,MF,Nice,fr Ligue 1,19,1999,1,37,37,1.5,0.4,0,,0,1,36,2,3.00,1,1,0,0.00,-0.11,0.4,0.6,-0.2,-0.44,-0.21,Matches
2903,Ádám Szalai\53e07d0b,hu HUN,FW,Hoffenheim,de Bundesliga,31,1987,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2904,Ádám Szalai\53e07d0b,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,27,1147,42,37.5,12.7,12,76,4,15,16,4,1.22,15,20,-5,-0.39,+0.36,18.8,18.5,+0.3,+0.02,+0.64,Matches
2905,Wojciech Szczęsny\01b8a2b2,pl POL,GK,Juventus,it Serie A,29,1990,29,2591,89,75.8,28.8,29,89,28,0,,7,2.10,57,33,+24,+0.83,-0.14,49.7,34.0,+15.7,+0.55,-0.67,Matches
2906,Andrea Tabanelli\b59e02da,it ITA,MF,Lecce,it Serie A,29,1990,13,964,74,28.2,10.7,11,81,8,2,39,2,1.15,15,17,-2,-0.19,+0.95,13.8,20.9,-7.1,-0.66,+0.18,Matches
2907,Tachi\8b625720,es ESP,DF,Alavés,es La Liga,21,1997,6,238,40,7.0,2.6,2,90,1,4,15,14,1.33,3,4,-1,-0.38,+0.30,2.8,4.2,-1.5,-0.55,-0.13,Matches
2908,Panagiotis Tachtsidis\e26bd2f4,gr GRE,MF,Lecce,it Serie A,28,1991,28,2003,72,58.6,22.3,24,80,17,4,22,5,0.61,23,53,-30,-1.35,-1.16,29.3,48.0,-18.6,-0.84,-0.11,Matches
2909,Jonathan Tah\bd142efb,de GER,DF,Leverkusen,de Bundesliga,23,1996,25,2092,84,68.4,23.2,22,90,21,3,41,6,2.00,41,27,+14,+0.60,+0.32,40.8,30.1,+10.8,+0.46,+0.39,Matches
2910,Flavien Tait\a0f9b535,fr FRA,MFFW,Rennes,fr Ligue 1,26,1993,17,885,52,35.1,9.8,9,82,5,8,18,5,1.65,14,9,+5,+0.51,+0.01,14.6,11.6,+3.0,+0.30,+0.09,Matches
2911,Mahdi Talal\814ac171,fr FRA,FW,Amiens,fr Ligue 1,21,1997,2,20,10,0.8,0.2,0,,0,2,9,5,2.00,0,0,0,0.00,+0.68,0.0,0.0,0.0,-0.17,+0.14,Matches
2912,Adrien Tameze\8da74c05,cm CMR,MF,Nice,fr Ligue 1,25,1994,8,519,65,20.6,5.8,6,81,4,2,18,5,1.25,8,11,-3,-0.52,-0.79,7.6,8.3,-0.7,-0.13,+0.13,Matches
