Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
854,Alfred Duncan\528492ea,gh GHA,MF,Sassuolo,it Serie A,24,1993,26,1947,75,56.9,21.6,23,,12,3,,6,1.27,14,30,-16,-0.74,+0.12,30.2,28.6,+1.6,+0.07,+0.16,Matches
855,Lewis Dunk\282f75f3,eng ENG,DF,Brighton,eng Premier League,25,1991,38,3420,90,100.0,38.0,38,,38,0,,0,1.05,34,54,-20,-0.53,,37.2,52.6,-15.5,-0.41,,Matches
856,Maxime Dupé\0e12089d,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1,90,90,2.6,1.0,1,,1,0,,37,0.00,0,3,-3,-3.00,-2.95,1.2,1.9,-0.7,-0.68,-0.76,Matches
857,Erik Durm\cf623c78,de GER,DFFW,Dortmund,de Bundesliga,25,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
858,Jimmy Durmaz\f09a8b75,se SWE,MFFW,Toulouse,fr Ligue 1,28,1989,20,1030,52,30.1,11.4,12,,2,8,,8,0.85,13,15,-2,-0.17,+0.35,16.8,13.8,+3.0,+0.26,+0.65,Matches
859,Riza Durmisi\e5cd9da6,dk DEN,DFMF,Betis,es La Liga,23,1994,24,2080,87,60.8,23.1,23,90,22,1,18,11,1.42,39,48,-9,-0.39,-0.93,26.8,35.7,-8.8,-0.38,-0.34,Matches
860,Hugo Duro\37e103f8,es ESP,FW,Getafe,es La Liga,17,1999,2,19,10,0.6,0.2,0,,0,2,10,1,1.50,0,1,-1,-4.74,-5.00,0.3,0.2,+0.1,+0.62,+0.37,Matches
861,Noë Dussenne\8b9b8e43,be BEL,DF,Crotone,it Serie A,25,1992,1,84,84,2.5,0.9,0,,0,1,,0,0.00,0,2,-2,-2.14,-1.50,0.6,1.4,-0.8,-0.89,-0.30,Matches
862,Paulo Dybala\e0921a4f,ar ARG,MFFW,Juventus,it Serie A,23,1993,33,2353,71,68.8,26.1,26,,17,7,,1,2.42,61,19,+42,+1.61,-0.08,43.2,21.2,+22.0,+0.84,+0.08,Matches
863,Nathan Dyer\6dfd5af0,eng ENG,MFFW,Swansea City,eng Premier League,29,1987,24,1307,54,38.2,14.5,16,,3,8,,7,1.08,12,20,-8,-0.55,+0.30,13.1,21.5,-8.4,-0.58,+0.30,Matches
864,Edin Džeko\3bb7f478,ba BIH,FW,Roma,it Serie A,31,1986,36,3018,84,88.2,33.5,33,,29,3,,1,1.97,55,23,+32,+0.95,+0.73,61.3,35.9,+25.5,+0.76,-0.13,Matches
865,Blerim Džemaili\756959aa,ch SUI,MF,Bologna,it Serie A,31,1986,15,1193,80,34.9,13.3,14,,11,1,,1,0.93,13,14,-1,-0.08,+0.37,13.7,16.5,-2.9,-0.22,+0.34,Matches
866,Félix Eboa Eboa\167d5018,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,23,1522,66,44.5,16.9,16,,16,7,,13,1.17,21,33,-12,-0.71,-0.76,20.2,29.0,-8.8,-0.52,-0.56,Matches
867,Dennis Eckert\7f8fb807,de GER,FW,Celta Vigo,es La Liga,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
868,Éder\5a325298,it ITA,FWMF,Inter,it Serie A,30,1986,29,800,28,23.4,8.9,4,,4,25,,9,1.90,15,6,+9,+1.01,+0.09,16.2,5.2,+11.0,+1.24,+0.74,Matches
869,Simone Edera\8697c095,it ITA,FW,Torino,it Serie A,20,1997,14,327,23,9.6,3.6,2,,0,12,,18,1.36,6,5,+1,+0.28,+0.07,4.2,5.9,-1.8,-0.49,-0.39,Matches
870,Ederson\3bb7b8b4,br BRA,GK,Manchester City,eng Premier League,23,1993,36,3194,89,93.4,35.5,36,,35,0,,1,2.62,99,26,+73,+2.06,-0.33,81.8,21.3,+60.5,+1.70,+0.46,Matches
871,Tom Edwards\1b780599,eng ENG,DF,Stoke City,eng Premier League,18,1999,6,481,80,14.1,5.3,6,,4,0,,6,0.67,6,15,-9,-1.68,-0.95,5.9,12.1,-6.1,-1.15,-0.54,Matches
872,Théodore Efouba\96245685,fr FRA,DF,Metz,fr Ligue 1,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
873,Mandela Egbo\5603d397,eng ENG,MF,M'Gladbach,de Bundesliga,19,1997,1,11,11,0.4,0.1,0,,0,1,,7,3.00,0,0,0,0.00,+0.15,0.1,0.3,-0.2,-1.24,-1.24,Matches
874,Johannes Eggestein\d571df78,de GER,FWMF,Werder Bremen,de Bundesliga,19,1998,7,99,14,3.2,1.1,0,,0,7,,9,0.86,1,0,+1,+0.91,+1.03,1.9,3.4,-1.5,-1.39,-1.17,Matches
875,Maximilian Eggestein\beb882a8,de GER,MF,Werder Bremen,de Bundesliga,20,1996,33,2692,82,88.0,29.9,31,,21,2,,1,1.27,36,37,-1,-0.03,+0.46,33.9,41.6,-7.6,-0.26,0.00,Matches
876,Albin Ekdal\f503ea63,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,19,1108,58,36.2,12.3,12,,3,7,,0,1.26,12,16,-4,-0.32,+0.60,13.8,15.8,-2.0,-0.16,+0.46,Matches
877,Josip Elez\eafac393,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,11,774,70,25.3,8.6,9,,4,2,,4,1.00,9,14,-5,-0.58,-0.38,10.5,12.6,-2.1,-0.24,+0.01,Matches
878,Salvatore Elia\e9ca1b91,it ITA,FW,Atalanta,it Serie A,18,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
879,Rob Elliot\b1b25949,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16,1440,90,42.1,16.0,16,,16,0,,6,1.06,14,21,-7,-0.44,-0.39,17.8,23.6,-5.8,-0.36,-0.26,Matches
880,Mohamed Elneny\47a34c4f,eg EGY,MF,Arsenal,eng Premier League,25,1992,13,867,67,25.4,9.6,11,,5,2,,11,1.92,18,12,+6,+0.62,+0.02,17.0,12.4,+4.6,+0.48,+0.01,Matches
881,Aritz Elustondo\f7dc2ae5,es ESP,DF,Real Sociedad,es La Liga,23,1994,19,1596,84,46.7,17.7,18,87,15,1,23,14,1.63,39,24,+15,+0.85,+1.24,27.0,23.2,+3.8,+0.21,+0.01,Matches
882,Nico Elvedi\48035304,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,33,2914,88,95.2,32.4,33,,31,0,,0,1.42,45,51,-6,-0.19,-0.80,49.1,49.6,-0.4,-0.01,-0.20,Matches
883,Rodrigo Ely\fd47b4f2,br BRA,DF,Alavés,es La Liga,23,1993,31,2691,87,78.7,29.9,30,90,28,1,6,1,1.23,30,40,-10,-0.33,-0.33,29.1,43.8,-14.6,-0.49,-0.52,Matches
884,Breel Embolo\0b4f388a,ch SUI,FWMF,Schalke 04,de Bundesliga,20,1997,21,919,44,30.0,10.2,9,,2,12,,7,1.71,19,13,+6,+0.59,+0.17,14.1,15.4,-1.3,-0.13,-0.41,Matches
885,Xian Emmers\16d887db,be BEL,MF,Inter,it Serie A,18,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
886,Youssef En-Nesyri\04e17fd5,ma MAR,FWMF,Málaga,es La Liga,20,1997,25,1596,64,46.7,17.7,16,86,12,9,25,3,0.60,12,26,-14,-0.79,+0.35,17.2,22.8,-5.7,-0.32,+0.35,Matches
887,Sergi Enrich\bb4b1242,es ESP,FW,Eibar,es La Liga,27,1990,19,1330,70,38.9,14.8,14,86,8,5,24,1,1.42,19,23,-4,-0.27,-0.18,15.2,18.7,-3.6,-0.24,-0.20,Matches
888,Mirko Eramo\d19fd132,it ITA,MF,Benevento,it Serie A,28,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
889,Javier Eraso\aec0fb6f,es ESP,MFFW,Leganés,es La Liga,27,1990,34,2533,75,74.1,28.1,31,80,20,3,16,2,1.09,22,33,-11,-0.39,+0.22,29.9,32.0,-2.0,-0.07,+0.40,Matches
890,Emanuel Ercolano\ad52cc87,it ITA,DF,Sampdoria,it Serie A,14,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
891,Christian Eriksen\980522ec,dk DEN,MFFW,Tottenham,eng Premier League,25,1992,37,3218,87,94.1,35.8,37,,29,0,,0,2.05,71,33,+38,+1.06,+1.06,63.9,33.1,+30.8,+0.86,+0.19,Matches
892,Gonzalo Escalante\3f79a1c8,ar ARG,MF,Eibar,es La Liga,24,1993,28,1565,56,45.8,17.4,16,82,9,12,21,7,1.43,16,31,-15,-0.86,-1.30,15.3,23.5,-8.2,-0.47,-0.66,Matches
893,Florian Escales\e0238966,fr FRA,GK,Marseille,fr Ligue 1,21,1996,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
894,Sergio Escudero\b0616e3d,es ESP,DF,Sevilla,es La Liga,27,1989,27,2332,86,68.2,25.9,26,90,25,1,5,2,1.63,39,41,-2,-0.08,+0.50,40.1,35.3,+4.9,+0.19,+0.48,Matches
895,Bernardo Espinosa\4242011c,co COL,DF,Girona,es La Liga,28,1989,34,2868,84,83.9,31.9,32,88,30,2,30,2,1.29,41,49,-8,-0.25,-0.09,40.7,40.3,+0.4,+0.01,-0.25,Matches
896,Salvatore Esposito\5cf5c9ad,it ITA,MF,SPAL,it Serie A,16,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
897,Michael Esser\83e0eeb4,de GER,GK,Hannover 96,de Bundesliga,29,1987,3,270,90,8.8,3.0,3,,3,0,,30,1.00,5,9,-4,-1.33,-1.14,6.2,8.1,-1.9,-0.65,-0.44,Matches
898,Alexander Esswein\b48215cd,de GER,FWMF,Hertha BSC,de Bundesliga,27,1990,16,617,39,20.2,6.9,6,,1,10,,13,1.19,11,11,0,0.00,+0.11,8.1,9.2,-1.1,-0.15,+0.05,Matches
899,Oghenekaro Etebo\b579e83d,ng NGA,MF,Las Palmas,es La Liga,21,1995,14,1215,87,35.5,13.5,14,87,13,0,,0,0.50,7,17,-10,-0.74,+0.89,12.1,20.4,-8.2,-0.61,+0.17,Matches
900,Beñat Etxebarria\b037bd4f,es ESP,MF,Athletic Club,es La Liga,30,1987,24,1120,47,32.7,12.4,12,75,5,12,18,9,1.04,11,16,-5,-0.40,-0.28,10.0,15.0,-5.0,-0.40,-0.52,Matches
901,Xabier Etxeita\4a895384,es ESP,DF,Athletic Club,es La Liga,29,1987,5,376,75,11.0,4.2,5,75,3,0,,23,1.00,3,4,-1,-0.24,-0.03,5.0,4.8,+0.2,+0.06,+0.12,Matches
902,Jonny Evans\f8fcd2a5,nir NIR,DF,West Brom,eng Premier League,29,1988,28,2270,81,66.4,25.2,26,,22,2,,1,0.61,21,39,-18,-0.71,-0.17,24.2,31.3,-7.2,-0.28,+0.26,Matches
903,Franck Evina\44e471ca,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,2,110,55,3.6,1.2,2,,0,0,,0,3.00,1,1,0,0.00,-1.95,1.8,1.5,+0.3,+0.27,-1.06,Matches
904,Patrice Evra\51a3caf1,fr FRA,DF,West Ham,eng Premier League,36,1981,5,228,46,6.7,2.5,3,,1,2,,7,0.80,3,10,-7,-2.76,-2.40,0.9,7.0,-6.1,-2.39,-2.02,Matches
905,Patrice Evra\51a3caf1,fr FRA,DF,Marseille,fr Ligue 1,36,1981,4,349,87,10.2,3.9,4,,3,0,,4,2.25,6,3,+3,+0.77,-0.11,6.4,5.1,+1.4,+0.35,-0.47,Matches
906,Ewandro\ab11c58a,br BRA,FWMF,Udinese,it Serie A,21,1996,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
907,Edu Expósito\283c7121,es ESP,MFFW,La Coruña,es La Liga,20,1996,3,96,32,2.8,1.1,0,,0,3,32,5,1.33,1,6,-5,-4.69,-3.79,2.4,2.8,-0.4,-0.35,-0.13,Matches
908,Erik Expósito\07d67579,es ESP,FW,Las Palmas,es La Liga,21,1996,10,467,47,13.7,5.2,4,79,3,6,25,4,0.10,2,8,-6,-1.16,+0.18,5.2,11.7,-6.5,-1.25,-0.62,Matches
909,Valentin Eysseric\ae82fa48,fr FRA,MFFW,Nice,fr Ligue 1,25,1992,1,90,90,2.6,1.0,1,,1,0,,0,0.00,0,1,-1,-1.00,-1.05,0.4,0.8,-0.3,-0.33,-0.44,Matches
910,Valentin Eysseric\ae82fa48,fr FRA,FWMF,Fiorentina,it Serie A,25,1992,21,706,34,20.6,7.8,8,,2,13,,16,1.38,13,14,-1,-0.13,-0.43,11.6,13.7,-2.1,-0.27,-0.83,Matches
911,Imoh Ezekiel\9243fea6,ng NGA,FWMF,Las Palmas,es La Liga,23,1993,10,469,47,13.7,5.2,5,72,1,5,22,2,0.20,3,6,-3,-0.58,+0.86,6.8,7.2,-0.4,-0.07,+0.75,Matches
912,Marco Fabián\e665a2db,mx MEX,FWMF,Eint Frankfurt,de Bundesliga,28,1989,7,422,60,13.8,4.7,3,,3,4,,3,0.14,4,14,-10,-2.13,-2.47,5.6,8.3,-2.7,-0.58,-0.72,Matches
913,Łukasz Fabiański\9328b835,pl POL,GK,Swansea City,eng Premier League,32,1985,38,3420,90,100.0,38.0,38,,38,0,,0,0.87,28,56,-28,-0.74,,30.5,59.5,-29.0,-0.76,,Matches
914,Fabinho\7f3b388c,br BRA,MF,Monaco,fr Ligue 1,23,1993,34,3060,90,89.5,34.0,34,,34,0,,0,2.15,77,38,+39,+1.15,+0.90,55.5,41.7,+13.8,+0.41,+0.24,Matches
915,Cesc Fàbregas\33508c78,es ESP,MF,Chelsea,eng Premier League,30,1987,32,2307,72,67.5,25.6,25,,15,7,,4,1.72,40,26,+14,+0.55,-0.26,41.2,23.5,+17.8,+0.69,+0.30,Matches
916,Ralf Fährmann\1e43fad8,de GER,GK,Schalke 04,de Bundesliga,28,1988,34,3015,89,98.5,33.5,34,,33,0,,0,1.85,53,37,+16,+0.48,+0.48,47.1,41.8,+5.3,+0.16,-0.25,Matches
917,Romain Faivre\745ca0a3,fr FRA,MF,Monaco,fr Ligue 1,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
918,Fayçal Fajr\79135368,ma MAR,MFFW,Getafe,es La Liga,28,1988,31,2385,77,69.7,26.5,26,87,22,5,24,4,1.55,23,24,-1,-0.04,-0.91,29.9,25.8,+4.1,+0.15,-0.33,Matches
919,Radamel Falcao\66116290,co COL,FW,Monaco,fr Ligue 1,31,1986,26,2128,82,62.2,23.6,25,,13,1,,2,2.08,51,31,+20,+0.85,-0.55,35.0,28.4,+6.7,+0.28,-0.26,Matches
920,Diego Falcinelli\a39b9ef6,it ITA,FWMF,Fiorentina,it Serie A,26,1991,12,440,37,12.9,4.9,3,,1,9,,3,1.92,6,3,+3,+0.61,+0.46,7.8,4.2,+3.6,+0.73,+0.40,Matches
921,Diego Falcinelli\a39b9ef6,it ITA,FW,Sassuolo,it Serie A,26,1991,20,1314,66,38.4,14.6,15,,6,5,,2,0.95,11,19,-8,-0.55,+0.39,18.6,18.7,-0.1,-0.01,-0.02,Matches
922,Simon Falette\b82880c6,gn GUI,DF,Metz,fr Ligue 1,25,1992,1,90,90,2.6,1.0,1,,1,0,,0,0.00,1,3,-2,-2.00,-0.92,1.1,1.7,-0.7,-0.67,+0.10,Matches
923,Simon Falette\b82880c6,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,27,2211,82,72.3,24.6,25,,22,2,,0,1.52,32,32,0,0.00,0.00,30.1,31.9,-1.7,-0.07,-0.39,Matches
924,Cesar Falletti\00823e9a,uy URU,FWMF,Bologna,it Serie A,24,1992,13,321,25,9.4,3.6,1,,0,12,,15,0.69,2,2,0,0.00,+0.35,4.2,4.8,-0.6,-0.17,+0.30,Matches
925,Iago Falque\440c84ed,es ESP,FW,Torino,it Serie A,27,1990,37,2821,76,82.5,31.3,34,,14,3,,0,1.46,47,33,+14,+0.45,+1.35,42.5,38.4,+4.0,+0.13,+1.54,Matches
926,Paolo Faragò\9085dd7c,it ITA,DFMF,Cagliari,it Serie A,24,1993,35,2457,70,71.8,27.3,25,,24,10,,1,1.09,27,46,-19,-0.70,+0.15,32.9,40.7,-7.7,-0.28,+0.74,Matches
927,Imad Faraj\b396a0b1,ma MAR,DFMF,Lille,fr Ligue 1,18,1999,7,162,23,4.7,1.8,1,,0,6,,12,0.57,1,4,-3,-1.67,-1.03,1.9,4.1,-2.2,-1.21,-0.75,Matches
928,Davide Faraoni\aae9d04a,it ITA,DF,Crotone,it Serie A,25,1991,28,1754,63,51.3,19.5,18,,13,10,,10,0.93,21,32,-11,-0.56,+0.25,18.9,26.0,-7.2,-0.37,+0.47,Matches
929,Mohamed Fares\b7a5bc86,dz ALG,DFMF,Hellas Verona,it Serie A,21,1996,30,2604,87,76.1,28.9,29,,27,1,,1,0.70,25,57,-32,-1.11,+0.66,30.4,57.1,-26.7,-0.92,+0.72,Matches
930,Diego Farias\157d29b6,br BRA,FWMF,Cagliari,it Serie A,27,1990,28,1609,57,47.0,17.9,14,,7,14,,3,1.21,19,26,-7,-0.39,+0.65,18.2,29.5,-11.3,-0.63,-0.27,Matches
931,Corentin Faussot\9856a361,fr FRA,MF,Dijon,fr Ligue 1,19,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
932,Federico Fazio\4e358a2d,ar ARG,DF,Roma,it Serie A,30,1987,34,2922,86,85.4,32.5,32,,32,2,,2,2.00,53,25,+28,+0.86,-0.04,59.5,34.2,+25.3,+0.78,+0.02,Matches
933,Zouhair Feddal\89151b16,ma MAR,DF,Betis,es La Liga,28,1989,15,1257,84,36.8,14.0,14,87,13,1,33,1,1.27,23,31,-8,-0.57,-0.86,15.2,22.0,-6.8,-0.49,-0.38,Matches
934,Nabil Fekir\bece776f,fr FRA,MFFW,Lyon,fr Ligue 1,24,1993,30,2477,83,72.4,27.5,28,,22,2,,1,1.93,58,36,+22,+0.80,-1.30,47.2,32.4,+14.8,+0.54,-0.65,Matches
935,Felipe\de164de6,br BRA,DF,Hannover 96,de Bundesliga,30,1987,6,457,76,14.9,5.1,6,,4,0,,1,1.67,4,5,-1,-0.20,+0.11,4.0,6.8,-2.8,-0.55,-0.36,Matches
936,Luiz Felipe\15d0c248,br BRA,DF,Lazio,it Serie A,20,1997,18,1168,65,34.2,13.0,12,,11,6,,19,2.06,27,14,+13,+1.00,-0.08,19.4,14.5,+4.9,+0.38,-0.18,Matches
937,Ohis Felix Uduokhai\677da306,de GER,DF,Wolfsburg,de Bundesliga,19,1997,19,1560,82,51.0,17.3,17,,16,2,,3,0.89,16,25,-9,-0.52,-0.34,19.3,26.0,-6.7,-0.39,-0.17,Matches
938,Marouane Fellaini\87575fd9,be BEL,MF,Manchester Utd,eng Premier League,29,1987,16,683,43,20.0,7.6,5,,4,11,,0,2.44,18,1,+17,+2.24,+1.48,14.6,6.7,+7.8,+1.13,+0.78,Matches
939,Kiko Femenía\e5d01ecf,es ESP,DFFW,Watford,eng Premier League,26,1991,23,1713,74,50.1,19.0,19,,13,4,,1,1.17,27,33,-6,-0.32,+0.42,24.8,29.7,-4.9,-0.26,+0.04,Matches
940,Leroy Fer\3cefa66a,nl NED,MF,Swansea City,eng Premier League,27,1990,20,1397,70,40.8,15.5,15,,10,5,,4,0.80,12,26,-14,-0.90,-0.28,12.3,25.8,-13.5,-0.87,-0.18,Matches
941,Julien Féret\ac62861c,fr FRA,MF,Caen,fr Ligue 1,35,1982,37,3058,83,89.4,34.0,36,,24,1,,0,1.03,23,48,-25,-0.74,-0.74,35.5,43.5,-8.0,-0.23,-0.58,Matches
942,Nathan Ferguson\2f8d27bc,eng ENG,DF,West Brom,eng Premier League,16,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
943,Erick Ferigra\67cddecb,ec ECU,DF,Torino,it Serie A,18,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
944,Edimilson Fernandes\3bb625ac,ch SUI,MFFW,West Ham,eng Premier League,21,1996,14,845,60,24.7,9.4,9,,3,5,,5,0.86,11,20,-9,-0.96,-0.57,7.7,19.9,-12.1,-1.29,-1.04,Matches
945,Gelson Fernandes\8e58987d,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,19,1036,55,33.9,11.5,12,,7,7,,10,1.74,13,14,-1,-0.09,-0.13,13.8,14.0,-0.2,-0.02,-0.09,Matches
946,Andrés Fernández\307fcd26,es ESP,GK,Villarreal,es La Liga,30,1986,3,225,75,6.6,2.5,3,75,2,0,,7,0.33,2,6,-4,-1.60,-1.91,2.0,4.5,-2.5,-1.02,-1.00,Matches
947,Augusto Fernández\78c40e94,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,5,107,21,3.1,1.2,1,60,0,4,12,5,2.40,0,1,-1,-0.84,-1.85,1.2,1.7,-0.4,-0.35,-0.65,Matches
948,Brian Fernández\857e2586,ar ARG,FW,Metz,fr Ligue 1,22,1994,7,128,18,3.7,1.4,0,,0,7,,2,0.00,0,6,-6,-4.22,-3.23,0.8,3.9,-3.1,-2.20,-1.49,Matches
949,Carlos Fernández\e08647d6,es ESP,FW,Sevilla,es La Liga,21,1996,2,137,69,4.0,1.5,2,69,0,0,,1,0.50,1,1,0,0.00,+0.25,2.3,2.9,-0.5,-0.34,-0.39,Matches
950,Enzo Fernández\4cafb146,es ESP,MF,Alavés,es La Liga,22,1995,2,71,36,2.1,0.8,1,57,0,1,14,3,0.00,0,1,-1,-1.27,-1.03,0.5,2.1,-1.5,-1.93,-1.58,Matches
951,Federico Fernández\f25b010f,ar ARG,DF,Swansea City,eng Premier League,28,1989,30,2676,89,78.2,29.7,30,,29,0,,4,0.93,24,44,-20,-0.67,+0.30,22.5,47.2,-24.8,-0.83,-0.32,Matches
952,Raúl Fernández\6fb59070,es ESP,GK,Levante,es La Liga,29,1988,11,990,90,28.9,11.0,11,90,11,0,,8,1.09,12,15,-3,-0.27,+0.13,11.7,15.9,-4.3,-0.39,+0.12,Matches
953,Fernandinho\101da2b5,br BRA,MF,Manchester City,eng Premier League,32,1985,34,2881,85,84.2,32.0,33,,28,1,,0,2.59,89,24,+65,+2.03,-0.31,73.3,18.4,+54.8,+1.71,+0.25,Matches
954,Alex Ferrari\d0dbca9f,it ITA,DF,Hellas Verona,it Serie A,23,1994,25,2136,85,62.5,23.7,25,,22,0,,1,0.72,19,47,-28,-1.18,+0.22,19.7,46.9,-27.3,-1.15,-0.15,Matches
955,Jordan Ferri\375622c5,fr FRA,MF,Lyon,fr Ligue 1,25,1992,24,640,27,18.7,7.1,4,,2,20,,11,2.46,19,9,+10,+1.41,+0.31,13.8,7.5,+6.4,+0.90,+0.22,Matches
956,Manuel Ferrini\dc929af7,it ITA,DF,Sassuolo,it Serie A,19,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
957,Marco Festa\c195ae4a,it ITA,GK,Crotone,it Serie A,25,1992,0,,,,,0,,0,0,,35,,,,,,,,,,,,Matches
958,Franchu Feuillassier\615667bb,ar ARG,MF,Real Madrid,es La Liga,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
959,Sam Field\bd8a7d05,eng ENG,MF,West Brom,eng Premier League,19,1998,10,537,54,15.7,6.0,7,,1,3,,7,0.91,5,7,-2,-0.34,+0.38,6.2,6.4,-0.2,-0.03,+0.41,Matches
960,Giacomo Figliuzzi\cb840680,it ITA,GK,Crotone,it Serie A,16,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
961,Afonso Figueiredo\f51edbf3,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,5,223,45,6.5,2.5,1,,0,4,,8,1.80,0,4,-4,-1.61,-1.90,1.6,3.6,-2.0,-0.79,-0.74,Matches
962,Gian Filippo Felicioli\ff219f73,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,6,277,46,8.1,3.1,2,,1,4,,24,0.50,1,6,-5,-1.62,-0.39,1.4,7.2,-5.8,-1.88,-0.86,Matches
963,Alfreð Finnbogason\f9e7c4ac,is ISL,FW,Augsburg,de Bundesliga,28,1989,22,1814,82,59.3,20.2,22,,10,0,,1,1.27,29,23,+6,+0.30,+0.95,29.0,22.3,+6.7,+0.33,+0.68,Matches
964,Alessandro Fiordaliso\788fff85,it ITA,DF,Torino,it Serie A,18,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
965,Roberto Firmino\4c370d81,br BRA,FW,Liverpool,eng Premier League,25,1991,37,2763,75,80.8,30.7,32,,12,5,,1,2.00,73,32,+41,+1.34,+0.65,61.8,28.3,+33.4,+1.09,+0.36,Matches
966,Junior Firpo\24f59bb2,es ESP,DFMF,Betis,es La Liga,20,1996,14,1189,85,34.8,13.2,14,85,13,0,,1,2.07,19,9,+10,+0.76,+1.20,13.3,13.1,+0.2,+0.01,+0.40,Matches
967,Viktor Fischer\b5920350,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,10,336,34,11.0,3.7,3,,0,7,,8,0.60,4,5,-1,-0.27,+0.16,4.1,6.2,-2.1,-0.56,-0.10,Matches
968,Mathieu Flamini\148d4105,fr FRA,MF,Getafe,es La Liga,33,1984,8,480,60,14.0,5.3,6,71,2,2,27,0,1.38,5,4,+1,+0.19,-0.06,4.8,5.4,-0.6,-0.12,-0.43,Matches
969,Jon Flanagan\f2428fd4,eng ENG,DF,Liverpool,eng Premier League,24,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
970,Darren Fletcher\184e4970,sct SCO,MF,Stoke City,eng Premier League,33,1984,27,2219,82,64.9,24.7,25,,19,2,,8,1.07,26,49,-23,-0.93,-0.18,26.9,39.6,-12.7,-0.52,+0.50,Matches
971,Sergio Floccari\df301450,it ITA,FWMF,SPAL,it Serie A,35,1981,20,883,44,25.8,9.8,9,,4,11,,7,1.25,9,14,-5,-0.51,+0.02,9.7,15.3,-5.6,-0.57,+0.02,Matches
972,Alessandro Florenzi\e288d4b3,it ITA,DF,Roma,it Serie A,26,1991,32,2387,75,69.8,26.5,26,,20,6,,5,2.09,45,19,+26,+0.98,+0.37,50.2,26.5,+23.7,+0.89,+0.40,Matches
973,Phil Foden\ed1e53f3,eng ENG,MFFW,Manchester City,eng Premier League,17,2000,5,49,10,1.4,0.5,0,,0,5,,8,3.00,4,1,+3,+5.51,+3.48,2.9,0.3,+2.6,+4.83,+3.21,Matches
974,Guessouma Fofana\9dafff2a,mr MTN,MF,Amiens,fr Ligue 1,24,1992,16,745,47,21.8,8.3,7,,4,9,,4,1.00,6,12,-6,-0.72,-0.76,7.3,16.6,-9.3,-1.12,-0.75,Matches
975,Seko Fofana\5313ed43,ci CIV,MF,Udinese,it Serie A,22,1995,27,1868,69,54.6,20.8,22,,12,5,,7,0.96,28,39,-11,-0.53,-0.30,23.9,29.0,-5.1,-0.24,-0.12,Matches
976,Michael Folivi\a7b41270,eng ENG,FW,Watford,eng Premier League,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
977,Andreu Fontàs\0f138d5a,es ESP,DF,Celta Vigo,es La Liga,27,1989,12,885,74,25.9,9.8,9,84,7,3,42,17,1.58,18,16,+2,+0.20,+0.31,12.1,15.5,-3.5,-0.35,-0.49,Matches
978,José Fonte\90f87966,pt POR,DF,West Ham,eng Premier League,33,1983,8,688,86,20.1,7.6,8,,6,0,,5,1.13,9,11,-2,-0.26,+0.33,7.9,9.2,-1.4,-0.18,+0.42,Matches
979,Pablo Fornals\82927de4,es ESP,MFFW,Villarreal,es La Liga,21,1996,35,2620,75,76.6,29.1,30,84,22,5,19,0,1.63,43,38,+5,+0.17,-0.05,39.7,39.4,+0.3,+0.01,+0.41,Matches
