Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
1289,Jonathan Kodjia\ecf44e09,ci CIV,FWMF,Aston Villa,eng Premier League,29,1989,1.3,49,3,5,22,24,7,43,2,2,100.0,2,0,27,163,98,7,2,2,4,2,62,29,46.8,10,Matches
1290,Kenan Kodro\e82d2807,ba BIH,FWMF,Athletic Club,es La Liga,25,1993,4.0,119,3,13,68,47,7,112,3,3,100.0,3,0,70,232,71,5,2,0,6,6,162,86,53.1,28,Matches
1291,Dominik Kohr\0fbecd11,de GER,MF,Eint Frankfurt,de Bundesliga,25,1994,16.1,992,27,193,587,256,37,974,21,32,65.6,22,0,618,2707,1380,71,21,7,15,15,732,650,88.8,78,Matches
1292,Koke\55126f3b,es ESP,MF,Atlético Madrid,es La Liga,27,1992,30.0,2054,44,341,1169,620,54,1893,19,29,65.5,19,0,1278,4431,1936,95,32,4,31,34,1555,1380,88.7,107,Matches
1293,Aleksandar Kolarov\eda40760,rs SRB,DF,Roma,it Serie A,33,1985,30.4,2129,113,595,945,743,68,1785,22,31,71.0,24,0,1241,7024,4510,156,46,15,17,19,1449,1346,92.9,74,Matches
1294,Sead Kolašinac\3935e52e,ba BIH,DF,Arsenal,eng Premier League,26,1993,18.9,1182,67,359,604,294,31,1071,14,18,77.8,14,0,730,3573,2240,90,33,7,10,14,796,744,93.5,54,Matches
1295,Timothée Kolodziejczak\ab096c6f,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1991,14.5,867,64,405,432,99,10,795,4,6,66.7,5,0,448,3222,1895,37,11,0,8,1,549,525,95.6,12,Matches
1296,Ghislain Konan\6b2c894b,ci CIV,DF,Reims,fr Ligue 1,23,1995,14.8,1117,51,372,569,276,12,941,39,64,60.9,43,4,715,3780,2326,94,37,4,22,26,670,626,93.4,28,Matches
1297,Ibrahima Konaté\5ed9b537,fr FRA,DF,RB Leipzig,de Bundesliga,20,1999,6.3,414,45,209,209,27,6,408,4,5,80.0,4,1,283,1742,966,25,8,2,2,2,270,264,97.8,5,Matches
1298,Moussa Konaté\fcbcbd94,sn SEN,FW,Amiens,fr Ligue 1,26,1993,6.8,192,2,11,111,80,22,176,6,10,60.0,7,1,111,406,114,9,3,2,17,17,275,136,49.5,54,Matches
1299,Geoffrey Kondogbia\cce181df,cf CTA,MF,Valencia,es La Liga,26,1993,20.1,1365,98,438,888,129,10,1339,16,19,84.2,16,0,929,5300,2476,93,15,1,12,17,942,896,95.1,25,Matches
1300,Kouadio Koné\86574238,fr FRA,MF,Toulouse,fr Ligue 1,18,2001,9.7,520,24,122,308,123,2,515,12,15,80.0,13,0,344,1908,946,42,15,0,16,10,360,327,90.8,15,Matches
1301,Lamine Koné\a46472d0,ci CIV,DF,Strasbourg,fr Ligue 1,30,1989,16.4,878,82,489,432,36,17,848,6,7,85.7,6,0,566,4227,2010,37,5,0,4,3,572,556,97.2,16,Matches
1302,Moussa Koné\3ef68782,sn SEN,FW,Nîmes,fr Ligue 1,22,1996,1.6,43,0,6,19,24,13,42,1,2,50.0,1,0,27,175,114,6,2,2,4,0,67,29,43.3,11,Matches
1303,Youssouf Koné\e6eadfb8,ml MLI,DF,Lyon,fr Ligue 1,24,1995,9.1,730,27,207,431,140,1,648,17,26,65.4,19,1,529,2338,1428,62,16,1,9,4,529,512,96.8,9,Matches
1304,Ezri Konsa\0313a347,eng ENG,DF,Aston Villa,eng Premier League,21,1997,22.7,1067,122,509,503,106,19,969,7,11,63.6,7,0,557,2441,1332,32,9,0,5,6,610,577,94.6,14,Matches
1305,Pascal Köpke\3861d9cc,de GER,FW,Hertha BSC,de Bundesliga,23,1995,1.3,57,0,4,31,26,7,56,1,1,100.0,1,0,39,158,76,3,1,2,5,5,65,44,67.7,14,Matches
1306,Laurent Koscielny\f5efb153,fr FRA,DF,Bordeaux,fr Ligue 1,33,1985,24.3,1605,254,976,702,28,8,1559,1,2,50.0,1,0,1039,6592,3023,46,4,0,4,6,1104,1091,98.8,9,Matches
1307,Filip Kostić\b1cd37e6,rs SRB,DFMF,Eint Frankfurt,de Bundesliga,26,1992,32.9,2063,25,312,924,1015,115,1744,86,141,61.0,88,6,1404,8613,5480,242,91,48,63,62,1518,1238,81.6,178,Matches
1308,Christian Kouamé\58e933d2,ci CIV,FW,Fiorentina,it Serie A,21,1997,3.3,168,3,12,100,69,21,163,10,18,55.6,10,0,123,559,365,18,9,0,15,12,213,128,60.1,41,Matches
1309,Christian Kouamé\58e933d2,ci CIV,FW,Genoa,it Serie A,21,1997,10.2,381,13,36,177,191,60,368,10,22,45.5,11,0,264,1149,501,32,5,8,36,21,480,276,57.5,97,Matches
1310,Nianzou Kouassi\5853ac44,fr FRA,DFMF,Paris S-G,fr Ligue 1,17,2002,5.0,368,23,129,240,22,3,364,2,2,100.0,2,0,279,1270,699,24,2,0,3,3,302,295,97.7,3,Matches
1311,Tomáš Koubek\dc366c36,cz CZE,GK,Augsburg,de Bundesliga,26,1992,24.0,940,832,936,4,1,0,666,1,1,100.0,1,0,460,2654,1250,0,0,0,1,0,372,370,99.5,0,Matches
1312,Kalidou Koulibaly\da974c7b,sn SEN,DF,Napoli,it Serie A,28,1991,23.4,1884,244,808,1132,76,23,1820,12,18,66.7,12,1,1289,7485,4506,151,27,1,5,8,1386,1362,98.3,22,Matches
1313,Efthimis Koulouris\21f8d950,gr GRE,FW,Toulouse,fr Ligue 1,23,1996,17.1,670,19,65,332,296,68,638,10,19,52.6,10,0,418,1506,641,32,9,8,41,25,829,505,60.9,159,Matches
1314,Jules Koundé\4d1666ff,fr FRA,DF,Sevilla,es La Liga,20,1998,25.7,1745,201,869,869,109,38,1672,19,23,82.6,21,0,1084,5810,2917,77,21,5,7,11,1226,1200,97.9,30,Matches
1315,Leonardo Koutris\114b510e,gr GRE,DF,Mallorca,es La Liga,24,1995,1.0,67,7,37,22,11,0,50,0,0,,0,0,24,78,31,2,1,0,0,1,29,27,93.1,1,Matches
1316,Cheikhou Kouyaté\8d3c902d,sn SEN,MFDF,Crystal Palace,eng Premier League,29,1989,28.1,1210,84,397,622,251,54,1194,18,35,51.4,20,1,679,2960,1370,38,11,0,38,22,861,684,79.4,91,Matches
1317,Mateo Kovačić\79c0821a,hr CRO,MF,Chelsea,eng Premier League,25,1994,23.0,2085,38,404,1362,473,21,2048,59,77,76.6,60,1,1693,9092,4520,212,52,6,21,24,1729,1646,95.2,28,Matches
1318,Dawid Kownacki\be5e1c4c,pl POL,FWMF,Düsseldorf,de Bundesliga,22,1997,12.1,497,8,76,239,227,56,479,32,59,54.2,33,1,347,1712,938,43,17,9,29,28,532,323,60.7,101,Matches
1319,İsmail Köybaşı\58640e66,tr TUR,DFFW,Granada,es La Liga,30,1989,2.6,114,2,24,57,36,2,96,2,5,40.0,2,0,63,303,126,6,3,2,3,4,81,59,72.8,6,Matches
1320,Thomas Kraft\bb25c778,de GER,GK,Hertha BSC,de Bundesliga,31,1988,4.0,136,122,136,0,0,0,94,0,0,,0,0,69,514,267,0,0,0,0,0,59,58,98.3,0,Matches
1321,Emil Krafth\77cf6852,se SWE,DF,Newcastle Utd,eng Premier League,24,1994,11.3,540,55,247,217,109,15,465,6,6,100.0,6,1,292,1288,743,25,13,1,7,3,311,286,92.0,13,Matches
1322,Andrej Kramarić\603cb947,hr CRO,FWMF,Hoffenheim,de Bundesliga,28,1991,15.8,719,15,91,379,312,77,681,26,36,72.2,26,0,539,3469,1846,88,36,17,26,34,766,562,73.4,133,Matches
1323,Christoph Kramer\496aeede,de GER,MF,M'Gladbach,de Bundesliga,28,1991,16.3,1098,38,299,674,184,13,1066,17,20,85.0,17,1,704,2958,1362,53,16,1,11,11,791,730,92.3,24,Matches
1324,Tom Krauß\9f77012e,de GER,MF,RB Leipzig,de Bundesliga,18,2001,0.0,7,0,3,4,0,0,7,0,0,,0,0,3,1,0,0,0,0,0,0,4,4,100.0,0,Matches
1325,Ladislav Krejčí\58027adc,cz CZE,DF,Bologna,it Serie A,27,1992,11.7,744,33,235,365,197,16,637,8,12,66.7,8,1,463,2740,1644,78,24,5,6,10,536,486,90.7,19,Matches
1326,Rene Krhin\9a506145,si SVN,DFMF,Nantes,fr Ligue 1,29,1990,3.6,195,28,106,88,10,2,192,0,0,,0,0,98,447,119,1,1,0,2,1,108,101,93.5,1,Matches
1327,Felix Kroos\4d7faad1,de GER,MF,Union Berlin,de Bundesliga,28,1991,4.2,220,16,67,128,33,2,211,0,0,,0,0,96,378,134,9,2,0,2,1,126,113,89.7,4,Matches
1328,Toni Kroos\6ce1f46f,de GER,MF,Real Madrid,es La Liga,29,1990,29.5,2736,34,416,1698,785,44,2477,22,27,81.5,23,0,1892,8727,4553,216,69,7,15,14,2259,2132,94.4,71,Matches
1329,Tim Krul\f23f9d20,nl NED,GK,Norwich City,eng Premier League,31,1988,36.0,1658,1397,1635,28,0,0,1221,0,1,0.0,0,0,772,3609,1956,0,0,0,0,0,840,834,99.3,0,Matches
1330,Rade Krunić\817c6964,ba BIH,MFFW,Milan,it Serie A,25,1993,6.0,307,3,59,153,113,14,304,8,13,61.5,9,0,203,983,502,23,9,4,8,11,244,209,85.7,31,Matches
1331,Lukas Kübler\2a29eb9b,de GER,DF,Freiburg,de Bundesliga,26,1992,2.3,110,10,49,53,14,2,101,5,5,100.0,5,1,66,466,253,7,3,1,0,0,75,69,92.0,1,Matches
1332,Takefusa Kubo\16aa3654,jp JPN,MFFW,Mallorca,es La Liga,18,2001,25.7,1161,15,156,492,617,103,1119,72,120,60.0,81,2,951,5738,3707,210,53,43,61,75,1060,841,79.3,151,Matches
1333,Juraj Kucka\5aaef9ef,sk SVK,MFFW,Parma,it Serie A,32,1987,21.5,1049,65,225,546,337,57,1030,42,62,67.7,43,11,639,2849,1510,79,23,4,57,25,891,687,77.1,136,Matches
1334,Dejan Kulusevski\df3cda47,se SWE,FWMF,Parma,it Serie A,19,2000,32.6,1646,31,236,810,793,182,1583,84,150,56.0,87,5,1321,9224,5635,244,93,61,104,89,1588,1168,73.6,278,Matches
1335,Marash Kumbulla\a40819d9,al ALB,DF,Hellas Verona,it Serie A,19,2000,21.7,1166,153,576,601,62,15,1138,4,6,66.7,4,0,697,3383,1732,37,14,1,4,3,733,706,96.3,13,Matches
1336,Pierre Kunde\9ceb7642,cm CMR,MF,Mainz 05,de Bundesliga,24,1995,20.7,1276,79,350,813,218,18,1197,42,53,79.2,45,1,871,4995,2638,79,28,5,20,18,806,751,93.2,42,Matches
1337,Jasmin Kurtić\144607cc,si SVN,MF,SPAL,it Serie A,30,1989,15.7,880,34,149,473,345,32,847,27,39,69.2,29,2,631,4204,2578,128,48,7,15,28,775,661,85.3,80,Matches
1338,Jasmin Kurtić\144607cc,si SVN,MFFW,Parma,it Serie A,30,1989,18.5,971,43,226,538,291,19,933,6,10,60.0,6,0,639,4291,2379,103,49,4,16,9,758,684,90.2,57,Matches
1339,Layvin Kurzawa\41e7ef1c,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,9.5,798,28,206,390,248,29,727,11,17,64.7,11,0,525,1848,1021,48,18,3,8,19,570,544,95.4,41,Matches
1340,Dereck Kutesa\1b6862e8,ch SUI,FWMF,Reims,fr Ligue 1,21,1997,5.9,227,1,30,99,119,21,226,14,26,53.8,15,0,183,1211,696,28,10,4,16,13,231,162,70.1,37,Matches
1341,Ahmed Kutucu\beda9675,tr TUR,FWMF,Schalke 04,de Bundesliga,19,2000,7.5,286,5,28,141,141,21,278,21,33,63.6,22,1,213,984,554,14,8,4,24,25,327,201,61.5,60,Matches
1342,Enock Kwateng\4bf69118,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,10.9,756,48,230,418,149,4,659,9,14,64.3,10,0,430,1780,1065,43,13,1,9,9,483,437,90.5,15,Matches
1343,Giorgos Kyriakopoulos\0a483542,gr GRE,DF,Sassuolo,it Serie A,23,1996,18.3,1341,58,453,576,434,26,1167,21,38,55.3,26,2,948,5436,3191,129,55,5,14,24,941,891,94.7,30,Matches
1344,Antonino La Gumina\822a7761,it ITA,FW,Sampdoria,it Serie A,23,1996,2.1,51,1,4,25,26,6,48,1,2,50.0,1,0,38,195,107,3,2,1,6,4,86,42,48.8,19,Matches
1345,Andrea La Mantia\c375dfa5,it ITA,FW,Lecce,it Serie A,28,1991,6.1,184,13,23,91,76,32,182,3,4,75.0,3,0,99,337,112,6,4,4,9,3,234,136,58.1,40,Matches
1346,Gaëtan Laborde\7cdda3bf,fr FRA,FW,Montpellier,fr Ligue 1,25,1994,24.9,1003,33,90,455,542,124,991,27,73,37.0,31,2,649,3236,2124,102,52,16,83,44,1257,751,59.7,286,Matches
1347,Alexandre Lacazette\9dbb75ca,fr FRA,FW,Arsenal,eng Premier League,28,1991,20.8,786,22,97,367,360,115,742,25,46,54.3,27,3,543,2025,953,42,9,4,60,43,906,555,61.3,213,Matches
1348,Riccardo Ladinetti\ff4296df,it ITA,MF,Cagliari,it Serie A,18,2000,1.4,83,4,23,56,8,0,77,0,0,,0,0,53,291,157,4,2,0,0,0,59,58,98.3,1,Matches
1349,Alban Lafont\4e7db402,fr FRA,GK,Nantes,fr Ligue 1,20,1999,27.0,957,793,951,6,1,0,696,0,0,,0,0,450,2005,906,0,0,0,0,0,411,407,99.0,1,Matches
1350,Víctor Laguardia\b7c99b9b,es ESP,DF,Alavés,es La Liga,29,1989,29.5,1316,168,780,576,26,16,1257,3,5,60.0,3,0,630,3055,1356,28,1,0,2,3,692,675,97.5,12,Matches
1351,Jack Lahne\07f73a4f,se SWE,FW,Amiens,fr Ligue 1,17,2001,0.1,4,0,0,1,3,2,4,0,0,,0,0,3,3,3,0,0,0,1,1,7,3,42.9,1,Matches
1352,Konrad Laimer\c1b7847c,at AUT,MF,RB Leipzig,de Bundesliga,22,1997,23.5,1593,39,318,1041,348,19,1559,35,51,68.6,42,0,1063,5056,2832,123,47,4,31,24,1143,1039,90.9,48,Matches
1353,Stefan Lainer\4aea5077,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,30.1,1894,98,576,907,565,51,1593,43,76,56.6,45,4,1118,5930,3706,139,61,12,26,28,1229,1102,89.7,87,Matches
1354,Diego Lainez\bf12926c,mx MEX,MFFW,Betis,es La Liga,19,2000,3.9,182,1,13,79,120,18,174,18,27,66.7,19,0,153,1045,674,42,14,8,10,12,182,139,76.4,25,Matches
1355,Kenny Lala\770d7eb8,fr FRA,DF,Strasbourg,fr Ligue 1,27,1991,22.7,1578,75,447,790,488,27,1267,43,66,65.2,47,2,996,6971,4417,178,74,10,21,37,1014,923,91.0,43,Matches
1356,Adam Lallana\99813635,eng ENG,MFFW,Liverpool,eng Premier League,31,1988,4.2,333,7,52,178,126,12,331,2,6,33.3,4,1,236,1018,480,28,13,1,5,7,273,236,86.4,27,Matches
1357,Érik Lamela\abe66106,ar ARG,MFFW,Tottenham,eng Premier League,27,1992,13.5,772,18,95,361,395,43,717,31,45,68.9,33,0,581,3660,2100,120,42,15,28,30,701,551,78.6,98,Matches
1358,Tariq Lamptey\f4e433d4,eng ENG,DF,Chelsea,eng Premier League,18,2000,0.4,18,0,3,8,9,1,13,0,0,,0,0,8,35,27,1,1,0,0,1,5,5,100.0,1,Matches
1359,Tariq Lamptey\f4e433d4,eng ENG,DF,Brighton,eng Premier League,18,2000,6.5,326,22,110,137,108,11,280,23,30,76.7,24,1,211,1052,665,33,9,6,11,13,196,171,87.2,13,Matches
1360,Loïck Landre\08082af0,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,10.3,491,63,288,219,13,3,478,0,0,,0,0,287,1849,977,14,2,0,0,2,291,282,96.9,1,Matches
1361,Michael Lang\864db10a,ch SUI,DF,Werder Bremen,de Bundesliga,28,1991,6.0,389,29,106,197,111,8,329,2,3,66.7,2,0,226,1040,462,26,8,1,2,0,264,232,87.9,20,Matches
1362,Sebastian Langkamp\74d70fb5,de GER,DF,Werder Bremen,de Bundesliga,31,1988,3.5,231,25,119,120,7,4,225,1,1,100.0,1,0,140,748,365,6,0,0,1,1,148,146,98.6,4,Matches
1363,Henri Lansbury\fe8e6fa1,eng ENG,MFFW,Aston Villa,eng Premier League,28,1990,2.2,105,2,24,53,30,5,104,1,1,100.0,1,0,53,162,54,4,1,1,3,1,81,61,75.3,7,Matches
1364,Manuel Lanzini\26f6dca8,ar ARG,MFFW,West Ham,eng Premier League,26,1993,15.3,941,14,118,561,333,34,881,28,42,66.7,28,0,733,4034,2042,113,34,7,26,24,858,708,82.5,60,Matches
1365,Gianluca Lapadula\2ead2809,pe PER,FW,Lecce,it Serie A,29,1990,19.8,604,14,62,284,291,133,550,22,35,62.9,25,1,372,1610,794,41,14,11,60,39,893,425,47.6,198,Matches
1366,Aymeric Laporte\119b9a8e,es ESP,DF,Manchester City,eng Premier League,25,1994,12.2,1192,115,489,776,35,4,1172,2,2,100.0,2,0,903,5921,4018,128,14,0,3,1,977,960,98.3,4,Matches
1367,Danilo Larangeira\fed5f993,br BRA,DF,Bologna,it Serie A,35,1984,29.3,1571,283,859,784,40,10,1482,7,7,100.0,7,0,827,5669,3714,67,10,0,6,2,888,867,97.6,7,Matches
1368,Larra\0d690336,es ESP,FWMF,Athletic Club,es La Liga,21,1997,2.8,112,0,9,44,65,4,105,3,7,42.9,4,0,72,329,140,10,3,1,7,6,145,85,58.6,22,Matches
1369,Gautier Larsonneur\b49729cb,fr FRA,GK,Brest,fr Ligue 1,22,1997,26.6,1117,1024,1113,5,0,0,827,3,3,100.0,3,0,569,2543,1306,0,0,0,1,0,488,487,99.8,0,Matches
1370,Kevin Lasagna\09538fdb,it ITA,FW,Udinese,it Serie A,26,1992,28.5,836,22,81,359,453,162,801,14,40,35.0,16,0,497,3095,1873,83,31,35,83,30,1029,541,52.6,217,Matches
1371,Jamaal Lascelles\450ab6fc,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,23.1,1074,209,730,352,41,18,1059,8,12,66.7,8,0,542,2723,1043,17,8,0,5,3,565,549,97.2,17,Matches
1372,Paul Lasne\542cc80f,fr FRA,MFFW,Brest,fr Ligue 1,30,1989,13.6,784,17,139,463,219,34,778,7,8,87.5,7,0,564,2405,1039,41,12,1,16,25,681,599,88.0,70,Matches
1373,Toni Lato\8e088e04,es ESP,DFMF,Osasuna,es La Liga,21,1997,5.2,326,19,93,138,105,6,259,10,11,90.9,10,0,153,682,351,22,7,1,2,4,158,137,86.7,12,Matches
1374,Danny Latza\33b554b7,de GER,MF,Mainz 05,de Bundesliga,29,1989,15.3,800,42,208,473,168,18,776,19,32,59.4,21,1,514,2533,1350,52,15,1,16,19,533,480,90.1,34,Matches
1375,Vincent Laurini\3535098b,fr FRA,DF,Parma,it Serie A,30,1989,9.8,637,45,219,338,126,1,539,9,11,81.8,9,0,370,1986,1134,37,18,0,2,13,388,375,96.6,6,Matches
1376,Wesley Lautoa\6e5b5a45,nc NCL,MFDF,Dijon,fr Ligue 1,31,1987,20.8,1222,110,594,635,70,14,1187,13,17,76.5,13,2,758,4008,2397,42,5,1,6,9,771,747,96.9,14,Matches
1377,Diego Laxalt\f26e3c59,uy URU,DFMF,Torino,it Serie A,26,1993,6.6,396,25,111,186,136,14,345,3,12,25.0,5,0,222,1476,842,36,18,5,9,5,247,212,85.8,18,Matches
1378,Diego Laxalt\f26e3c59,uy URU,DF,Milan,it Serie A,26,1993,1.9,134,4,33,85,35,3,118,1,2,50.0,1,0,86,530,344,12,6,2,1,0,99,90,90.9,3,Matches
1379,Valentino Lazaro\016ff750,at AUT,DFMF,Newcastle Utd,eng Premier League,23,1996,5.3,240,18,92,96,64,7,211,12,20,60.0,15,0,161,681,309,18,2,3,5,6,190,148,77.9,14,Matches
1380,Valentino Lazaro\016ff750,at AUT,DFMF,Inter,it Serie A,23,1996,3.6,244,5,54,85,120,10,206,6,14,42.9,6,0,162,747,515,26,7,5,7,4,175,151,86.3,10,Matches
1381,Darko Lazović\5128bde4,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36.0,1972,90,379,891,815,117,1659,45,99,45.5,48,3,1168,6594,4586,228,64,45,38,20,1485,1250,84.2,179,Matches
1382,Manuel Lazzari\02caf6e0,it ITA,DF,Lazio,it Serie A,25,1993,28.3,1295,47,314,473,644,88,1126,37,73,50.7,42,2,940,6524,4728,225,84,36,31,27,1018,878,86.2,144,Matches
1383,Mickaël Le Bihan\d512db65,fr FRA,FW,Nice,fr Ligue 1,29,1990,1.1,32,2,3,17,14,3,30,0,0,,0,0,20,81,15,1,1,0,3,1,43,26,60.5,13,Matches
1384,Robin Le Normand\9a64e67e,fr FRA,DF,Real Sociedad,es La Liga,22,1996,26.6,1944,242,994,1044,46,23,1886,0,0,,0,0,1288,8005,4350,93,4,0,5,2,1396,1369,98.1,18,Matches
1385,Damien Le Tallec\8f4d116f,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1990,27.3,1260,88,428,724,179,39,1222,4,7,57.1,4,1,690,3351,1662,54,12,0,24,8,821,724,88.2,48,Matches
1386,James Lea Siliki\7cf431a5,cm CMR,MF,Rennes,fr Ligue 1,23,1996,12.0,574,26,134,349,127,20,560,9,16,56.3,11,0,385,1914,1140,50,17,7,15,22,415,373,89.9,43,Matches
1387,Rafael Leão\20730eae,pt POR,FW,Milan,it Serie A,20,1999,15.6,652,8,52,284,389,100,644,41,63,65.1,44,3,492,3288,2080,112,30,27,33,30,779,538,69.1,144,Matches
1388,Adrien Lebeau\ca122e29,fr FRA,MFFW,Strasbourg,fr Ligue 1,20,1999,0.1,7,0,1,4,2,0,6,1,1,100.0,1,0,5,23,11,0,0,0,0,0,5,3,60.0,0,Matches
1389,Mathew Leckie\b93b7882,au AUS,DFFW,Hertha BSC,de Bundesliga,28,1991,2.2,117,5,25,54,42,7,109,2,2,100.0,2,0,72,402,172,7,1,1,7,2,82,61,74.4,10,Matches
1390,Benjamin Lecomte\2fa2a875,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28.0,944,818,938,10,1,0,654,0,0,,0,0,390,2223,1188,0,0,0,1,0,333,331,99.4,0,Matches
1391,Pierre Lees-Melou\f5044e54,fr FRA,MF,Nice,fr Ligue 1,26,1993,25.0,1565,81,423,789,480,55,1517,30,40,75.0,31,3,1131,6003,3120,135,47,12,38,45,1266,1098,86.7,168,Matches
1392,Jordan Lefort\c3e4ecbb,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,565,48,304,263,30,2,524,5,6,83.3,5,0,361,1613,880,20,1,0,3,3,370,365,98.6,0,Matches
1393,Wu Lei\e3fabb0a,cn CHN,FWMF,Espanyol,es La Liga,27,1991,19.1,516,17,84,215,247,93,505,17,32,53.1,17,0,290,1603,966,48,12,18,32,13,615,326,53.0,132,Matches
1394,Toni Leistner\364445b2,de GER,DF,Köln,de Bundesliga,28,1990,11.2,766,106,467,334,21,7,746,5,5,100.0,5,0,431,2675,1391,24,6,0,5,1,462,450,97.4,1,Matches
1395,Moritz Leitner\9460aaed,de GER,MF,Norwich City,eng Premier League,26,1992,7.6,644,18,178,355,160,10,622,7,13,53.8,9,0,469,2508,1490,62,15,0,9,10,530,484,91.3,21,Matches
1396,Lucas Leiva\4c78b5ed,br BRA,MF,Lazio,it Serie A,32,1987,20.1,1346,72,366,864,180,8,1314,7,12,58.3,9,1,857,4022,2016,54,24,0,7,14,872,841,96.4,23,Matches
1397,Florian Lejeune\6eaed4eb,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,4.9,249,22,136,103,18,5,231,2,3,66.7,2,0,123,530,208,7,1,0,0,5,117,112,95.7,1,Matches
1398,Iñigo Lekue\59b7d823,es ESP,FWDF,Athletic Club,es La Liga,26,1993,6.9,388,19,81,167,169,9,343,11,37,29.7,14,4,252,1142,710,34,14,3,15,13,304,241,79.3,23,Matches
1399,Nicolas Lemaître\586ef3a3,fr FRA,GK,Reims,fr Ligue 1,22,1997,1.0,30,30,30,0,0,0,21,0,0,,0,0,14,62,18,0,0,0,0,0,14,14,100.0,0,Matches
1400,Thomas Lemar\4dbd0916,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,10.3,524,7,68,301,205,11,486,21,38,55.3,23,1,374,2175,1183,59,24,1,24,10,420,353,84.0,47,Matches
1401,Tim Lemperle\792ffa71,de GER,FWMF,Köln,de Bundesliga,17,2002,0.2,7,0,0,1,6,2,7,0,1,0.0,0,0,6,9,0,0,0,0,0,3,7,4,57.1,2,Matches
1402,Clément Lenglet\4f28a6ff,fr FRA,DF,Barcelona,es La Liga,24,1995,26.9,2375,325,1096,1390,51,12,2322,5,9,55.6,5,0,1771,9739,5969,161,20,0,0,6,1858,1834,98.7,7,Matches
1403,Aaron Lennon\2ff964a0,eng ENG,MF,Burnley,eng Premier League,32,1987,5.5,189,12,39,79,82,6,187,6,8,75.0,6,0,125,651,370,19,2,3,7,5,156,115,73.7,14,Matches
1404,Bernd Leno\2628fd2b,de GER,GK,Arsenal,eng Premier League,27,1992,29.4,1074,973,1067,8,0,0,768,1,2,50.0,1,0,497,1979,1039,0,0,0,0,0,444,442,99.5,0,Matches
1405,Christopher Lenz\bbd86530,de GER,DF,Union Berlin,de Bundesliga,24,1994,25.2,1479,86,484,689,398,23,1161,25,39,64.1,26,1,690,3711,1945,77,34,5,27,21,750,644,85.9,41,Matches
1406,Donovan Léon\51c83a90,gf GUF,GK,Brest,fr Ligue 1,26,1992,1.4,49,44,48,1,0,0,34,0,0,,0,0,19,88,34,0,0,0,0,0,15,15,100.0,0,Matches
1407,Pedro León\d66b9872,es ESP,MFFW,Eibar,es La Liga,32,1986,21.1,945,12,80,355,552,64,819,20,38,52.6,26,2,534,2413,1025,66,18,9,43,34,859,588,68.5,140,Matches
1408,Sergio León\0a0cc13c,es ESP,FW,Levante,es La Liga,30,1989,7.5,190,2,15,85,96,31,179,2,10,20.0,3,0,118,421,189,10,1,6,20,8,268,132,49.3,61,Matches
1409,Lukas Lerager\1b82f8df,dk DEN,MF,Genoa,it Serie A,26,1993,15.4,748,29,155,421,195,23,739,4,11,36.4,4,0,446,1569,653,29,9,1,14,12,580,493,85.0,74,Matches
1410,Mehdi Léris\7d3cbc67,fr FRA,MFFW,Sampdoria,it Serie A,21,1998,5.7,313,14,61,135,146,17,304,13,22,59.1,14,3,235,1314,643,36,12,3,17,8,279,225,80.6,50,Matches
1411,Jefferson Lerma\9b5ce51a,co COL,MF,Bournemouth,eng Premier League,24,1994,30.0,1700,126,509,980,282,18,1677,25,33,75.8,27,1,1012,4389,1828,66,19,0,22,21,1026,952,92.8,33,Matches
1412,Karlo Letica\4a6914ff,hr CRO,GK,SPAL,it Serie A,22,1997,10.0,341,316,340,1,0,0,212,1,1,100.0,1,0,125,571,348,0,0,0,0,0,113,112,99.1,0,Matches
1413,Robert Lewandowski\8d78e732,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,30.7,1203,15,39,458,785,257,1174,60,106,56.6,70,2,902,3777,1745,117,44,28,84,62,1606,1000,62.3,414,Matches
1414,Jamal Lewis\efb9215a,nir NIR,DF,Norwich City,eng Premier League,21,1998,25.6,1599,123,663,679,393,23,1352,37,62,59.7,39,2,961,6214,3458,150,52,10,26,23,1031,925,89.7,39,Matches
1415,Aaron Leya Iseka\29ef0f49,be BEL,FW,Toulouse,fr Ligue 1,21,1997,8.6,300,5,17,167,138,39,277,7,13,53.8,9,0,179,700,363,18,7,6,23,29,399,219,54.9,82,Matches
