Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
1262,Ozan Kabak\2d61d13a,tr TUR,DF,Liverpool,eng Premier League,20,2000,8.9,502,554,90.6,10365,2683,167,179,93.3,258,266,97.0,76,108,70.4,0,0.2,-0.2,1,16,0,0,15,Matches
1263,Ozan Kabak\2d61d13a,tr TUR,DF,Schalke 04,de Bundesliga,20,2000,13.8,605,680,89.0,13088,3961,173,188,92.0,321,336,95.5,106,150,70.7,0,0.2,-0.2,3,44,3,0,42,Matches
1264,Abdoul Kader Bamba\32f3d97e,fr FRA,FWMF,Nantes,fr Ligue 1,26,1994,10.2,371,494,75.1,6170,1750,202,229,88.2,127,165,77.0,33,66,50.0,1,1.8,-0.8,23,25,10,2,34,Matches
1265,Pavel Kadeřábek\79c90e45,cz CZE,DF,Hoffenheim,de Bundesliga,28,1992,17.6,706,958,73.7,12568,4948,293,354,82.8,337,422,79.9,65,137,47.4,4,3.3,+0.7,23,55,31,15,89,Matches
1266,Tino Kadewere\7d08063d,zw ZIM,FW,Lyon,fr Ligue 1,24,1996,22.3,461,626,73.6,7139,1475,266,317,83.9,144,206,69.9,35,60,58.3,3,3.5,-0.5,21,14,19,5,32,Matches
1267,Damian Kądzior\bb6c6331,pl POL,FWMF,Eibar,es La Liga,28,1992,2.2,44,76,57.9,709,214,26,29,89.7,12,19,63.2,5,22,22.7,0,0.0,0.0,1,2,1,1,3,Matches
1268,Florian Kainz\94c18565,at AUT,FWMF,Köln,de Bundesliga,27,1992,5.0,126,183,68.9,2251,899,61,68,89.7,41,65,63.1,19,41,46.3,0,1.0,-1.0,10,15,8,2,21,Matches
1269,Gaël Kakuta\5b1bf5e3,cd COD,MFFW,Lens,fr Ligue 1,29,1991,26.6,853,1168,73.0,14648,4738,428,514,83.3,290,373,77.7,104,201,51.7,5,6.3,-1.3,44,97,37,6,133,Matches
1270,Sasa Kalajdzic\15f24fe7,at AUT,FW,Stuttgart,de Bundesliga,23,1997,23.7,470,668,70.4,6729,1064,285,368,77.4,137,195,70.3,29,49,59.2,5,3.5,+1.5,23,26,13,1,37,Matches
1271,Arnaud Kalimuendo\bf4c41f9,fr FRA,FW,Paris S-G,fr Ligue 1,18,2002,0.8,20,22,90.9,209,18,15,16,93.8,4,4,100.0,0,0,,0,0.1,-0.1,1,0,1,0,1,Matches
1272,Arnaud Kalimuendo\bf4c41f9,fr FRA,FW,Lens,fr Ligue 1,18,2002,13.5,229,300,76.3,3541,583,128,155,82.6,84,108,77.8,12,15,80.0,3,1.9,+1.1,13,8,11,4,13,Matches
1273,Nikola Kalinić\d4931a5a,hr CRO,FW,Hellas Verona,it Serie A,32,1988,11.8,162,231,70.1,2355,341,90,114,78.9,52,70,74.3,8,14,57.1,0,0.3,-0.3,7,7,5,0,14,Matches
1274,Yayah Kallon\f95f49d2,sl SLE,FWMF,Genoa,it Serie A,19,2001,0.5,7,9,77.8,100,37,4,5,80.0,3,4,75.0,0,0,,0,0.0,0.0,1,0,0,0,0,Matches
1275,Samuel Kalu\b8d22478,ng NGA,FWMF,Bordeaux,fr Ligue 1,22,1997,10.7,230,317,72.6,3675,777,130,155,83.9,73,95,76.8,22,44,50.0,1,0.5,+0.5,8,12,6,1,22,Matches
1276,Pierre Kalulu\85f7d1be,fr FRA,DF,Milan,it Serie A,20,2000,8.1,427,499,85.6,7973,2656,165,179,92.2,221,245,90.2,33,61,54.1,1,0.4,+0.6,3,25,4,0,29,Matches
1277,Daichi Kamada\15b287da,jp JPN,MFFW,Eint Frankfurt,de Bundesliga,23,1996,26.2,751,1003,74.9,13155,3946,367,440,83.4,263,326,80.7,97,170,57.1,12,7.5,+4.5,52,76,28,5,89,Matches
1278,Aboubakar Kamara\4047c976,mr MTN,FWDF,Fulham,eng Premier League,25,1995,3.5,92,128,71.9,1504,409,46,57,80.7,35,41,85.4,7,21,33.3,0,0.4,-0.4,6,4,4,1,11,Matches
1279,Aboubakar Kamara\4047c976,mr MTN,FWMF,Dijon,fr Ligue 1,25,1995,6.2,113,151,74.8,1707,323,60,72,83.3,34,47,72.3,8,17,47.1,0,0.7,-0.7,8,4,5,3,9,Matches
1280,Bingourou Kamara\3814120d,sn SEN,GK,Strasbourg,fr Ligue 1,23,1996,8.0,166,247,67.2,5782,4212,24,24,100.0,61,62,98.4,80,160,50.0,0,0.0,0.0,0,3,0,0,0,Matches
1281,Boubacar Kamara\cc77354e,fr FRA,MF,Marseille,fr Ligue 1,20,1999,32.2,1769,2029,87.2,32926,9438,822,901,91.2,685,745,91.9,236,326,72.4,2,1.1,+0.9,22,163,16,0,145,Matches
1282,Hassane Kamara\19a12bed,ci CIV,DF,Nice,fr Ligue 1,25,1994,32.9,1590,1933,82.3,28057,9068,763,853,89.4,656,756,86.8,154,263,58.6,1,2.2,-1.2,29,82,46,20,136,Matches
1283,Marcin Kamiński\463503e2,pl POL,DF,Stuttgart,de Bundesliga,28,1992,2.4,188,213,88.3,3963,1522,49,53,92.5,110,116,94.8,28,38,73.7,0,0.2,-0.2,2,27,3,2,33,Matches
1284,Kevin Kampl\b825a650,si SVN,MF,RB Leipzig,de Bundesliga,29,1990,21.5,1284,1429,89.9,22654,4772,553,586,94.4,564,606,93.1,135,182,74.2,1,1.9,-0.9,16,116,17,1,102,Matches
1285,Harry Kane\21a66f6a,eng ENG,FW,Tottenham,eng Premier League,27,1993,34.2,657,937,70.1,12519,3835,300,385,77.9,236,316,74.7,102,170,60.0,14,7.4,+6.6,48,98,41,7,125,Matches
1286,Wilfried Kanga\b4c816a9,fr FRA,FW,Angers,fr Ligue 1,22,1998,1.5,14,17,82.4,189,21,8,8,100.0,5,8,62.5,0,0,,0,0.0,0.0,0,1,0,0,1,Matches
1287,Lee Kangin\8455ad90,kr KOR,FWMF,Valencia,es La Liga,19,2001,14.0,442,545,81.1,8476,1953,209,229,91.3,162,187,86.6,64,111,57.7,4,2.5,+1.5,20,47,17,1,63,Matches
1288,N'Golo Kanté\b9fbae28,fr FRA,MF,Chelsea,eng Premier League,29,1991,23.8,1302,1504,86.6,23870,5264,537,604,88.9,609,669,91.0,133,180,73.9,2,1.1,+0.9,21,99,12,1,101,Matches
1289,Jimmy Kaparos\11bc43f4,de GER,MF,Schalke 04,de Bundesliga,18,2001,0.2,2,2,100.0,33,19,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1290,Yann Karamoh\8b66d9cc,fr FRA,FWMF,Parma,it Serie A,22,1998,14.4,287,372,77.2,4579,1001,162,188,86.2,87,114,76.3,26,41,63.4,1,2.0,-1.0,17,22,16,3,33,Matches
1291,Isaac Karamoko\4c7919df,fr FRA,DF,Sassuolo,it Serie A,18,2002,0.0,1,1,100.0,15,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1292,Atakan Karazor\5762be5c,de GER,DFMF,Stuttgart,de Bundesliga,23,1996,11.5,615,705,87.2,11185,3469,240,266,90.2,299,324,92.3,60,90,66.7,0,0.1,-0.1,2,24,1,0,29,Matches
1293,Augustus Kargbo\0c8f27b5,sl SLE,FW,Crotone,it Serie A,20,1999,0.4,6,9,66.7,75,9,4,5,80.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1294,Loris Karius\32e7ce92,de GER,GK,Union Berlin,de Bundesliga,27,1993,3.2,58,95,61.1,2118,1579,7,7,100.0,20,20,100.0,31,68,45.6,0,0.0,0.0,0,4,0,0,0,Matches
1295,Rick Karsdorp\9f84febe,nl NED,DF,Roma,it Serie A,25,1995,28.3,1131,1349,83.8,21319,6038,430,489,87.9,584,649,90.0,111,176,63.1,6,5.1,+0.9,26,66,40,9,113,Matches
1296,Silas Katompa\de4cac2d,cd COD,DFFW,Stuttgart,de Bundesliga,21,1998,21.3,344,492,69.9,5568,1598,185,228,81.1,128,178,71.9,25,52,48.1,4,5.1,-1.1,23,12,18,9,30,Matches
1297,Noah Katterbach\e27de4fa,de GER,DF,Köln,de Bundesliga,19,2001,12.3,515,669,77.0,9114,4108,233,265,87.9,218,268,81.3,52,106,49.1,0,1.2,-1.2,12,38,11,7,54,Matches
1298,Eiji Kawashima\a4527d33,jp JPN,GK,Strasbourg,fr Ligue 1,37,1983,24.0,487,715,68.1,18497,13412,51,51,100.0,181,181,100.0,252,478,52.7,0,0.0,0.0,0,9,1,0,0,Matches
1299,Moise Kean\3d50bcdb,it ITA,FW,Everton,eng Premier League,20,2000,0.2,7,9,77.8,124,0,2,3,66.7,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
1300,Moise Kean\3d50bcdb,it ITA,FW,Paris S-G,fr Ligue 1,20,2000,18.9,253,315,80.3,3448,481,157,186,84.4,55,73,75.3,16,19,84.2,0,0.9,-0.9,7,6,7,0,19,Matches
1301,Michael Keane\c5b7c315,eng ENG,DF,Everton,eng Premier League,27,1993,33.2,1631,1835,88.9,37031,11779,355,391,90.8,939,989,94.9,307,414,74.2,1,1.1,-0.1,8,104,6,0,87,Matches
1302,Neeskens Kebano\18b999f4,cd COD,FWMF,Fulham,eng Premier League,28,1992,1.3,33,42,78.6,409,99,25,25,100.0,6,11,54.5,1,3,33.3,0,0.0,0.0,0,1,0,0,2,Matches
1303,Thilo Kehrer\51dbeea9,de GER,DF,Paris S-G,fr Ligue 1,23,1996,18.0,1164,1250,93.1,20023,6336,515,545,94.5,560,587,95.4,78,97,80.4,0,0.7,-0.7,3,42,5,1,48,Matches
1304,Habib Keita\cc588cbe,ml MLI,MF,Lyon,fr Ligue 1,18,2002,0.1,3,3,100.0,54,16,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,1,0,1,Matches
1305,Naby Keïta\f25c8e3a,gn GUI,MF,Liverpool,eng Premier League,25,1995,5.8,311,356,87.4,5328,1190,143,166,86.1,133,141,94.3,27,35,77.1,0,0.8,-0.8,6,31,10,1,32,Matches
1306,Yannik Keitel\d2c580ce,de GER,MF,Freiburg,de Bundesliga,20,2000,5.5,159,197,80.7,2820,659,75,93,80.6,64,73,87.7,17,22,77.3,0,0.2,-0.2,3,11,3,0,19,Matches
1307,Caoimhín Kelleher\62d7ef38,ie IRL,GK,Liverpool,eng Premier League,21,1998,2.0,51,62,82.3,1459,732,6,6,100.0,26,26,100.0,19,30,63.3,0,0.0,0.0,0,0,0,0,0,Matches
1308,Stephane Keller\89d1e9fa,cm CMR,DF,Alavés,es La Liga,18,2001,0.2,11,13,84.6,281,66,2,3,66.7,6,6,100.0,3,4,75.0,0,0.0,0.0,0,0,0,0,0,Matches
1309,Martin Kelly\d7492450,eng ENG,DF,Crystal Palace,eng Premier League,30,1990,0.0,2,2,100.0,28,5,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1310,Marc-Oliver Kempf\815c314f,de GER,DF,Stuttgart,de Bundesliga,25,1995,30.3,1543,1867,82.6,31955,12275,525,577,91.0,759,860,88.3,242,387,62.5,1,0.4,+0.6,11,167,21,2,162,Matches
1311,Kenedy\5eebbfdf,br BRA,FWMF,Granada,es La Liga,24,1996,16.3,211,330,63.9,3853,1483,105,125,84.0,65,99,65.7,32,84,38.1,3,2.6,+0.4,17,18,11,5,23,Matches
1312,Jonjoe Kenny\099e666f,eng ENG,DFFW,Everton,eng Premier League,23,1997,0.9,47,61,77.0,783,221,28,29,96.6,13,20,65.0,6,8,75.0,0,0.0,0.0,0,3,1,0,4,Matches
1313,Franck Kessié\05e19d6a,ci CIV,MF,Milan,it Serie A,23,1996,35.8,1816,2043,88.9,35370,8180,670,737,90.9,882,951,92.7,242,311,77.8,4,2.8,+1.2,30,177,27,3,123,Matches
1314,Reda Khadra\88acf83f,de GER,FW,Brighton,eng Premier League,19,2001,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1315,Omar Khailoti\19d1c41f,it ITA,DF,Bologna,it Serie A,18,2001,0.3,19,21,90.5,308,77,10,12,83.3,6,6,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,2,Matches
1316,Saîf-Eddine Khaoui\796b1c41,tn TUN,FWMF,Marseille,fr Ligue 1,25,1995,6.7,181,255,71.0,3094,1310,87,107,81.3,70,94,74.5,19,39,48.7,1,0.2,+0.8,3,17,5,1,24,Matches
1317,Wahbi Khazri\2677a1de,tn TUN,FW,Saint-Étienne,fr Ligue 1,29,1991,13.1,261,383,68.1,4858,1462,128,169,75.7,80,106,75.5,40,80,50.0,1,1.5,-0.5,20,36,15,2,43,Matches
1318,Rani Khedira\59e4b92e,de GER,MF,Augsburg,de Bundesliga,26,1994,20.2,494,671,73.6,8873,2189,209,257,81.3,207,266,77.8,58,105,55.2,0,0.2,-0.2,7,28,12,3,43,Matches
1319,Sami Khedira\38ac43d3,de GER,MF,Hertha BSC,de Bundesliga,33,1987,4.4,184,222,82.9,3476,737,64,76,84.2,94,107,87.9,22,32,68.8,1,0.5,+0.5,3,6,2,0,15,Matches
1320,Kike\e897d8ba,es ESP,FW,Eibar,es La Liga,30,1989,34.3,624,923,67.6,8947,1137,374,473,79.1,177,276,64.1,38,88,43.2,2,2.1,-0.1,25,30,10,5,31,Matches
1321,Luca Kilian\610aa1e9,de GER,DF,Mainz 05,de Bundesliga,20,1999,4.2,193,222,86.9,4430,1057,42,45,93.3,111,119,93.3,38,53,71.7,0,0.0,0.0,1,6,1,0,10,Matches
1322,Max Kilman\d0f72bf1,eng ENG,DF,Wolves,eng Premier League,23,1997,14.6,648,731,88.6,12284,4172,245,258,95.0,337,361,93.4,62,104,59.6,1,0.5,+0.5,4,52,2,0,40,Matches
1323,Joshua Kimmich\49296448,de GER,MF,Bayern Munich,de Bundesliga,25,1995,24.4,1790,2131,84.0,39402,11583,590,646,91.3,799,881,90.7,375,561,66.8,10,6.6,+3.4,67,214,58,8,230,Matches
1324,Presnel Kimpembe\aef6e670,fr FRA,DF,Paris S-G,fr Ligue 1,24,1995,25.6,1850,1927,96.0,34468,10861,761,776,98.1,876,901,97.2,195,221,88.2,0,0.3,-0.3,4,120,3,0,85,Matches
1325,Joshua King\43458538,no NOR,MFFW,Everton,eng Premier League,28,1992,1.6,34,48,70.8,561,108,16,23,69.6,15,18,83.3,3,4,75.0,0,0.0,0.0,0,0,1,0,4,Matches
1326,Simon Kjær\8b8a56ce,dk DEN,DF,Milan,it Serie A,31,1989,26.6,1289,1459,88.3,29456,8779,316,342,92.4,683,716,95.4,276,374,73.8,2,1.0,+1.0,4,69,1,0,72,Matches
1327,Davy Klaassen\15fd5593,nl NED,MF,Werder Bremen,de Bundesliga,27,1993,2.5,44,64,68.8,684,215,19,26,73.1,23,28,82.1,1,6,16.7,0,0.0,0.0,0,4,1,0,5,Matches
1328,Felix Klaus\aeda1f69,de GER,DFMF,Wolfsburg,de Bundesliga,27,1992,1.5,58,72,80.6,1043,197,27,32,84.4,21,25,84.0,8,10,80.0,0,0.0,0.0,0,2,0,0,4,Matches
1329,Klauss\f5ae006d,br BRA,FWDF,Hoffenheim,de Bundesliga,23,1997,0.6,18,22,81.8,245,100,13,14,92.9,4,5,80.0,1,2,50.0,0,0.3,-0.3,2,1,2,0,4,Matches
1330,Ragnar Klavan\008a6e6d,ee EST,DF,Cagliari,it Serie A,34,1985,8.6,338,395,85.6,7232,2207,99,116,85.3,176,189,93.1,59,82,72.0,0,0.0,0.0,0,21,1,0,17,Matches
1331,Philipp Klement\0cddeaa7,de GER,MFFW,Stuttgart,de Bundesliga,27,1992,4.7,285,346,82.4,5620,1702,118,126,93.7,114,126,90.5,47,80,58.8,2,1.7,+0.3,17,27,9,1,22,Matches
1332,Mateusz Klich\282679b4,pl POL,MF,Leeds United,eng Premier League,30,1990,26.6,1185,1495,79.3,20394,5286,580,666,87.1,427,517,82.6,136,221,61.5,5,3.9,+1.1,46,105,41,6,140,Matches
1333,Mateo Klimowicz\2b7c56b4,de GER,FWMF,Stuttgart,de Bundesliga,20,2000,13.3,253,336,75.3,4126,958,137,172,79.7,79,99,79.8,27,42,64.3,1,1.2,-0.2,13,21,11,1,28,Matches
1334,Fabian Klos\e21042ae,de GER,FW,Arminia,de Bundesliga,32,1987,30.1,450,798,56.4,7436,1943,237,372,63.7,156,286,54.5,43,83,51.8,2,3.5,-1.5,28,49,17,2,79,Matches
1335,Lukas Klostermann\ca8033cb,de GER,DF,RB Leipzig,de Bundesliga,24,1996,16.1,1019,1153,88.4,19616,6154,368,401,91.8,522,563,92.7,121,177,68.4,0,0.5,-0.5,4,97,10,1,79,Matches
1336,Justin Kluivert\4c3a6744,nl NED,FWMF,Roma,it Serie A,21,1999,0.2,6,11,54.5,243,58,0,1,0.0,2,3,66.7,4,5,80.0,0,0.0,0.0,0,0,1,1,0,Matches
1337,Justin Kluivert\4c3a6744,nl NED,FW,RB Leipzig,de Bundesliga,21,1999,9.0,173,250,69.2,2550,517,108,138,78.3,47,67,70.1,13,28,46.4,1,1.2,-0.2,12,9,9,4,14,Matches
1338,Lukas Klünter\92948149,de GER,DF,Hertha BSC,de Bundesliga,24,1996,11.0,408,531,76.8,8599,2890,112,125,89.6,230,263,87.5,63,123,51.2,0,0.3,-0.3,3,26,6,3,28,Matches
1339,Ansgar Knauff\19a967ab,de GER,FWMF,Dortmund,de Bundesliga,18,2002,0.8,19,25,76.0,360,139,6,8,75.0,11,14,78.6,1,2,50.0,1,1.0,0.0,4,0,2,2,2,Matches
1340,Robin Knoche\6bd5cd5d,de GER,DF,Union Berlin,de Bundesliga,28,1992,33.8,1747,2017,86.6,41729,11579,369,408,90.4,912,991,92.0,453,592,76.5,0,0.3,-0.3,3,75,2,0,82,Matches
1341,Gregor Kobel\cd59b9df,ch SUI,GK,Stuttgart,de Bundesliga,22,1997,33.0,998,1216,82.1,22720,13874,357,358,99.7,383,384,99.7,221,435,50.8,0,0.0,0.0,1,12,1,0,1,Matches
1342,Robin Koch\ea6bc03a,de GER,DFMF,Leeds United,eng Premier League,24,1996,12.6,648,757,85.6,13825,4119,141,169,83.4,407,429,94.9,92,146,63.0,0,0.2,-0.2,4,36,3,0,44,Matches
1343,Giorgi Kochorashvili\3da1b6ed,ge GEO,MF,Levante,es La Liga,21,1999,0.3,6,12,50.0,79,21,4,5,80.0,2,3,66.7,0,1,0.0,0,0.0,0.0,1,0,0,0,1,Matches
1344,Kenan Kodro\e82d2807,ba BIH,FWMF,Athletic Club,es La Liga,26,1993,0.5,6,8,75.0,124,0,3,3,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
1345,Kenan Kodro\e82d2807,ba BIH,FWMF,Valladolid,es La Liga,26,1993,5.1,82,114,71.9,1170,145,53,71,74.6,18,24,75.0,6,9,66.7,0,0.1,-0.1,4,3,0,0,2,Matches
1346,Dominik Kohr\0fbecd11,de GER,MF,Mainz 05,de Bundesliga,26,1994,14.1,394,517,76.2,6743,2254,173,211,82.0,162,206,78.6,43,70,61.4,1,1.2,-0.2,6,53,6,0,51,Matches
1347,Dominik Kohr\0fbecd11,de GER,MFFW,Eint Frankfurt,de Bundesliga,26,1994,2.9,133,173,76.9,2317,686,59,71,83.1,65,83,78.3,7,13,53.8,0,0.0,0.0,1,20,1,0,23,Matches
1348,Koba Koindredi\3a58d075,fr FRA,MF,Valencia,es La Liga,18,2001,0.2,9,11,81.8,159,25,3,3,100.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0,1,0,0,0,Matches
1349,Koke\55126f3b,es ESP,MF,Atlético Madrid,es La Liga,28,1992,33.6,2162,2464,87.7,38555,10689,1011,1077,93.9,833,923,90.2,263,371,70.9,2,2.6,-0.6,38,215,36,4,217,Matches
1350,Aleksandr Kokorin\fec5accc,ru RUS,FWMF,Fiorentina,it Serie A,29,1991,1.0,27,32,84.4,365,51,19,20,95.0,7,7,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0,Matches
1351,Aleksandar Kolarov\eda40760,rs SRB,DF,Inter,it Serie A,34,1985,4.3,318,371,85.7,6518,2162,117,127,92.1,147,162,90.7,49,72,68.1,1,0.9,+0.1,6,37,7,1,36,Matches
1352,Sead Kolašinac\3935e52e,ba BIH,DF,Arsenal,eng Premier League,27,1993,1.0,54,64,84.4,801,177,30,35,85.7,22,24,91.7,1,3,33.3,0,0.0,0.0,0,3,1,0,4,Matches
1353,Sead Kolašinac\3935e52e,ba BIH,DFMF,Schalke 04,de Bundesliga,27,1993,15.8,587,739,79.4,10011,3547,261,303,86.1,276,329,83.9,37,75,49.3,1,1.6,-0.6,12,32,9,1,44,Matches
1354,Randal Kolo Muani\c0b3669f,fr FRA,FW,Nantes,fr Ligue 1,21,1998,33.7,430,629,68.4,5595,1130,281,376,74.7,108,164,65.9,18,31,58.1,4,6.1,-2.1,35,23,15,3,35,Matches
1355,Timothée Kolodziejczak\ab096c6f,fr FRA,DF,Saint-Étienne,fr Ligue 1,28,1991,22.6,1122,1332,84.2,23470,9174,373,421,88.6,554,613,90.4,190,274,69.3,0,0.4,-0.4,3,52,5,2,91,Matches
1356,Ghislain Konan\6b2c894b,ci CIV,DF,Reims,fr Ligue 1,24,1995,29.0,1170,1476,79.3,20656,7593,510,586,87.0,543,660,82.3,104,180,57.8,1,1.2,-0.2,20,68,23,12,130,Matches
1357,Ibrahima Konaté\5ed9b537,fr FRA,DF,RB Leipzig,de Bundesliga,21,1999,7.7,472,546,86.4,9862,2611,104,116,89.7,301,326,92.3,64,98,65.3,0,0.0,0.0,0,30,0,0,22,Matches
1358,Moussa Konaté\fcbcbd94,sn SEN,FW,Dijon,fr Ligue 1,27,1993,13.3,211,287,73.5,3253,390,110,146,75.3,79,107,73.8,11,17,64.7,1,0.8,+0.2,6,14,7,1,14,Matches
1359,Geoffrey Kondogbia\cce181df,cf CTA,MF,Valencia,es La Liga,27,1993,4.9,161,189,85.2,3833,793,53,60,88.3,70,78,89.7,38,51,74.5,0,0.0,0.0,0,21,0,0,14,Matches
1360,Geoffrey Kondogbia\cce181df,cf CTA,MFFW,Atlético Madrid,es La Liga,27,1993,6.8,336,388,86.6,6292,1484,150,162,92.6,131,150,87.3,49,64,76.6,0,0.3,-0.3,4,29,4,0,30,Matches
1361,Lamine Koné\a46472d0,ci CIV,DF,Strasbourg,fr Ligue 1,31,1989,11.6,387,471,82.2,9565,3477,83,98,84.7,190,209,90.9,110,152,72.4,0,0.0,0.0,1,35,0,0,35,Matches
1362,Moussa Koné\3ef68782,sn SEN,FW,Nîmes,fr Ligue 1,23,1996,19.5,237,305,77.7,4298,493,99,125,79.2,101,124,81.5,28,37,75.7,0,1.3,-1.3,10,17,3,1,15,Matches
1363,Youssouf Koné\e6eadfb8,ml MLI,DFFW,Elche,es La Liga,25,1995,0.8,24,29,82.8,396,158,13,15,86.7,8,8,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,1,Matches
1364,Terence Kongolo\1f9a3a04,nl NED,DF,Fulham,eng Premier League,26,1994,1.0,37,39,94.9,723,293,12,13,92.3,22,23,95.7,3,3,100.0,0,0.0,0.0,1,3,1,1,3,Matches
1365,Ezri Konsa\0313a347,eng ENG,DF,Aston Villa,eng Premier League,22,1997,35.5,1076,1244,86.5,24313,5976,250,284,88.0,615,658,93.5,202,280,72.1,0,0.2,-0.2,1,38,2,0,36,Matches
1366,Laurent Koscielny\f5efb153,fr FRA,DF,Bordeaux,fr Ligue 1,34,1985,24.6,1207,1342,89.9,28531,9244,256,291,88.0,667,701,95.1,280,332,84.3,2,1.2,+0.8,7,58,2,0,53,Matches
1367,Filip Kostić\b1cd37e6,rs SRB,DF,Eint Frankfurt,de Bundesliga,27,1992,28.2,999,1593,62.7,19733,8002,391,506,77.3,424,614,69.1,164,363,45.2,14,11.5,+2.5,90,59,69,51,137,Matches
1368,Márk Kosznovszky\185bf610,hu HUN,MF,Parma,it Serie A,18,2002,1.0,35,36,97.2,550,94,21,21,100.0,12,13,92.3,2,2,100.0,0,0.0,0.0,0,0,0,0,2,Matches
1369,Christian Kouamé\58e933d2,ci CIV,FW,Fiorentina,it Serie A,22,1997,11.1,248,330,75.2,3244,442,162,204,79.4,65,84,77.4,6,9,66.7,1,1.2,-0.2,10,9,7,1,13,Matches
1370,Nianzou Kouassi\5853ac44,fr FRA,DFMF,Bayern Munich,de Bundesliga,18,2002,1.3,78,86,90.7,1743,583,19,21,90.5,45,47,95.7,14,18,77.8,0,0.0,0.0,0,15,0,0,8,Matches
1371,Kalidou Koulibaly\da974c7b,sn SEN,DF,Napoli,it Serie A,29,1991,24.5,1555,1736,89.6,31838,11795,539,570,94.6,722,766,94.3,258,351,73.5,0,0.2,-0.2,5,110,7,2,85,Matches
1372,Jules Koundé\4d1666ff,fr FRA,DF,Sevilla,es La Liga,21,1998,33.1,2144,2365,90.7,42577,14546,724,769,94.1,1126,1175,95.8,279,385,72.5,1,0.7,+0.3,8,165,11,1,141,Matches
1373,Boubakar Kouyaté\562a4799,ml MLI,DF,Metz,fr Ligue 1,23,1997,21.8,675,790,85.4,14351,3947,169,183,92.3,386,417,92.6,112,173,64.7,0,0.3,-0.3,3,15,0,0,20,Matches
1374,Cheikhou Kouyaté\8d3c902d,sn SEN,DF,Crystal Palace,eng Premier League,30,1989,34.7,959,1217,78.8,19698,6299,332,390,85.1,433,497,87.1,176,295,59.7,0,0.2,-0.2,6,39,3,1,33,Matches
1375,Mateo Kovačić\79c0821a,hr CRO,MF,Chelsea,eng Premier League,26,1994,20.2,1580,1737,91.0,30881,7418,619,665,93.1,725,773,93.8,216,266,81.2,1,1.8,-0.8,23,164,24,0,165,Matches
1376,Viktor Kovalenko\9d60028d,ua UKR,FW,Atalanta,it Serie A,24,1996,0.0,2,2,100.0,27,15,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1377,Emil Krafth\77cf6852,se SWE,DF,Newcastle Utd,eng Premier League,25,1994,14.3,404,557,72.5,7198,3240,184,221,83.3,164,218,75.2,47,90,52.2,0,0.4,-0.4,6,23,3,3,19,Matches
1378,Andrej Kramarić\603cb947,hr CRO,FWMF,Hoffenheim,de Bundesliga,29,1991,26.4,780,1014,76.9,13411,2683,385,442,87.1,284,355,80.0,84,147,57.1,5,4.6,+0.4,39,47,43,13,68,Matches
1379,Christoph Kramer\496aeede,de GER,MF,M'Gladbach,de Bundesliga,29,1991,22.6,1130,1303,86.7,19122,5431,547,593,92.2,454,510,89.0,99,147,67.3,2,1.2,+0.8,11,84,13,2,91,Matches
1380,Jean-Philippe Krasso\037f2523,fr FRA,FW,Saint-Étienne,fr Ligue 1,23,1997,2.5,30,46,65.2,462,112,16,23,69.6,11,16,68.8,2,4,50.0,0,0.4,-0.4,3,2,2,0,5,Matches
1381,Toni Kroos\6ce1f46f,de GER,MF,Real Madrid,es La Liga,30,1990,23.5,1949,2172,89.7,41573,12310,772,807,95.7,727,769,94.5,422,550,76.7,10,6.7,+3.3,66,272,35,3,198,Matches
1382,Filip Krovinović\c2dfedeb,hr CRO,MF,West Brom,eng Premier League,24,1995,6.1,308,365,84.4,5338,1511,140,157,89.2,127,146,87.0,31,44,70.5,0,0.3,-0.3,5,37,7,0,40,Matches
1383,Rade Krunić\817c6964,ba BIH,MFFW,Milan,it Serie A,26,1993,8.0,237,273,86.8,3370,930,131,140,93.6,78,94,83.0,10,16,62.5,2,1.1,+0.9,7,17,2,1,16,Matches
