Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
2272,Pirmin Schwegler\5528407e,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,1023,1357,75.4,19069,6706,411,484,84.9,428,519,82.5,154,302,51.0,6,4.0,+2.0,54,91,11,0,112,Matches
2273,Alexander Schwolow\0d55d942,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,823,1310,62.8,31261,22116,80,81,98.8,333,334,99.7,407,891,45.7,0,0.1,-0.1,2,30,2,0,1,Matches
2274,Simone Scuffet\41bd99ea,it ITA,GK,Udinese,it Serie A,21,1996,6.0,84,149,56.4,2988,2111,11,11,100.0,30,31,96.8,42,106,39.6,0,0.0,0.0,0,1,0,0,0,Matches
2275,Sergio Segura García\3536fdc1,es ESP,DF,Leganés,es La Liga,21,1995,0.3,,,,,,,,,,,,,,,0,,,,,,,,Matches
2276,Ernest Seka\e1b3413d,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,989,1298,76.2,18722,8515,380,455,83.5,462,570,81.1,133,231,57.6,1,0.9,+0.1,17,85,15,5,112,Matches
2277,Vahid Selimović\6aeb647a,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,369,470,78.5,8503,3167,78,98,79.6,207,236,87.7,81,128,63.3,0,0.0,0.0,1,40,1,0,30,Matches
2278,Davie Selke\1238a3f9,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21.0,282,463,60.9,3573,650,189,268,70.5,74,134,55.2,8,20,40.0,0,1.7,-1.7,14,14,3,1,15,Matches
2279,Ole Selnæs\4db2157a,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,996,1224,81.4,21474,5242,279,328,85.1,506,574,88.2,193,285,67.7,0,2.3,-2.3,17,96,7,0,93,Matches
2280,Nélson Semedo\d04b94db,pt POR,DF,Barcelona,es La Liga,23,1993,16.6,936,1082,86.5,14818,4432,512,557,91.9,360,409,88.0,56,88,63.6,0,1.2,-1.2,11,49,13,1,55,Matches
2281,Rúben Semedo\c904f3d5,pt POR,DFMF,Villarreal,es La Liga,23,1994,2.6,76,87,87.4,1392,377,31,35,88.6,37,40,92.5,7,10,70.0,0,0.0,0.0,0,1,0,0,3,Matches
2282,Stefano Sensi\b70bde8f,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,435,551,78.9,9183,2790,157,181,86.7,181,213,85.0,88,136,64.7,0,1.2,-1.2,22,56,12,2,66,Matches
2283,Luigi Sepe\343f753a,it ITA,GK,Napoli,it Serie A,26,1991,1.0,18,19,94.7,531,307,1,1,100.0,12,12,100.0,5,6,83.3,0,0.0,0.0,0,0,0,0,0,Matches
2284,Suat Serdar\b3325a30,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,457,584,78.3,8327,2027,200,249,80.3,197,232,84.9,52,75,69.3,0,1.0,-1.0,19,40,10,0,48,Matches
2285,Jean Seri\10efd0e1,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,2374,2667,89.0,44756,10201,985,1051,93.7,1000,1074,93.1,345,467,73.9,4,4.2,-0.2,65,180,22,3,165,Matches
2286,Julien Serrano\7fb301af,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,103,164,62.8,1674,764,40,52,76.9,53,72,73.6,5,28,17.9,0,0.3,-0.3,1,12,1,1,11,Matches
2287,Grégory Sertic\c4527123,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,3.9,168,192,87.5,3530,1185,55,61,90.2,82,84,97.6,30,42,71.4,0,0.1,-0.1,1,13,1,0,11,Matches
2288,Stéphane Sessègnon\35c5f9b1,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,10.9,378,490,77.1,7283,1646,153,176,86.9,164,197,83.2,54,93,58.1,1,0.9,+0.1,16,39,14,1,48,Matches
2289,Lee Seung-woo\0f22b650,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,4.0,128,162,79.0,2091,447,71,82,86.6,37,50,74.0,14,19,73.7,0,0.1,-0.1,3,9,7,0,21,Matches
2290,Stephan El Shaarawy\d3aaad90,it ITA,FW,Roma,it Serie A,24,1992,23.9,819,1006,81.4,13641,3354,416,495,84.0,334,381,87.7,60,104,57.7,5,3.8,+1.2,33,42,47,7,118,Matches
2291,Meritan Shabani\012c38ec,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,11,15,73.3,160,25,6,9,66.7,3,3,100.0,1,2,50.0,0,0.0,0.0,0,0,1,0,1,Matches
2292,Xherdan Shaqiri\6421ec64,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,33.8,909,1284,70.8,18309,6189,388,446,87.0,330,418,78.9,178,376,47.3,7,7.0,0.0,74,95,55,12,136,Matches
2293,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,477,586,81.4,7325,2647,248,277,89.5,191,227,84.1,20,51,39.2,0,0.3,-0.3,8,28,11,3,41,Matches
2294,Ryan Shawcross\285a3d44,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,443,599,74.0,10169,4264,116,146,79.5,229,284,80.6,95,161,59.0,1,0.1,+0.9,1,42,0,0,45,Matches
2295,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,1038,1450,71.6,25012,9343,316,363,87.1,423,510,82.9,286,549,52.1,3,2.2,+0.8,36,147,33,6,144,Matches
2296,Gaku Shibasaki\d2ac648c,jp JPN,MFFW,Getafe,es La Liga,25,1992,11.1,260,362,71.8,4858,1135,112,146,76.7,103,135,76.3,38,67,56.7,0,0.9,-0.9,11,24,5,2,30,Matches
2297,Djibril Sidibé\4c5b714f,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,1372,1647,83.3,23818,10332,613,685,89.5,622,702,88.6,115,198,58.1,4,3.2,+0.8,31,103,39,8,175,Matches
2298,Sidnei\b14d0c5d,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,626,782,80.1,14267,4356,141,175,80.6,346,393,88.0,134,205,65.4,1,0.4,+0.6,2,31,4,1,38,Matches
2299,Jaime Sierra Mateos\aaa4239e,es ESP,FWMF,Leganés,es La Liga,19,1998,0.3,5,6,83.3,85,19,1,1,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,3,0,0,1,Matches
2300,Vincent Sierro\92ffb8f9,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,2.4,46,73,63.0,796,194,21,29,72.4,20,30,66.7,5,12,41.7,0,0.1,-0.1,4,5,1,0,5,Matches
2301,Gylfi Sigurðsson\76dd1480,is ISL,MFFW,Everton,eng Premier League,27,1989,25.1,565,861,65.6,9227,3052,300,352,85.2,189,243,77.8,54,201,26.9,3,4.6,-1.6,41,47,13,3,62,Matches
2302,Kolbeinn Sigþórsson\adf825b9,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,5,8,62.5,69,1,3,3,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2303,Adrien Silva\d6f88a1d,pt POR,MF,Leicester City,eng Premier League,28,1989,8.5,358,434,82.5,6369,1838,157,187,84.0,149,166,89.8,40,61,65.6,1,0.9,+0.1,7,42,5,0,35,Matches
2304,André Silva\3effaa34,pt POR,FW,Milan,it Serie A,21,1995,10.4,222,296,75.0,2943,404,150,180,83.3,65,85,76.5,4,11,36.4,1,1.2,-0.2,19,10,3,0,14,Matches
2305,Bernardo Silva\3eb22ec9,pt POR,FWMF,Manchester City,eng Premier League,22,1994,17.0,842,999,84.3,13661,2414,448,483,92.8,315,373,84.5,65,101,64.4,4,2.2,+1.8,30,34,30,4,61,Matches
2306,David Silva\e2716bd0,es ESP,MF,Manchester City,eng Premier League,31,1986,27.0,2175,2491,87.3,35621,7795,1128,1229,91.8,867,963,90.0,149,226,65.9,11,7.7,+3.3,59,198,86,5,215,Matches
2307,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,23.1,819,1059,77.3,14624,5777,362,410,88.3,351,430,81.6,88,168,52.4,1,0.9,+0.1,15,62,22,6,93,Matches
2308,Jonathan Silva\f2308b33,ar ARG,DF,Roma,it Serie A,23,1994,1.2,72,87,82.8,1272,561,31,34,91.2,32,37,86.5,7,13,53.8,0,0.0,0.0,0,3,1,1,7,Matches
2309,Thiago Silva\86e7deaf,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,23.5,1583,1676,94.5,31702,11617,535,562,95.2,785,809,97.0,239,274,87.2,1,0.3,+0.7,3,93,8,0,86,Matches
2310,Matías Silvestre\b6ca47a2,ar ARG,DF,Sampdoria,it Serie A,32,1984,34.0,1997,2258,88.4,42926,12163,579,617,93.8,1044,1115,93.6,357,500,71.4,0,0.2,-0.2,2,94,6,0,99,Matches
2311,Marco Silvestri\0d422df7,it ITA,GK,Hellas Verona,it Serie A,26,1991,2.0,38,49,77.6,1338,938,6,6,100.0,16,16,100.0,16,27,59.3,0,0.0,0.0,0,0,0,0,0,Matches
2312,Giovanni Simeone\343c0d52,ar ARG,FW,Fiorentina,it Serie A,22,1995,33.3,387,553,70.0,5371,1005,233,298,78.2,105,150,70.0,23,48,47.9,4,3.4,+0.6,35,21,13,3,28,Matches
2313,Lorenco Šimić\65e4dede,hr CRO,DF,SPAL,it Serie A,21,1996,3.5,91,119,76.5,1974,765,27,32,84.4,44,50,88.0,19,34,55.9,0,0.0,0.0,0,7,2,0,9,Matches
2314,Stefan Simić\b5365398,cz CZE,DF,Crotone,it Serie A,22,1995,6.2,171,215,79.5,4399,1105,23,29,79.3,95,111,85.6,53,74,71.6,0,0.0,0.0,0,4,0,0,4,Matches
2315,David Simón\251336da,es ESP,DF,Las Palmas,es La Liga,28,1988,8.0,402,512,78.5,6544,2804,202,233,86.7,173,209,82.8,24,60,40.0,0,1.2,-1.2,10,21,13,9,27,Matches
2316,Danny Simpson\3201b03d,eng ENG,DF,Leicester City,eng Premier League,30,1987,25.6,905,1179,76.8,16229,6513,406,462,87.9,376,462,81.4,103,209,49.3,0,0.2,-0.2,6,57,9,7,51,Matches
2317,Jack Simpson\76fa5f80,eng ENG,DF,Bournemouth,eng Premier League,20,1996,0.8,6,7,85.7,92,20,3,3,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Matches
2318,Josh Sims\6d6f09dc,eng ENG,FWMF,Southampton,eng Premier League,20,1997,1.8,54,68,79.4,779,219,35,42,83.3,13,16,81.3,4,6,66.7,0,0.1,-0.1,1,4,1,1,6,Matches
2319,Jerome Sinclair\1695c659,eng ENG,FWMF,Watford,eng Premier League,20,1996,0.3,7,9,77.8,97,41,6,7,85.7,1,2,50.0,0,0,,0,0.1,-0.1,1,0,1,0,2,Matches
2320,Giovanni Sio\0fe7f7bc,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,24.4,410,613,66.9,6101,1338,240,317,75.7,132,199,66.3,25,52,48.1,3,2.6,+0.4,24,28,22,6,43,Matches
2321,Dimitris Siovas\92d38e6c,gr GRE,DF,Leganés,es La Liga,28,1988,22.9,563,773,72.8,11680,4048,163,201,81.1,295,369,79.9,97,190,51.1,1,0.7,+0.3,2,29,1,0,36,Matches
2322,Tobias Sippel\0d8a37c2,de GER,GK,M'Gladbach,de Bundesliga,29,1988,4.8,118,177,66.7,3773,2479,13,13,100.0,60,61,98.4,44,102,43.1,0,0.0,0.0,1,5,0,0,0,Matches
2323,Salvatore Sirigu\10dc46f0,it ITA,GK,Torino,it Serie A,30,1987,37.0,856,1213,70.6,28162,16596,88,90,97.8,391,402,97.3,376,719,52.3,0,0.0,0.0,0,7,0,0,0,Matches
2324,Moussa Sissoko\2acd49b9,fr FRA,MFFW,Tottenham,eng Premier League,27,1989,15.4,749,895,83.7,11898,2893,393,426,92.3,272,332,81.9,57,78,73.1,1,2.7,-1.7,26,61,21,6,72,Matches
2325,Pione Sisto\fd9c4805,dk DEN,FWMF,Celta Vigo,es La Liga,22,1995,28.0,876,1091,80.3,16137,4036,411,477,86.2,341,399,85.5,114,189,60.3,10,4.6,+5.4,42,65,51,14,103,Matches
2326,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,20,1996,0.7,7,12,58.3,343,269,1,1,100.0,1,1,100.0,5,10,50.0,0,0.0,0.0,0,0,0,0,0,Matches
2327,Ellyes Skhiri\c2211709,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,33.9,1341,1586,84.6,25806,6150,540,609,88.7,553,636,86.9,208,261,79.7,0,1.4,-1.4,31,133,19,3,121,Matches
2328,Łukasz Skorupski\ab4449d6,pl POL,GK,Roma,it Serie A,26,1991,1.0,29,36,80.6,899,536,2,2,100.0,16,17,94.1,11,17,64.7,0,0.0,0.0,0,1,0,0,0,Matches
2329,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,22,1995,38.0,2143,2345,91.4,41903,15062,783,819,95.6,1067,1131,94.3,282,375,75.2,0,0.2,-0.2,7,107,3,0,125,Matches
2330,Islam Slimani\ffec9769,dz ALG,FWMF,Leicester City,eng Premier League,29,1988,2.8,79,119,66.4,952,183,49,68,72.1,22,30,73.3,0,3,0.0,1,0.1,+0.9,2,1,5,0,7,Matches
2331,Islam Slimani\ffec9769,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,1.5,31,52,59.6,457,146,21,28,75.0,9,16,56.3,1,3,33.3,0,0.5,-0.5,4,1,1,0,3,Matches
2332,Naïm Sliti\2e0367a6,tn TUN,FWMF,Dijon,fr Ligue 1,25,1992,25.5,616,903,68.2,11564,4429,262,337,77.7,229,303,75.6,102,205,49.8,6,5.0,+1.0,58,60,48,10,98,Matches
2333,Chris Smalling\b6964eb6,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,28.2,1026,1134,90.5,21702,4922,293,316,92.7,542,576,94.1,178,214,83.2,0,0.4,-0.4,3,18,1,0,25,Matches
2334,Adam Smith\20b104bc,eng ENG,DFMF,Bournemouth,eng Premier League,26,1991,23.0,894,1115,80.2,14401,4525,479,525,91.2,332,414,80.2,63,127,49.6,3,1.3,+1.7,19,55,17,7,66,Matches
2335,Tommy Smith\e9208654,eng ENG,DF,Huddersfield,eng Premier League,25,1992,21.2,782,1120,69.8,14195,5944,374,426,87.8,294,410,71.7,104,245,42.4,1,1.5,-0.5,14,46,21,11,55,Matches
2336,Wesley Sneijder\ad625c12,nl NED,MFFW,Nice,fr Ligue 1,33,1984,4.4,232,301,77.1,4329,984,110,121,90.9,85,105,81.0,32,64,50.0,1,0.6,+0.4,10,29,6,1,26,Matches
2337,Cédric Soares\839c14e1,pt POR,DF,Southampton,eng Premier League,25,1991,31.0,1277,1738,73.5,22590,9375,656,729,90.0,471,595,79.2,138,355,38.9,3,3.4,-0.4,22,102,38,23,133,Matches
2338,Ramadan Sobhi\98be0d02,eg EGY,FWMF,Stoke City,eng Premier League,20,1997,13.8,345,452,76.3,5074,1625,196,236,83.1,116,154,75.3,17,27,63.0,0,1.2,-1.2,14,18,14,3,41,Matches
2339,Rubén Sobrino\19b776e9,es ESP,FWMF,Alavés,es La Liga,25,1992,16.3,300,418,71.8,4229,822,187,250,74.8,98,129,76.0,10,27,37.0,2,1.1,+0.9,21,18,9,4,22,Matches
2340,Dominic Solanke\e77dc3b2,eng ENG,FW,Liverpool,eng Premier League,19,1997,6.6,150,195,76.9,1871,382,94,110,85.5,42,55,76.4,3,5,60.0,1,2.1,-1.1,12,6,8,0,14,Matches
2341,Carlos Soler\fed17f5a,es ESP,MFFW,Valencia,es La Liga,20,1997,26.3,799,992,80.5,14632,3981,375,447,83.9,325,376,86.4,94,151,62.3,4,2.9,+1.1,35,79,27,8,85,Matches
2342,Somália\c1febb46,br BRA,MFFW,Toulouse,fr Ligue 1,28,1988,22.2,467,631,74.0,7030,2316,254,312,81.4,164,213,77.0,28,60,46.7,0,1.8,-1.8,18,42,11,4,54,Matches
2343,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,28,1988,29.2,876,1214,72.2,26163,15072,102,103,99.0,457,462,98.9,315,647,48.7,0,0.0,0.0,0,6,0,0,0,Matches
2344,Kévin Soni\6435143e,cm CMR,MF,Girona,es La Liga,19,1998,0.2,3,6,50.0,43,24,2,2,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,1,0,2,Matches
2345,Jérémy Sorbon\7768df30,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29.0,923,1088,84.8,20613,6963,232,272,85.3,470,526,89.4,211,274,77.0,0,0.1,-0.1,2,46,1,0,46,Matches
2346,Oliver Sorg\541cdd20,de GER,DF,Hannover 96,de Bundesliga,27,1990,18.7,525,743,70.7,10858,4709,171,198,86.4,250,318,78.6,96,208,46.2,1,0.4,+0.6,7,57,10,5,72,Matches
2347,David Soria\8f8c6934,es ESP,GK,Sevilla,es La Liga,24,1993,14.0,196,284,69.0,5989,4022,34,37,91.9,85,90,94.4,77,157,49.0,0,0.0,0.0,0,3,0,0,0,Matches
2348,Roberto Soriano\9d4c45d6,it ITA,MFFW,Villarreal,es La Liga,26,1991,12.7,397,505,78.6,6367,1691,213,256,83.2,147,186,79.0,32,48,66.7,0,0.6,-0.6,11,34,9,3,44,Matches
2349,Stefano Sorrentino\048877f5,it ITA,GK,Chievo,it Serie A,38,1979,38.0,718,1135,63.3,24387,16931,68,69,98.6,284,288,98.6,366,778,47.0,0,0.0,0.0,0,5,0,0,0,Matches
2350,Pape Souaré\46b5375e,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,0.1,8,9,88.9,115,18,5,5,100.0,3,4,75.0,0,0,,0,0.0,0.0,0,1,0,0,0,Matches
2351,Rayan Souici\e3ad3368,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,1998,0.1,5,5,100.0,59,22,3,3,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
2352,Adama Soumaoro\7b075c75,fr FRA,DF,Lille,fr Ligue 1,25,1992,13.2,511,563,90.8,9870,3275,172,182,94.5,279,297,93.9,55,76,72.4,0,0.0,0.0,1,15,0,0,24,Matches
2353,Boubakary Soumaré\ae59b359,fr FRA,MF,Lille,fr Ligue 1,18,1999,5.7,292,346,84.4,5366,1297,116,126,92.1,140,161,87.0,32,47,68.1,0,0.2,-0.2,3,37,3,0,32,Matches
2354,Samuel Souprayen\f7c9fcd6,fr FRA,DF,Hellas Verona,it Serie A,28,1989,17.6,684,838,81.6,11941,4503,301,324,92.9,319,369,86.4,56,127,44.1,0,0.5,-0.5,7,41,10,3,47,Matches
2355,Arnaud Souquet\4e0afc5d,fr FRA,DF,Nice,fr Ligue 1,25,1992,26.8,1346,1581,85.1,24068,7608,560,624,89.7,663,739,89.7,110,166,66.3,3,2.0,+1.0,13,76,23,13,81,Matches
2356,Çağlar Söyüncü\21166ff4,tr TUR,DF,Freiburg,de Bundesliga,21,1996,23.9,912,1101,82.8,19858,6776,253,283,89.4,508,563,90.2,147,237,62.0,0,0.0,0.0,0,58,2,0,75,Matches
2357,Luca Sparandeo\dfbb3234,it ITA,DF,Benevento,it Serie A,17,1999,0.4,15,16,93.8,350,111,2,2,100.0,9,10,90.0,4,4,100.0,0,0.0,0.0,0,2,1,0,2,Matches
2358,Julián Speroni\8e65a5e5,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11.0,148,312,47.4,6748,5579,13,13,100.0,32,34,94.1,103,265,38.9,0,0.0,0.0,0,10,0,0,0,Matches
2359,Leonardo Spinazzola\3626daea,it ITA,DF,Atalanta,it Serie A,24,1993,16.7,746,972,76.7,13636,4568,341,386,88.3,301,372,80.9,92,178,51.7,3,2.5,+0.5,18,45,39,14,90,Matches
2360,Nicolás Spolli\9a560ebe,ar ARG,DF,Genoa,it Serie A,34,1983,20.0,557,650,85.7,12416,3182,125,150,83.3,329,356,92.4,101,136,74.3,0,0.1,-0.1,2,17,2,0,22,Matches
2361,Marco Sportiello\ac4003af,it ITA,GK,Fiorentina,it Serie A,25,1992,35.6,726,985,73.7,20884,12055,112,114,98.2,366,369,99.2,245,499,49.1,0,0.0,0.0,0,6,0,0,0,Matches
2362,Bassem Srarfi\84549a07,tn TUN,FWMF,Nice,fr Ligue 1,20,1997,9.7,303,372,81.5,4783,1035,164,180,91.1,116,141,82.3,16,25,64.0,1,0.7,+0.3,8,12,6,2,20,Matches
2363,Kostas Stafylidis\861e0116,gr GRE,DF,Augsburg,de Bundesliga,23,1993,0.4,4,9,44.4,69,32,1,2,50.0,3,5,60.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,Matches
2364,Kostas Stafylidis\861e0116,gr GRE,DFMF,Stoke City,eng Premier League,23,1993,3.7,95,142,66.9,1769,719,38,50,76.0,45,65,69.2,11,23,47.8,0,0.0,0.0,1,3,1,0,4,Matches
2365,Benjamin Stambouli\5939baa2,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,24.4,1073,1364,78.7,22357,9520,317,364,87.1,592,653,90.7,156,321,48.6,2,1.0,+1.0,9,107,9,1,125,Matches
2366,Junior Stanislas\6992791d,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,14.3,403,570,70.7,6761,2304,199,241,82.6,159,204,77.9,35,80,43.8,2,2.3,-0.3,24,31,21,2,56,Matches
2367,Caleb Stanko\381e52af,us USA,DFMF,Freiburg,de Bundesliga,24,1993,2.1,100,118,84.7,2084,541,24,30,80.0,64,70,91.4,11,16,68.8,0,0.0,0.0,0,5,0,0,9,Matches
2368,Niklas Stark\aad48be9,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,24.6,844,1033,81.7,18270,6091,245,276,88.8,425,498,85.3,168,244,68.9,1,0.5,+0.5,3,56,5,1,85,Matches
2369,Tom Starke\5b52d1f7,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2.0,40,55,72.7,1144,802,7,7,100.0,20,20,100.0,13,28,46.4,0,0.0,0.0,0,0,0,0,0,Matches
2370,Timo Stavitski\6fb7edd3,fi FIN,FW,Caen,fr Ligue 1,18,1999,4.5,86,133,64.7,1284,188,39,52,75.0,40,57,70.2,2,11,18.2,0,0.3,-0.3,5,3,5,3,4,Matches
2371,Renato Steffen\dd669209,ch SUI,FWMF,Wolfsburg,de Bundesliga,25,1991,7.3,171,222,77.0,2760,611,95,108,88.0,59,77,76.6,13,27,48.1,0,1.1,-1.1,6,7,4,2,9,Matches
2372,Marc Stendera\500cd987,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,4.1,108,159,67.9,2167,756,29,48,60.4,57,68,83.8,17,31,54.8,0,0.0,0.0,1,15,2,0,19,Matches
2373,Pascal Stenzel\99f7e9aa,de GER,DFMF,Freiburg,de Bundesliga,21,1996,21.6,830,1082,76.7,19097,5798,221,270,81.9,417,492,84.8,189,297,63.6,0,0.8,-0.8,14,67,19,8,87,Matches
2374,Dale Stephens\653ee42d,eng ENG,MF,Brighton,eng Premier League,28,1989,36.0,1468,1732,84.8,32395,8486,426,489,87.1,714,799,89.4,307,404,76.0,3,1.5,+1.5,16,146,15,0,170,Matches
2375,Jack Stephens\6adbc307,eng ENG,DF,Southampton,eng Premier League,23,1994,22.0,730,932,78.3,14793,5965,277,301,92.0,325,385,84.4,120,220,54.5,0,0.2,-0.2,4,41,2,2,40,Matches
2376,Mariusz Stępiński\7b536033,pl POL,FW,Chievo,it Serie A,22,1995,7.9,112,150,74.7,1457,198,76,92,82.6,25,40,62.5,6,9,66.7,0,0.3,-0.3,5,5,1,0,3,Matches
2377,Mariusz Stępiński\7b536033,pl POL,FW,Nantes,fr Ligue 1,22,1995,0.0,1,2,50.0,9,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2378,Raheem Sterling\b400bde0,eng ENG,FW,Manchester City,eng Premier League,22,1994,28.7,1003,1201,83.5,13559,2844,649,724,89.6,294,354,83.1,26,47,55.3,11,7.5,+3.5,52,39,52,5,81,Matches
2379,Ognjen Stijepović\80ad4216,me MNE,MF,Sampdoria,it Serie A,17,1999,0.1,1,1,100.0,15,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2380,Lars Stindl\7cd6badb,de GER,FWMF,M'Gladbach,de Bundesliga,28,1988,30.3,1283,1563,82.1,21131,4699,656,771,85.1,474,544,87.1,122,166,73.5,3,6.2,-3.2,47,119,32,0,134,Matches
2381,Valentin Stocker\6b85f966,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,0.6,11,17,64.7,142,11,9,11,81.8,1,4,25.0,1,1,100.0,0,0.0,0.0,1,1,0,0,0,Matches
2382,Adrian Stoian\4468b31a,ro ROU,MFFW,Crotone,it Serie A,26,1991,23.7,628,1025,61.3,12314,5441,260,367,70.8,262,383,68.4,99,231,42.9,4,2.1,+1.9,20,90,37,9,141,Matches
2383,John Stones\5eecec3d,eng ENG,DF,Manchester City,eng Premier League,23,1994,14.5,1194,1237,96.5,25301,8072,377,388,97.2,582,593,98.1,225,245,91.8,0,0.0,0.0,0,48,1,0,47,Matches
2384,Thomas Strakosha\339fe0e8,al ALB,GK,Lazio,it Serie A,22,1995,38.0,810,1104,73.4,26568,16790,101,106,95.3,323,335,96.4,380,654,58.1,0,0.1,-0.1,2,15,1,0,0,Matches
2385,Ivan Strinić\52e2ef8f,hr CRO,DF,Sampdoria,it Serie A,30,1987,13.9,659,843,78.2,11106,5069,325,370,87.8,268,331,81.0,55,117,47.0,2,0.9,+1.1,6,47,11,4,71,Matches
2386,Tobias Strobl\17780d2b,de GER,MF,M'Gladbach,de Bundesliga,27,1990,1.3,63,71,88.7,1295,380,22,23,95.7,32,35,91.4,9,13,69.2,1,0.5,+0.5,2,9,1,0,6,Matches
2387,Kevin Strootman\ef2e5e1a,nl NED,MF,Roma,it Serie A,27,1990,25.1,1233,1478,83.4,22159,6540,554,627,88.4,536,616,87.0,133,201,66.2,1,1.5,-0.5,28,200,25,1,159,Matches
2388,Jens Stryger Larsen\f91e81c9,dk DEN,DF,Udinese,it Serie A,26,1991,28.1,1078,1335,80.7,20060,8910,455,505,90.1,485,566,85.7,131,234,56.0,1,0.7,+0.3,10,86,7,2,96,Matches
2389,Cristhian Stuani\220c11f1,uy URU,FW,Girona,es La Liga,30,1986,30.1,312,480,65.0,4422,619,209,294,71.1,81,132,61.4,19,36,52.8,0,0.5,-0.5,8,24,3,0,20,Matches
2390,Stefano Sturaro\2334478a,it ITA,MFDF,Juventus,it Serie A,24,1993,6.8,239,296,80.7,4531,1089,118,139,84.9,78,97,80.4,39,49,79.6,0,0.3,-0.3,6,23,8,4,17,Matches
2391,Daniel Sturridge\1b7ec703,eng ENG,FWMF,West Brom,eng Premier League,27,1989,1.3,25,35,71.4,500,162,12,17,70.6,7,7,100.0,6,10,60.0,0,0.1,-0.1,2,2,3,0,6,Matches
2392,Daniel Sturridge\1b7ec703,eng ENG,FW,Liverpool,eng Premier League,27,1989,4.8,96,121,79.3,1501,358,53,62,85.5,33,41,80.5,7,10,70.0,1,0.9,+0.1,11,9,7,0,16,Matches
2393,Damián Suárez\ba5004e1,uy URU,DF,Getafe,es La Liga,29,1988,32.0,1149,1646,69.8,21666,11941,533,642,83.0,436,596,73.2,164,359,45.7,4,3.1,+0.9,39,127,32,8,155,Matches
2394,Denis Suárez\12c50af5,es ESP,MFFW,Barcelona,es La Liga,23,1994,6.6,311,379,82.1,4647,1258,191,217,88.0,101,118,85.6,17,32,53.1,2,2.2,-0.2,14,14,13,1,26,Matches
