Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
846,Niclas Füllkrug\4f16405e,de GER,FW,Hannover 96,de Bundesliga,25,1993,12.4,258,379,68.1,3935,857,156,201,77.6,75,119,63.0,20,35,57.1,1,1.0,0.0,13,30,7,1,28,Matches
847,Ramiro Funes Mori\89cbc961,ar ARG,DFMF,Villarreal,es La Liga,27,1991,29.2,995,1211,82.2,23044,6903,255,286,89.2,489,545,89.7,246,362,68.0,1,0.5,+0.5,6,73,4,0,67,Matches
848,Manolo Gabbiadini\8f866fe8,it ITA,FWMF,Southampton,eng Premier League,26,1991,5.3,81,118,68.6,1084,272,49,58,84.5,23,38,60.5,4,9,44.4,0,0.1,-0.1,3,3,3,0,4,Matches
849,Manolo Gabbiadini\8f866fe8,it ITA,FW,Sampdoria,it Serie A,26,1991,9.0,225,315,71.4,3361,876,126,157,80.3,71,91,78.0,17,41,41.5,2,1.4,+0.6,15,12,12,2,27,Matches
850,Mijat Gaćinović\16daec92,rs SRB,MFFW,Eint Frankfurt,de Bundesliga,23,1995,18.1,427,608,70.2,7560,2049,206,277,74.4,166,221,75.1,47,83,56.6,1,2.0,-1.0,18,38,23,2,62,Matches
851,Gianluca Gaetano\3b387cc7,it ITA,FW,Napoli,it Serie A,18,2000,0.1,10,11,90.9,122,5,6,6,100.0,3,4,75.0,0,0,,0,0.2,-0.2,2,0,0,0,0,Matches
852,Roberto Gagliardini\ce30bfc8,it ITA,MF,Inter,it Serie A,24,1994,12.1,699,798,87.6,11965,3306,331,365,90.7,290,318,91.2,63,89,70.8,0,1.1,-1.1,18,85,9,1,84,Matches
853,Riccardo Gagliolo\173061c0,se SWE,DF,Parma,it Serie A,28,1990,33.8,1030,1376,74.9,21590,9786,293,346,84.7,563,674,83.5,168,313,53.7,2,1.2,+0.8,14,79,14,4,110,Matches
854,Milan Gajić\9f6325f9,rs SRB,DF,Bordeaux,fr Ligue 1,22,1996,1.0,38,47,80.9,574,281,20,22,90.9,16,20,80.0,1,4,25.0,0,0.0,0.0,0,1,0,0,3,Matches
855,Javi Galán\a4b00319,es ESP,DFMF,Huesca,es La Liga,23,1994,16.0,421,627,67.1,7173,3623,202,241,83.8,168,233,72.1,44,118,37.3,2,1.8,+0.2,19,28,17,14,36,Matches
856,Sam Gallagher\44361ade,eng ENG,FWDF,Southampton,eng Premier League,22,1995,0.4,2,8,25.0,18,0,2,6,33.3,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Matches
857,Álex Gallar\36d5469c,es ESP,MFFW,Huesca,es La Liga,26,1992,11.2,345,470,73.4,6464,2436,159,196,81.1,124,159,78.0,57,99,57.6,1,2.5,-1.5,26,31,17,6,40,Matches
858,Enric Gallego\82e9b89d,es ESP,FW,Huesca,es La Liga,31,1986,17.1,222,383,58.0,3001,836,137,211,64.9,58,108,53.7,13,25,52.0,1,1.7,-0.7,14,15,10,3,33,Matches
859,Álex Gálvez\960fb42d,es ESP,DF,Rayo Vallecano,es La Liga,29,1989,15.7,556,676,82.2,11892,4490,169,183,92.3,275,304,90.5,103,172,59.9,0,0.2,-0.2,3,28,2,0,26,Matches
860,Kévin Gameiro\42276181,fr FRA,FW,Valencia,es La Liga,31,1987,17.9,334,434,77.0,4684,767,208,240,86.7,110,140,78.6,11,18,61.1,1,3.1,-2.1,25,17,13,0,25,Matches
861,Idrissa Gana Gueye\72c812f3,sn SEN,MF,Everton,eng Premier League,28,1989,31.4,1472,1739,84.6,28805,7556,546,629,86.8,678,763,88.9,227,302,75.2,2,1.1,+0.9,19,175,17,2,173,Matches
862,Ignatius Ganago\23c63b7f,cm CMR,FW,Nice,fr Ligue 1,19,1999,11.5,176,224,78.6,2430,413,107,130,82.3,53,67,79.1,9,14,64.3,0,1.1,-1.1,10,6,3,0,15,Matches
863,Cristian Ganea\baf5665c,ro ROU,MF,Athletic Club,es La Liga,26,1992,0.5,10,11,90.9,273,95,0,0,,8,8,100.0,2,3,66.7,0,0.0,0.0,0,2,1,0,2,Matches
864,Ganso\23593121,br BRA,MFFW,Amiens,fr Ligue 1,28,1989,5.8,282,329,85.7,4620,1528,147,157,93.6,100,116,86.2,27,42,64.3,2,1.2,+0.8,18,37,6,0,37,Matches
865,Ezequiel Garay\ac3fb1be,ar ARG,DF,Valencia,es La Liga,31,1986,23.7,908,1066,85.2,20429,6945,224,247,90.7,507,542,93.5,173,271,63.8,0,0.4,-0.4,4,81,4,0,70,Matches
866,Borja Garcés\bc39454c,es ESP,FW,Atlético Madrid,es La Liga,18,1999,0.2,2,4,50.0,28,7,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
867,Alberto García\17d9e354,es ESP,GK,Rayo Vallecano,es La Liga,33,1985,17.0,381,532,71.6,13536,8694,35,36,97.2,158,164,96.3,188,332,56.6,0,0.0,0.0,0,9,0,0,0,Matches
868,Aleix García\a10361d2,es ESP,MF,Girona,es La Liga,21,1997,18.5,929,1126,82.5,18453,5118,382,425,89.9,386,443,87.1,152,238,63.9,1,1.3,-0.3,25,81,16,3,95,Matches
869,Álvaro García\90bbd822,es ESP,FWMF,Rayo Vallecano,es La Liga,25,1992,19.6,309,507,60.9,5197,1632,166,221,75.1,104,177,58.8,31,73,42.5,2,1.5,+0.5,19,24,14,6,35,Matches
870,Borja García\e7f4603c,es ESP,FWMF,Girona,es La Liga,27,1990,29.2,1102,1350,81.6,19282,4791,543,604,89.9,407,479,85.0,136,217,62.7,3,4.2,-1.2,36,91,39,3,116,Matches
871,Dani García\240d3a0b,es ESP,MF,Athletic Club,es La Liga,28,1990,27.5,1165,1391,83.8,23655,5097,408,462,88.3,550,629,87.4,197,275,71.6,1,0.2,+0.8,5,101,3,0,83,Matches
872,Javi García\167c1bb0,es ESP,DFMF,Betis,es La Liga,31,1987,5.8,424,451,94.0,8115,2448,141,148,95.3,240,248,96.8,43,51,84.3,0,0.0,0.0,0,25,0,0,26,Matches
873,Manu García\05a4465d,es ESP,MF,Alavés,es La Liga,32,1986,25.9,718,951,75.5,12736,3586,334,418,79.9,274,348,78.7,84,131,64.1,1,0.7,+0.3,12,77,6,2,79,Matches
874,Manu García\6ed1a2a2,es ESP,MF,Toulouse,fr Ligue 1,20,1998,20.5,748,950,78.7,12648,3701,391,455,85.9,251,320,78.4,86,137,62.8,4,2.0,+2.0,22,81,18,3,103,Matches
875,Raúl García\1a317a1b,es ESP,DF,Leganés,es La Liga,29,1989,4.2,74,131,56.5,1549,794,27,34,79.4,35,53,66.0,12,38,31.6,0,0.0,0.0,0,5,0,0,5,Matches
876,Raúl García\1a317a1b,es ESP,DF,Girona,es La Liga,29,1989,9.4,352,500,70.4,6250,2875,160,182,87.9,151,195,77.4,32,103,31.1,1,0.5,+0.5,6,26,8,6,25,Matches
877,Raúl García\b418dbd4,es ESP,MFFW,Athletic Club,es La Liga,32,1986,26.3,545,935,58.3,9267,3317,287,396,72.5,193,342,56.4,56,147,38.1,3,2.7,+0.3,23,74,30,3,100,Matches
878,Sergio García\2bee98fd,es ESP,FWMF,Espanyol,es La Liga,35,1983,16.5,328,515,63.7,5749,2022,175,228,76.8,113,162,69.8,36,91,39.6,1,2.7,-1.7,25,31,37,13,71,Matches
879,James Garner\4e015693,eng ENG,MF,Manchester Utd,eng Premier League,17,2001,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
880,Mario Gaspar\fb5d47b3,es ESP,DF,Villarreal,es La Liga,27,1990,28.9,1068,1326,80.5,18148,7762,490,540,90.7,494,590,83.7,70,159,44.0,2,3.0,-1.0,17,80,23,9,102,Matches
881,Paulo Gazzaniga\63d17038,ar ARG,GK,Tottenham,eng Premier League,26,1992,3.0,71,106,67.0,2180,1226,13,14,92.9,36,37,97.3,22,55,40.0,0,0.0,0.0,0,1,0,0,0,Matches
882,Marcello Gazzola\93390969,it ITA,DFMF,Parma,it Serie A,33,1985,10.2,248,388,63.9,4284,1984,120,152,78.9,100,145,69.0,25,70,35.7,0,0.4,-0.4,5,18,8,5,34,Matches
883,Jean-Philippe Gbamin\6bd603db,ci CIV,MF,Mainz 05,de Bundesliga,22,1995,29.7,1066,1348,79.1,19932,4992,517,609,84.9,390,460,84.8,150,233,64.4,1,1.8,-0.8,21,106,22,3,104,Matches
884,David de Gea\7ba6d84e,es ESP,GK,Manchester Utd,eng Premier League,27,1990,38.0,720,1104,65.2,28916,21972,63,65,96.9,248,249,99.6,408,789,51.7,0,0.0,0.0,1,13,0,0,0,Matches
885,Theodor Gebre Selassie\3f65898c,cz CZE,DF,Werder Bremen,de Bundesliga,31,1986,31.3,1383,1685,82.1,21659,9322,720,825,87.3,571,681,83.8,77,126,61.1,2,1.8,+0.2,21,81,28,7,147,Matches
886,Dennis Geiger\37f606f0,de GER,MFFW,Hoffenheim,de Bundesliga,20,1998,2.7,132,147,89.8,2516,608,47,51,92.2,73,79,92.4,11,14,78.6,1,0.6,+0.4,7,17,4,2,11,Matches
887,Jérémy Gélin\4c700f46,fr FRA,DFMF,Rennes,fr Ligue 1,21,1997,14.2,703,813,86.5,16336,4967,167,188,88.8,371,397,93.5,162,218,74.3,0,0.1,-0.1,4,63,4,1,53,Matches
888,Romain Genevois\1040e783,ht HAI,DF,Caen,fr Ligue 1,30,1987,4.0,127,164,77.4,2634,1160,46,53,86.8,57,63,90.5,22,43,51.2,0,0.0,0.0,0,6,0,0,9,Matches
889,Christian Gentner\a4f94a0d,de GER,MF,Stuttgart,de Bundesliga,32,1985,22.4,723,1018,71.0,14131,4413,308,388,79.4,292,397,73.6,116,191,60.7,5,1.4,+3.6,16,91,23,9,110,Matches
890,Yannick Gerhardt\62ab9184,de GER,MF,Wolfsburg,de Bundesliga,24,1994,27.3,789,1026,76.9,14459,3224,329,407,80.8,363,449,80.8,81,125,64.8,2,2.2,-0.2,22,56,20,6,84,Matches
891,Valère Germain\ea0ff634,fr FRA,FW,Marseille,fr Ligue 1,28,1990,24.1,468,605,77.4,6417,1075,283,336,84.2,146,186,78.5,17,36,47.2,2,1.8,+0.2,16,23,8,2,28,Matches
892,Gerson\8827bf46,br BRA,MFFW,Fiorentina,it Serie A,21,1997,27.0,934,1134,82.4,17304,3970,409,467,87.6,399,455,87.7,110,178,61.8,3,2.2,+0.8,35,111,28,2,101,Matches
893,Gervinho\e468c053,ci CIV,FW,Parma,it Serie A,31,1987,25.6,443,537,82.5,6220,1630,269,304,88.5,152,178,85.4,14,22,63.6,2,2.9,-0.9,20,30,19,1,50,Matches
894,Willem Geubbels\9836e892,fr FRA,MF,Monaco,fr Ligue 1,16,2001,0.1,3,4,75.0,28,10,3,4,75.0,0,0,,0,0,,0,0.1,-0.1,1,0,0,0,0,Matches
895,Lamine Ghezali\ce84946a,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,19,1999,0.5,17,26,65.4,298,134,8,13,61.5,7,10,70.0,2,2,100.0,0,0.0,0.0,0,4,1,0,3,Matches
896,Rachid Ghezzal\dc3a9a0d,dz ALG,FWMF,Leicester City,eng Premier League,26,1992,8.3,358,470,76.2,6253,1753,187,217,86.2,109,144,75.7,46,79,58.2,0,1.9,-1.9,15,17,19,8,38,Matches
897,Paolo Ghiglione\71dc23da,it ITA,MFDF,Frosinone,it Serie A,21,1997,5.7,159,238,66.8,2874,822,74,87,85.1,62,85,72.9,21,50,42.0,0,0.5,-0.5,8,7,7,6,7,Matches
898,Saman Ghoddos\f7b1d4e0,ir IRN,FWMF,Amiens,fr Ligue 1,24,1993,20.3,401,610,65.7,7111,2271,179,227,78.9,158,212,74.5,52,143,36.4,4,2.5,+1.5,36,28,17,5,36,Matches
899,Faouzi Ghoulam\c5adc293,dz ALG,DF,Napoli,it Serie A,27,1991,12.8,811,1004,80.8,14177,4471,417,455,91.6,292,341,85.6,91,185,49.2,3,3.4,-0.4,25,41,20,7,64,Matches
900,Emanuele Giaccherini\1c50f354,it ITA,MFFW,Chievo,it Serie A,33,1985,22.3,778,1090,71.4,14034,3811,353,421,83.8,311,402,77.4,101,207,48.8,1,3.8,-2.8,44,65,26,9,82,Matches
901,Morgan Gibbs-White\32f60ed8,eng ENG,MFFW,Wolves,eng Premier League,18,2000,7.4,270,332,81.3,5304,962,111,135,82.2,103,120,85.8,53,66,80.3,1,1.4,-0.4,11,20,9,0,23,Matches
902,Ben Gibson\bcfb0142,eng ENG,DF,Burnley,eng Premier League,25,1993,0.7,23,34,67.6,468,201,11,14,78.6,8,9,88.9,4,11,36.4,0,0.0,0.0,0,3,0,0,3,Matches
903,Fabian Giefer\fbefefdb,de GER,GK,Augsburg,de Bundesliga,28,1990,4.0,72,109,66.1,2643,1851,8,8,100.0,31,32,96.9,33,68,48.5,0,0.1,-0.1,1,5,0,0,0,Matches
904,Niko Gießelmann\7242b495,de GER,DF,Düsseldorf,de Bundesliga,26,1991,28.8,1014,1381,73.4,20535,9341,360,421,85.5,493,617,79.9,152,300,50.7,3,3.1,-0.1,27,77,28,8,130,Matches
905,Daniel Ginczek\e5f63987,de GER,FW,Wolfsburg,de Bundesliga,27,1991,14.2,199,337,59.1,3415,908,109,154,70.8,65,122,53.3,22,38,57.9,2,1.6,+0.4,11,18,10,2,31,Matches
906,Matthias Ginter\f521b80a,de GER,DF,M'Gladbach,de Bundesliga,24,1994,26.4,1545,1781,86.7,35733,10344,313,352,88.9,923,986,93.6,307,434,70.7,0,0.2,-0.2,8,148,12,2,131,Matches
907,Andrei Girotto\3befc2b6,br BRA,MF,Nantes,fr Ligue 1,26,1992,16.4,636,814,78.1,12627,3923,243,289,84.1,294,340,86.5,93,156,59.6,0,0.5,-0.5,7,63,6,2,79,Matches
908,Olivier Giroud\16ceb862,fr FRA,FW,Chelsea,eng Premier League,31,1986,9.4,175,255,68.6,2123,202,122,173,70.5,30,50,60.0,8,9,88.9,4,2.3,+1.7,16,4,6,0,11,Matches
909,Kamil Glik\c6056d58,pl POL,DF,Monaco,fr Ligue 1,30,1988,33.0,1356,1606,84.4,31730,10058,279,315,88.6,782,850,92.0,290,425,68.2,0,0.1,-0.1,3,100,4,0,97,Matches
910,Serge Gnabry\88e357ef,de GER,FWMF,Bayern Munich,de Bundesliga,23,1995,19.6,689,840,82.0,10983,2446,393,448,87.7,232,276,84.1,51,76,67.1,5,7.3,-2.3,29,36,36,3,71,Matches
911,Joris Gnagnon\1232e1dc,fr FRA,DFMF,Sevilla,es La Liga,21,1997,5.0,231,260,88.8,4531,1114,77,85,90.6,123,134,91.8,26,34,76.5,0,0.1,-0.1,1,23,1,0,19,Matches
912,Eddy Gnahoré\a0434482,fr FRA,MF,Amiens,fr Ligue 1,24,1993,24.9,1028,1157,88.9,18179,3470,458,506,90.5,438,477,91.8,112,137,81.8,2,2.7,-0.7,29,65,12,1,77,Matches
913,Massimo Gobbi\635b0bae,it ITA,DF,Parma,it Serie A,37,1980,13.1,469,623,75.3,8738,4621,200,223,89.7,209,275,76.0,58,110,52.7,1,0.6,+0.4,9,57,12,5,58,Matches
914,Kevin Goden\25c633b0,de GER,DFFW,Nürnberg,de Bundesliga,19,1999,3.0,71,112,63.4,1305,743,33,44,75.0,24,43,55.8,13,23,56.5,0,0.1,-0.1,1,6,1,1,7,Matches
915,Diego Godín\fc4f85b1,uy URU,DF,Atlético Madrid,es La Liga,32,1986,27.9,856,1054,81.2,18047,7345,288,319,90.3,401,455,88.1,162,263,61.6,1,0.1,+0.9,2,56,3,0,54,Matches
916,Mauro Goicoechea\132bb875,uy URU,GK,Toulouse,fr Ligue 1,30,1988,7.9,163,254,64.2,5635,3951,13,13,100.0,72,73,98.6,78,168,46.4,0,0.0,0.0,0,1,0,0,1,Matches
917,Edoardo Goldaniga\4b029b31,it ITA,DF,Frosinone,it Serie A,24,1993,29.0,839,1162,72.2,17358,9078,288,331,87.0,390,487,80.1,154,321,48.0,1,0.5,+0.5,6,78,6,4,77,Matches
918,Pierluigi Gollini\f0f7f62f,it ITA,GK,Atalanta,it Serie A,23,1995,20.0,404,586,68.9,13075,8131,56,56,100.0,169,175,96.6,177,352,50.3,0,0.0,0.0,1,5,0,0,0,Matches
919,Aleksandr Golovin\3708e9fa,ru RUS,MFFW,Monaco,fr Ligue 1,22,1996,25.4,890,1139,78.1,15487,3328,442,508,87.0,327,420,77.9,102,169,60.4,3,2.5,+0.5,27,81,38,7,91,Matches
920,André Gomes\1961b2aa,pt POR,MF,Everton,eng Premier League,25,1993,22.0,1024,1227,83.5,21284,4838,374,430,87.0,450,520,86.5,191,248,77.0,1,0.5,+0.5,6,107,21,3,114,Matches
921,Angel Gomes\645a3363,eng ENG,MFFW,Manchester Utd,eng Premier League,17,2000,0.3,20,23,87.0,326,70,10,12,83.3,6,7,85.7,3,3,100.0,0,0.0,0.0,0,2,0,0,1,Matches
922,Ibai Gómez\9d2a3d5f,es ESP,FW,Athletic Club,es La Liga,28,1989,6.4,202,292,69.2,3367,1330,115,128,89.8,55,74,74.3,27,70,38.6,2,1.1,+0.9,14,18,12,9,16,Matches
923,Ibai Gómez\9d2a3d5f,es ESP,MFFW,Alavés,es La Liga,28,1989,16.1,389,570,68.2,7003,2736,209,245,85.3,124,171,72.5,52,131,39.7,2,1.8,+0.2,18,35,17,10,48,Matches
924,Joe Gomez\7a11550b,eng ENG,DF,Liverpool,eng Premier League,21,1997,11.8,702,819,85.7,15140,4736,191,208,91.8,383,422,90.8,126,181,69.6,0,0.3,-0.3,6,38,3,1,32,Matches
925,Mario Gómez\71a20ce8,de GER,FW,Stuttgart,de Bundesliga,33,1985,24.6,319,483,66.0,4716,976,193,269,71.7,98,147,66.7,20,40,50.0,2,2.6,-0.6,27,25,9,0,34,Matches
926,Maxi Gómez\4c2e9442,uy URU,FW,Celta Vigo,es La Liga,21,1996,32.9,516,705,73.2,8530,1430,270,350,77.1,172,222,77.5,54,83,65.1,5,3.0,+2.0,27,40,15,2,49,Matches
927,Moi Gómez\5a626448,es ESP,MF,Huesca,es La Liga,24,1994,33.9,1234,1557,79.3,24835,7685,492,559,88.0,508,591,86.0,217,375,57.9,7,3.6,+3.4,50,137,28,13,143,Matches
928,Papu Gómez\6e4df551,ar ARG,MFFW,Atalanta,it Serie A,30,1988,32.2,1496,1974,75.8,28266,8483,626,713,87.8,600,730,82.2,224,443,50.6,11,12.0,-1.0,119,121,117,24,189,Matches
929,Sergi Gómez\bc6f5f06,es ESP,DF,Sevilla,es La Liga,26,1992,30.7,1239,1437,86.2,27311,9029,355,389,91.3,648,707,91.7,226,311,72.7,0,0.6,-0.6,7,65,4,2,73,Matches
930,Alfred Gomis\cecbce23,sn SEN,GK,SPAL,it Serie A,24,1993,19.2,481,682,70.5,14665,9302,71,71,100.0,230,235,97.9,180,376,47.9,0,0.0,0.0,0,5,0,0,0,Matches
931,Maxime Gonalons\b8c1de25,fr FRA,MF,Sevilla,es La Liga,29,1989,6.0,274,333,82.3,5743,1633,105,120,87.5,115,132,87.1,53,73,72.6,0,0.0,0.0,1,25,1,0,30,Matches
932,Anthony Gonçalves\c27dfb82,fr FRA,MFFW,Strasbourg,fr Ligue 1,32,1986,11.8,341,499,68.3,6326,2091,148,187,79.1,142,199,71.4,42,95,44.2,2,1.4,+0.6,15,35,14,9,32,Matches
933,Jérôme Gondorf\49ffe0f2,de GER,MFFW,Freiburg,de Bundesliga,30,1988,14.4,367,529,69.4,6849,2365,164,198,82.8,136,189,72.0,57,114,50.0,2,2.9,-0.9,21,32,16,2,49,Matches
934,Álvaro González\42dcf26d,es ESP,DF,Villarreal,es La Liga,28,1990,32.9,1208,1508,80.1,28109,11167,307,338,90.8,619,705,87.8,279,449,62.1,2,0.4,+1.6,6,131,14,2,139,Matches
935,Bruno González\f11fe861,es ESP,DF,Getafe,es La Liga,28,1990,18.9,386,531,72.7,9458,2413,87,113,77.0,189,228,82.9,105,172,61.0,1,0.2,+0.8,3,18,2,1,26,Matches
936,Cristo González\896b5df2,es ESP,FW,Real Madrid,es La Liga,20,1997,0.5,10,11,90.9,190,52,3,3,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,1,0,1,0,1,Matches
937,Giancarlo González\117beb8f,cr CRC,DF,Bologna,it Serie A,30,1988,8.3,258,334,77.2,6119,2157,60,74,81.1,132,157,84.1,65,98,66.3,1,0.2,+0.8,1,34,2,0,17,Matches
938,Nicolás González\2374aaca,ar ARG,FWMF,Stuttgart,de Bundesliga,20,1998,24.0,404,634,63.7,6379,1668,228,308,74.0,130,200,65.0,35,81,43.2,3,3.8,-0.8,30,35,17,4,50,Matches
939,Jon Gorenc Stanković\9c74fa25,si SVN,MFDF,Huddersfield,eng Premier League,22,1996,7.9,225,287,78.4,4387,1216,80,89,89.9,110,132,83.3,30,51,58.8,0,0.2,-0.2,4,20,2,1,21,Matches
940,Leon Goretzka\cc86b9a3,de GER,MF,Bayern Munich,de Bundesliga,23,1995,22.5,1037,1186,87.4,17937,3306,471,524,89.9,449,499,90.0,95,125,76.0,4,2.3,+1.7,15,91,20,3,78,Matches
941,Mathieu Gorgelin\4d3e9033,fr FRA,GK,Lyon,fr Ligue 1,27,1990,4.0,90,100,90.0,2406,1418,15,15,100.0,46,46,100.0,29,39,74.4,0,0.0,0.0,0,0,0,0,0,Matches
942,Mirko Gori\7d86864c,it ITA,MF,Frosinone,it Serie A,25,1993,3.7,106,145,73.1,2108,650,39,46,84.8,45,63,71.4,18,29,62.1,0,0.1,-0.1,3,12,4,3,10,Matches
943,Andoni Gorosabel\6f5f82c0,es ESP,DF,Real Sociedad,es La Liga,21,1996,5.1,229,283,80.9,3573,1331,133,151,88.1,84,101,83.2,12,23,52.2,0,0.5,-0.5,5,9,6,2,17,Matches
944,Robin Gosens\2d970560,de GER,DFMF,Atalanta,it Serie A,24,1994,21.6,936,1256,74.5,16157,6825,451,542,83.2,399,512,77.9,76,162,46.9,2,2.6,-0.6,22,77,34,14,156,Matches
945,Dan Gosling\7fec31a0,eng ENG,MF,Bournemouth,eng Premier League,28,1990,19.3,750,957,78.4,14483,3868,302,357,84.6,335,402,83.3,105,171,61.4,1,1.2,-0.2,8,78,15,0,96,Matches
946,Felix Götze\ee7cdd0c,de GER,MF,Augsburg,de Bundesliga,20,1998,1.4,26,37,70.3,353,49,17,19,89.5,9,13,69.2,0,4,0.0,0,0.0,0.0,0,0,1,0,2,Matches
947,Mario Götze\9efa1d25,de GER,FWMF,Dortmund,de Bundesliga,26,1992,18.6,731,889,82.2,9739,2389,486,555,87.6,178,222,80.2,34,50,68.0,7,5.5,+1.5,39,52,33,6,63,Matches
948,Prince-Désir Gouano\7c6d6c96,fr FRA,DF,Amiens,fr Ligue 1,24,1993,29.1,872,1061,82.2,19883,7516,221,260,85.0,461,517,89.2,187,275,68.0,0,0.3,-0.3,5,54,3,0,53,Matches
949,Yoann Gourcuff\3acddfdd,fr FRA,MFFW,Dijon,fr Ligue 1,32,1986,1.5,66,85,77.6,1114,377,32,36,88.9,28,37,75.7,4,9,44.4,0,0.2,-0.2,3,7,4,0,12,Matches
950,Jeffrey Gouweleeuw\1025db8e,nl NED,DF,Augsburg,de Bundesliga,27,1991,23.2,940,1216,77.3,22144,9799,254,294,86.4,466,542,86.0,214,364,58.8,2,1.5,+0.5,8,106,15,2,130,Matches
951,Paolo Gozzi Iweru\94230890,it ITA,DF,Juventus,it Serie A,17,2001,1.0,50,55,90.9,902,217,19,19,100.0,26,27,96.3,4,8,50.0,0,0.0,0.0,0,6,0,0,1,Matches
952,Max Gradel\c5a500ca,ci CIV,FWMF,Toulouse,fr Ligue 1,30,1987,36.0,891,1297,68.7,14213,4587,459,551,83.3,336,471,71.3,73,189,38.6,5,5.5,-0.5,47,69,49,10,115,Matches
953,Jonathan Gradit\06c48679,fr FRA,DF,Caen,fr Ligue 1,25,1992,22.3,765,931,82.2,14607,5230,314,344,91.3,336,390,86.2,104,176,59.1,0,0.9,-0.9,4,40,8,2,64,Matches
954,Samuel Grandsir\d2448564,fr FRA,FWMF,Strasbourg,fr Ligue 1,21,1996,2.6,60,86,69.8,917,230,35,43,81.4,15,20,75.0,6,12,50.0,0,0.1,-0.1,1,6,2,0,4,Matches
955,Samuel Grandsir\d2448564,fr FRA,FWMF,Monaco,fr Ligue 1,21,1996,5.2,106,193,54.9,1629,611,62,89,69.7,39,60,65.0,5,33,15.2,1,1.7,-0.7,6,7,6,2,12,Matches
956,Álex Granell\a25250f8,es ESP,MFDF,Girona,es La Liga,29,1988,26.6,1084,1520,71.3,23493,8919,390,461,84.6,469,584,80.3,215,445,48.3,4,4.9,-0.9,54,144,38,18,164,Matches
957,Esteban Granero\1b17ed86,es ESP,MF,Espanyol,es La Liga,31,1987,22.4,983,1182,83.2,18036,4874,418,462,90.5,431,489,88.1,118,204,57.8,1,1.2,-0.2,27,95,19,2,95,Matches
958,Karlan Grant\87f7500e,eng ENG,FW,Huddersfield,eng Premier League,20,1997,9.7,147,213,69.0,1990,474,97,124,78.2,42,59,71.2,6,13,46.2,0,0.3,-0.3,8,8,2,0,11,Matches
959,Alberto Grassi\6cc97b6a,it ITA,MF,Parma,it Serie A,23,1995,5.1,90,111,81.1,1512,331,46,54,85.2,35,43,81.4,8,10,80.0,0,0.3,-0.3,2,8,2,0,6,Matches
960,Andre Gray\c24dba2a,jm JAM,FW,Watford,eng Premier League,27,1991,15.2,171,257,66.5,2309,541,103,137,75.2,43,69,62.3,13,21,61.9,2,1.9,+0.1,15,13,3,1,13,Matches
961,Demarai Gray\4468ec10,eng ENG,FWMF,Leicester City,eng Premier League,22,1996,22.1,527,712,74.0,8091,1744,320,374,85.6,150,209,71.8,44,89,49.4,1,1.0,0.0,12,39,17,0,44,Matches
962,Mason Greenwood\58eee997,eng ENG,FWMF,Manchester Utd,eng Premier League,16,2001,1.3,51,61,83.6,703,145,32,34,94.1,17,21,81.0,1,3,33.3,0,0.1,-0.1,3,2,2,0,4,Matches
963,Michael Gregoritsch\8e235926,at AUT,MFFW,Augsburg,de Bundesliga,24,1994,27.6,653,941,69.4,10831,2933,351,461,76.1,223,304,73.4,69,135,51.1,2,2.3,-0.3,27,67,26,4,88,Matches
964,Clément Grenier\8b298f56,fr FRA,MF,Rennes,fr Ligue 1,27,1991,29.6,1410,1802,78.2,29377,8526,504,590,85.4,615,722,85.2,271,451,60.1,5,3.8,+1.2,51,166,26,6,182,Matches
965,Antoine Griezmann\df69b544,fr FRA,FW,Atlético Madrid,es La Liga,27,1991,35.5,1136,1510,75.2,18302,4920,646,766,84.3,349,458,76.2,111,211,52.6,8,6.8,+1.2,72,82,71,8,131,Matches
966,Vincenzo Grifo\54e4866f,it ITA,MFFW,Hoffenheim,de Bundesliga,25,1993,3.7,134,191,70.2,2238,713,62,79,78.5,57,72,79.2,12,35,34.3,2,0.9,+1.1,9,11,9,0,20,Matches
967,Vincenzo Grifo\54e4866f,it ITA,MFFW,Freiburg,de Bundesliga,25,1993,15.9,569,752,75.7,10474,2824,261,294,88.8,207,259,79.9,88,168,52.4,3,3.6,-0.6,33,53,17,5,65,Matches
968,Florian Grillitsch\ffbbc83b,at AUT,MF,Hoffenheim,de Bundesliga,22,1995,26.6,1293,1542,83.9,27201,7412,419,478,87.7,621,707,87.8,244,322,75.8,3,2.4,+0.6,28,138,24,3,132,Matches
969,Jérémy Grimm\53283127,fr FRA,MF,Strasbourg,fr Ligue 1,31,1987,1.9,66,77,85.7,1320,218,25,31,80.6,30,33,90.9,11,12,91.7,0,0.0,0.0,0,4,0,0,2,Matches
