Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2198,Jorge Sáenz\bfca375c,es ESP,DFFW,Celta Vigo,es La Liga,22,1996,4.1,3,1,0,8,3,0,0,4,0,0,0,0,36,9,10,47.4,Matches
2199,Nuri Şahin\f4081572,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,13.9,5,1,1,28,18,0,20,20,22,0,0,0,157,19,16,54.3,Matches
2200,Wesley Saïd\90fcf472,fr FRA,MFFW,Toulouse,fr Ligue 1,24,1995,12.9,2,0,0,12,10,1,16,5,12,0,0,0,79,11,17,39.3,Matches
2201,Allan Saint-Maximin\2b16cb1a,fr FRA,MFFW,Newcastle Utd,eng Premier League,22,1997,20.7,0,0,0,19,61,3,50,6,11,0,0,0,134,7,20,25.9,Matches
2202,Théo Sainte-Luce\93c942fb,fr FRA,DFFW,Nîmes,fr Ligue 1,20,1998,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,Matches
2203,Borja Sainz\1b40049a,es ESP,MFFW,Alavés,es La Liga,18,2001,6.4,1,0,0,24,8,4,9,2,11,0,0,0,62,5,11,31.3,Matches
2204,Romain Saïss\9fbbcf39,ma MAR,DF,Wolves,eng Premier League,29,1990,30.1,12,1,1,46,24,2,7,27,30,0,0,0,358,117,65,64.3,Matches
2205,Bukayo Saka\bc7dc64d,eng ENG,DFFW,Arsenal,eng Premier League,17,2001,19.5,6,0,0,22,35,10,45,9,22,0,0,0,138,12,37,24.5,Matches
2206,Hiroki Sakai\d63e2912,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18.0,3,0,0,23,13,0,27,11,35,1,1,0,169,37,20,64.9,Matches
2207,Mamadou Sakho\87935cf3,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,10.3,1,1,0,2,2,0,0,7,7,0,0,0,120,20,17,54.1,Matches
2208,Jacopo Sala\da5a981b,it ITA,DF,SPAL,it Serie A,27,1991,9.5,1,0,0,12,11,4,20,2,9,0,0,0,102,5,5,50.0,Matches
2209,Mohamed Salah\e342ad68,eg EGY,FW,Liverpool,eng Premier League,27,1992,32.0,1,0,0,18,24,20,35,5,13,1,0,0,167,13,48,21.3,Matches
2210,Bartosz Salamon\9b30df1e,pl POL,DF,SPAL,it Serie A,28,1991,3.8,1,0,0,4,4,0,1,4,1,0,0,0,26,8,7,53.3,Matches
2211,Eddie Salcedo\0489bb30,it ITA,FWMF,Hellas Verona,it Serie A,17,2001,7.6,0,0,0,18,14,3,18,1,1,0,0,0,33,22,33,40.0,Matches
2212,William Saliba\972aeb2a,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,11.0,0,0,0,3,5,0,0,16,19,0,0,0,132,29,10,74.4,Matches
2213,Yannis Salibur\bb4a42be,fr FRA,MFFW,Mallorca,es La Liga,28,1991,0.9,0,0,0,3,4,0,4,1,0,0,0,0,4,2,0,100.0,Matches
2214,Romain Salin\74733221,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4.0,1,0,0,0,1,0,0,0,0,0,0,0,22,0,0,,Matches
2215,Mohammed Salisu\0b33f6ad,gh GHA,DF,Valladolid,es La Liga,20,1999,30.3,4,0,0,25,14,1,1,16,33,0,2,0,278,75,36,67.6,Matches
2216,Roland Sallai\bf075f6b,hu HUN,MFFW,Freiburg,de Bundesliga,22,1997,12.9,2,0,0,29,40,9,25,7,17,0,0,0,77,22,33,40.0,Matches
2217,Lazar Samardzic\217c93a1,de GER,MFFW,Hertha BSC,de Bundesliga,17,2002,0.4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,33.3,Matches
2218,Diadie Samassékou\08593525,ml MLI,MF,Hoffenheim,de Bundesliga,23,1996,14.6,4,0,0,22,16,0,4,22,30,0,0,0,154,17,21,44.7,Matches
2219,Mbwana Samatta\dae8623e,tz TAN,FW,Aston Villa,eng Premier League,26,1992,10.5,1,0,0,13,19,8,3,0,7,0,0,0,35,34,78,30.4,Matches
2220,Mama Samba Baldé\fb14aa28,gw GNB,FWMF,Dijon,fr Ligue 1,23,1995,18.6,2,0,0,31,24,6,30,5,23,0,0,0,106,25,59,29.8,Matches
2221,Junior Sambia\24eb7ed6,fr FRA,DFMF,Montpellier,fr Ligue 1,22,1996,6.5,3,1,0,13,14,1,17,4,12,0,1,1,50,7,9,43.8,Matches
2222,Frédéric Sammaritano\8802c1d5,fr FRA,MFFW,Dijon,fr Ligue 1,33,1986,5.8,0,0,0,8,10,2,18,3,7,0,0,0,38,0,8,0.0,Matches
2223,Fede San Emeterio\efecd633,es ESP,MF,Valladolid,es La Liga,22,1997,19.5,4,0,0,38,25,0,4,18,17,0,0,0,193,32,30,51.6,Matches
2224,Mikel San José\003a5c72,es ESP,MF,Athletic Club,es La Liga,30,1989,4.0,3,0,0,6,1,1,0,4,7,0,0,0,36,15,10,60.0,Matches
2225,Antonio Sanabria\0a447501,py PAR,FW,Genoa,it Serie A,23,1996,15.4,3,0,0,23,29,4,11,3,10,1,1,0,66,37,58,38.9,Matches
2226,Oihan Sancet\bdb624a3,es ESP,MF,Athletic Club,es La Liga,19,2000,8.2,1,0,0,19,16,0,2,3,6,0,0,0,48,8,12,40.0,Matches
2227,Renato Sanches\032f894e,pt POR,MFFW,Lille,fr Ligue 1,21,1997,16.5,3,0,0,41,34,2,36,13,25,0,0,0,169,8,18,30.8,Matches
2228,Renato Sanches\032f894e,pt POR,MF,Bayern Munich,de Bundesliga,21,1997,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,Matches
2229,Alexis Sánchez\2c0f8e9e,cl CHI,FW,Inter,it Serie A,30,1988,10.3,4,1,1,20,39,9,24,4,8,1,0,0,61,5,21,19.2,Matches
2230,Carlos Sánchez\50b51fac,co COL,MFDF,West Ham,eng Premier League,33,1986,1.3,0,0,0,2,0,0,0,2,1,0,0,0,22,3,1,75.0,Matches
2231,Davinson Sánchez\da7b447d,co COL,DF,Tottenham,eng Premier League,23,1996,27.0,6,0,0,29,16,1,2,23,36,0,0,0,260,52,34,60.5,Matches
2232,Germán Sánchez\ea9b2ef9,es ESP,DF,Granada,es La Liga,32,1986,25.5,12,1,1,35,26,0,2,6,12,0,0,0,235,73,58,55.7,Matches
2233,Javi Sánchez\60359288,es ESP,DF,Valladolid,es La Liga,22,1997,5.5,1,0,0,7,4,0,0,1,6,0,1,0,43,8,13,38.1,Matches
2234,Manuel Sánchez\ffacd3d5,es ESP,DF,Atlético Madrid,es La Liga,18,2000,3.6,1,0,0,6,4,2,6,2,6,0,0,0,40,5,3,62.5,Matches
2235,Víctor Sánchez\ad4d0985,es ESP,MFDF,Espanyol,es La Liga,31,1987,18.8,11,1,1,54,37,0,31,20,35,0,2,0,218,36,33,52.2,Matches
2236,Jadon Sancho\dbf053da,eng ENG,FWMF,Dortmund,de Bundesliga,19,2000,25.4,2,0,0,12,22,9,46,14,14,0,0,0,136,1,17,5.6,Matches
2237,Alex Sandro\0d82903c,br BRA,DF,Juventus,it Serie A,28,1991,26.5,4,0,0,46,49,0,52,33,25,1,1,0,275,34,27,55.7,Matches
2238,Leroy Sané\2b114be3,de GER,FW,Manchester City,eng Premier League,23,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2239,Salif Sané\791abba1,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,3,0,0,13,23,0,2,10,14,0,0,0,154,70,14,83.3,Matches
2240,Luca Sangalli\7958dc65,es ESP,MF,Real Sociedad,es La Liga,24,1995,4.1,0,0,0,1,9,0,5,1,1,0,0,0,37,5,5,50.0,Matches
2241,Ibrahim Sangaré\bced0375,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,24.2,8,0,0,51,31,1,18,29,68,1,0,0,303,38,23,62.3,Matches
2242,Oier Sanjurjo\466824fb,es ESP,MF,Osasuna,es La Liga,33,1986,25.8,15,1,1,59,41,2,14,17,41,0,0,0,437,71,62,53.4,Matches
2243,Yaya Sanogo\11ced928,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,10.1,1,0,0,27,23,5,1,5,2,0,0,0,39,47,73,39.2,Matches
2244,Morgan Sanson\6e7f1353,fr FRA,MF,Marseille,fr Ligue 1,24,1994,24.1,5,0,0,60,59,3,51,16,44,0,0,0,187,12,34,26.1,Matches
2245,Nicola Sansone\7eb97a8e,it ITA,FWMF,Bologna,it Serie A,27,1991,25.2,6,0,0,42,77,8,66,12,20,0,0,0,163,10,41,19.6,Matches
2246,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Angers,fr Ligue 1,24,1995,27.8,1,0,0,22,41,0,4,32,58,1,0,1,377,49,33,59.8,Matches
2247,Federico Santander\df85d472,py PAR,FW,Bologna,it Serie A,28,1991,8.6,6,0,0,24,19,7,9,3,6,0,0,0,43,49,45,52.1,Matches
2248,Davide Santon\88c89891,it ITA,DF,Roma,it Serie A,28,1991,6.9,4,0,0,15,8,1,6,4,9,0,0,0,55,11,2,84.6,Matches
2249,Samir Santos\92b4758e,br BRA,DF,Udinese,it Serie A,24,1994,17.2,3,0,0,21,23,1,5,22,28,0,1,0,122,32,22,59.3,Matches
2250,Riccardo Saponara\3bb7af3b,it ITA,MFFW,Genoa,it Serie A,27,1991,1.9,1,1,0,2,2,0,4,2,3,0,0,0,17,2,0,100.0,Matches
2251,Riccardo Saponara\3bb7af3b,it ITA,MFFW,Lecce,it Serie A,27,1991,10.5,2,0,0,12,23,3,36,3,7,1,0,0,73,6,1,85.7,Matches
2252,Ivan Šaponjić\d2aea9ac,rs SRB,DFFW,Atlético Madrid,es La Liga,21,1997,0.1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,100.0,Matches
2253,Pablo Sarabia\9744ff80,es ESP,FWMF,Paris S-G,fr Ligue 1,27,1992,12.9,1,0,0,17,14,6,42,3,10,0,0,0,66,4,11,26.7,Matches
2254,Marcelo Saracchi\1c96ad85,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2.0,1,0,0,1,2,0,6,4,3,0,0,0,26,4,3,57.1,Matches
2255,Josh Sargent\a8d4428b,us USA,FW,Werder Bremen,de Bundesliga,19,2000,15.7,2,0,0,23,38,6,5,8,13,0,0,0,72,40,54,42.6,Matches
2256,Bouna Sarr\1a4b9094,sn SEN,DFFW,Marseille,fr Ligue 1,27,1992,24.0,3,0,0,25,49,4,62,24,30,1,0,1,232,37,39,48.7,Matches
2257,Ismaila Sarr\bfdb33aa,sn SEN,FWMF,Watford,eng Premier League,21,1998,22.5,1,0,0,30,53,12,92,17,18,2,0,0,144,18,50,26.5,Matches
2258,Malang Sarr\4315f30d,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,2,0,0,9,10,0,3,24,7,0,0,0,156,14,10,58.3,Matches
2259,Sidy Sarr\a0b65401,sn SEN,MF,Nîmes,fr Ligue 1,23,1996,12.9,6,0,0,36,8,2,5,7,27,0,0,0,154,87,41,68.0,Matches
2260,Joan Sastre Vanrell\f9acf8bf,es ESP,DF,Mallorca,es La Liga,22,1997,15.1,4,0,0,23,19,0,54,17,17,0,1,0,115,7,11,38.9,Matches
2261,Téji Savanier\6bde367b,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,16.9,5,0,0,40,56,0,31,26,37,0,0,0,226,24,17,58.5,Matches
2262,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22.0,6,0,0,16,14,0,0,9,8,0,0,1,244,60,25,70.6,Matches
2263,Fabian Schär\c8aa95da,ch SUI,DFMF,Newcastle Utd,eng Premier League,27,1991,18.6,5,0,0,36,26,2,9,32,27,0,0,0,173,35,27,56.5,Matches
2264,Louis Schaub\b50ec54b,at AUT,MF,Köln,de Bundesliga,24,1994,6.9,0,0,0,8,15,1,12,4,9,0,0,0,59,6,9,40.0,Matches
2265,Ezequiel Schelotto\a6e316c1,it ITA,DF,Brighton,eng Premier League,30,1989,4.0,2,0,0,7,4,1,14,3,5,0,0,0,31,8,2,80.0,Matches
2266,Patrik Schick\5d4f7d61,cz CZE,FW,RB Leipzig,de Bundesliga,23,1996,14.4,3,0,0,18,20,9,7,5,4,0,0,0,48,51,45,53.1,Matches
2267,Julian Schieber\37c213cf,de GER,FW,Augsburg,de Bundesliga,30,1989,0.5,1,0,0,2,0,0,1,0,1,0,0,0,3,0,3,0.0,Matches
2268,Kingsley Schindler\bd527260,de GER,FWMF,Köln,de Bundesliga,26,1993,9.4,0,0,0,14,15,3,28,0,4,0,0,0,70,10,21,32.3,Matches
2269,Xaver Schlager\8f056768,at AUT,MF,Wolfsburg,de Bundesliga,21,1997,19.1,4,0,0,35,30,0,8,12,44,0,0,0,229,21,20,51.2,Matches
2270,Keven Schlotterbeck\f6bdc830,de GER,DF,Union Berlin,de Bundesliga,22,1997,21.5,6,1,0,19,29,1,1,23,38,0,0,0,247,64,45,58.7,Matches
2271,Nico Schlotterbeck\34e12499,de GER,DF,Freiburg,de Bundesliga,19,1999,4.1,0,0,0,7,9,0,3,4,5,0,0,0,47,23,6,79.3,Matches
2272,Jeffrey Schlupp\3312f911,gh GHA,MF,Crystal Palace,eng Premier League,26,1992,11.5,2,0,0,18,14,1,8,7,6,0,0,0,80,19,16,54.3,Matches
2273,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,32,1986,38.0,2,0,0,0,7,0,0,1,0,0,0,0,184,0,0,,Matches
2274,Marcel Schmelzer\89565ac5,de GER,DFFW,Dortmund,de Bundesliga,31,1988,0.7,0,0,0,1,0,0,1,1,0,0,0,0,12,4,1,80.0,Matches
2275,Jonathan Schmid\088ca1bd,fr FRA,DF,Freiburg,de Bundesliga,29,1990,31.5,1,0,0,16,41,4,59,21,31,0,0,0,246,34,29,54.0,Matches
2276,Manuel Schmiedebach\d8f5dc3d,de GER,MF,Union Berlin,de Bundesliga,30,1988,2.0,0,0,0,5,2,0,0,4,2,0,0,0,26,0,1,0.0,Matches
2277,Benno Schmitz\ad00b1a8,de GER,DF,Köln,de Bundesliga,24,1994,12.9,1,0,0,26,7,0,22,11,14,0,0,0,129,22,25,46.8,Matches
2278,Morgan Schneiderlin\51b41c5c,fr FRA,MF,Everton,eng Premier League,29,1989,11.1,6,1,1,21,3,0,4,12,19,0,0,0,127,18,11,62.1,Matches
2279,Lasse Schöne\c3a8bcd8,dk DEN,MF,Genoa,it Serie A,33,1986,27.0,5,0,0,43,39,0,31,34,28,0,1,0,268,21,23,47.7,Matches
2280,Sebastian Schonlau\efd623db,de GER,DF,Paderborn 07,de Bundesliga,24,1994,23.0,2,0,0,22,23,1,1,30,35,0,1,0,263,57,35,62.0,Matches
2281,Alessandro Schöpf\106bca06,at AUT,MF,Schalke 04,de Bundesliga,25,1994,15.9,3,0,0,19,20,1,11,15,22,0,0,0,167,6,30,16.7,Matches
2282,Jerdy Schouten\2cfae697,nl NED,MF,Bologna,it Serie A,22,1997,12.0,6,1,0,29,4,0,0,26,21,0,0,0,164,25,22,53.2,Matches
2283,Markus Schubert\289b90cd,de GER,GK,Schalke 04,de Bundesliga,21,1998,8.2,0,0,0,0,2,0,0,1,0,0,0,0,43,0,0,,Matches
2284,Nico Schulz\fa274d97,de GER,DF,Dortmund,de Bundesliga,26,1993,6.6,0,0,0,12,5,4,16,4,8,0,0,0,48,2,2,50.0,Matches
2285,Alexander Schwolow\0d55d942,de GER,GK,Freiburg,de Bundesliga,27,1992,23.2,0,0,0,0,4,0,0,0,0,0,0,0,112,0,0,,Matches
2286,Matteo Scozzarella\ea164f99,it ITA,MF,Parma,it Serie A,31,1988,10.2,2,0,0,17,10,0,16,17,15,0,0,0,114,3,4,42.9,Matches
2287,Aleksandar Sedlar\a35134ae,rs SRB,DF,Mallorca,es La Liga,27,1991,9.0,3,1,0,11,5,0,0,10,8,0,1,0,111,25,15,62.5,Matches
2288,Davie Selke\1238a3f9,de GER,FW,Hertha BSC,de Bundesliga,24,1995,10.7,3,0,0,26,23,6,6,1,3,0,0,0,40,70,64,52.2,Matches
2289,Davie Selke\1238a3f9,de GER,FW,Werder Bremen,de Bundesliga,24,1995,5.1,3,0,0,12,5,5,5,0,3,0,0,0,21,36,31,53.7,Matches
2290,Matz Sels\834b5c4c,be BEL,GK,Strasbourg,fr Ligue 1,27,1992,27.0,0,0,0,1,5,0,0,0,0,0,0,0,143,0,0,,Matches
2291,Ken Sema\1770bd68,se SWE,DFMF,Udinese,it Serie A,25,1993,27.3,6,0,0,35,19,4,115,13,27,0,0,0,181,16,16,50.0,Matches
2292,Nélson Semedo\d04b94db,pt POR,DF,Barcelona,es La Liga,25,1993,23.3,2,0,0,27,33,3,23,21,37,2,1,0,165,14,9,60.9,Matches
2293,Alessandro Semprini\dd29f81d,it ITA,DF,Brescia,it Serie A,21,1998,7.0,2,0,0,8,7,0,9,3,3,0,0,0,61,7,6,53.8,Matches
2294,Josep Señé\8fc259d7,es ESP,MF,Mallorca,es La Liga,27,1991,1.7,0,0,0,2,4,0,1,0,1,0,0,0,16,1,1,50.0,Matches
2295,Stefano Sensi\b70bde8f,it ITA,MFFW,Inter,it Serie A,23,1995,8.0,2,0,0,14,19,0,25,4,11,1,0,0,67,3,4,42.9,Matches
2296,Luigi Sepe\343f753a,it ITA,GK,Parma,it Serie A,28,1991,34.0,1,0,0,0,3,0,0,0,0,0,0,0,118,0,0,,Matches
2297,Suat Serdar\b3325a30,de GER,MF,Schalke 04,de Bundesliga,22,1997,17.8,2,0,0,31,38,1,2,20,46,0,0,0,179,15,15,50.0,Matches
2298,Ryan Sessegnon\6aa3e78b,eng ENG,DF,Tottenham,eng Premier League,19,2000,3.8,0,0,0,4,2,2,12,4,0,0,1,0,28,6,5,54.5,Matches
2299,Salva Sevilla\75bd85ea,es ESP,MF,Mallorca,es La Liga,35,1984,28.5,10,1,1,39,27,1,30,13,20,0,0,0,286,8,12,40.0,Matches
2300,Yevhen Shakhov\ff764de3,ua UKR,MFFW,Lecce,it Serie A,28,1990,12.1,3,0,0,26,16,5,1,12,22,1,0,0,85,17,29,37.0,Matches
2301,Xherdan Shaqiri\6421ec64,ch SUI,FWMF,Liverpool,eng Premier League,27,1991,2.1,0,0,0,2,4,1,4,0,0,0,0,0,17,3,4,42.9,Matches
2302,Billy Sharp\e8c9f4e9,eng ENG,FW,Sheffield Utd,eng Premier League,33,1986,11.7,1,1,0,18,38,12,15,1,5,0,0,0,55,13,44,22.8,Matches
2303,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,24,1995,19.3,7,0,0,28,14,4,24,15,24,0,0,0,205,32,23,58.2,Matches
2304,Khiry Shelton\f935709c,us USA,FWMF,Paderborn 07,de Bundesliga,26,1993,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
2305,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,27,1992,23.5,3,0,0,24,8,1,25,10,16,0,0,0,238,18,11,62.1,Matches
2306,Gen Shoji\8b28686a,jp JPN,DF,Toulouse,fr Ligue 1,26,1992,0.5,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,100.0,Matches
2307,Djibril Sidibé\4c5b714f,fr FRA,DF,Everton,eng Premier League,27,1992,20.3,3,0,0,32,26,2,49,32,40,0,0,0,214,29,33,46.8,Matches
2308,Kalidou Sidibé\ea540835,fr FRA,MF,Toulouse,fr Ligue 1,20,1999,1.0,0,0,0,3,0,0,0,0,2,0,0,0,13,1,1,50.0,Matches
2309,Sidnei\b14d0c5d,br BRA,DF,Betis,es La Liga,29,1989,13.1,1,0,0,9,5,0,0,12,13,0,1,0,130,27,13,67.5,Matches
2310,Kaj Sierhuis\9c2b1f11,nl NED,FW,Reims,fr Ligue 1,21,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2311,Gylfi Sigurðsson\76dd1480,is ISL,MF,Everton,eng Premier League,29,1989,28.4,3,0,0,44,28,2,47,24,45,0,0,0,241,18,28,39.1,Matches
2312,Luca Siligardi\1cac99dc,it ITA,FWMF,Parma,it Serie A,31,1988,3.7,0,0,0,3,7,0,6,5,3,0,0,0,44,7,4,63.6,Matches
2313,Adrien Silva\d6f88a1d,pt POR,MF,Monaco,fr Ligue 1,30,1989,13.6,7,0,0,26,22,0,8,12,28,0,0,0,163,12,15,44.4,Matches
2314,André Silva\3effaa34,pt POR,FW,Eint Frankfurt,de Bundesliga,23,1995,17.5,1,0,0,17,25,12,12,1,4,1,0,0,89,48,68,41.4,Matches
2315,André Silva\3effaa34,pt POR,FW,Milan,it Serie A,23,1995,0.7,1,0,0,2,2,0,2,0,1,0,0,0,1,0,1,0.0,Matches
2316,Bernardo Silva\3eb22ec9,pt POR,FWMF,Manchester City,eng Premier League,24,1994,22.6,5,0,0,24,26,2,63,23,26,0,1,0,183,11,28,28.2,Matches
2317,David Silva\e2716bd0,es ESP,MF,Manchester City,eng Premier League,33,1986,20.3,0,0,0,24,28,3,26,9,16,0,0,0,164,8,15,34.8,Matches
2318,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,28,1991,2.6,0,0,0,4,2,0,2,1,2,0,0,0,13,7,4,63.6,Matches
2319,Jonathan Silva\f2308b33,ar ARG,DF,Leganés,es La Liga,25,1994,30.9,13,1,0,45,37,4,99,26,19,0,1,1,223,36,43,45.6,Matches
2320,Matheus Pereira da Silva\bef22bc4,br BRA,MFFW,Dijon,fr Ligue 1,21,1998,5.2,4,0,0,8,3,1,9,5,4,0,0,0,58,2,6,25.0,Matches
2321,Rui Silva\ea83bfa6,pt POR,GK,Granada,es La Liga,25,1994,35.0,3,0,0,0,3,0,0,0,0,0,0,0,223,0,0,,Matches
2322,Thiago Silva\86e7deaf,br BRA,DF,Paris S-G,fr Ligue 1,34,1984,17.5,1,0,0,9,10,0,0,14,21,0,0,0,184,31,20,60.8,Matches
2323,Marco Silvestri\0d422df7,it ITA,GK,Hellas Verona,it Serie A,28,1991,35.0,2,0,0,0,6,0,0,0,0,0,0,0,158,0,0,,Matches
2324,Mohamed Simakan\fcb27134,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,4,0,0,26,42,1,20,24,28,1,2,0,144,44,27,62.0,Matches
2325,Giovanni Simeone\343c0d52,ar ARG,FW,Cagliari,it Serie A,24,1995,32.5,4,0,0,59,54,23,20,7,11,1,0,0,94,42,128,24.7,Matches
2326,Moses Simon\5f3eaaf5,ng NGA,FWMF,Nantes,fr Ligue 1,24,1995,24.2,2,0,0,13,25,8,59,9,10,0,0,0,138,10,40,20.0,Matches
2327,Unai Simón\5dcf3e90,es ESP,GK,Athletic Club,es La Liga,22,1997,33.2,2,1,0,1,5,0,0,0,0,0,0,0,161,0,0,,Matches
2328,Jack Simpson\76fa5f80,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,0,0,0,1,1,0,0,6,2,0,0,0,22,4,2,66.7,Matches
2329,Sarpreet Singh\4ba886c6,nz NZL,FWMF,Bayern Munich,de Bundesliga,20,1999,0.8,0,0,0,4,0,1,0,0,0,0,0,0,5,1,1,50.0,Matches
2330,Wilfried Singo\8b609c34,ci CIV,DF,Torino,it Serie A,18,2000,1.5,0,0,0,2,3,0,8,1,0,0,0,0,10,5,1,83.3,Matches
2331,Daley Sinkgraven\73000a79,nl NED,DF,Leverkusen,de Bundesliga,24,1995,10.1,1,0,0,14,6,0,12,7,16,0,0,0,98,7,12,36.8,Matches
2332,Dimitris Siovas\92d38e6c,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,7,0,0,29,13,3,8,25,25,0,1,0,250,74,39,65.5,Matches
2333,Salvatore Sirigu\10dc46f0,it ITA,GK,Torino,it Serie A,32,1987,36.0,4,0,0,0,3,0,1,0,0,0,0,0,143,0,0,,Matches
2334,Ibrahima Sissoko\0f8418aa,fr FRA,MF,Strasbourg,fr Ligue 1,21,1997,17.8,5,0,0,39,18,1,15,24,35,0,0,0,156,32,23,58.2,Matches
2335,Moussa Sissoko\2acd49b9,fr FRA,MF,Tottenham,eng Premier League,29,1989,27.2,8,0,0,48,21,2,21,22,35,0,1,0,285,31,27,53.4,Matches
2336,Sambou Sissoko\e4bb1f08,fr FRA,FWMF,Reims,fr Ligue 1,20,1999,0.4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0.0,Matches
2337,Pione Sisto\fd9c4805,dk DEN,FWMF,Celta Vigo,es La Liga,24,1995,9.9,2,0,0,11,31,5,25,3,10,0,0,0,61,1,9,10.0,Matches
2338,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,22,1996,3.0,1,0,0,1,0,0,0,0,0,0,1,0,16,0,0,,Matches
2339,Ellyes Skhiri\c2211709,tn TUN,MF,Köln,de Bundesliga,24,1995,29.7,4,0,0,38,23,3,7,38,49,0,0,0,392,42,34,55.3,Matches
2340,Oliver Skipp\6250083a,eng ENG,MFDF,Tottenham,eng Premier League,18,2000,0.9,0,0,0,1,0,0,0,0,2,0,0,0,14,0,2,0.0,Matches
2341,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,28,1991,37.0,2,0,0,0,5,0,0,0,0,0,0,0,174,0,0,,Matches
2342,Andreas Skov Olsen\c50cee19,dk DEN,FWMF,Bologna,it Serie A,19,1999,8.4,2,0,0,14,14,3,34,4,7,0,0,0,69,5,11,31.3,Matches
2343,Robert Skov\ff98492b,dk DEN,DFFW,Hoffenheim,de Bundesliga,23,1996,29.0,4,0,0,24,37,2,76,18,30,0,0,0,188,18,24,42.9,Matches
2344,Simon Skrabb\45af5134,fi FIN,MFFW,Brescia,it Serie A,24,1995,2.9,1,0,0,7,4,0,8,0,4,0,0,0,19,2,6,25.0,Matches
2345,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,24,1995,29.2,9,1,1,50,30,0,2,18,29,1,0,1,254,37,30,55.2,Matches
2346,Steven Skrzybski\58ce23e5,de GER,FWMF,Düsseldorf,de Bundesliga,26,1992,5.9,0,0,0,3,16,1,7,8,3,0,0,0,33,1,13,7.1,Matches
2347,Petar Škuletić\d9a66c60,rs SRB,FW,Montpellier,fr Ligue 1,29,1990,1.2,0,0,0,4,5,0,0,0,0,1,0,0,8,8,8,50.0,Matches
2348,Islam Slimani\ffec9769,dz ALG,FW,Monaco,fr Ligue 1,31,1988,14.3,5,1,0,36,17,12,23,2,7,0,0,0,75,42,42,50.0,Matches
2349,William Smallbone\5e105217,ie IRL,MF,Southampton,eng Premier League,19,2000,4.4,0,0,0,3,6,0,4,1,8,0,0,0,42,3,20,13.0,Matches
2350,Chris Smalling\b6964eb6,eng ENG,DF,Roma,it Serie A,29,1989,28.5,3,0,0,37,10,1,6,23,23,0,3,0,287,91,33,73.4,Matches
2351,Dennis Smarsch\45f6f52b,de GER,GK,Hertha BSC,de Bundesliga,20,1999,1.7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
2352,Adam Smith\20b104bc,eng ENG,DF,Bournemouth,eng Premier League,28,1991,22.8,7,0,0,30,43,2,21,23,30,0,2,0,194,36,30,54.5,Matches
2353,Emile Smith-Rowe\17695062,eng ENG,MF,Arsenal,eng Premier League,19,2000,1.1,0,0,0,1,1,0,1,1,1,0,0,0,4,0,0,,Matches
2354,Fyodor Smolov\cbbfa2e7,ru RUS,FW,Celta Vigo,es La Liga,29,1990,8.3,4,0,0,15,9,8,8,5,1,0,0,0,30,14,23,37.8,Matches
2355,Robert Snodgrass\9f4647e9,sct SCO,MFFW,West Ham,eng Premier League,31,1987,16.8,4,0,0,28,37,4,52,1,10,0,0,0,129,16,24,40.0,Matches
