Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1493,Florian Lejeune\6eaed4eb,fr FRA,DF,Alavés,es La Liga,30-192,1991,8,720,90,57.1,8.0,8,90,8,0,,2,1.00,8,14,-6,-0.75,-0.42,9.2,9.3,-0.1,-0.01,+0.61,Matches
1494,Iñigo Lekue\59b7d823,es ESP,DF,Athletic Club,es La Liga,28-208,1993,14,1208,86,95.9,13.4,13,90,13,1,38,0,1.43,13,10,+3,+0.22,+0.22,19.7,11.1,+8.7,+0.64,+1.57,Matches
1495,Thomas Lemar\4dbd0916,fr FRA,MF,Atlético Madrid,es La Liga,26-016,1995,7,448,64,38.3,5.0,6,67,1,1,45,0,2.43,8,4,+4,+0.80,+0.18,6.4,3.4,+3.0,+0.60,+0.19,Matches
1496,Félix Lemaréchal\8ca9415f,ci CIV,MF,Monaco,fr Ligue 1,18-113,2003,1,9,9,0.7,0.1,0,,0,1,9,2,0.00,0,1,-1,-10.00,-10.14,0.0,0.8,-0.8,-8.05,-8.21,Matches
1497,Mario Lemina\2b471f99,ga GAB,MF,Nice,fr Ligue 1,28-088,1993,14,942,67,69.8,10.5,11,78,5,3,27,0,1.93,20,7,+13,+1.24,+1.24,19.3,11.5,+7.7,+0.74,-0.59,Matches
1498,Fabien Lemoine\54d51e22,fr FRA,MF,Lorient,fr Ligue 1,34-257,1987,10,805,81,63.9,8.9,10,81,2,0,,0,1.20,10,13,-3,-0.34,+0.65,9.7,14.1,-4.4,-0.49,+0.16,Matches
1499,Tim Lemperle\792ffa71,de GER,FWMF,Köln,de Bundesliga,19-296,2002,4,69,17,5.9,0.8,0,,0,4,17,1,1.00,2,3,-1,-1.30,-1.39,1.0,2.1,-1.1,-1.46,-1.54,Matches
1500,Clément Lenglet\4f28a6ff,fr FRA,DF,Barcelona,es La Liga,26-164,1995,6,209,35,16.6,2.3,2,90,2,4,7,8,1.83,7,4,+3,+1.29,+0.95,3.5,2.5,+0.9,+0.40,-0.35,Matches
1501,Aaron Lennon\2ff964a0,eng ENG,MF,Burnley,eng Premier League,34-226,1987,4,106,27,9.8,1.2,1,59,0,3,16,5,0.75,0,1,-1,-0.85,-0.39,1.1,1.4,-0.3,-0.25,+0.28,Matches
1502,Bernd Leno\2628fd2b,de GER,GK,Arsenal,eng Premier League,29-269,1992,3,270,90,23.1,3.0,3,90,3,0,,10,0.00,0,9,-9,-3.00,-3.70,1.9,8.1,-6.2,-2.07,-2.23,Matches
1503,Christopher Lenz\bbd86530,de GER,DF,Eint Frankfurt,de Bundesliga,27-067,1994,4,315,79,29.2,3.5,3,90,3,1,45,0,0.75,3,4,-1,-0.29,-0.17,6.4,3.3,+3.1,+0.89,+2.09,Matches
1504,Léo Leroy\fcc84a07,fr FRA,MF,Montpellier,fr Ligue 1,21-287,2000,8,167,21,13.3,1.9,2,57,0,6,9,6,0.88,3,6,-3,-1.62,-1.86,1.7,3.1,-1.4,-0.76,-0.46,Matches
1505,Robert Lewandowski\8d78e732,pl POL,FW,Bayern Munich,de Bundesliga,33-099,1988,13,1088,84,93.0,12.1,13,84,10,0,,0,2.38,40,13,+27,+2.23,+0.04,32.1,9.3,+22.9,+2.06,+0.22,Matches
1506,Jamie Leweling\13fe7b69,de GER,FWMF,Greuther Fürth,de Bundesliga,20-275,2001,13,565,43,48.3,6.3,5,90,5,8,14,0,0.08,8,23,-15,-2.39,-0.46,8.4,13.7,-5.3,-0.85,-0.03,Matches
1507,Jamal Lewis\efb9215a,nir NIR,DF,Newcastle Utd,eng Premier League,23-307,1998,1,7,7,0.6,0.1,0,,0,1,7,12,0.00,0,1,-1,-12.86,-11.85,0.0,0.1,-0.1,-1.55,-0.70,Matches
1508,Luca Lezzerini\c9c32262,it ITA,GK,Venezia,it Serie A,26-249,1995,2,135,68,10.7,1.5,2,68,1,0,,2,1.50,1,3,-2,-1.33,-0.77,2.0,3.1,-1.1,-0.73,-0.11,Matches
1509,Ben Lhassine Kone\7452c7a8,ci CIV,MF,Torino,it Serie A,21-259,2000,1,81,81,6.9,0.9,0,,0,1,81,7,0.00,0,1,-1,-1.11,-1.52,0.9,1.8,-0.9,-1.00,-1.34,Matches
1510,Dimitri Liénard\f7691f63,fr FRA,DFMF,Strasbourg,fr Ligue 1,33-288,1988,13,792,61,62.9,8.8,8,86,5,5,21,0,1.23,14,15,-1,-0.11,-1.46,11.8,12.5,-0.7,-0.08,-0.30,Matches
1511,Philipp Lienhart\302527b2,at AUT,DF,Freiburg,de Bundesliga,25-140,1996,13,1170,90,100.0,13.0,13,90,13,0,,0,1.69,19,13,+6,+0.46,,18.0,17.1,+0.9,+0.07,,Matches
1512,Matthijs de Ligt\d6e53a3a,nl NED,DF,Juventus,it Serie A,22-108,1999,10,843,84,66.9,9.4,9,90,9,1,33,3,1.60,13,11,+2,+0.21,+0.21,13.5,8.8,+4.6,+0.50,+0.47,Matches
1513,Isaac Lihadji\57a46f3f,fr FRA,MFDF,Lille,fr Ligue 1,19-232,2002,5,62,12,4.6,0.7,0,,0,5,12,8,0.60,2,1,+1,+1.45,+1.73,1.3,0.3,+1.0,+1.41,+1.02,Matches
1514,Anderson Lima\59be3a74,br BRA,MF,Lazio,it Serie A,22-066,1999,1,21,21,1.8,0.2,0,,0,1,21,2,3.00,0,0,0,0.00,-0.31,0.1,0.2,-0.1,-0.23,-0.15,Matches
1515,Anthony Limbombe\ccee698e,be BEL,FWMF,Nantes,fr Ligue 1,27-136,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1516,Victor Lindelöf\f5deef4c,se SWE,DF,Manchester Utd,eng Premier League,27-134,1994,9,744,83,68.9,8.3,8,90,8,1,24,2,0.89,13,19,-6,-0.73,-2.07,11.6,14.5,-3.0,-0.36,-0.52,Matches
1517,Jesper Lindstrøm\37dc1a48,dk DEN,FWMF,Eint Frankfurt,de Bundesliga,21-272,2000,10,558,56,51.7,6.2,7,66,0,3,31,2,1.40,5,4,+1,+0.16,+0.68,8.7,8.1,+0.6,+0.09,+1.42,Matches
1518,Karol Linetty\d023d70f,pl POL,MFFW,Torino,it Serie A,26-299,1995,13,757,58,64.7,8.4,10,68,1,3,27,0,1.31,9,6,+3,+0.36,+0.14,8.4,7.5,+1.0,+0.11,-0.38,Matches
1519,Jesse Lingard\810e3c74,eng ENG,FW,Manchester Utd,eng Premier League,28-348,1992,6,69,12,6.4,0.8,0,,0,6,12,5,1.67,5,4,+1,+1.30,+1.48,1.3,2.8,-1.5,-1.90,-1.81,Matches
1520,Pol Lirola\ff800ed8,es ESP,DFMF,Marseille,fr Ligue 1,24-107,1997,10,632,63,54.0,7.0,8,73,1,2,26,0,1.64,7,3,+4,+0.57,-0.10,9.2,10.2,-1.0,-0.14,-0.65,Matches
1521,Valentino Livramento\afed6722,eng ENG,DF,Southampton,eng Premier League,19-016,2002,13,1165,90,99.6,12.9,13,90,12,0,,0,1.08,11,18,-7,-0.54,-0.54,17.7,17.4,+0.2,+0.02,+2.54,Matches
1522,Dejan Ljubicic\c455a2b2,at AUT,MF,Köln,de Bundesliga,24-051,1997,12,898,75,76.8,10.0,11,79,4,1,24,0,1.50,17,14,+3,+0.30,+1.29,14.2,11.0,+3.2,+0.36,+1.53,Matches
1523,Javier Llabrés\38b0cf42,,FW,Mallorca,es La Liga,,,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1524,Diego Llorente\bba30585,es ESP,DF,Leeds United,eng Premier League,28-104,1993,9,726,81,62.1,8.1,9,81,7,0,,0,1.11,6,8,-2,-0.25,+0.97,9.1,12.7,-3.5,-0.44,-0.12,Matches
1525,Marcos Llorente\02c15616,es ESP,MFDF,Atlético Madrid,es La Liga,26-302,1995,9,768,85,65.6,8.5,9,85,6,0,,0,2.22,11,6,+5,+0.59,-0.31,9.3,5.7,+3.6,+0.42,-0.18,Matches
1526,Hugo Lloris\8f62b6ee,fr FRA,GK,Tottenham,eng Premier League,34-337,1986,12,1080,90,100.0,12.0,12,90,12,0,,0,1.58,11,17,-6,-0.50,,13.0,14.8,-1.8,-0.15,,Matches
1527,Giovani Lo Celso\d7553721,ar ARG,MFFW,Tottenham,eng Premier League,25-233,1996,7,213,30,19.7,2.4,2,67,0,5,16,3,1.43,0,4,-4,-1.69,-1.48,2.7,2.4,+0.3,+0.13,+0.34,Matches
1528,Julen Lobete\a952a529,es ESP,FWMF,Real Sociedad,es La Liga,21-071,2000,11,267,24,21.2,3.0,2,73,1,9,14,0,2.00,6,3,+3,+1.01,+0.47,5.0,3.2,+1.8,+0.62,+0.26,Matches
1529,Stanislav Lobotka\e1cbb531,sk SVK,MF,Napoli,it Serie A,27-003,1994,2,180,90,15.4,2.0,2,90,2,0,,6,3.00,4,1,+3,+1.50,+0.05,3.4,1.2,+2.3,+1.13,+0.22,Matches
1530,Jürgen Locadia\6cc47ae1,nl NED,FW,Brighton,eng Premier League,28-021,1993,1,23,23,2.0,0.3,0,,0,1,23,6,1.00,0,0,0,0.00,+0.16,0.3,0.6,-0.3,-1.29,-1.24,Matches
1531,Manuel Locatelli\a8a874f1,it ITA,MF,Juventus,it Serie A,23-324,1998,14,984,70,78.1,10.9,10,88,7,4,26,0,1.50,14,9,+5,+0.46,+1.44,15.2,9.4,+5.9,+0.54,+0.90,Matches
1532,Banzouzi Locko\6bf7cabe,fr FRA,DFFW,Reims,fr Ligue 1,19-206,2002,4,131,33,10.4,1.5,1,53,0,3,26,9,0.50,3,7,-4,-2.75,-2.83,1.7,3.6,-1.8,-1.25,-1.16,Matches
1533,Renan Lodi\ed9f7cfe,br BRA,DF,Atlético Madrid,es La Liga,23-234,1998,11,305,28,26.1,3.4,3,58,0,8,17,2,2.00,4,4,0,0.00,-0.94,3.0,2.9,+0.1,+0.04,-0.60,Matches
1534,Ruben Loftus-Cheek\e97fd090,eng ENG,MF,Chelsea,eng Premier League,25-309,1996,7,273,39,25.3,3.0,2,86,1,5,20,2,2.29,7,2,+5,+1.65,-0.69,5.8,4.6,+1.2,+0.39,-0.57,Matches
1535,Niklas Lomb\9321b8ed,de GER,GK,Leverkusen,de Bundesliga,28-123,1993,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1536,Andy Lonergan\165cf989,ie IRL,GK,Everton,eng Premier League,38-040,1983,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1537,Kevin Long\5a4280b1,ie IRL,DF,Burnley,eng Premier League,31-102,1990,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1538,Shane Long\9f472354,ie IRL,MF,Southampton,eng Premier League,34-310,1987,1,17,17,1.5,0.2,0,,0,1,17,7,0.00,0,0,0,0.00,+0.55,0.4,0.3,+0.1,+0.55,+0.55,Matches
1539,Sean Longstaff\a2b105e0,eng ENG,MF,Newcastle Utd,eng Premier League,24-029,1997,11,726,66,62.1,8.1,8,82,5,3,24,2,0.45,9,18,-9,-1.12,-0.10,8.3,15.3,-6.9,-0.86,-0.02,Matches
1540,Ademola Lookman\7c104bb7,eng ENG,FWMF,Leicester City,eng Premier League,24-039,1997,7,388,55,35.9,4.3,4,70,0,3,36,2,0.43,5,8,-3,-0.70,-0.44,7.3,5.1,+2.1,+0.50,+1.01,Matches
1541,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,31-058,1990,12,1063,89,90.9,11.8,12,89,11,0,,0,1.23,19,20,-1,-0.08,-0.93,20.3,22.1,-1.8,-0.15,-1.82,Matches
1542,David López\f03f284b,es ESP,MF,Espanyol,es La Liga,32-050,1989,10,445,45,35.3,4.9,6,67,1,4,12,2,1.60,2,3,-1,-0.20,-0.31,5.0,5.7,-0.6,-0.13,0.00,Matches
1543,Diego López\d88b5ba7,es ESP,MF,Getafe,es La Liga,20-038,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1544,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,40-025,1981,14,1260,90,100.0,14.0,14,90,14,0,,0,1.21,14,14,0,0.00,,15.6,17.4,-1.8,-0.13,,Matches
1545,Javi López\e9ada8cf,es ESP,DF,Alavés,es La Liga,19-331,2002,2,105,53,8.3,1.2,1,90,1,1,15,9,0.00,0,4,-4,-3.43,-3.12,0.4,1.9,-1.5,-1.33,-1.15,Matches
1546,Luis López\ccb491d0,es ESP,GK,Real Madrid,es La Liga,20-204,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1547,Maxime Lopez\20094685,fr FRA,MF,Sassuolo,it Serie A,23-359,1997,12,998,83,85.3,11.1,11,90,10,1,9,0,1.25,16,15,+1,+0.09,+1.14,17.4,16.5,+0.9,+0.08,+0.70,Matches
1548,Pau López\20b9f052,es ESP,GK,Marseille,fr Ligue 1,26-350,1994,9,810,90,69.2,9.0,9,90,9,0,,2,1.50,12,7,+5,+0.56,-0.19,11.9,13.4,-1.4,-0.16,-1.04,Matches
1549,Unai López\88050721,es ESP,MF,Rayo Vallecano,es La Liga,26-029,1995,12,496,41,36.7,5.5,5,70,1,7,21,0,1.75,9,8,+1,+0.18,-0.45,7.6,6.9,+0.7,+0.12,+0.23,Matches
1550,Dion Lopy\64c14d49,sn SEN,MF,Reims,fr Ligue 1,19-299,2002,5,209,42,16.6,2.3,3,65,0,2,7,6,1.00,2,3,-1,-0.43,-0.26,1.8,3.7,-1.9,-0.83,-0.74,Matches
1551,Samuel Loric\9004f318,fr FRA,DF,Lorient,fr Ligue 1,21-146,2000,1,89,89,7.1,1.0,1,89,0,0,,11,0.00,0,1,-1,-1.01,-0.47,0.8,1.3,-0.6,-0.60,-0.05,Matches
1552,Anthony Losilla\07c7eb0c,fr FRA,MF,Bochum,de Bundesliga,35-263,1986,13,1135,87,97.0,12.6,13,87,11,0,,0,1.23,12,19,-7,-0.56,+2.02,15.7,22.2,-6.5,-0.52,-0.16,Matches
1553,Jordan Lotomba\fc4cf6a7,ch SUI,DF,Nice,fr Ligue 1,23-060,1998,10,476,48,35.3,5.3,5,79,1,5,16,4,1.70,9,4,+5,+0.95,+0.12,10.2,4.6,+5.7,+1.07,+0.24,Matches
1554,Imran Louza\e1df6989,ma MAR,MF,Watford,eng Premier League,22-211,1999,2,121,61,11.2,1.3,2,61,0,0,,7,1.50,2,3,-1,-0.74,-0.46,1.8,2.0,-0.1,-0.09,+0.67,Matches
1555,Matteo Lovato\5fa57166,it ITA,DFMF,Atalanta,it Serie A,21-287,2000,6,305,51,24.2,3.4,3,82,2,3,20,6,2.33,7,3,+4,+1.18,+0.52,4.9,4.0,+0.9,+0.25,-0.16,Matches
1556,Eduard Löwen\70678132,de GER,MF,Bochum,de Bundesliga,24-304,1997,11,732,67,62.6,8.1,8,84,3,3,20,0,1.18,8,13,-5,-0.61,0.00,12.0,12.4,-0.4,-0.05,+1.24,Matches
1557,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,32-172,1989,12,1080,90,100.0,12.0,12,90,12,0,,0,0.75,14,20,-6,-0.50,,13.5,19.6,-6.0,-0.50,,Matches
1558,Anthony Lozano\38699c72,hn HON,FWMF,Cádiz,es La Liga,28-217,1993,12,651,54,51.7,7.2,8,68,1,4,27,0,0.92,9,10,-1,-0.14,+1.34,9.1,8.6,+0.4,+0.06,+1.04,Matches
1559,Hirving Lozano\a69e4806,mx MEX,FW,Napoli,it Serie A,26-121,1995,13,564,43,48.2,6.3,6,67,0,7,23,0,2.46,15,5,+10,+1.60,+0.26,10.2,5.1,+5.1,+0.81,-0.26,Matches
1560,Jean Lucas\a99138af,br BRA,MF,Monaco,fr Ligue 1,23-159,1998,9,486,54,38.6,5.4,6,72,1,3,19,5,1.11,3,8,-5,-0.93,-1.62,5.1,6.0,-0.9,-0.17,-0.46,Matches
1561,Anderson Lucoqui\5569bf9a,ao ANG,DF,Mainz 05,de Bundesliga,24-145,1997,7,499,71,42.6,5.5,6,82,4,1,6,3,1.43,5,4,+1,+0.18,-0.09,6.3,5.6,+0.6,+0.11,-0.32,Matches
1562,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,26-187,1995,11,936,85,69.3,10.4,11,85,9,0,,0,1.55,16,15,+1,+0.10,+0.10,13.2,12.1,+1.1,+0.11,+0.02,Matches
1563,José Luis Morales\4a478107,es ESP,FWMF,Levante,es La Liga,34-128,1987,14,1103,79,87.5,12.3,12,87,9,2,31,0,0.50,12,20,-8,-0.65,+2.21,15.2,13.1,+2.1,+0.17,+1.69,Matches
1564,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,31-327,1990,12,944,79,74.9,10.5,11,84,9,1,20,1,2.00,22,13,+9,+0.86,+0.29,20.4,13.7,+6.7,+0.64,+1.06,Matches
1565,Florentino Luís\881cd6be,pt POR,MF,Getafe,es La Liga,22-101,1999,10,574,57,42.5,6.4,5,90,4,5,25,2,1.00,4,11,-7,-1.10,-0.87,4.9,10.5,-5.6,-0.87,-0.56,Matches
1566,Douglas Luiz\6f7d826d,br BRA,MF,Aston Villa,eng Premier League,23-203,1998,9,706,78,60.3,7.8,8,85,5,1,24,0,1.44,11,9,+2,+0.25,+1.22,9.0,11.3,-2.3,-0.29,+0.30,Matches
1567,Romelu Lukaku\5eae500a,be BEL,FW,Chelsea,eng Premier League,28-199,1993,7,615,88,56.9,6.8,7,88,6,0,,0,2.29,13,3,+10,+1.46,-1.63,11.0,8.8,+2.2,+0.32,-1.15,Matches
1568,Castello Lukeba\5b9512c5,fr FRA,DF,Lyon,fr Ligue 1,18-346,2002,2,135,68,11.5,1.5,2,68,1,0,,7,0.50,1,2,-1,-0.67,-0.75,1.9,1.8,+0.1,+0.10,+0.10,Matches
1569,Dodi Lukebakio\0c61c77c,be BEL,FW,Hertha BSC,de Bundesliga,24-065,1997,3,176,59,15.0,2.0,2,75,1,1,26,0,0.00,1,5,-4,-2.05,-1.14,2.1,2.8,-0.7,-0.35,+0.43,Matches
1570,Dodi Lukebakio\0c61c77c,be BEL,FWMF,Wolfsburg,de Bundesliga,24-065,1997,10,586,59,50.1,6.5,5,84,3,5,34,0,1.10,9,12,-3,-0.46,-0.61,10.7,9.0,+1.7,+0.26,+0.05,Matches
1571,Saša Lukić\c6e8cf1f,rs SRB,MF,Torino,it Serie A,25-107,1996,13,1038,80,88.7,11.5,12,84,10,1,29,0,1.31,16,11,+5,+0.43,+1.12,15.1,12.5,+2.6,+0.22,-0.21,Matches
1572,Levi Lumeka\199ff86e,eng ENG,DFFW,Troyes,fr Ligue 1,23-084,1998,5,67,13,5.3,0.7,0,,0,5,13,5,0.40,0,1,-1,-1.34,-0.74,0.5,1.4,-0.9,-1.19,-0.76,Matches
1573,Andriy Lunin\3061e1ec,ua UKR,GK,Real Madrid,es La Liga,22-290,1999,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
1574,Andrey Lunyov\8a6ab963,ru RUS,GK,Leverkusen,de Bundesliga,30-015,1991,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
1575,Sebastiano Luperto\997fff07,it ITA,DF,Empoli,it Serie A,25-083,1996,8,642,80,51.0,7.1,7,90,7,1,12,6,1.50,10,12,-2,-0.28,+0.16,11.1,11.8,-0.7,-0.09,+0.71,Matches
1576,Andreas Luthe\7fe12375,de GER,GK,Union Berlin,de Bundesliga,34-263,1987,12,1080,90,100.0,12.0,12,90,12,0,,0,1.67,19,17,+2,+0.17,,16.2,16.1,+0.1,+0.01,,Matches
1577,Lyanco\b5bf1770,br BRA,DF,Southampton,eng Premier League,24-300,1997,4,144,36,12.3,1.6,1,90,1,3,18,6,1.50,0,5,-5,-3.12,-2.95,1.4,2.8,-1.4,-0.88,-1.01,Matches
1578,Charalambos Lykogiannis\5efc5389,gr GRE,DF,Cagliari,it Serie A,28-037,1993,13,901,69,71.5,10.0,10,86,7,3,13,1,0.62,10,19,-9,-0.90,+0.10,8.3,20.1,-11.9,-1.19,-1.43,Matches
1579,Yannis M'Bemba\080de72a,fr FRA,MF,Nantes,fr Ligue 1,20-150,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1580,Alexis Mac Allister\83d074ff,ar ARG,FWMF,Brighton,eng Premier League,22-339,1998,10,295,30,25.2,3.3,2,68,1,8,20,3,1.30,6,4,+2,+0.61,+1.02,4.6,3.3,+1.4,+0.41,+0.66,Matches
1581,Deiver Machado\b3f8bdef,co COL,DF,Lens,fr Ligue 1,28-087,1993,11,305,28,22.6,3.4,4,62,0,7,8,1,1.64,6,6,0,0.00,-0.60,7.1,4.4,+2.7,+0.79,+0.14,Matches
1582,Darwin Machís\ed6ea4d9,ve VEN,MFFW,Granada,es La Liga,28-294,1993,9,519,58,41.2,5.8,7,67,1,2,26,3,0.67,4,6,-2,-0.35,+0.38,5.3,8.0,-2.7,-0.48,+0.42,Matches
1583,Yvann Macon\0bb6e193,fr FRA,DF,Saint-Étienne,fr Ligue 1,23-058,1998,8,612,77,48.6,6.8,8,77,5,0,,1,1.00,8,11,-3,-0.44,+0.81,7.6,9.4,-1.8,-0.26,+0.01,Matches
1584,James Maddison\ee38d9c5,eng ENG,MFFW,Leicester City,eng Premier League,25-005,1996,12,650,54,60.2,7.2,8,70,0,4,22,0,1.25,8,12,-4,-0.55,-0.34,7.1,12.4,-5.3,-0.74,-1.47,Matches
1585,Niki Mäenpää\14a96e1c,fi FIN,GK,Venezia,it Serie A,36-309,1985,6,495,83,39.3,5.5,5,90,5,1,45,6,0.83,4,9,-5,-0.91,-0.44,5.4,6.9,-1.6,-0.29,+0.56,Matches
1586,Pablo Maffeo\5db04597,es ESP,DF,Mallorca,es La Liga,24-139,1997,13,1107,85,82.0,12.3,13,85,10,0,,0,1.23,11,12,-1,-0.08,+2.51,10.0,13.9,-3.9,-0.32,+0.23,Matches
1587,Giulio Maggiore\957e4c87,it ITA,MF,Spezia,it Serie A,23-261,1998,12,988,82,84.4,11.0,12,82,7,0,,0,0.92,13,24,-11,-1.00,+1.47,10.9,19.5,-8.5,-0.78,-0.11,Matches
1588,Edmond-Paris Maghoma\8a3ddcd2,eng ENG,MF,Brentford,eng Premier League,20-204,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1589,Matej Maglica\36cf2caf,hr CRO,DF,Stuttgart,de Bundesliga,23-064,1998,1,6,6,0.5,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,+0.39,0.0,0.7,-0.7,-9.89,-9.54,Matches
1590,Francesco Magnanelli\07767f42,it ITA,MF,Sassuolo,it Serie A,37-016,1984,5,143,29,12.2,1.6,2,65,0,3,5,8,1.00,3,6,-3,-1.89,-2.06,1.9,3.4,-1.4,-0.90,-1.00,Matches
1591,Giangiacomo Magnani\cce9f582,it ITA,DF,Hellas Verona,it Serie A,26-055,1995,11,375,34,29.8,4.2,3,69,1,8,21,3,1.45,11,9,+2,+0.48,+0.38,5.1,7.6,-2.5,-0.59,-0.83,Matches
1592,Hugo Magnetti\d4d35152,fr FRA,MF,Brest,fr Ligue 1,23-182,1998,10,584,58,46.3,6.5,6,79,4,4,27,4,1.30,9,9,0,0.00,+0.13,7.4,8.2,-0.8,-0.12,+0.21,Matches
1593,Óttar Magnús Karlsson\8649e475,is ISL,FW,Venezia,it Serie A,24-280,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1594,Harry Maguire\d8931174,eng ENG,DF,Manchester Utd,eng Premier League,28-268,1993,11,944,86,87.4,10.5,11,86,9,0,,0,1.45,19,17,+2,+0.19,+2.18,15.0,18.2,-3.1,-0.30,-0.80,Matches
1595,Riyad Mahrez\892d5bb1,dz ALG,FW,Manchester City,eng Premier League,30-280,1991,9,298,33,27.6,3.3,2,84,1,7,19,3,2.11,6,2,+4,+1.21,-0.52,8.8,3.1,+5.7,+1.73,+0.29,Matches
1596,Arne Maier\ab700320,de GER,MF,Augsburg,de Bundesliga,22-324,1999,11,640,58,54.7,7.1,7,83,4,4,15,0,1.09,7,14,-7,-0.98,-0.47,6.4,14.0,-7.5,-1.06,-0.15,Matches
1597,Habib Maïga\e768de1f,ci CIV,MFDF,Metz,fr Ligue 1,25-331,1996,12,919,77,68.1,10.2,12,77,6,0,,0,0.67,13,23,-10,-0.98,-0.35,9.1,16.5,-7.4,-0.72,-0.15,Matches
1598,Mike Maignan\fcb38f57,fr FRA,GK,Milan,it Serie A,26-148,1995,7,630,90,53.8,7.0,7,90,7,0,,0,2.71,15,5,+10,+1.43,+0.76,14.1,6.4,+7.7,+1.10,+1.15,Matches
1599,Ainsley Maitland-Niles\e3a5814e,eng ENG,MF,Arsenal,eng Premier League,24-091,1997,8,268,34,22.9,3.0,2,86,1,6,16,5,2.00,2,4,-2,-0.67,-0.67,4.3,5.5,-1.2,-0.41,-0.07,Matches
1600,Radosław Majecki\20de219a,pl POL,GK,Monaco,fr Ligue 1,22-012,1999,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
1601,Abdul Majeed Waris\46907171,gh GHA,MFDF,Strasbourg,fr Ligue 1,30-070,1991,10,200,20,15.9,2.2,1,90,1,9,12,3,0.90,3,4,-1,-0.45,-1.04,3.6,3.5,+0.1,+0.05,+0.02,Matches
1602,Lovro Majer\fc46aab1,hr CRO,MF,Rennes,fr Ligue 1,23-315,1998,6,244,41,19.4,2.7,2,86,0,4,18,0,2.17,8,1,+7,+2.58,+2.14,8.3,3.0,+5.4,+1.98,+1.89,Matches
1603,Jean-Victor Makengo\22bfb57e,fr FRA,MF,Udinese,it Serie A,23-169,1998,12,696,58,59.5,7.7,7,71,1,5,39,0,1.17,8,13,-5,-0.65,-0.84,9.2,11.0,-1.8,-0.23,-0.41,Matches
1604,Béni Makouana\654f49ca,cg CGO,FWMF,Montpellier,fr Ligue 1,19-061,2002,8,120,15,9.5,1.3,0,,0,8,15,6,0.75,1,2,-1,-0.75,-0.83,2.1,3.1,-1.0,-0.77,-0.46,Matches
1605,Nemanja Maksimović\00b28772,rs SRB,MF,Getafe,es La Liga,26-306,1995,15,1275,85,94.4,14.2,15,85,13,0,,0,0.67,8,18,-10,-0.71,-1.91,9.0,16.6,-7.5,-0.53,+0.39,Matches
1606,Nikola Maksimović\16b9d5cf,rs SRB,DF,Genoa,it Serie A,30-003,1991,5,413,83,35.3,4.6,5,83,4,0,,0,1.00,6,9,-3,-0.65,+0.06,5.2,5.8,-0.7,-0.14,+0.16,Matches
1607,Kévin Malcuit\d6a889ea,ma MAR,DF,Napoli,it Serie A,30-120,1991,1,1,1,0.1,0.0,0,,0,1,1,7,3.00,0,0,0,0.00,-1.46,0.0,0.0,0.0,0.00,-0.95,Matches
1608,Daniel Maldini\801831fe,it ITA,MF,Milan,it Serie A,20-048,2001,4,110,28,9.4,1.2,2,52,0,2,4,8,2.50,1,2,-1,-0.82,-2.09,1.0,2.0,-1.0,-0.83,-1.55,Matches
1609,Youssef Maleh\4c8845f7,it ITA,MF,Fiorentina,it Serie A,23-098,1998,9,209,23,16.6,2.3,2,56,0,7,14,5,1.67,4,5,-1,-0.43,-0.69,4.8,3.4,+1.4,+0.58,+0.56,Matches
1610,Donyell Malen\864163f3,nl NED,FW,Dortmund,de Bundesliga,22-313,1999,13,823,63,70.3,9.1,10,75,0,3,26,0,2.31,20,11,+9,+0.98,-0.31,16.6,12.9,+3.7,+0.40,-0.57,Matches
1611,Ruslan Malinovskyi\48d5bd33,ua UKR,FWMF,Atalanta,it Serie A,28-208,1993,14,811,58,64.4,9.0,10,68,0,4,32,0,2.00,16,8,+8,+0.89,+0.29,13.5,10.7,+2.8,+0.31,-0.19,Matches
