Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
2175,Mikel San José\003a5c72,es ESP,MF,Athletic Club,es La Liga,29,1989,19.3,743,727,16,8,2,115,13,15,2,0,0,0,436,132,175,104,535,64,2,2,567,0,17,23,20,Matches
2176,Antonio Sanabria\0a447501,py PAR,FW,Betis,es La Liga,22,1996,9.0,148,131,17,0,0,34,3,0,0,0,0,0,111,23,14,34,92,11,0,5,118,2,2,1,5,Matches
2177,Antonio Sanabria\0a447501,py PAR,FW,Genoa,it Serie A,22,1996,8.5,146,142,4,0,0,57,3,2,0,0,0,0,89,27,30,24,95,5,0,1,107,0,1,3,5,Matches
2178,Renato Sanches\032f894e,pt POR,MF,Bayern Munich,de Bundesliga,20,1997,6.4,359,341,18,3,1,54,16,8,8,0,0,0,292,20,47,46,295,9,7,1,317,0,2,3,7,Matches
2179,Alexis Sánchez\2c0f8e9e,cl CHI,FWMF,Manchester Utd,eng Premier League,29,1988,9.8,414,402,12,3,3,71,18,29,4,3,0,0,258,66,90,37,365,7,2,0,296,2,6,22,14,Matches
2180,Carlos Sánchez\50b51fac,co COL,MF,West Ham,eng Premier League,32,1986,2.7,142,133,9,8,0,19,6,0,0,0,0,0,94,25,23,24,107,9,0,1,128,0,4,0,0,Matches
2181,Davinson Sánchez\da7b447d,co COL,DF,Tottenham,eng Premier League,22,1996,21.6,1419,1388,31,29,0,155,24,0,0,0,0,0,1178,111,130,201,1130,57,2,1,1298,0,7,7,6,Matches
2182,Javi Sánchez\60359288,es ESP,DF,Real Madrid,es La Liga,21,1997,0.5,8,6,2,2,0,2,1,0,0,0,0,0,6,1,1,1,6,0,0,0,8,0,0,0,0,Matches
2183,Víctor Sánchez\ad4d0985,es ESP,MF,Espanyol,es La Liga,30,1987,14.1,574,554,20,8,1,69,12,14,8,5,1,0,405,78,91,88,438,27,4,4,459,4,8,7,23,Matches
2184,Jadon Sancho\dbf053da,eng ENG,FWMF,Dortmund,de Bundesliga,18,2000,27.3,1439,1320,119,15,5,243,38,54,85,12,7,4,1125,150,164,180,1203,36,19,1,1161,7,18,33,37,Matches
2185,Sandro\c1c2c925,br BRA,MF,Udinese,it Serie A,29,1989,6.6,242,232,10,9,0,36,5,0,0,0,0,0,178,32,32,28,186,22,0,0,200,1,5,7,2,Matches
2186,Sandro\c1c2c925,br BRA,MF,Genoa,it Serie A,29,1989,7.9,325,321,4,4,0,35,7,0,0,0,0,0,218,48,59,44,229,39,0,2,264,0,8,4,8,Matches
2187,Alex Sandro\0d82903c,br BRA,DF,Juventus,it Serie A,27,1991,26.5,1911,1705,206,23,3,291,61,91,0,0,0,0,1260,306,345,1501,123,66,183,6,1540,12,29,37,59,Matches
2188,Leroy Sané\2b114be3,de GER,FW,Manchester City,eng Premier League,22,1996,20.7,955,894,61,4,6,177,22,63,50,5,9,0,764,94,97,747,168,21,7,6,749,4,12,30,45,Matches
2189,Salif Sané\791abba1,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,29.0,1514,1446,68,65,1,232,37,8,0,0,0,0,1103,128,283,241,1109,108,3,4,1259,0,29,10,14,Matches
2190,Luca Sangalli\7958dc65,es ESP,MFFW,Real Sociedad,es La Liga,23,1995,11.1,390,384,6,3,2,104,12,14,1,1,0,0,270,70,50,57,319,8,2,1,282,3,12,14,11,Matches
2191,Ibrahim Sangaré\bced0375,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,27.4,1559,1517,42,32,4,349,41,13,1,0,0,0,1101,157,301,123,1351,44,9,9,1241,8,30,32,34,Matches
2192,Younousse Sankharé\c650629d,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,16.4,661,648,13,7,0,116,6,1,1,0,0,0,505,96,60,505,94,36,2,12,511,2,16,20,17,Matches
2193,Baissama Sankoh\a8b4a643,gn GUI,MFFW,Caen,fr Ligue 1,26,1992,7.2,197,194,3,1,0,43,3,3,0,0,0,0,145,22,30,19,155,11,2,1,159,0,6,4,7,Matches
2194,Yaya Sanogo\11ced928,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,13.8,256,248,8,0,0,84,4,3,0,0,0,0,145,69,42,52,147,26,0,11,170,1,5,14,12,Matches
2195,Morgan Sanson\6e7f1353,fr FRA,MF,Marseille,fr Ligue 1,23,1994,26.7,1372,1344,28,15,2,228,66,40,0,0,0,0,968,156,248,241,1049,50,13,4,1121,1,30,17,31,Matches
2196,Nicola Sansone\7eb97a8e,it ITA,MFFW,Villarreal,es La Liga,26,1991,0.4,16,15,1,0,0,1,0,0,0,0,0,0,11,3,2,3,10,1,1,0,11,1,0,0,2,Matches
2197,Nicola Sansone\7eb97a8e,it ITA,FW,Bologna,it Serie A,26,1991,12.7,386,372,14,4,5,89,8,30,9,2,0,0,276,46,64,67,303,9,1,2,280,1,8,7,16,Matches
2198,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Angers,fr Ligue 1,23,1995,36.1,1533,1516,17,15,3,269,69,7,0,0,0,0,1056,166,311,201,1199,109,2,2,1241,3,28,19,24,Matches
2199,Roberto Santamaría\bca21ef3,es ESP,GK,Huesca,es La Liga,33,1985,20.0,586,315,271,103,0,25,24,0,0,0,0,0,67,22,497,11,450,1,0,40,301,4,21,3,1,Matches
2200,Federico Santander\df85d472,py PAR,FW,Bologna,it Serie A,27,1991,22.9,570,557,13,0,1,178,5,15,0,0,0,0,286,131,153,46,310,93,5,17,339,3,5,17,23,Matches
2201,Davide Santon\88c89891,it ITA,DF,Roma,it Serie A,27,1991,11.2,698,572,126,13,0,98,10,24,0,0,0,0,447,109,142,58,497,24,113,2,579,1,9,15,15,Matches
2202,Michael Santos\3cb6f224,uy URU,FWMF,Leganés,es La Liga,25,1993,6.2,104,98,6,1,2,21,2,7,0,0,0,0,58,30,16,12,69,17,1,1,71,0,2,4,6,Matches
2203,Samir Santos\92b4758e,br BRA,DF,Udinese,it Serie A,23,1994,20.0,819,703,116,28,0,111,14,14,0,0,0,0,533,84,202,541,119,48,88,1,645,2,20,10,16,Matches
2204,Riccardo Saponara\3bb7af3b,it ITA,MFFW,Sampdoria,it Serie A,26,1991,10.1,470,458,12,4,6,126,11,13,5,0,0,0,329,81,60,145,302,11,3,5,326,3,9,26,23,Matches
2205,Pablo Sarabia\9744ff80,es ESP,MFFW,Sevilla,es La Liga,26,1992,30.3,1447,1272,175,36,6,305,62,110,94,18,12,6,969,210,268,1097,268,24,43,10,1062,7,30,45,69,Matches
2206,Marcelo Saracchi\1c96ad85,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,477,396,81,5,0,36,17,34,0,0,0,0,252,87,138,355,12,28,76,0,333,1,8,11,16,Matches
2207,Josh Sargent\a8d4428b,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,67,66,1,0,0,17,1,0,0,0,0,0,50,10,7,9,51,6,1,0,55,0,0,3,3,Matches
2208,Bouna Sarr\1a4b9094,sn SEN,DFFW,Marseille,fr Ligue 1,26,1992,24.9,1454,1201,253,16,0,271,27,67,4,0,0,0,894,332,228,142,993,53,233,8,1184,1,28,25,55,Matches
2209,Ismaila Sarr\bfdb33aa,sn SEN,FWMF,Rennes,fr Ligue 1,20,1998,31.0,771,747,24,7,4,201,11,53,0,0,0,0,610,87,74,67,651,30,10,3,573,5,12,26,39,Matches
2210,Malang Sarr\4315f30d,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,2161,2006,155,60,2,279,67,10,0,0,0,0,1706,183,272,1703,261,74,95,6,1920,2,25,33,38,Matches
2211,Lluís Sastre\5f186f5c,es ESP,MF,Huesca,es La Liga,32,1986,1.3,95,93,2,1,0,10,0,2,1,0,0,0,70,7,18,4,88,2,0,0,74,1,0,0,6,Matches
2212,Marco Sau\1ad1f50d,it ITA,MFFW,Sampdoria,it Serie A,30,1987,0.6,27,27,0,0,0,7,0,2,0,0,0,0,19,6,2,1,25,0,0,0,22,0,0,1,1,Matches
2213,Marco Sau\1ad1f50d,it ITA,FW,Cagliari,it Serie A,30,1987,6.2,150,145,5,0,0,39,3,8,0,0,0,0,110,22,18,24,115,7,1,2,126,0,0,0,4,Matches
2214,Téji Savanier\6bde367b,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,1875,1549,326,151,4,332,175,66,170,16,26,14,892,246,737,270,1496,69,5,7,1232,6,70,30,56,Matches
2215,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,542,522,20,17,0,79,21,0,0,0,0,0,352,70,120,41,440,40,3,3,447,1,8,6,5,Matches
2216,Fabian Schär\c8aa95da,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,22.2,1019,971,48,41,2,198,73,12,0,0,0,0,521,97,401,105,823,59,7,1,695,5,25,15,25,Matches
2217,Ezequiel Schelotto\a6e316c1,it ITA,DF,Chievo,it Serie A,29,1989,1.6,92,76,16,1,1,12,4,5,0,0,0,0,42,18,32,5,63,7,15,0,64,0,2,3,4,Matches
2218,Nicolás Schiappacasse\afe31d55,uy URU,FW,Parma,it Serie A,19,1999,0.9,16,12,4,0,0,4,0,2,0,0,0,0,7,4,5,1,12,2,0,0,9,0,0,0,2,Matches
2219,Pasquale Schiattarella\bd84fc61,it ITA,MF,SPAL,it Serie A,31,1987,20.5,1363,1222,141,85,2,247,25,29,49,2,1,0,1030,135,198,149,1153,47,4,2,1147,4,23,26,24,Matches
2220,Patrik Schick\5d4f7d61,cz CZE,FW,Roma,it Serie A,22,1996,14.6,278,265,13,0,2,72,3,7,0,0,0,0,159,71,48,164,37,38,1,6,207,2,9,3,7,Matches
2221,Julian Schieber\37c213cf,de GER,FW,Augsburg,de Bundesliga,29,1989,2.9,78,73,5,0,0,12,0,4,0,0,0,0,42,14,22,48,8,14,0,4,58,0,3,0,1,Matches
2222,Christopher Schindler\8ae9869d,de GER,DF,Huddersfield,eng Premier League,28,1990,36.2,1485,1445,40,37,0,213,40,6,0,0,0,0,1026,162,297,217,1036,154,3,5,1278,0,24,15,13,Matches
2223,Keven Schlotterbeck\f6bdc830,de GER,DF,Freiburg,de Bundesliga,21,1997,8.6,445,435,10,10,0,49,17,1,0,0,0,0,364,27,54,292,129,16,0,1,394,1,9,5,4,Matches
2224,Nico Schlotterbeck\34e12499,de GER,DF,Freiburg,de Bundesliga,18,1999,2.5,108,94,14,2,1,16,7,0,0,0,0,0,60,19,29,79,10,3,12,2,81,0,5,1,2,Matches
2225,Jeffrey Schlupp\3312f911,gh GHA,MF,Crystal Palace,eng Premier League,25,1992,18.6,648,637,11,1,1,162,5,18,0,0,0,0,469,80,99,427,128,46,9,3,488,3,20,19,34,Matches
2226,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,31,1986,38.0,1235,784,451,136,1,79,105,0,0,0,0,0,476,92,667,51,977,3,0,120,847,3,58,14,3,Matches
2227,Marcel Schmelzer\89565ac5,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,468,391,77,12,0,42,1,10,0,0,0,0,329,84,55,299,71,27,65,4,386,2,11,7,20,Matches
2228,Jonathan Schmid\088ca1bd,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28.0,1411,1031,380,43,1,247,43,55,53,5,13,0,717,309,385,144,913,58,284,3,1118,6,16,29,36,Matches
2229,Morgan Schneiderlin\51b41c5c,fr FRA,MF,Everton,eng Premier League,28,1989,9.3,549,543,6,6,1,78,17,1,0,0,0,0,428,52,69,82,434,22,0,0,490,1,9,5,2,Matches
2230,Alessandro Schöpf\106bca06,at AUT,MFDF,Schalke 04,de Bundesliga,24,1994,11.2,475,440,35,2,1,46,5,14,0,0,0,0,362,44,69,135,290,18,32,0,384,3,7,14,12,Matches
2231,Nico Schulz\fa274d97,de GER,DFMF,Hoffenheim,de Bundesliga,25,1993,28.2,1547,1294,253,7,1,243,30,122,1,0,0,0,962,327,258,1045,232,17,245,4,1178,5,25,38,78,Matches
2232,André Schürrle\ecbb3fdf,de GER,FWMF,Fulham,eng Premier League,27,1990,18.2,588,569,19,4,1,130,15,35,2,0,0,0,399,109,80,83,449,34,9,2,431,4,9,28,33,Matches
2233,Pirmin Schwegler\5528407e,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,23.1,1195,1031,164,83,2,178,52,20,79,6,15,4,679,176,340,111,960,93,1,10,902,4,24,13,25,Matches
2234,Alexander Schwolow\0d55d942,de GER,GK,Freiburg,de Bundesliga,26,1992,33.0,1268,854,414,87,1,131,45,0,0,0,0,0,525,55,688,189,900,2,0,137,825,3,34,2,4,Matches
2235,Matteo Scozzarella\ea164f99,it ITA,MF,Parma,it Serie A,30,1988,16.2,692,594,98,45,3,108,36,21,51,9,6,2,388,102,202,79,580,29,2,1,527,4,16,10,11,Matches
2236,Simone Scuffet\41bd99ea,it ITA,GK,Udinese,it Serie A,22,1996,9.0,257,149,108,16,0,14,6,0,0,0,0,0,106,7,144,14,201,0,0,34,173,0,9,2,2,Matches
2237,Andrea Seculin\c4f573f4,it ITA,GK,Chievo,it Serie A,28,1990,1.0,20,15,5,3,0,0,0,0,0,0,0,0,6,0,14,0,17,0,0,3,11,1,0,0,0,Matches
2238,Stanley Segarel\b2459674,fr FRA,FWMF,Amiens,fr Ligue 1,24,1994,0.2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,Matches
2239,Davie Selke\1238a3f9,de GER,FWMF,Hertha BSC,de Bundesliga,23,1995,19.3,471,443,28,0,1,146,6,34,0,0,0,0,217,144,110,39,259,80,3,20,288,2,9,12,24,Matches
2240,Ole Selnæs\4db2157a,no NOR,MF,Saint-Étienne,fr Ligue 1,24,1994,18.5,926,898,28,17,6,195,32,5,11,0,0,0,662,110,154,766,100,44,0,5,748,5,12,14,25,Matches
2241,Matz Sels\834b5c4c,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37.0,1119,713,406,81,0,100,30,0,0,0,0,0,415,43,661,68,816,0,1,180,692,5,40,2,5,Matches
2242,Ken Sema\1770bd68,se SWE,MFFW,Watford,eng Premier League,24,1993,8.4,250,244,6,0,0,59,4,10,5,0,0,0,170,44,36,173,42,17,1,0,173,1,4,11,16,Matches
2243,Alfa Semedo\07750704,gw GNB,MF,Espanyol,es La Liga,20,1997,0.5,25,24,1,1,0,4,0,1,0,0,0,0,14,3,8,3,17,3,0,0,18,0,1,0,1,Matches
2244,Nélson Semedo\d04b94db,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,1217,1086,131,14,0,159,6,17,1,0,0,0,993,167,57,164,915,15,116,2,1098,0,10,19,26,Matches
2245,Rúben Semedo\c904f3d5,pt POR,DF,Huesca,es La Liga,24,1994,9.4,364,355,9,8,0,38,12,0,0,0,0,0,266,44,54,32,282,34,1,1,316,0,6,2,4,Matches
2246,Adrian Šemper\f02dde20,hr CRO,GK,Chievo,it Serie A,20,1998,6.0,200,124,76,24,0,14,4,0,0,0,0,0,57,16,127,10,142,0,0,30,118,2,8,0,0,Matches
2247,Stefano Sensi\b70bde8f,it ITA,MF,Sassuolo,it Serie A,22,1995,21.9,1451,1313,138,62,2,187,57,19,68,7,17,3,1081,142,228,248,1157,20,3,13,1222,6,12,27,20,Matches
2248,Luigi Sepe\343f753a,it ITA,GK,Parma,it Serie A,27,1991,37.0,1202,622,580,129,0,65,61,0,0,0,0,0,377,47,778,788,198,0,0,129,749,11,48,1,2,Matches
2249,Suat Serdar\b3325a30,de GER,MF,Schalke 04,de Bundesliga,21,1997,19.2,462,460,2,1,0,81,9,5,0,0,0,0,325,64,73,42,368,33,1,5,333,3,11,13,14,Matches
2250,Jean Seri\10efd0e1,ci CIV,MF,Fulham,eng Premier League,27,1991,24.9,1731,1572,159,63,6,302,84,25,90,14,13,3,1256,179,296,202,1439,61,3,18,1454,4,36,31,24,Matches
2251,Leonardo Sernicola\dd7febd8,it ITA,FW,Sassuolo,it Serie A,21,1997,0.1,4,4,0,0,0,2,0,0,0,0,0,0,3,0,1,0,3,0,0,0,4,0,0,0,0,Matches
2252,Julien Serrano\7fb301af,fr FRA,MFDF,Monaco,fr Ligue 1,20,1998,1.3,56,49,7,0,1,11,1,3,0,0,0,0,39,8,9,36,11,1,7,0,45,0,1,0,1,Matches
2253,Grégory Sertic\c4527123,fr FRA,MF,Marseille,fr Ligue 1,28,1989,1.2,72,69,3,3,0,12,1,1,0,0,0,0,47,8,17,20,42,7,0,1,54,0,3,2,0,Matches
2254,Ryan Sessegnon\6aa3e78b,eng ENG,FWDF,Fulham,eng Premier League,18,2000,25.6,824,722,102,8,3,160,19,47,28,4,9,1,547,105,172,633,89,30,64,0,576,3,17,33,36,Matches
2255,Paik Seung-ho\1e1bea09,kr KOR,FWMF,Girona,es La Liga,21,1997,0.7,20,20,0,0,0,5,2,0,0,0,0,0,15,2,3,2,18,0,0,0,17,0,1,0,0,Matches
2256,Stephan El Shaarawy\d3aaad90,it ITA,FW,Roma,it Serie A,25,1992,23.4,869,848,21,2,7,235,25,44,2,0,0,0,597,155,117,70,746,23,17,2,699,1,12,19,26,Matches
2257,Meritan Shabani\012c38ec,al ALB,FW,Bayern Munich,de Bundesliga,19,1999,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,Matches
2258,Xherdan Shaqiri\6421ec64,ch SUI,FWMF,Liverpool,eng Premier League,26,1991,11.8,694,643,51,12,7,155,32,25,26,1,4,0,463,76,155,535,113,28,12,4,543,3,17,17,25,Matches
2259,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,28.8,1982,1654,328,27,3,327,26,37,15,0,8,1,1288,373,321,1448,126,93,286,5,1666,3,11,46,63,Matches
2260,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,26,1992,10.5,683,593,90,54,0,86,45,13,30,10,9,3,363,76,244,92,555,24,4,0,464,4,12,16,16,Matches
2261,Gaku Shibasaki\d2ac648c,jp JPN,MFFW,Getafe,es La Liga,26,1992,4.3,137,122,15,8,0,20,5,15,5,1,2,0,79,22,36,28,99,7,1,1,83,1,2,7,7,Matches
2262,Gen Shoji\8b28686a,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18.0,722,699,23,20,1,117,35,0,0,0,0,0,505,78,139,130,542,36,3,3,614,1,13,11,2,Matches
2263,Djibril Sidibé\4c5b714f,fr FRA,DFMF,Monaco,fr Ligue 1,26,1992,23.1,1428,1126,302,34,1,210,34,71,2,0,0,1,809,307,312,201,891,53,266,5,1061,2,30,45,55,Matches
2264,Kalidou Sidibé\ea540835,fr FRA,MF,Toulouse,fr Ligue 1,19,1999,14.0,591,583,8,7,0,127,6,3,0,0,0,0,363,93,135,134,333,74,1,1,440,0,19,15,10,Matches
2265,Sidnei\b14d0c5d,br BRA,DF,Betis,es La Liga,28,1989,19.4,1271,1194,77,58,0,150,40,10,0,0,0,0,1005,118,148,270,922,47,19,5,1133,4,20,11,9,Matches
2266,Francisco Sierralta\0f933743,cl CHI,DF,Parma,it Serie A,21,1997,3.0,93,84,9,3,0,12,4,1,0,0,0,0,49,12,32,5,71,6,6,0,65,0,1,3,2,Matches
2267,Gylfi Sigurðsson\76dd1480,is ISL,MF,Everton,eng Premier League,28,1989,34.6,1229,1045,184,61,13,236,57,60,104,24,43,10,778,157,294,210,951,49,1,6,825,20,27,46,59,Matches
2268,Luca Siligardi\1cac99dc,it ITA,FW,Parma,it Serie A,30,1988,18.2,522,481,41,10,4,134,31,37,21,4,0,1,292,96,134,429,44,31,6,0,334,7,12,26,23,Matches
2269,Adrien Silva\d6f88a1d,pt POR,MF,Leicester City,eng Premier League,29,1989,1.0,77,73,4,1,0,6,5,0,0,0,0,0,55,10,12,11,64,1,1,0,69,0,3,3,1,Matches
2270,Adrien Silva\d6f88a1d,pt POR,MF,Monaco,fr Ligue 1,29,1989,13.2,726,690,36,29,1,127,22,3,0,0,0,0,481,122,123,119,546,35,7,7,606,2,13,13,17,Matches
2271,André Silva\3effaa34,pt POR,FW,Sevilla,es La Liga,22,1995,24.0,550,513,37,1,4,143,4,11,0,0,0,0,349,137,64,51,400,64,3,9,399,5,2,20,27,Matches
2272,Bernardo Silva\3eb22ec9,pt POR,MFFW,Manchester City,eng Premier League,23,1994,31.7,1805,1723,82,22,12,318,31,70,21,2,3,1,1364,223,218,1577,119,63,37,2,1518,5,16,27,55,Matches
2273,David Silva\e2716bd0,es ESP,MF,Manchester City,eng Premier League,32,1986,26.7,2081,2021,60,26,15,357,26,70,23,2,7,0,1691,190,200,1735,278,43,7,4,1782,12,31,45,45,Matches
2274,Gabriel Silva\4914ed4a,br BRA,DFMF,Saint-Étienne,fr Ligue 1,27,1991,15.9,627,483,144,6,0,113,13,25,2,0,0,0,321,137,169,281,158,35,136,4,484,2,21,5,17,Matches
2275,Jonathan Silva\f2308b33,ar ARG,DF,Leganés,es La Liga,24,1994,30.0,1290,992,298,44,2,177,53,114,23,0,4,0,588,235,467,918,70,62,231,2,869,8,35,29,55,Matches
2276,Matheus Pereira da Silva\bef22bc4,br BRA,MF,Juventus,it Serie A,20,1998,1.0,45,41,4,0,0,4,1,2,2,0,0,1,30,10,5,35,5,2,2,0,35,0,1,0,4,Matches
2277,Thiago Silva\86e7deaf,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,1880,1831,49,45,6,162,33,1,0,0,0,0,1594,150,136,142,1651,63,4,9,1763,4,16,10,10,Matches
2278,Xande Silva\15d561fa,pt POR,MF,West Ham,eng Premier League,21,1997,0.2,5,5,0,0,0,1,0,1,0,0,0,0,3,0,2,1,3,0,0,0,3,0,0,0,0,Matches
2279,Matías Silvestre\b6ca47a2,ar ARG,DF,Empoli,it Serie A,33,1984,34.0,1484,1426,58,54,0,154,86,3,0,0,0,0,1005,133,346,190,1162,93,4,3,1267,0,32,11,16,Matches
2280,Giovanni Simeone\343c0d52,ar ARG,FW,Fiorentina,it Serie A,23,1995,27.3,366,340,26,0,2,77,3,12,0,0,0,0,245,74,47,41,265,35,1,9,248,2,4,18,21,Matches
2281,Lorenco Šimić\65e4dede,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,145,141,4,4,0,16,1,0,0,0,0,0,112,9,24,11,128,5,0,0,121,0,2,2,1,Matches
2282,Moses Simon\5f3eaaf5,ng NGA,DFMF,Levante,es La Liga,23,1995,8.7,299,241,58,1,1,60,4,19,1,0,0,0,146,93,60,55,174,11,56,2,212,1,8,7,18,Matches
2283,Unai Simón\5dcf3e90,es ESP,GK,Athletic Club,es La Liga,21,1997,7.0,183,119,64,13,0,12,8,0,0,0,0,0,68,9,106,12,133,0,0,31,112,2,11,0,0,Matches
2284,Danny Simpson\3201b03d,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,152,114,38,2,0,17,6,0,0,0,0,0,64,34,54,6,91,16,36,2,108,0,5,9,5,Matches
2285,Jack Simpson\76fa5f80,eng ENG,DF,Bournemouth,eng Premier League,21,1996,4.5,225,216,9,3,0,34,3,1,0,0,0,0,172,20,33,173,28,15,6,0,191,0,2,4,2,Matches
2286,Josh Sims\6d6f09dc,eng ENG,FWMF,Southampton,eng Premier League,21,1997,2.4,46,45,1,0,1,12,0,3,0,0,0,0,33,8,5,9,33,3,0,0,36,0,0,2,2,Matches
2287,Giovanni Sio\0fe7f7bc,ci CIV,FW,Montpellier,fr Ligue 1,29,1989,0.7,22,20,2,0,0,14,1,1,0,0,0,0,13,5,4,17,1,1,0,0,17,0,0,0,0,Matches
2288,Dimitris Siovas\92d38e6c,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,1448,1298,150,45,1,215,58,7,0,0,0,0,756,191,501,1036,120,131,105,8,1052,4,60,19,15,Matches
2289,Salvatore Sirigu\10dc46f0,it ITA,GK,Torino,it Serie A,31,1987,35.2,1119,709,410,117,0,84,28,0,0,0,0,0,304,83,732,47,844,0,0,121,703,5,23,5,2,Matches
2290,Ibrahima Sissoko\0f8418aa,fr FRA,MF,Strasbourg,fr Ligue 1,20,1997,29.6,1274,1265,9,8,3,273,48,15,0,0,0,0,970,126,178,158,1022,55,1,6,1038,3,28,18,37,Matches
2291,Moussa Sissoko\2acd49b9,fr FRA,MF,Tottenham,eng Premier League,28,1989,25.9,1387,1354,33,10,2,240,27,23,0,0,0,0,1087,157,143,136,1169,43,21,5,1195,4,13,34,30,Matches
2292,Pione Sisto\fd9c4805,dk DEN,FWMF,Celta Vigo,es La Liga,23,1995,9.4,456,435,21,9,2,83,22,11,10,0,0,0,356,46,54,44,403,6,2,1,379,1,13,12,9,Matches
2293,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,21,1996,3.0,102,54,48,14,0,1,3,0,0,0,0,0,12,1,89,4,78,0,0,10,47,1,6,1,0,Matches
2294,Ellyes Skhiri\c2211709,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,34.3,1683,1637,46,32,2,362,51,12,0,0,0,0,1234,191,258,169,1369,90,14,10,1461,2,19,21,21,Matches
2295,Oliver Skipp\6250083a,eng ENG,MF,Tottenham,eng Premier League,17,2000,2.4,130,126,4,2,0,19,2,0,0,0,0,0,106,11,13,8,110,7,2,0,113,0,1,7,3,Matches
2296,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,27,1991,38.0,1126,701,425,82,0,52,33,0,0,0,0,0,435,75,616,76,763,0,0,223,764,5,40,3,3,Matches
2297,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,23,1995,35.0,2400,2329,71,65,1,277,63,1,1,0,0,0,2029,160,211,358,1899,98,5,11,2227,4,27,18,9,Matches
2298,Steven Skrzybski\58ce23e5,de GER,FWMF,Schalke 04,de Bundesliga,25,1992,7.4,142,128,14,0,0,30,3,3,0,0,0,0,100,26,16,28,99,8,3,1,99,0,2,8,8,Matches
2299,Petar Škuletić\d9a66c60,rs SRB,FWMF,Montpellier,fr Ligue 1,28,1990,6.7,168,158,10,0,0,41,2,3,0,0,0,0,78,56,34,84,30,24,1,10,116,1,3,0,8,Matches
2300,Callum Slattery\059948df,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,32,32,0,0,0,10,1,1,0,0,0,0,20,2,10,1,25,3,0,0,21,0,2,0,1,Matches
2301,Naïm Sliti\2e0367a6,tn TUN,MFFW,Dijon,fr Ligue 1,26,1992,25.4,959,767,192,77,6,158,62,40,95,5,11,6,629,98,232,117,800,25,8,5,668,5,24,24,39,Matches
2302,Chris Smalling\b6964eb6,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,909,882,27,22,1,120,20,2,0,0,0,0,658,109,142,55,717,79,5,6,794,1,12,7,5,Matches
2303,Adam Smith\20b104bc,eng ENG,DF,Bournemouth,eng Premier League,27,1991,23.0,1070,865,205,25,0,176,8,16,6,0,0,0,677,187,206,120,709,48,174,4,864,2,19,27,27,Matches
2304,Tommy Smith\e9208654,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,615,492,123,6,0,103,7,15,0,0,0,0,331,119,165,54,415,16,117,4,470,2,9,14,19,Matches
2305,Emile Smith-Rowe\17695062,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,0.3,16,15,1,1,0,3,0,0,0,0,0,0,13,3,0,2,14,0,0,0,13,0,0,0,1,Matches
2306,Robert Snodgrass\9f4647e9,sct SCO,MF,West Ham,eng Premier League,30,1987,24.7,1138,980,158,33,5,217,52,60,116,29,27,1,742,129,267,971,105,36,8,5,864,5,15,28,34,Matches
