Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
792,Mohamed Fares\b7a5bc86,dz ALG,DFMF,Hellas Verona,it Serie A,21,1996,28.9,1632,120,565,768,422,51,1466,43,67,64.2,46,3,947,4889,2940,99,34,11,60,46,1135,920,81.1,100,Matches
793,Diego Farias\157d29b6,br BRA,FWMF,Cagliari,it Serie A,27,1990,17.9,840,5,85,354,472,102,801,34,72,47.2,39,3,643,2886,1719,99,27,30,51,49,856,599,70.0,157,Matches
794,Federico Fazio\4e358a2d,ar ARG,DF,Roma,it Serie A,30,1987,32.5,2315,248,976,1393,123,28,2266,15,24,62.5,17,1,1489,8405,5015,143,23,1,11,10,1458,1435,98.4,21,Matches
795,Zouhair Feddal\89151b16,ma MAR,DF,Betis,es La Liga,28,1989,14.0,972,146,528,475,28,11,948,5,6,83.3,5,0,633,3747,2033,58,8,0,2,3,613,602,98.2,9,Matches
796,Nabil Fekir\bece776f,fr FRA,MFFW,Lyon,fr Ligue 1,24,1993,27.5,1619,1,185,813,794,115,1481,58,89,65.2,62,3,1262,7473,3956,178,69,22,52,75,1483,1184,79.8,231,Matches
797,Felipe\de164de6,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,330,34,175,168,9,4,321,2,2,100.0,2,0,197,1039,465,10,2,0,4,1,194,194,100.0,2,Matches
798,Luiz Felipe\15d0c248,br BRA,DF,Lazio,it Serie A,20,1997,13.0,825,79,421,428,52,5,805,3,4,75.0,3,0,529,4129,2534,73,18,0,4,3,521,511,98.1,2,Matches
799,Ohis Felix Uduokhai\677da306,de GER,DF,Wolfsburg,de Bundesliga,19,1997,17.3,1084,116,584,537,39,9,1049,7,10,70.0,7,0,701,4223,2318,60,10,1,5,6,677,670,99.0,6,Matches
800,Marouane Fellaini\87575fd9,be BEL,MF,Manchester Utd,eng Premier League,29,1987,7.6,498,29,103,320,91,22,494,1,6,16.7,2,0,312,1065,486,14,2,1,12,10,414,347,83.8,9,Matches
801,Kiko Femenía\e5d01ecf,es ESP,DFFW,Watford,eng Premier League,26,1991,19.0,1200,43,316,562,405,27,1051,21,35,60.0,24,2,742,3983,2191,109,52,7,14,11,802,710,88.5,43,Matches
802,Leroy Fer\3cefa66a,nl NED,MF,Swansea City,eng Premier League,27,1990,15.5,825,28,168,536,176,21,810,19,24,79.2,21,0,544,2421,1207,53,20,2,18,30,640,566,88.4,40,Matches
803,Julien Féret\ac62861c,fr FRA,MF,Caen,fr Ligue 1,35,1982,34.0,2060,77,407,1176,631,33,1919,20,46,43.5,23,4,1260,7196,3711,167,55,10,38,28,1325,1168,88.2,131,Matches
804,Edimilson Fernandes\3bb625ac,ch SUI,MFFW,West Ham,eng Premier League,21,1996,9.4,383,9,87,230,91,13,371,18,20,90.0,19,2,255,1237,576,27,6,0,10,14,304,228,75.0,26,Matches
805,Gelson Fernandes\8e58987d,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,11.5,456,25,126,293,47,4,453,2,2,100.0,2,0,233,802,350,15,4,2,5,3,230,203,88.3,4,Matches
806,Andrés Fernández\307fcd26,es ESP,GK,Villarreal,es La Liga,30,1986,2.5,71,66,71,0,0,0,53,0,0,,0,0,28,91,47,0,0,0,0,0,24,24,100.0,0,Matches
807,Augusto Fernández\78c40e94,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,1.2,88,3,29,57,13,0,86,0,0,,0,0,63,361,152,6,1,0,1,1,54,54,100.0,3,Matches
808,Brian Fernández\857e2586,ar ARG,FW,Metz,fr Ligue 1,22,1994,1.4,43,0,1,19,26,6,34,1,3,33.3,2,0,28,249,149,6,1,1,5,2,52,26,50.0,9,Matches
809,Carlos Fernández\e08647d6,es ESP,FW,Sevilla,es La Liga,21,1996,1.5,46,0,2,17,28,8,44,0,0,,0,0,26,72,37,4,1,1,2,0,54,34,63.0,16,Matches
810,Enzo Fernández\4cafb146,es ESP,MF,Alavés,es La Liga,22,1995,0.8,37,3,15,20,6,0,37,2,3,66.7,3,0,26,154,81,2,2,0,0,1,33,26,78.8,4,Matches
811,Federico Fernández\f25b010f,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,1557,273,977,641,45,20,1523,2,7,28.6,2,0,861,4806,2820,42,4,0,3,6,899,863,96.0,7,Matches
812,Raúl Fernández\6fb59070,es ESP,GK,Levante,es La Liga,29,1988,11.0,322,281,321,2,0,0,205,0,0,,0,0,117,797,548,0,0,0,0,0,69,69,100.0,0,Matches
813,Fernandinho\101da2b5,br BRA,MF,Manchester City,eng Premier League,32,1985,32.0,3340,101,665,2333,560,49,3288,20,30,66.7,23,2,2314,11012,6733,331,94,5,17,22,2652,2579,97.2,46,Matches
814,Alex Ferrari\d0dbca9f,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,1351,149,651,572,214,12,1175,21,33,63.6,25,1,729,3913,2127,60,25,1,26,18,705,650,92.2,29,Matches
815,Jordan Ferri\375622c5,fr FRA,MF,Lyon,fr Ligue 1,25,1992,7.1,611,17,158,361,148,16,607,7,10,70.0,8,0,461,2731,1522,46,15,4,7,11,500,472,94.4,45,Matches
816,Sam Field\bd8a7d05,eng ENG,MF,West Brom,eng Premier League,19,1998,6.0,245,8,61,124,78,8,240,5,9,55.6,5,1,145,561,198,6,3,0,6,11,166,128,77.1,9,Matches
817,Afonso Figueiredo\f51edbf3,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,2.5,140,3,45,57,47,0,121,2,2,100.0,2,0,83,354,166,9,3,0,2,1,97,81,83.5,4,Matches
818,Gian Filippo Felicioli\ff219f73,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,3.1,119,6,39,49,36,2,107,6,8,75.0,6,1,80,378,162,4,1,0,4,4,70,61,87.1,12,Matches
819,Alfreð Finnbogason\f9e7c4ac,is ISL,FW,Augsburg,de Bundesliga,28,1989,20.2,707,11,44,327,382,130,660,21,46,45.7,27,4,471,1854,916,56,17,12,78,39,856,492,57.5,231,Matches
820,Roberto Firmino\4c370d81,br BRA,FW,Liverpool,eng Premier League,25,1991,30.7,1628,13,96,798,837,202,1573,59,90,65.6,60,4,1180,5475,2974,179,54,30,88,66,1866,1206,64.6,351,Matches
821,Junior Firpo\24f59bb2,es ESP,DFMF,Betis,es La Liga,20,1996,13.2,764,40,254,375,183,32,712,10,21,47.6,10,0,505,2146,1243,53,17,6,12,8,532,489,91.9,40,Matches
822,Viktor Fischer\b5920350,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,3.7,161,1,21,92,71,15,158,5,8,62.5,6,1,135,672,335,21,9,5,14,11,158,121,76.6,35,Matches
823,Mathieu Flamini\148d4105,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,185,11,49,99,48,0,184,1,1,100.0,1,0,102,386,145,1,3,0,2,0,101,84,83.2,1,Matches
824,Darren Fletcher\184e4970,sct SCO,MF,Stoke City,eng Premier League,33,1984,24.7,1309,60,295,873,204,6,1252,18,28,64.3,19,0,797,3620,1268,42,15,0,22,17,832,792,95.2,16,Matches
825,Sergio Floccari\df301450,it ITA,FWMF,SPAL,it Serie A,35,1981,9.8,399,6,42,199,185,40,388,16,24,66.7,17,2,301,1335,448,20,11,2,28,31,455,302,66.4,113,Matches
826,Alessandro Florenzi\e288d4b3,it ITA,DF,Roma,it Serie A,26,1991,26.5,2017,76,524,970,660,73,1757,21,39,53.8,24,1,1291,6933,4309,210,70,18,27,8,1387,1268,91.4,95,Matches
827,Phil Foden\ed1e53f3,eng ENG,MFFW,Manchester City,eng Premier League,17,2000,0.5,53,1,4,22,30,4,51,1,1,100.0,1,0,39,262,131,8,2,2,2,0,51,43,84.3,4,Matches
828,Guessouma Fofana\9dafff2a,mr MTN,MF,Amiens,fr Ligue 1,24,1992,8.3,332,9,86,205,70,7,331,9,15,60.0,10,0,211,1273,730,31,8,1,9,15,251,205,81.7,25,Matches
829,Seko Fofana\5313ed43,ci CIV,MF,Udinese,it Serie A,22,1995,20.8,1150,28,242,752,252,26,1141,33,52,63.5,35,0,901,5107,2643,107,41,7,26,36,910,815,89.6,72,Matches
830,Andreu Fontàs\0f138d5a,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,774,75,408,398,16,3,760,1,1,100.0,1,0,575,2699,1607,32,2,0,0,2,556,552,99.3,1,Matches
831,José Fonte\90f87966,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,451,48,178,265,37,10,434,2,2,100.0,2,0,249,1372,776,34,9,0,4,1,276,262,94.9,8,Matches
832,Pablo Fornals\82927de4,es ESP,MFFW,Villarreal,es La Liga,21,1996,29.1,1649,34,258,929,589,64,1636,29,48,60.4,29,0,1341,6792,3652,153,60,13,49,40,1515,1252,82.6,219,Matches
833,Emil Forsberg\9a2e0ccc,se SWE,MFFW,RB Leipzig,de Bundesliga,25,1991,15.2,835,8,56,427,424,48,732,35,64,54.7,39,1,604,2842,1436,86,32,9,39,34,731,574,78.5,136,Matches
834,Fraser Forster\c3e39f12,eng ENG,GK,Southampton,eng Premier League,29,1988,20.0,568,506,568,0,0,0,372,0,0,,0,0,218,930,597,0,0,0,0,0,188,187,99.5,0,Matches
835,Steven Fortes\574aa9ec,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,89,10,42,52,0,0,88,0,1,0.0,0,0,55,345,191,5,0,0,1,1,44,43,97.7,0,Matches
836,Marco Fossati\39bec070,it ITA,MF,Hellas Verona,it Serie A,24,1992,12.2,819,54,232,505,121,1,775,10,11,90.9,10,1,510,2229,1064,44,11,0,7,12,528,505,95.6,15,Matches
837,Iver Fossum\ce218223,no NOR,MF,Hannover 96,de Bundesliga,21,1996,14.5,841,21,159,464,274,34,819,9,15,60.0,10,0,545,2516,1263,64,23,4,18,29,646,554,85.8,67,Matches
838,Ben Foster\d0b3ceb9,eng ENG,GK,West Brom,eng Premier League,34,1983,37.0,1211,1054,1187,27,0,0,733,1,1,100.0,1,0,410,3030,1702,2,0,0,1,0,366,366,100.0,0,Matches
839,Timothy Fosu-Mensah\a9142dc3,nl NED,DF,Crystal Palace,eng Premier League,19,1998,17.7,933,79,368,461,158,7,818,10,20,50.0,13,0,500,2634,1380,54,19,1,12,8,481,457,95.0,15,Matches
840,Dimitri Foulquier\45e17712,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,13.8,791,30,264,398,209,12,671,21,36,58.3,24,3,492,3243,2032,66,21,4,18,17,460,435,94.6,17,Matches
841,Lilian Fournier\5aca2a18,fr FRA,MF,Metz,fr Ligue 1,19,1998,0.2,7,0,1,3,4,0,7,2,2,100.0,2,0,6,27,6,0,0,0,0,0,5,4,80.0,1,Matches
842,Raphael Framberger\626fab5f,de GER,DF,Augsburg,de Bundesliga,21,1995,7.7,446,16,109,189,174,7,350,8,10,80.0,10,0,242,1265,684,41,11,3,9,10,255,226,88.6,17,Matches
843,Simon Francis\1e0b6a73,eng ENG,DF,Bournemouth,eng Premier League,32,1985,30.1,2238,225,993,1024,350,36,2006,9,20,45.0,12,0,1094,6140,3049,92,24,2,15,5,1309,1225,93.6,28,Matches
844,Mike Frantz\482b70ad,de GER,MF,Freiburg,de Bundesliga,30,1986,11.6,377,14,82,207,111,18,369,5,10,50.0,5,0,219,967,518,25,11,4,13,13,277,217,78.3,44,Matches
845,Ryan Fraser\d56543a0,sct SCO,MFDF,Bournemouth,eng Premier League,23,1994,22.3,1238,37,216,497,601,62,1107,5,19,26.3,6,0,766,4576,2715,144,35,23,25,28,968,816,84.3,83,Matches
846,Fabian Frei\9fb640a8,ch SUI,MF,Mainz 05,de Bundesliga,28,1989,8.9,486,16,112,316,71,6,473,5,8,62.5,6,0,307,1073,608,25,3,1,3,5,329,299,90.9,14,Matches
847,Remo Freuler\98d2c2c4,ch SUI,MF,Atalanta,it Serie A,25,1992,33.4,2575,45,440,1584,738,83,2496,33,47,70.2,34,0,1900,10025,5018,235,72,11,27,51,1924,1825,94.9,93,Matches
848,Marco Friedl\f86ad3f5,at AUT,DF,Bayern Munich,de Bundesliga,19,1998,0.5,60,1,5,43,19,0,55,0,0,,0,0,44,164,121,5,6,0,0,2,44,42,95.5,4,Matches
849,Marco Friedl\f86ad3f5,at AUT,DF,Werder Bremen,de Bundesliga,19,1998,6.7,441,23,163,212,91,3,365,5,6,83.3,5,1,254,1310,728,30,10,0,4,13,260,246,94.6,9,Matches
850,Christian Fuchs\a67a09fb,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,1487,99,474,730,360,7,1215,18,23,78.3,19,1,651,3316,1714,63,28,0,11,11,796,732,92.0,23,Matches
851,Javi Fuego\2e8fc160,es ESP,MF,Villarreal,es La Liga,33,1984,6.0,381,21,120,231,52,1,376,5,6,83.3,5,0,234,819,362,12,6,0,4,2,246,222,90.2,5,Matches
852,Javi Fuego\2e8fc160,es ESP,MF,Espanyol,es La Liga,33,1984,14.9,742,26,204,469,100,6,728,2,3,66.7,2,0,454,1693,744,23,12,0,7,9,427,401,93.9,10,Matches
853,Chris Führich\0cf778df,de GER,MFFW,Köln,de Bundesliga,19,1998,1.1,44,0,7,24,20,2,43,7,9,77.8,8,0,37,305,177,11,4,0,2,0,38,27,71.1,6,Matches
854,Angelo Fulgini\4b96c347,fr FRA,MFFW,Angers,fr Ligue 1,20,1996,17.0,942,16,141,462,416,51,882,28,48,58.3,32,2,662,3203,1748,78,31,6,33,36,727,614,84.5,150,Matches
855,Niclas Füllkrug\4f16405e,de GER,FW,Hannover 96,de Bundesliga,24,1993,26.5,1119,28,85,633,458,137,1058,29,56,51.8,31,0,618,2939,1491,85,27,24,79,40,1414,864,61.1,373,Matches
856,Jay Fulton\434ad289,sct SCO,MF,Swansea City,eng Premier League,23,1994,0.2,7,1,3,4,0,0,7,1,1,100.0,1,0,6,17,6,0,0,0,0,0,3,3,100.0,0,Matches
857,Ramiro Funes Mori\89cbc961,ar ARG,DF,Everton,eng Premier League,26,1991,1.3,80,9,50,31,6,2,77,0,0,,0,0,39,316,132,4,2,0,0,1,40,38,95.0,1,Matches
858,Manolo Gabbiadini\8f866fe8,it ITA,FWMF,Southampton,eng Premier League,25,1991,12.0,304,6,27,138,146,42,284,6,10,60.0,6,0,174,730,288,15,4,4,18,10,481,201,41.8,62,Matches
859,Gabi\65d750b5,es ESP,MF,Atlético Madrid,es La Liga,34,1983,26.1,1954,81,459,1261,352,4,1844,9,15,60.0,10,1,1376,6070,2730,115,33,0,8,12,1299,1249,96.2,26,Matches
860,Gabriel\0d10333c,br BRA,MF,Leganés,es La Liga,23,1993,26.4,1537,42,290,918,409,68,1517,49,84,58.3,57,6,1039,4183,1689,77,25,8,39,44,1157,961,83.1,155,Matches
861,Mijat Gaćinović\16daec92,rs SRB,MF,Eint Frankfurt,de Bundesliga,22,1995,20.2,929,22,141,510,344,70,904,24,56,42.9,27,1,601,2905,1640,77,26,9,38,32,678,528,77.9,111,Matches
862,Roberto Gagliardini\ce30bfc8,it ITA,MF,Inter,it Serie A,23,1994,22.1,1676,51,365,1109,291,37,1658,13,19,68.4,14,1,1151,5373,2738,125,35,1,24,16,1273,1197,94.0,54,Matches
863,Nicolás Gaitán\7ebfac0f,ar ARG,MFFW,Atlético Madrid,es La Liga,29,1988,2.4,133,4,20,62,58,10,125,2,3,66.7,2,1,89,481,254,14,3,2,6,1,109,92,84.4,23,Matches
864,Milan Gajić\9f6325f9,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4.0,224,7,69,113,59,3,178,0,1,0.0,0,0,122,688,340,14,8,0,3,3,126,117,92.9,5,Matches
865,Serge Gakpé\cf4053e2,tg TOG,FWMF,Amiens,fr Ligue 1,30,1987,20.6,696,21,140,331,281,56,687,10,24,41.7,10,0,499,3097,1732,72,20,5,40,22,657,492,74.9,132,Matches
866,Andrey Galabinov\0a1efd3c,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,549,8,35,308,231,74,534,13,17,76.5,13,0,340,1115,420,23,8,6,55,37,697,428,61.4,134,Matches
867,Álex Gálvez\960fb42d,es ESP,DF,Las Palmas,es La Liga,28,1989,18.0,1102,115,578,551,42,9,1053,9,11,81.8,9,0,666,3798,1813,41,6,0,2,7,598,585,97.8,8,Matches
868,Álex Gálvez\960fb42d,es ESP,DF,Eibar,es La Liga,28,1989,4.0,242,21,106,143,9,3,232,0,1,0.0,0,0,138,966,500,19,4,0,0,0,121,116,95.9,3,Matches
869,Bruno Gama\6cffc9df,pt POR,FWMF,La Coruña,es La Liga,29,1987,1.3,63,3,8,19,40,8,61,3,3,100.0,3,0,49,219,90,8,1,2,1,7,52,42,80.8,10,Matches
870,Alessandro Gamberini\8ec95452,it ITA,DF,Chievo,it Serie A,35,1981,20.2,914,161,512,418,22,6,894,0,0,,0,0,484,2019,878,10,0,0,1,2,500,494,98.8,3,Matches
871,Kévin Gameiro\42276181,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.5,351,8,45,129,201,65,344,13,24,54.2,17,2,263,1382,710,34,11,8,25,20,476,249,52.3,109,Matches
872,Jesús Gámez\bd1d1cbb,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,77,6,27,30,25,1,66,0,0,,0,0,44,213,149,8,3,1,1,0,44,42,95.5,2,Matches
873,Idrissa Gana Gueye\72c812f3,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,2011,65,483,1297,350,13,1989,26,42,61.9,28,2,1298,6363,2891,116,42,3,27,38,1304,1189,91.2,52,Matches
874,Ignatius Ganago\23c63b7f,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,0.8,30,1,2,14,16,8,30,1,3,33.3,2,0,20,107,20,2,0,0,0,0,29,21,72.4,9,Matches
875,Najib Gandi\56b52c4e,fr FRA,MFFW,Nantes,fr Ligue 1,23,1994,1.1,61,2,25,24,19,3,59,2,3,66.7,2,0,44,293,181,7,3,0,2,1,52,34,65.4,7,Matches
876,Ganso\23593121,br BRA,MF,Sevilla,es La Liga,27,1989,5.8,381,5,51,231,116,12,368,4,8,50.0,5,2,283,1144,474,19,8,0,8,6,335,277,82.7,29,Matches
877,Ezequiel Garay\ac3fb1be,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,1275,192,715,589,32,8,1254,0,0,,0,0,790,4100,1881,38,9,0,2,1,760,748,98.4,8,Matches
878,Aleix García\a10361d2,es ESP,MF,Girona,es La Liga,20,1997,9.5,629,28,161,388,116,3,572,6,10,60.0,7,0,434,1991,748,17,2,0,8,4,408,389,95.3,10,Matches
879,Borja García\e7f4603c,es ESP,MFFW,Girona,es La Liga,26,1990,31.1,1761,16,187,1004,707,62,1691,40,70,57.1,41,3,1402,6494,3046,164,60,8,44,50,1517,1307,86.2,247,Matches
880,Dani García\240d3a0b,es ESP,MF,Eibar,es La Liga,27,1990,30.8,1837,53,279,1269,385,6,1809,14,19,73.7,16,1,1172,4938,2079,80,35,0,11,15,1166,1085,93.1,56,Matches
881,David García\1250086e,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,548,55,275,273,25,9,528,2,2,100.0,2,0,343,1419,661,7,1,0,0,1,334,328,98.2,5,Matches
882,Javi García\167c1bb0,es ESP,MFDF,Betis,es La Liga,30,1987,26.8,1814,108,651,1136,143,12,1798,6,10,60.0,7,0,1416,6363,2637,59,16,2,10,15,1412,1373,97.2,28,Matches
883,Manu García\05a4465d,es ESP,MF,Alavés,es La Liga,31,1986,27.1,1327,82,365,808,213,39,1308,17,21,81.0,17,0,818,3497,1606,61,19,3,23,22,865,732,84.6,61,Matches
884,Raúl García\1a317a1b,es ESP,DF,Leganés,es La Liga,28,1989,15.5,800,66,319,342,178,3,644,13,18,72.2,13,0,396,2148,952,37,12,0,7,6,380,339,89.2,12,Matches
885,Raúl García\b418dbd4,es ESP,MFFW,Athletic Club,es La Liga,31,1986,29.2,1260,27,160,647,519,120,1249,13,21,61.9,15,0,713,3105,1475,77,29,7,58,23,1250,870,69.6,215,Matches
886,Samu García\5f7db81a,es ESP,MFFW,Málaga,es La Liga,27,1990,2.0,77,3,22,26,33,3,77,3,4,75.0,3,0,49,205,89,5,1,1,5,2,56,41,73.2,10,Matches
887,Samu García\5f7db81a,es ESP,MFFW,Levante,es La Liga,27,1990,2.1,95,1,14,41,45,7,95,1,3,33.3,1,1,62,249,135,5,2,1,5,4,92,61,66.3,22,Matches
888,Sergio García\2bee98fd,es ESP,FWMF,Espanyol,es La Liga,34,1983,18.2,662,16,60,284,355,83,645,28,43,65.1,30,3,538,2350,1382,82,17,14,65,31,790,488,61.8,176,Matches
889,Ulisses Garcia\c952f633,ch SUI,DF,Werder Bremen,de Bundesliga,21,1996,1.0,36,0,12,20,4,0,25,0,0,,0,0,13,73,36,1,0,0,0,0,17,13,76.5,1,Matches
890,Luca Garritano\1ceeae3e,it ITA,MFFW,Chievo,it Serie A,23,1994,2.1,125,6,25,48,61,11,118,7,7,100.0,7,0,90,495,302,13,3,1,6,9,94,75,79.8,22,Matches
891,Bruno Gaspar\55ae91f0,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,669,15,155,353,194,10,568,6,9,66.7,6,0,419,1848,1064,50,15,1,14,9,440,406,92.3,29,Matches
892,Mario Gaspar\fb5d47b3,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,2130,149,694,1018,557,50,1881,20,36,55.6,22,3,1286,6748,3838,139,71,7,18,17,1318,1203,91.3,77,Matches
893,Gianluca Gaudino\0d72fbca,de GER,MF,Chievo,it Serie A,20,1996,0.2,13,1,2,3,8,0,11,1,1,100.0,1,0,10,47,13,1,0,0,0,0,13,9,69.2,1,Matches
894,Dwight Gayle\e58a03c6,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,21.8,673,21,42,318,342,99,638,11,16,68.8,11,1,359,1392,710,43,16,5,59,34,1090,476,43.7,133,Matches
895,Paulo Gazzaniga\63d17038,ar ARG,GK,Tottenham,eng Premier League,25,1992,1.0,29,24,29,0,0,0,20,0,0,,0,0,6,20,15,0,0,0,0,0,11,11,100.0,0,Matches
896,Marcello Gazzola\93390969,it ITA,DF,Sassuolo,it Serie A,32,1985,8.2,529,27,155,237,163,2,415,3,8,37.5,3,0,262,1267,570,18,10,0,0,6,298,269,90.3,17,Matches
897,Jean-Philippe Gbamin\6bd603db,ci CIV,MFDF,Mainz 05,de Bundesliga,21,1995,28.8,1552,117,600,931,172,10,1512,46,72,63.9,51,2,1040,7043,3775,119,28,1,30,37,846,799,94.4,36,Matches
898,David de Gea\7ba6d84e,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37.0,1154,1057,1152,1,1,0,770,1,1,100.0,1,0,444,1879,1021,0,0,0,0,0,435,434,99.8,0,Matches
899,Theodor Gebre Selassie\3f65898c,cz CZE,DFMF,Werder Bremen,de Bundesliga,30,1986,31.4,1784,85,443,949,486,49,1466,14,30,46.7,18,0,863,3955,2265,107,38,2,30,36,1057,899,85.1,76,Matches
900,Dennis Geiger\37f606f0,de GER,MF,Hoffenheim,de Bundesliga,19,1998,17.6,1003,24,191,623,259,18,969,12,19,63.2,12,0,720,3202,1474,74,30,3,19,30,757,648,85.6,66,Matches
901,Johannes Geis\294450ba,de GER,DFMF,Sevilla,es La Liga,23,1993,7.5,446,43,183,241,48,1,427,0,0,,0,0,303,1320,640,21,5,1,2,1,292,281,96.2,8,Matches
902,Jérémy Gélin\4c700f46,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,25.7,1545,114,700,882,71,6,1518,5,5,100.0,5,0,1032,5644,3200,72,7,0,2,5,1016,1001,98.5,11,Matches
903,Romain Genevois\1040e783,ht HAI,DF,Caen,fr Ligue 1,29,1987,20.1,968,86,485,401,144,9,905,3,4,75.0,4,0,499,2976,1586,38,12,2,8,4,503,484,96.2,21,Matches
904,Santiago Gentiletti\4ac07e1b,ar ARG,DF,Genoa,it Serie A,32,1985,3.2,252,17,107,149,10,2,239,0,0,,0,0,177,905,556,19,2,0,0,0,172,170,98.8,1,Matches
905,Christian Gentner\a4f94a0d,de GER,MF,Stuttgart,de Bundesliga,31,1985,26.8,1559,64,333,921,385,41,1527,19,34,55.9,22,3,924,4966,2412,106,36,5,28,21,1208,1007,83.4,106,Matches
906,Yannick Gerhardt\62ab9184,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,13.6,785,42,210,425,192,18,714,12,20,60.0,14,1,462,2527,1262,57,16,3,16,8,562,469,83.5,43,Matches
907,Valère Germain\ea0ff634,fr FRA,FW,Marseille,fr Ligue 1,27,1990,24.1,704,18,51,261,418,108,676,5,12,41.7,6,0,369,1491,598,34,10,7,31,19,883,523,59.2,163,Matches
908,Gerson\8827bf46,br BRA,MFFW,Roma,it Serie A,20,1997,10.1,642,13,72,375,242,27,635,7,8,87.5,7,0,496,2309,1019,54,22,5,13,21,565,483,85.5,60,Matches
909,Willem Geubbels\9836e892,fr FRA,FW,Lyon,fr Ligue 1,15,2001,0.4,13,0,1,6,7,2,13,0,0,,0,0,8,27,12,1,0,0,1,1,21,10,47.6,4,Matches
910,Yassine El Ghanassy\0049d544,be BEL,FWMF,Nantes,fr Ligue 1,27,1990,7.2,386,6,37,171,224,26,380,29,41,70.7,32,0,338,2734,1633,88,21,13,12,23,354,300,84.7,40,Matches
911,Anwar El Ghazi\ffa90327,nl NED,FWMF,Lille,fr Ligue 1,22,1995,18.3,853,11,125,340,468,62,775,27,53,50.9,31,0,629,3582,2333,127,41,16,41,29,823,618,75.1,133,Matches
912,Rachid Ghezzal\dc3a9a0d,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,11.0,743,8,79,307,413,50,707,25,49,51.0,28,3,554,3332,1553,80,24,12,31,25,631,530,84.0,116,Matches
913,Faouzi Ghoulam\c5adc293,dz ALG,DF,Napoli,it Serie A,26,1991,10.9,1067,24,171,589,370,31,940,11,15,73.3,12,1,743,3469,2316,123,38,4,7,9,814,756,92.9,50,Matches
914,Emanuele Giaccherini\1c50f354,it ITA,MFFW,Chievo,it Serie A,32,1985,10.0,513,8,83,253,216,21,490,17,30,56.7,18,0,394,2061,1095,57,19,5,21,20,426,352,82.6,59,Matches
915,Emanuele Giaccherini\1c50f354,it ITA,FW,Napoli,it Serie A,32,1985,0.7,64,0,5,20,44,6,64,3,6,50.0,3,0,57,237,160,8,3,0,1,4,69,54,78.3,12,Matches
916,Niccolò Giannetti\d9e750e5,it ITA,FWMF,Cagliari,it Serie A,26,1991,3.3,107,3,10,59,40,11,103,3,5,60.0,3,0,58,243,67,5,1,0,13,3,148,81,54.7,26,Matches
917,Kieran Gibbs\46ee5234,eng ENG,DF,West Brom,eng Premier League,27,1989,31.4,1678,119,558,721,502,30,1377,23,39,59.0,25,1,805,4792,2717,120,49,6,27,20,901,783,86.9,44,Matches
918,Rafał Gikiewicz\17376543,pl POL,GK,Freiburg,de Bundesliga,29,1987,1.7,80,75,79,1,0,0,49,0,0,,0,0,41,244,162,0,0,0,0,0,28,28,100.0,0,Matches
919,Carles Gil\11c30a46,es ESP,FWMF,La Coruña,es La Liga,24,1992,5.3,286,2,23,158,135,9,276,8,18,44.4,9,1,235,1504,850,51,19,4,13,7,284,213,75.0,31,Matches
920,Nacho Gil\87ec1a2a,es ESP,FWMF,Las Palmas,es La Liga,21,1995,8.1,361,3,47,167,164,14,335,7,14,50.0,7,0,264,1287,735,34,7,3,11,17,308,241,78.2,47,Matches
921,Nacho Gil\87ec1a2a,es ESP,MFFW,Valencia,es La Liga,21,1995,2.5,127,0,18,49,69,7,120,4,5,80.0,4,1,90,533,287,14,3,2,6,2,108,75,69.4,16,Matches
