Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1338,Alexandre Lacazette\9dbb75ca,fr FRA,FW,Arsenal,eng Premier League,27,1991,27.8,13,82,28,34.1,2.95,1.01,0.16,0.46,13.4,1,0,0,12.4,12.4,0.15,+0.6,+0.6,Matches
1339,Alban Lafont\4e7db402,fr FRA,GK,Fiorentina,it Serie A,19,1999,33.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1340,Víctor Laguardia\b7c99b9b,es ESP,DF,Alavés,es La Liga,28,1989,36.0,1,16,5,31.3,0.44,0.14,0.06,0.20,12.1,1,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
1341,Abdou Lahat Diakhate\8e809937,sn SEN,FW,Parma,it Serie A,19,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1342,Konrad Laimer\c1b7847c,at AUT,MFDF,RB Leipzig,de Bundesliga,21,1997,20.8,1,14,5,35.7,0.67,0.24,0.07,0.20,15.8,0,0,0,2.1,2.1,0.15,-1.1,-1.1,Matches
1343,Diego Lainez\bf12926c,mx MEX,MFFW,Betis,es La Liga,18,2000,3.9,0,10,2,20.0,2.55,0.51,0.00,0.00,22.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
1344,Kenny Lala\770d7eb8,fr FRA,DFMF,Strasbourg,fr Ligue 1,26,1991,34.0,5,21,9,42.9,0.62,0.26,0.19,0.44,24.8,3,1,2,3.1,1.2,0.06,+1.9,+2.8,Matches
1345,Adam Lallana\99813635,eng ENG,MFFW,Liverpool,eng Premier League,30,1988,5.2,0,5,2,40.0,0.96,0.38,0.00,0.00,16.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
1346,Érik Lamela\abe66106,ar ARG,FWMF,Tottenham,eng Premier League,26,1992,10.8,4,29,11,37.9,2.68,1.02,0.14,0.36,15.5,1,0,0,3.5,3.5,0.12,+0.5,+0.5,Matches
1347,Mohamed Lamine Diaby\15e99107,fr FRA,FW,Nice,fr Ligue 1,17,2001,1.8,0,2,0,0.0,1.11,0.00,0.00,,10.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1348,Loïck Landre\08082af0,fr FRA,DF,Nîmes,fr Ligue 1,26,1992,17.7,3,9,3,33.3,0.51,0.17,0.33,1.00,9.9,0,0,0,1.1,1.1,0.12,+1.9,+1.9,Matches
1349,Michael Lang\864db10a,ch SUI,DF,M'Gladbach,de Bundesliga,27,1991,13.9,1,9,3,33.3,0.65,0.22,0.11,0.33,10.0,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Matches
1350,Sebastian Langkamp\74d70fb5,de GER,DF,Werder Bremen,de Bundesliga,30,1988,15.7,0,6,1,16.7,0.38,0.06,0.00,0.00,9.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
1351,Manuel Lanzini\26f6dca8,ar ARG,MF,West Ham,eng Premier League,25,1993,7.6,1,11,4,36.4,1.44,0.52,0.09,0.25,19.0,3,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches
1352,Gianluca Lapadula\2ead2809,pe PER,FWMF,Genoa,it Serie A,28,1990,4.5,1,24,5,20.8,5.35,1.11,0.04,0.20,14.5,1,0,0,2.7,2.7,0.11,-1.7,-1.7,Matches
1353,Aymeric Laporte\119b9a8e,es ESP,DF,Manchester City,eng Premier League,24,1994,34.0,3,25,7,28.0,0.74,0.21,0.12,0.43,16.4,0,0,0,2.2,2.2,0.09,+0.8,+0.8,Matches
1354,Danilo Larangeira\fed5f993,br BRA,DF,Bologna,it Serie A,34,1984,34.2,1,11,4,36.4,0.32,0.12,0.09,0.25,12.4,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
1355,Johan Larsson\fe006f82,se SWE,DF,Guingamp,fr Ligue 1,28,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1356,Kevin Lasagna\09538fdb,it ITA,FW,Udinese,it Serie A,25,1992,27.3,6,64,20,31.3,2.35,0.73,0.09,0.30,14.8,1,0,1,9.2,8.4,0.13,-3.2,-2.4,Matches
1357,Jamaal Lascelles\450ab6fc,eng ENG,DF,Newcastle Utd,eng Premier League,24,1993,30.5,0,11,1,9.1,0.36,0.03,0.00,0.00,9.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
1358,Paul Lasne\542cc80f,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1989,19.9,2,24,8,33.3,1.21,0.40,0.08,0.25,22.9,0,0,0,1.3,1.3,0.05,+0.7,+0.7,Matches
1359,Toni Lato\8e088e04,es ESP,DF,Valencia,es La Liga,20,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,13.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
1360,Danny Latza\33b554b7,de GER,MF,Mainz 05,de Bundesliga,28,1989,20.7,0,35,7,20.0,1.69,0.34,0.00,0.00,19.8,1,0,0,3.2,3.2,0.09,-3.2,-3.2,Matches
1361,Alexandre Lauray\ae6941ec,fr FRA,DF,Bordeaux,fr Ligue 1,21,1997,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1362,Armand Lauriente\2d22cea7,fr FRA,FW,Rennes,fr Ligue 1,19,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1363,Vincent Laurini\3535098b,fr FRA,DF,Fiorentina,it Serie A,29,1989,10.2,0,2,1,50.0,0.20,0.10,0.00,0.00,19.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
1364,Wesley Lautoa\6e5b5a45,nc NCL,DFMF,Dijon,fr Ligue 1,30,1987,33.6,0,11,1,9.1,0.33,0.03,0.00,0.00,17.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
1365,Diego Laxalt\f26e3c59,uy URU,DFMF,Milan,it Serie A,25,1993,7.2,0,6,3,50.0,0.83,0.41,0.00,0.00,8.6,0,0,0,1.0,1.0,0.21,-1.0,-1.0,Matches
1366,Miguel Layún\ad6295d4,mx MEX,MFDF,Villarreal,es La Liga,30,1988,5.6,0,12,2,16.7,2.13,0.36,0.00,0.00,23.7,2,0,0,0.6,0.5,0.04,-0.6,-0.5,Matches
1367,Valentino Lazaro\016ff750,at AUT,DFMF,Hertha BSC,de Bundesliga,22,1996,30.5,3,21,8,38.1,0.69,0.26,0.14,0.38,17.8,3,0,0,2.1,2.1,0.10,+0.9,+0.9,Matches
1368,Darko Lazović\5128bde4,rs SRB,MFDF,Genoa,it Serie A,27,1990,28.2,3,40,9,22.5,1.42,0.32,0.08,0.33,19.2,3,0,0,2.1,2.1,0.05,+0.9,+0.9,Matches
1369,Manuel Lazzari\02caf6e0,it ITA,MFDF,SPAL,it Serie A,24,1993,31.5,0,37,5,13.5,1.17,0.16,0.00,0.00,20.1,0,0,0,1.6,1.6,0.04,-1.6,-1.6,Matches
1370,Mickaël Le Bihan\d512db65,fr FRA,FW,Nice,fr Ligue 1,28,1990,2.3,1,4,2,50.0,1.76,0.88,0.00,0.00,18.6,0,1,1,1.4,0.6,0.15,-0.4,-0.6,Matches
1371,Maxime Le Marchand\321a71a7,fr FRA,DF,Fulham,eng Premier League,28,1989,25.0,0,4,0,0.0,0.16,0.00,0.00,,13.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
1372,Robin Le Normand\9a64e67e,fr FRA,DF,Real Sociedad,es La Liga,21,1996,3.2,0,5,0,0.0,1.58,0.00,0.00,,7.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
1373,Damien Le Tallec\8f4d116f,fr FRA,MF,Montpellier,fr Ligue 1,28,1990,31.2,3,30,13,43.3,0.96,0.42,0.10,0.23,15.7,0,0,0,3.2,3.2,0.11,-0.2,-0.2,Matches
1374,James Lea Siliki\7cf431a5,cm CMR,MFFW,Rennes,fr Ligue 1,22,1996,13.6,0,21,3,14.3,1.55,0.22,0.00,0.00,22.5,1,0,0,0.9,0.9,0.04,-0.9,-0.9,Matches
1375,Rafael Leão\20730eae,pt POR,FW,Lille,fr Ligue 1,19,1999,14.3,8,36,20,55.6,2.52,1.40,0.22,0.40,13.8,0,0,0,5.2,5.2,0.15,+2.8,+2.8,Matches
1376,Mathew Leckie\b93b7882,au AUS,FWMF,Hertha BSC,de Bundesliga,27,1991,10.5,2,21,8,38.1,2.01,0.77,0.10,0.25,11.1,0,0,0,2.5,2.5,0.12,-0.5,-0.5,Matches
1377,Benjamin Lecomte\2fa2a875,fr FRA,GK,Montpellier,fr Ligue 1,27,1991,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1378,Pierre Lees-Melou\f5044e54,fr FRA,MF,Nice,fr Ligue 1,25,1993,26.6,2,40,11,27.5,1.50,0.41,0.05,0.18,18.2,0,0,0,4.0,4.0,0.10,-2.0,-2.0,Matches
1379,Jordan Lefort\c3e4ecbb,fr FRA,DFMF,Amiens,fr Ligue 1,24,1993,20.0,0,10,1,10.0,0.50,0.05,0.00,0.00,23.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1380,Wu Lei\e3fabb0a,cn CHN,FWMF,Espanyol,es La Liga,26,1991,11.8,3,29,8,27.6,2.46,0.68,0.10,0.38,13.0,0,0,0,4.1,4.1,0.14,-1.1,-1.1,Matches
1381,Tim Leibold\f2571c91,de GER,DF,Nürnberg,de Bundesliga,24,1993,30.7,0,28,5,17.9,0.91,0.16,0.00,0.00,21.8,3,0,1,2.0,1.2,0.04,-2.0,-1.2,Matches
1382,Lucas Leiva\4c78b5ed,br BRA,MF,Lazio,it Serie A,31,1987,22.1,0,15,2,13.3,0.68,0.09,0.00,0.00,20.2,1,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
1383,Florian Lejeune\6eaed4eb,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,0,6,2,33.3,0.51,0.17,0.00,0.00,15.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
1384,Iñigo Lekue\59b7d823,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1385,Thomas Lemar\4dbd0916,fr FRA,MFFW,Atlético Madrid,es La Liga,22,1995,20.2,2,26,11,42.3,1.29,0.54,0.08,0.18,19.9,1,0,0,2.7,2.7,0.10,-0.7,-0.7,Matches
1386,Mario Lemina\2b471f99,ga GAB,MF,Southampton,eng Premier League,24,1993,17.9,1,26,4,15.4,1.45,0.22,0.04,0.25,21.1,0,0,0,1.1,1.1,0.04,-0.1,-0.1,Matches
1387,Mauricio Lemos\dbe5a587,uy URU,DF,Sassuolo,it Serie A,22,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1388,Clément Lenglet\4f28a6ff,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,1,6,2,33.3,0.28,0.09,0.17,0.50,7.3,0,0,0,1.1,1.1,0.19,-0.1,-0.1,Matches
1389,Aaron Lennon\2ff964a0,eng ENG,MFFW,Burnley,eng Premier League,31,1987,13.5,1,4,2,50.0,0.30,0.15,0.25,0.50,14.3,0,0,0,0.7,0.7,0.18,+0.3,+0.3,Matches
1390,Bernd Leno\2628fd2b,de GER,GK,Arsenal,eng Premier League,26,1992,31.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1391,Pedro León\d66b9872,es ESP,MFFW,Eibar,es La Liga,31,1986,4.7,1,7,2,28.6,1.48,0.42,0.14,0.50,20.0,0,0,0,1.1,1.1,0.15,-0.1,-0.1,Matches
1392,Sergio León\0a0cc13c,es ESP,FWMF,Betis,es La Liga,29,1989,7.1,0,13,2,15.4,1.83,0.28,0.00,0.00,18.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
1393,Lukas Lerager\1b82f8df,dk DEN,MF,Genoa,it Serie A,25,1993,12.5,1,16,5,31.3,1.28,0.40,0.06,0.20,15.2,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
1394,Lukas Lerager\1b82f8df,dk DEN,MF,Bordeaux,fr Ligue 1,25,1993,14.4,0,12,3,25.0,0.83,0.21,0.00,0.00,22.3,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
1395,Mehdi Léris\7d3cbc67,fr FRA,MFFW,Chievo,it Serie A,20,1998,17.9,0,29,6,20.7,1.62,0.34,0.00,0.00,22.4,0,0,0,1.4,1.4,0.05,-1.4,-1.4,Matches
1396,Jefferson Lerma\9b5ce51a,co COL,MF,Bournemouth,eng Premier League,23,1994,27.8,2,32,8,25.0,1.15,0.29,0.06,0.25,24.9,0,0,0,1.2,1.2,0.04,+0.8,+0.8,Matches
1397,Robert Lewandowski\8d78e732,pl POL,FW,Bayern Munich,de Bundesliga,29,1988,32.9,22,138,49,35.5,4.20,1.49,0.14,0.39,12.3,5,3,4,28.4,25.4,0.18,-6.4,-6.4,Matches
1398,Igor Lewczuk\6b9f2f3e,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1399,Aaron Leya Iseka\29ef0f49,be BEL,FW,Toulouse,fr Ligue 1,20,1997,16.0,4,30,12,40.0,1.87,0.75,0.13,0.33,12.5,0,0,0,4.2,4.2,0.14,-0.2,-0.2,Matches
1400,Stephan Lichtsteiner\99b1d0e6,ch SUI,DF,Arsenal,eng Premier League,34,1984,10.4,0,1,0,0.0,0.10,0.00,0.00,,31.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1401,Dimitri Liénard\f7691f63,fr FRA,MFDF,Strasbourg,fr Ligue 1,30,1988,14.3,0,23,7,30.4,1.60,0.49,0.00,0.00,26.0,5,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
1402,Philipp Lienhart\302527b2,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,0,3,0,0.0,0.44,0.00,0.00,,14.9,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
1403,Lucas Lima\0f52f925,br BRA,DFFW,Nantes,fr Ligue 1,26,1991,27.7,0,21,3,14.3,0.76,0.11,0.00,0.00,23.6,5,0,0,0.9,0.9,0.04,-0.9,-0.9,Matches
1404,Anthony Limbombe\ccee698e,be BEL,FW,Nantes,fr Ligue 1,24,1994,13.7,1,43,12,27.9,3.13,0.87,0.02,0.08,19.1,1,0,0,3.2,3.2,0.07,-2.2,-2.2,Matches
1405,Victor Lindelöf\f5deef4c,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,1,7,1,14.3,0.24,0.03,0.14,1.00,7.1,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
1406,Karol Linetty\d023d70f,pl POL,MF,Sampdoria,it Serie A,23,1995,27.9,3,35,14,40.0,1.26,0.50,0.09,0.21,20.8,0,0,0,2.7,2.7,0.08,+0.3,+0.3,Matches
1407,Jesse Lingard\810e3c74,eng ENG,FWMF,Manchester Utd,eng Premier League,25,1992,18.5,4,31,12,38.7,1.68,0.65,0.10,0.25,17.5,0,1,1,4.8,4.0,0.13,-0.8,-1.0,Matches
1408,Pol Lirola\ff800ed8,es ESP,DFMF,Sassuolo,it Serie A,20,1997,33.1,2,16,3,18.8,0.48,0.09,0.13,0.67,19.6,0,0,0,0.9,0.9,0.05,+1.1,+1.1,Matches
1409,Adem Ljajić\2648e18f,rs SRB,FW,Torino,it Serie A,26,1991,0.3,0,2,1,50.0,6.00,3.00,0.00,0.00,18.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1410,Diego Llorente\bba30585,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,0,7,1,14.3,0.36,0.05,0.00,0.00,20.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1411,Fernando Llorente\82dbf623,es ESP,FW,Tottenham,eng Premier League,33,1985,7.7,1,23,5,21.7,2.98,0.65,0.04,0.20,9.5,0,0,0,3.0,3.0,0.13,-2.0,-2.0,Matches
1412,Marcos Llorente\02c15616,es ESP,MF,Real Madrid,es La Liga,23,1995,6.0,0,2,2,100.0,0.33,0.33,0.00,0.00,22.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1413,Hugo Lloris\8f62b6ee,fr FRA,GK,Tottenham,eng Premier League,31,1986,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1414,Giovani Lo Celso\d7553721,ar ARG,MFFW,Betis,es La Liga,22,1996,26.6,9,62,25,40.3,2.33,0.94,0.11,0.28,19.6,2,2,4,8.8,5.7,0.09,+0.2,+1.3,Matches
1415,Giovani Lo Celso\d7553721,ar ARG,MF,Paris S-G,fr Ligue 1,22,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1416,Stanislav Lobotka\e1cbb531,sk SVK,MF,Celta Vigo,es La Liga,23,1994,27.7,0,11,2,18.2,0.40,0.07,0.00,0.00,21.3,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
1417,Jürgen Locadia\6cc47ae1,nl NED,FWMF,Brighton,eng Premier League,24,1993,13.7,2,28,9,32.1,2.04,0.66,0.07,0.22,16.7,1,0,0,3.1,3.1,0.11,-1.1,-1.1,Matches
1418,Manuel Locatelli\a8a874f1,it ITA,MF,Sassuolo,it Serie A,20,1998,20.5,2,31,7,22.6,1.51,0.34,0.06,0.29,21.5,0,0,0,2.3,2.3,0.07,-0.3,-0.3,Matches
1419,Ruben Loftus-Cheek\e97fd090,eng ENG,MFFW,Chelsea,eng Premier League,22,1996,11.1,6,27,8,29.6,2.43,0.72,0.22,0.75,15.9,0,0,0,2.9,2.9,0.11,+3.1,+3.1,Matches
1420,Enzo Loiodice\6bca20fe,fr FRA,MF,Dijon,fr Ligue 1,17,2000,9.4,0,6,2,33.3,0.64,0.21,0.00,0.00,23.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1421,Kevin Long\5a4280b1,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,0,1,0,0.0,0.18,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
1422,Shane Long\9f472354,ie IRL,FWMF,Southampton,eng Premier League,31,1987,14.1,5,30,9,30.0,2.12,0.64,0.17,0.56,14.1,0,0,0,4.8,4.8,0.17,+0.2,+0.2,Matches
1423,Samuele Longo\1163de29,it ITA,FWMF,Huesca,es La Liga,26,1992,6.2,1,12,6,50.0,1.94,0.97,0.08,0.17,8.2,0,0,0,2.3,2.3,0.19,-1.3,-1.3,Matches
1424,Sean Longstaff\a2b105e0,eng ENG,MF,Newcastle Utd,eng Premier League,20,1997,7.6,1,8,2,25.0,1.05,0.26,0.13,0.50,23.2,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
1425,Ademola Lookman\7c104bb7,eng ENG,FWMF,Everton,eng Premier League,20,1997,6.9,0,12,3,25.0,1.75,0.44,0.00,0.00,18.0,0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
1426,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,27,1990,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1427,Rony Lopes\7c2965bb,pt POR,FWMF,Monaco,fr Ligue 1,22,1995,20.5,2,53,23,43.4,2.58,1.12,0.04,0.09,19.4,6,0,0,5.0,5.0,0.10,-3.0,-3.0,Matches
1428,Pedro López Muñoz\a60823a4,es ESP,DF,Levante,es La Liga,34,1983,5.2,0,2,1,50.0,0.39,0.19,0.00,0.00,20.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
1429,Alejandro López\f1887f53,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,0,1,0,0.0,0.80,0.00,0.00,,31.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
1430,Cristian López\c76577a0,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,2,11,3,27.3,2.66,0.73,0.18,0.67,11.6,0,0,1,2.3,1.6,0.14,-0.3,+0.4,Matches
1431,David López\f03f284b,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,0,11,2,18.2,0.54,0.10,0.00,0.00,16.1,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
1432,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,36,1981,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1433,Javi López\ffad706e,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,0,7,1,14.3,0.32,0.05,0.00,0.00,19.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
1434,Lluis López\a685f013,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,0,1,1,100.0,0.17,0.17,0.00,0.00,4.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
1435,Maxime Lopez\20094685,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,1,13,4,30.8,0.54,0.17,0.08,0.25,25.8,1,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
1436,Pau López\20b9f052,es ESP,GK,Betis,es La Liga,23,1994,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1437,Roberto López\2a8c9f98,es ESP,MF,Real Sociedad,es La Liga,18,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1438,Unai López\88050721,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,0,4,2,50.0,1.10,0.55,0.00,0.00,21.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
1439,Jonas Lössl\939bc634,dk DEN,GK,Huddersfield,eng Premier League,29,1989,30.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1440,Albert Lottin\934a0957,fr FRA,MFFW,Bordeaux,fr Ligue 1,16,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1441,Imran Louza\e1df6989,ma MAR,MF,Nantes,fr Ligue 1,19,1999,1.0,0,1,0,0.0,1.02,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
1442,Davor Lovren\58007d77,hr CRO,MFFW,Düsseldorf,de Bundesliga,19,1998,0.5,0,1,1,100.0,1.96,1.96,0.00,0.00,26.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
1443,Dejan Lovren\1a2935f6,hr CRO,DF,Liverpool,eng Premier League,29,1989,11.0,1,6,1,16.7,0.55,0.09,0.17,1.00,13.1,0,0,0,0.7,0.7,0.12,+0.3,+0.3,Matches
1444,Chris Löwe\c6896eab,de GER,DFFW,Huddersfield,eng Premier League,29,1989,22.9,0,18,6,33.3,0.79,0.26,0.00,0.00,24.0,1,0,0,0.4,0.4,0.02,-0.4,-0.4,Matches
1445,Eduard Löwen\70678132,de GER,MFFW,Nürnberg,de Bundesliga,21,1997,18.0,3,37,13,35.1,2.05,0.72,0.08,0.23,24.5,6,0,0,2.0,2.0,0.05,+1.0,+1.0,Matches
1446,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,0,4,0,0.0,0.21,0.00,0.00,,24.3,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
1447,Anthony Lozano\38699c72,hn HON,FWMF,Girona,es La Liga,25,1993,8.1,0,24,10,41.7,2.96,1.23,0.00,0.00,12.9,0,0,0,2.1,2.1,0.09,-2.1,-2.1,Matches
1448,Derrick Luckassen\30a09cb5,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1449,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,23,1995,34.9,1,14,3,21.4,0.40,0.09,0.07,0.33,20.5,1,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
1450,José Luis Morales\4a478107,es ESP,FWMF,Levante,es La Liga,31,1987,35.5,12,61,27,44.3,1.72,0.76,0.15,0.33,15.8,1,3,5,13.6,9.7,0.16,-1.6,-0.7,Matches
1451,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,1,7,3,42.9,0.28,0.12,0.14,0.33,13.8,0,0,0,0.7,0.7,0.10,+0.3,+0.3,Matches
1452,Filipe Luís\e4ed2628,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,2,11,6,54.5,0.49,0.27,0.18,0.33,20.0,0,0,0,0.7,0.7,0.06,+1.3,+1.3,Matches
1453,Luisinho\a7f00c8c,pt POR,DF,Huesca,es La Liga,33,1985,5.6,0,3,1,33.3,0.53,0.18,0.00,0.00,28.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1454,David Luiz\c0e27d1a,br BRA,DF,Chelsea,eng Premier League,31,1987,36.0,3,34,8,23.5,0.95,0.22,0.09,0.38,18.3,9,0,0,2.0,2.0,0.06,+1.0,+1.0,Matches
1455,Douglas Luiz\6f7d826d,br BRA,MF,Girona,es La Liga,20,1998,16.6,0,16,0,0.0,0.97,0.00,0.00,,25.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
1456,Everton Luiz\3799e138,br BRA,MF,SPAL,it Serie A,30,1988,3.5,0,2,0,0.0,0.57,0.00,0.00,,14.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1457,Jordan Lukaku\0cd0e21b,be BEL,MFDF,Lazio,it Serie A,24,1994,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1458,Romelu Lukaku\5eae500a,be BEL,FW,Manchester Utd,eng Premier League,25,1993,23.7,12,57,33,57.9,2.40,1.39,0.21,0.36,11.7,0,0,0,11.3,11.3,0.20,+0.7,+0.7,Matches
1459,Dodi Lukebakio\0c61c77c,be BEL,FWMF,Düsseldorf,de Bundesliga,20,1997,21.9,10,51,27,52.9,2.33,1.23,0.12,0.22,17.2,0,4,6,12.7,8.1,0.16,-2.7,-2.1,Matches
1460,Saša Lukić\c6e8cf1f,rs SRB,MF,Torino,it Serie A,21,1996,11.0,2,10,4,40.0,0.91,0.36,0.20,0.50,19.0,0,0,0,1.8,1.8,0.18,+0.2,+0.2,Matches
1461,Senad Lulić\7fd58fe3,ba BIH,DFMF,Lazio,it Serie A,32,1986,32.5,4,28,9,32.1,0.86,0.28,0.14,0.44,17.7,0,0,0,2.7,2.7,0.09,+1.3,+1.3,Matches
1462,Antonio Luna\ed239245,es ESP,DF,Levante,es La Liga,27,1991,14.0,0,3,1,33.3,0.21,0.07,0.00,0.00,16.4,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
1463,Andriy Lunin\3061e1ec,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1464,Sebastiano Luperto\997fff07,it ITA,DF,Napoli,it Serie A,21,1996,8.1,0,3,0,0.0,0.37,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1465,Fabian Lustenberger\a63a995f,ch SUI,DFMF,Hertha BSC,de Bundesliga,30,1988,24.1,0,1,0,0.0,0.04,0.00,0.00,,5.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
