Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
427,Samuel Chukwueze\b8a642fc,ng NGA,MFFW,Villarreal,es La Liga,22-190,1999,7,0,212,2.4,1,0,1,0,0,1,0,0.42,0.00,0.42,0.42,0.42,0.4,0.4,0.4,0.8,0.19,0.16,0.35,0.19,0.35,Matches
428,Víctor Chust\ec1a731e,es ESP,DF,Cádiz,es La Liga,21-268,2000,7,5,460,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.06,0.00,0.06,0.06,0.06,Matches
429,Riccardo Ciervo\da77b60b,it ITA,MFDF,Sampdoria,it Serie A,19-241,2002,4,0,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
430,Jasper Cillessen\04ac8285,nl NED,GK,Valencia,es La Liga,32-220,1989,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
431,Pathé Ciss\9a0408b6,sn SEN,MF,Rayo Vallecano,es La Liga,27-257,1994,12,6,477,5.3,1,1,1,0,0,3,0,0.19,0.19,0.38,0.19,0.38,0.9,0.9,0.3,1.2,0.17,0.06,0.23,0.17,0.23,Matches
432,Ciaran Clark\2b91cf8e,ie IRL,DF,Newcastle Utd,eng Premier League,32-063,1989,10,10,893,9.9,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.8,0.8,0.3,1.1,0.08,0.03,0.11,0.08,0.11,Matches
433,Alexis Claude-Maurice\741418c3,fr FRA,MF,Nice,fr Ligue 1,23-175,1998,6,0,134,1.5,0,1,0,0,0,1,0,0.00,0.67,0.67,0.00,0.67,0.4,0.4,0.6,1.0,0.27,0.38,0.65,0.27,0.65,Matches
434,Jonathan Clauss\5219ab4a,fr FRA,DF,Lens,fr Ligue 1,29-064,1992,15,14,1235,13.7,2,6,2,0,0,2,0,0.15,0.44,0.58,0.15,0.58,1.2,1.2,4.4,5.5,0.09,0.32,0.40,0.09,0.40,Matches
435,Carlos Clerc\33a61a52,es ESP,DF,Levante,es La Liga,29-280,1992,11,11,927,10.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.04,0.04,0.00,0.04,Matches
436,Tom Cleverley\6cdd8245,eng ENG,MF,Watford,eng Premier League,32-108,1989,8,5,494,5.5,0,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,0.2,0.2,0.7,0.8,0.03,0.12,0.15,0.03,0.15,Matches
437,Conor Coady\2928dca2,eng ENG,DF,Wolves,eng Premier League,28-276,1993,13,13,1166,13.0,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,0.0,1.0,0.08,0.00,0.08,0.08,0.08,Matches
438,Marcus Coco\3010aefb,fr FRA,FWMF,Nantes,fr Ligue 1,25-157,1996,12,4,375,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.6,0.03,0.11,0.15,0.03,0.15,Matches
439,Coke\6d8f8441,es ESP,DF,Levante,es La Liga,34-216,1987,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
440,Séamus Coleman\0420d84f,ie IRL,DF,Everton,eng Premier League,33-048,1988,9,9,810,9.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.02,0.06,0.08,0.02,0.08,Matches
441,Ebrima Colley\bf356094,gm GAM,FW,Spezia,it Serie A,21-300,2000,6,3,313,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.5,2.1,0.17,0.44,0.61,0.17,0.61,Matches
442,Omar Colley\8b95acda,gm GAM,DF,Sampdoria,it Serie A,29-035,1992,14,13,1127,12.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.05,0.00,0.05,0.05,0.05,Matches
443,Nathan Collins\a8c19eb8,ie IRL,DF,Burnley,eng Premier League,20-212,2001,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.4,0.02,0.13,0.15,0.02,0.15,Matches
444,Kingsley Coman\042e8a49,fr FRA,FW,Bayern Munich,de Bundesliga,25-168,1996,7,3,321,3.6,2,0,2,0,0,0,0,0.56,0.00,0.56,0.56,0.56,1.5,1.5,0.2,1.7,0.57,0.09,0.66,0.57,0.66,Matches
445,Santi Comesaña\5ae499d0,es ESP,MF,Rayo Vallecano,es La Liga,25-054,1996,15,13,1150,12.8,1,2,1,0,0,5,0,0.08,0.16,0.23,0.08,0.23,1.9,1.9,1.0,3.0,0.15,0.08,0.23,0.15,0.23,Matches
446,Aaron Connolly\27c01749,ie IRL,FW,Brighton,eng Premier League,21-304,2000,2,0,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.64,0.00,0.64,0.64,0.64,Matches
447,Andrea Consigli\8cabdc1e,it ITA,GK,Sassuolo,it Serie A,34-305,1987,13,13,1170,13.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
448,Liam Cooper\dc64b8b3,sct SCO,DF,Leeds United,eng Premier League,30-090,1991,13,13,1170,13.0,0,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.0,0.2,0.02,0.00,0.02,0.02,0.02,Matches
449,Francis Coquelin\a6951bf8,fr FRA,MF,Villarreal,es La Liga,30-199,1991,13,6,567,6.3,1,1,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,0.2,0.2,0.5,0.8,0.04,0.08,0.12,0.04,0.12,Matches
450,Sébastien Corchia\0e7ccfc4,fr FRA,DF,Nantes,fr Ligue 1,31-027,1990,12,6,572,6.4,0,3,0,0,0,0,1,0.00,0.47,0.47,0.00,0.47,0.3,0.3,0.3,0.5,0.04,0.04,0.08,0.04,0.08,Matches
451,Sergio Córdova\229cd98a,ve VEN,FWMF,Augsburg,de Bundesliga,24-111,1997,9,2,248,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.15,0.05,0.19,0.15,0.19,Matches
452,Jack Cork\74e12f1e,eng ENG,MF,Burnley,eng Premier League,32-156,1989,4,4,314,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
453,Maxwel Cornet\beb391dd,ci CIV,FWMF,Burnley,eng Premier League,25-062,1996,7,6,447,5.0,5,0,5,0,0,2,0,1.01,0.00,1.01,1.01,1.01,1.4,1.4,0.5,2.0,0.29,0.11,0.40,0.29,0.40,Matches
454,Maxwel Cornet\beb391dd,ci CIV,DFMF,Lyon,fr Ligue 1,25-062,1996,1,1,63,0.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.09,0.09,0.00,0.09,Matches
455,Ángel Correa\01eb744d,ar ARG,FWMF,Atlético Madrid,es La Liga,26-264,1995,13,9,767,8.5,3,3,3,0,0,2,0,0.35,0.35,0.70,0.35,0.70,2.0,2.0,2.0,4.0,0.23,0.24,0.47,0.23,0.47,Matches
456,Joaquín Correa\45b9b619,ar ARG,FWMF,Inter,it Serie A,27-107,1994,10,5,375,4.2,4,1,4,0,0,2,0,0.96,0.24,1.20,0.96,1.20,0.9,0.9,0.6,1.5,0.21,0.15,0.36,0.21,0.36,Matches
457,Thierry Correia\c78b352d,pt POR,DF,Valencia,es La Liga,22-264,1999,6,5,401,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.6,0.00,0.13,0.13,0.00,0.13,Matches
458,Danny da Costa\5ddb8f9f,de GER,DF,Eint Frankfurt,de Bundesliga,28-138,1993,5,2,301,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
459,David Pereira da Costa\59948ef7,pt POR,FWMF,Lens,fr Ligue 1,20-327,2001,10,2,247,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,0.9,0.10,0.23,0.33,0.10,0.33,Matches
460,Hélder Costa\f13d02a6,ao ANG,MF,Leeds United,eng Premier League,27-320,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11,Matches
461,Hélder Costa\f13d02a6,ao ANG,MFFW,Valencia,es La Liga,27-320,1994,9,5,489,5.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.7,0.04,0.10,0.13,0.04,0.13,Matches
462,Jaume Costa\808d48f3,es ESP,DF,Mallorca,es La Liga,33-255,1988,8,5,498,5.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.09,0.09,0.00,0.09,Matches
463,Benoît Costil\2434f24a,fr FRA,GK,Bordeaux,fr Ligue 1,34-148,1987,14,14,1260,14.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
464,Vladimír Coufal\fdf3cb77,cz CZE,DF,West Ham,eng Premier League,29-098,1992,9,7,638,7.1,0,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,1.3,1.4,0.02,0.18,0.20,0.02,0.20,Matches
465,Kalifa Coulibaly\9980269a,ml MLI,FW,Nantes,fr Ligue 1,30-099,1991,9,3,274,3.0,1,0,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,1.3,1.3,0.5,1.8,0.43,0.16,0.58,0.43,0.58,Matches
466,Lassana Coulibaly\85a44ecc,ml MLI,MF,Salernitana,it Serie A,25-232,1996,10,8,676,7.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.02,0.01,0.02,0.02,0.02,Matches
467,Mamadou Coulibaly\c976160c,sn SEN,MFFW,Salernitana,it Serie A,22-298,1999,8,8,662,7.4,2,0,2,0,0,1,0,0.27,0.00,0.27,0.27,0.27,1.1,1.1,0.2,1.3,0.15,0.03,0.18,0.15,0.18,Matches
468,Tanguy Coulibaly\05ba9d7c,fr FRA,DFFW,Stuttgart,de Bundesliga,20-283,2001,9,6,610,6.8,0,1,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,0.7,0.7,0.3,1.0,0.10,0.05,0.15,0.10,0.15,Matches
469,Thibaut Courtois\1840e36d,be BEL,GK,Real Madrid,es La Liga,29-201,1992,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
470,Philippe Coutinho\0ef89a37,br BRA,MFFW,Barcelona,es La Liga,29-169,1992,10,4,435,4.8,2,0,1,1,1,1,0,0.41,0.00,0.41,0.21,0.21,2.5,1.7,0.3,2.1,0.52,0.07,0.59,0.36,0.43,Matches
471,Nicolas Cozza\8f325097,fr FRA,DF,Montpellier,fr Ligue 1,22-324,1999,12,10,876,9.7,1,1,1,0,0,1,0,0.10,0.10,0.21,0.10,0.21,0.7,0.7,0.1,0.8,0.07,0.01,0.08,0.07,0.08,Matches
472,Alessio Cragno\f554e29b,it ITA,GK,Cagliari,it Serie A,27-153,1994,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
473,Aaron Cresswell\4f974391,eng ENG,DF,West Ham,eng Premier League,31-348,1989,12,12,1080,12.0,1,1,1,0,0,0,0,0.08,0.08,0.17,0.08,0.17,0.4,0.4,1.3,1.7,0.03,0.11,0.14,0.03,0.14,Matches
474,Charlie Cresswell\4654e5f5,eng ENG,DF,Leeds United,eng Premier League,18-356,2002,2,1,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
475,Domenico Criscito\35dd6d80,it ITA,DF,Genoa,it Serie A,34-333,1986,12,12,1051,11.7,5,1,0,5,5,3,0,0.43,0.09,0.51,0.00,0.09,4.0,0.2,0.5,0.7,0.34,0.04,0.38,0.02,0.06,Matches
476,Bryan Cristante\16657b95,it ITA,MF,Roma,it Serie A,26-270,1995,12,11,1017,11.3,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,1.5,1.5,0.6,2.1,0.13,0.06,0.19,0.13,0.19,Matches
477,Cristo\ad81ba78,es ESP,DF,Real Sociedad,es La Liga,21-212,2000,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.03,0.39,0.42,0.03,0.42,Matches
478,Domen Črnigoj\22cd43d2,si SVN,MF,Venezia,it Serie A,26-010,1995,12,7,601,6.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,1.1,0.07,0.11,0.17,0.07,0.17,Matches
479,Giovanni Crociata\8c964914,it ITA,FW,Empoli,it Serie A,24-109,1997,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.31,0.00,0.31,0.31,0.31,Matches
480,Juan Cruz Armada\a56da3ba,es ESP,DF,Osasuna,es La Liga,29-123,1992,4,3,282,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.05,0.00,0.05,0.05,0.05,Matches
481,Juan Cuadrado\0ab1f153,co COL,MFDF,Juventus,it Serie A,33-186,1988,12,9,819,9.1,2,0,2,0,0,4,0,0.22,0.00,0.22,0.22,0.22,0.3,0.3,1.6,1.9,0.03,0.18,0.21,0.03,0.21,Matches
482,Cucho\71b47ab9,co COL,MFFW,Watford,eng Premier League,22-222,1999,9,3,399,4.4,1,1,1,0,0,0,0,0.23,0.23,0.45,0.23,0.45,0.4,0.4,0.7,1.1,0.09,0.15,0.25,0.09,0.25,Matches
483,Marc Cucurella\1daec722,es ESP,DF,Brighton,eng Premier League,23-129,1998,10,10,839,9.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.9,1.0,0.02,0.10,0.11,0.02,0.11,Matches
484,Marc Cucurella\1daec722,es ESP,FWDF,Getafe,es La Liga,23-129,1998,1,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.22,0.23,0.45,0.22,0.45,Matches
485,Jorge Cuenca\0abc51f2,es ESP,DF,Getafe,es La Liga,22-011,1999,12,11,1000,11.1,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03,Matches
486,Matheus Cunha\dc62b55d,br BRA,FWMF,Atlético Madrid,es La Liga,22-185,1999,9,0,161,1.8,1,0,1,0,0,2,0,0.56,0.00,0.56,0.56,0.56,0.4,0.4,0.1,0.6,0.25,0.07,0.32,0.25,0.32,Matches
487,Matheus Cunha\dc62b55d,br BRA,FW,Hertha BSC,de Bundesliga,22-185,1999,1,1,64,0.7,0,1,0,0,0,0,0,0.00,1.41,1.41,0.00,1.41,0.7,0.7,0.0,0.7,0.94,0.00,0.94,0.94,0.94,Matches
488,Patrick Cutrone\a4fe8cda,it ITA,FW,Empoli,it Serie A,23-329,1998,12,7,643,7.1,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,2.0,2.0,0.5,2.4,0.27,0.07,0.34,0.27,0.34,Matches
489,Wylan Cyprien\3e092724,fr FRA,MF,Nantes,fr Ligue 1,26-304,1995,8,5,425,4.7,0,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,0.2,0.2,1.1,1.3,0.05,0.23,0.27,0.05,0.27,Matches
490,Rafael Czichos\b0a0698b,de GER,DF,Köln,de Bundesliga,31-198,1990,13,12,1046,11.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
491,Lennart-Marten Czyborra\7ba1f1ef,de GER,DF,Arminia,de Bundesliga,22-209,1999,4,1,131,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
492,Danilo D'Ambrosio\44eb9093,it ITA,DF,Inter,it Serie A,33-080,1988,4,1,140,1.6,1,0,1,0,0,0,0,0.64,0.00,0.64,0.64,0.64,0.1,0.1,0.0,0.1,0.08,0.00,0.08,0.08,0.08,Matches
493,Lucas Da Cunha\007faf7a,fr FRA,MF,Nice,fr Ligue 1,20-172,2001,10,5,393,4.4,0,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,1.0,1.0,1.7,2.7,0.23,0.39,0.61,0.23,0.61,Matches
494,Damien Da Silva\1ec7e1c5,fr FRA,DF,Lyon,fr Ligue 1,33-195,1988,3,2,177,2.0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
495,Moanes Dabbur\eac044ad,il ISR,FWMF,Hoffenheim,de Bundesliga,29-198,1992,8,4,313,3.5,2,0,2,0,0,0,0,0.58,0.00,0.58,0.58,0.58,1.6,1.6,1.2,2.8,0.46,0.33,0.79,0.46,0.79,Matches
496,Colin Dagba\29c02c9f,fr FRA,DF,Paris S-G,fr Ligue 1,23-080,1998,2,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
497,Mahmoud Dahoud\db4ed67b,de GER,MF,Dortmund,de Bundesliga,25-331,1996,7,7,572,6.4,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.5,1.8,0.05,0.24,0.29,0.05,0.29,Matches
498,Patson Daka\ca45605e,zm ZAM,FWMF,Leicester City,eng Premier League,23-050,1998,4,0,107,1.2,1,1,1,0,0,0,0,0.84,0.84,1.68,0.84,1.68,0.9,0.9,0.9,1.7,0.75,0.72,1.47,0.75,1.47,Matches
499,Stuart Dallas\67ca8566,nir NIR,DFMF,Leeds United,eng Premier League,30-223,1991,13,13,1157,12.9,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,1.0,1.0,1.3,2.3,0.08,0.10,0.18,0.08,0.18,Matches
500,Diogo Dalot\d9565625,pt POR,DFFW,Manchester Utd,eng Premier League,22-255,1999,4,0,93,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches
501,Mikkel Damsgaard\215f3907,dk DEN,MFFW,Sampdoria,it Serie A,21-148,2000,7,6,512,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.5,1.2,0.13,0.08,0.21,0.13,0.21,Matches
502,Flavius Daniliuc\7ef972c3,at AUT,DF,Nice,fr Ligue 1,20-215,2001,8,4,380,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
503,Danilo\94b2001f,br BRA,DFMF,Juventus,it Serie A,30-136,1991,11,11,903,10.0,0,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,0.1,0.1,0.3,0.4,0.01,0.03,0.04,0.01,0.04,Matches
504,Kevin Danso\6e33125f,at AUT,DF,Lens,fr Ligue 1,23-070,1998,13,12,1042,11.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.1,1.0,0.08,0.01,0.09,0.08,0.09,Matches
505,Dante\fd2bc67d,br BRA,DF,Nice,fr Ligue 1,38-041,1983,14,14,1260,14.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.3,1.0,0.05,0.02,0.07,0.05,0.07,Matches
506,Ebrima Darboe\cf043a33,gm GAM,MF,Roma,it Serie A,20-175,2001,1,1,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
507,Márton Dárdai\41bff4fa,de GER,DF,Hertha BSC,de Bundesliga,19-289,2002,7,7,574,6.4,0,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,0.1,0.1,0.1,0.2,0.02,0.02,0.03,0.02,0.03,Matches
508,Sergi Darder\070a3904,es ESP,MF,Espanyol,es La Liga,27-341,1993,13,13,1077,12.0,0,2,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.9,0.9,1.8,2.7,0.08,0.15,0.22,0.08,0.22,Matches
509,Vladimír Darida\3eb0f2df,cz CZE,MF,Hertha BSC,de Bundesliga,31-112,1990,7,6,413,4.6,0,3,0,0,0,3,0,0.00,0.65,0.65,0.00,0.65,0.1,0.1,1.1,1.2,0.03,0.24,0.27,0.03,0.27,Matches
510,Karl Darlow\cde3309f,eng ENG,GK,Newcastle Utd,eng Premier League,31-051,1990,8,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
511,Matteo Darmian\96e0490d,it ITA,DF,Inter,it Serie A,31-361,1989,12,11,930,10.3,1,1,1,0,0,2,0,0.10,0.10,0.19,0.10,0.19,0.8,0.8,0.7,1.5,0.07,0.07,0.14,0.07,0.14,Matches
512,Jonathan David\ce50fd99,ca CAN,FW,Lille,fr Ligue 1,21-318,2000,15,12,1071,11.9,10,0,8,2,3,1,0,0.84,0.00,0.84,0.67,0.67,8.8,6.5,2.2,8.7,0.74,0.18,0.92,0.55,0.73,Matches
513,Alphonso Davies\d781d855,ca CAN,DF,Bayern Munich,de Bundesliga,21-026,2000,12,11,930,10.3,0,3,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,1.0,1.0,3.3,4.2,0.10,0.35,0.45,0.10,0.45,Matches
514,Ben Davies\44781702,wls WAL,DF,Tottenham,eng Premier League,28-218,1993,4,3,301,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.15,0.01,0.16,0.15,0.16,Matches
515,Tom Davies\9228b07c,eng ENG,MF,Everton,eng Premier League,23-151,1998,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.00,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.00,0.52,0.52,0.52,Matches
516,Keinan Davis\9deaf2c8,eng ENG,FW,Aston Villa,eng Premier League,23-288,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
517,Paweł Dawidowicz\16bb656a,pl POL,DF,Hellas Verona,it Serie A,26-192,1995,13,11,1007,11.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04,Matches
518,Craig Dawson\3e9e06cb,eng ENG,DF,West Ham,eng Premier League,31-206,1990,9,5,533,5.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.0,0.9,0.15,0.01,0.15,0.15,0.15,Matches
519,Kevin De Bruyne\e46012d4,be BEL,MF,Manchester City,eng Premier League,30-153,1991,8,5,453,5.0,2,0,2,0,0,0,0,0.40,0.00,0.40,0.40,0.40,1.5,1.5,1.8,3.3,0.30,0.35,0.65,0.30,0.65,Matches
520,Konrad De La Fuente\4b77bb89,us USA,DFFW,Marseille,fr Ligue 1,20-135,2001,11,6,555,6.2,0,2,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,0.7,0.7,1.5,2.1,0.11,0.24,0.34,0.11,0.34,Matches
521,Rodrigo De Paul\162efffd,ar ARG,MF,Atlético Madrid,es La Liga,27-188,1994,12,7,645,7.2,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.5,0.5,1.9,2.5,0.07,0.27,0.34,0.07,0.34,Matches
522,Mattia De Sciglio\ae4e2852,it ITA,DF,Juventus,it Serie A,29-039,1992,5,4,243,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.01,0.15,0.16,0.01,0.16,Matches
523,Lorenzo De Silvestri\e74f0e59,it ITA,DF,Bologna,it Serie A,33-189,1988,12,12,1018,11.3,3,1,3,0,0,2,0,0.27,0.09,0.35,0.27,0.35,1.0,1.0,0.9,1.9,0.09,0.08,0.17,0.09,0.17,Matches
524,Saulo Decarli\41df88b8,ch SUI,DF,Bochum,de Bundesliga,29-297,1992,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.23,0.00,0.23,0.23,0.23,Matches
525,Troy Deeney\82e34b69,eng ENG,FW,Watford,eng Premier League,33-152,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
526,Grégoire Defrel\854ee61a,mq MTQ,FW,Sassuolo,it Serie A,30-164,1991,13,4,449,5.0,0,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,1.0,1.0,0.8,1.8,0.20,0.16,0.36,0.20,0.36,Matches
527,Alessandro Deiola\7f267d66,it ITA,MF,Cagliari,it Serie A,26-119,1995,14,11,861,9.6,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.3,0.3,0.9,1.1,0.03,0.09,0.12,0.03,0.12,Matches
528,Romain Del Castillo\0be95d34,fr FRA,MFFW,Rennes,fr Ligue 1,25-244,1996,3,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.38,0.16,0.55,0.38,0.55,Matches
529,Romain Del Castillo\0be95d34,fr FRA,FWMF,Brest,fr Ligue 1,25-244,1996,5,2,178,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.7,0.14,0.23,0.37,0.14,0.37,Matches
530,Thomas Delaine\8332db56,fr FRA,DF,Metz,fr Ligue 1,29-249,1992,9,8,697,7.7,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,0.3,0.3,1.3,1.6,0.04,0.16,0.20,0.04,0.20,Matches
531,Thomas Delaney\fe641c1a,dk DEN,MFFW,Sevilla,es La Liga,30-086,1991,9,4,384,4.3,0,1,0,0,0,3,1,0.00,0.23,0.23,0.00,0.23,0.2,0.2,0.2,0.4,0.04,0.06,0.09,0.04,0.09,Matches
