Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
822,Viktor Fischer\b5920350,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,3.7,4,3,1,2,1,1,6,16.7,5,75,21,28.0,12,41,22,4,0,0,4,1,5,1,0,Matches
823,Mathieu Flamini\148d4105,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,8,5,3,4,1,1,6,16.7,5,85,22,25.9,20,52,13,7,0,0,7,6,14,8,0,Matches
824,Darren Fletcher\184e4970,sct SCO,MF,Stoke City,eng Premier League,33,1984,24.7,46,22,22,19,5,13,53,24.5,40,528,154,29.2,213,278,37,26,6,0,20,28,74,40,2,Matches
825,Sergio Floccari\df301450,it ITA,FWMF,SPAL,it Serie A,35,1981,9.8,17,15,10,6,1,5,12,41.7,7,150,46,30.7,24,73,53,7,2,0,5,2,19,7,0,Matches
826,Alessandro Florenzi\e288d4b3,it ITA,DF,Roma,it Serie A,26,1991,26.5,37,25,20,13,4,16,52,30.8,36,320,84,26.3,149,107,64,46,7,1,39,24,61,43,3,Matches
827,Phil Foden\ed1e53f3,eng ENG,MFFW,Manchester City,eng Premier League,17,2000,0.5,2,2,0,1,1,0,3,0.0,3,19,8,42.1,4,9,6,0,0,0,0,0,2,1,0,Matches
828,Guessouma Fofana\9dafff2a,mr MTN,MF,Amiens,fr Ligue 1,24,1992,8.3,17,13,8,9,0,7,16,43.8,9,152,35,23.0,32,103,17,11,2,0,9,8,25,7,0,Matches
829,Seko Fofana\5313ed43,ci CIV,MF,Udinese,it Serie A,22,1995,20.8,19,16,8,9,2,5,24,20.8,19,362,84,23.2,128,183,51,31,3,0,28,22,41,27,0,Matches
830,Andreu Fontàs\0f138d5a,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,10,8,7,3,0,2,15,13.3,13,82,26,31.7,53,28,1,21,6,0,15,10,20,28,0,Matches
831,José Fonte\90f87966,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,8,3,4,4,0,3,7,42.9,4,71,23,32.4,45,24,2,18,7,0,11,13,21,54,1,Matches
832,Pablo Fornals\82927de4,es ESP,MFFW,Villarreal,es La Liga,21,1996,29.1,45,34,16,24,5,16,61,26.2,45,671,154,23.0,166,318,187,36,2,0,34,17,62,14,0,Matches
833,Emil Forsberg\9a2e0ccc,se SWE,MFFW,RB Leipzig,de Bundesliga,25,1991,15.2,18,8,3,9,6,5,20,25.0,15,247,78,31.6,35,133,79,14,2,0,12,9,27,9,0,Matches
834,Fraser Forster\c3e39f12,eng ENG,GK,Southampton,eng Premier League,29,1988,20.0,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,0,2,Matches
835,Steven Fortes\574aa9ec,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,2,1,1,1,0,1,3,33.3,2,22,10,45.5,10,11,1,0,0,0,0,1,3,5,0,Matches
836,Marco Fossati\39bec070,it ITA,MF,Hellas Verona,it Serie A,24,1992,12.2,27,18,13,12,2,14,43,32.6,29,215,42,19.5,84,115,16,25,5,0,20,14,41,27,0,Matches
837,Iver Fossum\ce218223,no NOR,MF,Hannover 96,de Bundesliga,21,1996,14.5,25,13,8,14,3,7,39,17.9,32,375,125,33.3,130,180,65,32,4,0,28,13,38,19,0,Matches
838,Ben Foster\d0b3ceb9,eng ENG,GK,West Brom,eng Premier League,34,1983,37.0,0,0,0,0,0,0,9,0.0,9,13,2,15.4,13,0,0,0,0,0,0,0,0,0,0,Matches
839,Timothy Fosu-Mensah\a9142dc3,nl NED,DF,Crystal Palace,eng Premier League,19,1998,17.7,46,29,37,8,1,20,39,51.3,19,178,59,33.1,120,47,11,35,11,0,24,30,76,84,1,Matches
840,Dimitri Foulquier\45e17712,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,13.8,21,16,17,3,1,7,15,46.7,8,177,55,31.1,94,65,18,27,4,1,23,19,40,16,1,Matches
841,Lilian Fournier\5aca2a18,fr FRA,MF,Metz,fr Ligue 1,19,1998,0.2,0,0,0,0,0,0,0,,0,5,1,20.0,2,2,1,0,0,0,0,1,1,0,0,Matches
842,Raphael Framberger\626fab5f,de GER,DF,Augsburg,de Bundesliga,21,1995,7.7,14,9,7,5,2,8,17,47.1,9,110,44,40.0,44,41,25,11,2,0,9,10,24,23,0,Matches
843,Simon Francis\1e0b6a73,eng ENG,DF,Bournemouth,eng Premier League,32,1985,30.1,56,35,27,19,10,17,45,37.8,28,340,90,26.5,160,126,54,53,21,0,32,56,112,243,0,Matches
844,Mike Frantz\482b70ad,de GER,MF,Freiburg,de Bundesliga,30,1986,11.6,20,15,8,11,1,3,19,15.8,16,178,48,27.0,64,80,34,15,4,0,11,9,29,13,0,Matches
845,Ryan Fraser\d56543a0,sct SCO,MFDF,Bournemouth,eng Premier League,23,1994,22.3,14,4,8,2,4,7,21,33.3,14,227,60,26.4,73,102,52,32,4,0,28,14,28,40,0,Matches
846,Fabian Frei\9fb640a8,ch SUI,MF,Mainz 05,de Bundesliga,28,1989,8.9,16,10,3,10,3,2,13,15.4,11,167,44,26.3,46,102,19,6,0,0,6,11,27,19,0,Matches
847,Remo Freuler\98d2c2c4,ch SUI,MF,Atalanta,it Serie A,25,1992,33.4,96,54,37,41,18,21,96,21.9,75,754,233,30.9,228,388,138,65,12,0,53,30,126,24,0,Matches
848,Marco Friedl\f86ad3f5,at AUT,DF,Bayern Munich,de Bundesliga,19,1998,0.5,0,0,0,0,0,0,0,,0,4,0,0.0,3,0,1,1,0,0,1,0,0,3,0,Matches
849,Marco Friedl\f86ad3f5,at AUT,DF,Werder Bremen,de Bundesliga,19,1998,6.7,8,5,4,3,1,3,9,33.3,6,72,27,37.5,39,29,4,15,1,0,14,8,16,23,0,Matches
850,Christian Fuchs\a67a09fb,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,56,35,35,15,6,17,46,37.0,29,322,97,30.1,177,110,35,44,3,0,41,58,114,89,0,Matches
851,Javi Fuego\2e8fc160,es ESP,MF,Espanyol,es La Liga,33,1984,14.9,20,16,10,8,2,9,20,45.0,11,261,63,24.1,98,140,23,18,3,0,15,16,36,13,0,Matches
852,Javi Fuego\2e8fc160,es ESP,MF,Villarreal,es La Liga,33,1984,6.0,11,9,7,4,0,5,11,45.5,6,97,22,22.7,38,51,8,8,4,0,4,7,18,8,0,Matches
853,Chris Führich\0cf778df,de GER,MFFW,Köln,de Bundesliga,19,1998,1.1,4,2,1,2,1,4,9,44.4,5,30,7,23.3,11,13,6,2,0,0,2,0,4,0,0,Matches
854,Angelo Fulgini\4b96c347,fr FRA,MFFW,Angers,fr Ligue 1,20,1996,17.0,18,14,7,7,4,5,23,21.7,18,300,72,24.0,70,162,68,27,3,0,24,17,35,6,0,Matches
855,Niclas Füllkrug\4f16405e,de GER,FW,Hannover 96,de Bundesliga,24,1993,26.5,14,8,2,8,4,5,22,22.7,17,486,131,27.0,33,257,196,25,6,0,19,8,22,25,0,Matches
856,Jay Fulton\434ad289,sct SCO,MF,Swansea City,eng Premier League,23,1994,0.2,0,0,0,0,0,0,1,0.0,1,7,1,14.3,1,5,1,1,0,0,1,0,0,0,0,Matches
857,Ramiro Funes Mori\89cbc961,ar ARG,DF,Everton,eng Premier League,26,1991,1.3,0,0,0,0,0,0,0,,0,13,2,15.4,7,3,3,1,1,0,0,5,5,11,0,Matches
858,Manolo Gabbiadini\8f866fe8,it ITA,FWMF,Southampton,eng Premier League,25,1991,12.0,10,6,1,6,3,1,11,9.1,10,187,61,32.6,14,72,101,4,0,0,4,6,16,5,0,Matches
859,Gabi\65d750b5,es ESP,MF,Atlético Madrid,es La Liga,34,1983,26.1,55,38,26,25,4,24,90,26.7,66,579,161,27.8,201,302,76,35,9,0,26,31,86,27,0,Matches
860,Gabriel\0d10333c,br BRA,MF,Leganés,es La Liga,23,1993,26.4,71,60,27,41,3,21,67,31.3,46,806,197,24.4,166,488,152,50,8,0,42,45,116,19,0,Matches
861,Mijat Gaćinović\16daec92,rs SRB,MF,Eint Frankfurt,de Bundesliga,22,1995,20.2,38,24,10,19,9,10,55,18.2,45,531,132,24.9,120,282,129,37,2,0,35,30,68,20,0,Matches
862,Roberto Gagliardini\ce30bfc8,it ITA,MF,Inter,it Serie A,23,1994,22.1,66,45,30,29,7,18,59,30.5,41,476,135,28.4,151,232,93,18,1,0,17,34,100,37,0,Matches
863,Nicolás Gaitán\7ebfac0f,ar ARG,MFFW,Atlético Madrid,es La Liga,29,1988,2.4,7,5,1,5,1,4,11,36.4,7,66,17,25.8,23,32,11,3,0,0,3,0,7,2,0,Matches
864,Milan Gajić\9f6325f9,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4.0,5,0,2,3,0,2,4,50.0,2,23,8,34.8,11,8,4,13,0,0,13,5,10,9,0,Matches
865,Serge Gakpé\cf4053e2,tg TOG,FWMF,Amiens,fr Ligue 1,30,1987,20.6,11,7,8,3,0,2,21,9.5,19,200,58,29.0,57,99,44,29,3,0,26,10,21,8,0,Matches
866,Andrey Galabinov\0a1efd3c,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,12,9,1,8,3,0,1,0.0,1,231,61,26.4,18,127,86,13,3,0,10,5,17,7,0,Matches
867,Álex Gálvez\960fb42d,es ESP,DF,Las Palmas,es La Liga,28,1989,18.0,43,32,26,17,0,13,32,40.6,19,161,58,36.0,85,73,3,29,11,1,18,24,67,50,1,Matches
868,Álex Gálvez\960fb42d,es ESP,DF,Eibar,es La Liga,28,1989,4.0,9,4,4,5,0,0,2,0.0,2,17,5,29.4,7,9,1,5,0,0,5,7,16,13,1,Matches
869,Bruno Gama\6cffc9df,pt POR,FWMF,La Coruña,es La Liga,29,1987,1.3,1,1,1,0,0,1,3,33.3,2,34,9,26.5,14,16,4,0,0,0,0,0,1,3,0,Matches
870,Alessandro Gamberini\8ec95452,it ITA,DF,Chievo,it Serie A,35,1981,20.2,19,7,17,2,0,7,14,50.0,7,137,34,24.8,106,29,2,45,26,1,19,11,30,119,0,Matches
871,Kévin Gameiro\42276181,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.5,8,4,3,3,2,2,5,40.0,3,321,56,17.4,26,150,145,19,0,0,19,3,11,4,0,Matches
872,Jesús Gámez\bd1d1cbb,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,4,1,1,1,2,2,4,50.0,2,19,7,36.8,9,3,7,3,0,0,3,1,5,6,0,Matches
873,Idrissa Gana Gueye\72c812f3,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,134,89,66,56,12,37,83,44.6,46,964,299,31.0,421,453,90,72,10,0,62,68,202,48,1,Matches
874,Ignatius Ganago\23c63b7f,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,0.8,0,0,0,0,0,0,2,0.0,2,10,4,40.0,1,7,2,2,0,0,2,0,0,1,0,Matches
875,Najib Gandi\56b52c4e,fr FRA,MFFW,Nantes,fr Ligue 1,23,1994,1.1,5,4,3,1,1,1,3,33.3,2,27,6,22.2,9,14,4,7,1,0,6,1,6,1,0,Matches
876,Ganso\23593121,br BRA,MF,Sevilla,es La Liga,27,1989,5.8,13,10,3,9,1,2,12,16.7,10,125,35,28.0,19,73,33,8,0,0,8,6,19,1,0,Matches
877,Ezequiel Garay\ac3fb1be,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,20,11,15,4,1,9,18,50.0,9,70,20,28.6,49,20,1,33,14,0,19,29,49,101,0,Matches
878,Aleix García\a10361d2,es ESP,MF,Girona,es La Liga,20,1997,9.5,16,8,9,7,0,5,20,25.0,15,177,39,22.0,65,89,23,16,3,0,13,11,27,8,0,Matches
879,Borja García\e7f4603c,es ESP,MFFW,Girona,es La Liga,26,1990,31.1,26,18,10,13,3,12,40,30.0,28,734,183,24.9,137,415,182,44,1,0,43,31,57,12,0,Matches
880,Dani García\240d3a0b,es ESP,MF,Eibar,es La Liga,27,1990,30.8,56,42,21,26,9,19,77,24.7,58,510,161,31.6,120,303,87,39,6,0,33,50,106,15,0,Matches
881,David García\1250086e,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,15,10,10,3,2,5,10,50.0,5,56,16,28.6,25,27,4,17,8,1,9,10,25,20,0,Matches
882,Javi García\167c1bb0,es ESP,MFDF,Betis,es La Liga,30,1987,26.8,24,18,10,14,0,8,33,24.2,25,335,91,27.2,144,174,17,32,12,0,20,15,39,52,0,Matches
883,Manu García\05a4465d,es ESP,MF,Alavés,es La Liga,31,1986,27.1,90,69,38,44,8,20,78,25.6,58,615,145,23.6,221,337,57,40,9,0,31,32,122,55,0,Matches
884,Raúl García\b418dbd4,es ESP,MFFW,Athletic Club,es La Liga,31,1986,29.2,69,41,26,23,20,19,74,25.7,55,963,225,23.4,137,500,326,64,4,0,60,24,93,14,0,Matches
885,Raúl García\1a317a1b,es ESP,DF,Leganés,es La Liga,28,1989,15.5,27,17,17,9,1,10,25,40.0,15,226,78,34.5,134,70,22,33,5,0,28,14,41,29,1,Matches
886,Samu García\5f7db81a,es ESP,MFFW,Málaga,es La Liga,27,1990,2.0,4,3,3,0,1,1,8,12.5,7,50,8,16.0,15,27,8,8,0,0,8,2,6,1,0,Matches
887,Samu García\5f7db81a,es ESP,MFFW,Levante,es La Liga,27,1990,2.1,8,5,0,7,1,2,4,50.0,2,86,14,16.3,17,46,23,3,0,0,3,2,10,1,0,Matches
888,Sergio García\2bee98fd,es ESP,FWMF,Espanyol,es La Liga,34,1983,18.2,13,8,2,8,3,3,18,16.7,15,359,103,28.7,31,181,147,15,4,0,11,12,25,8,0,Matches
889,Ulisses Garcia\c952f633,ch SUI,DF,Werder Bremen,de Bundesliga,21,1996,1.0,2,2,2,0,0,1,3,33.3,2,20,7,35.0,12,6,2,1,0,0,1,0,2,4,0,Matches
890,Luca Garritano\1ceeae3e,it ITA,MFFW,Chievo,it Serie A,23,1994,2.1,6,5,2,2,2,0,5,0.0,5,70,20,28.6,29,25,16,4,0,0,4,1,7,3,0,Matches
891,Bruno Gaspar\55ae91f0,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,22,11,14,6,2,7,12,58.3,5,155,43,27.7,75,54,26,18,1,0,17,6,28,17,0,Matches
892,Mario Gaspar\fb5d47b3,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,95,51,51,40,4,47,83,56.6,36,456,123,27.0,203,186,67,96,15,0,81,33,128,69,0,Matches
893,Gianluca Gaudino\0d72fbca,de GER,MF,Chievo,it Serie A,20,1996,0.2,0,0,0,0,0,0,0,,0,7,1,14.3,3,3,1,1,0,0,1,0,0,0,0,Matches
894,Dwight Gayle\e58a03c6,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,21.8,14,8,2,9,3,3,23,13.0,20,327,70,21.4,15,170,142,18,3,0,15,8,22,16,0,Matches
895,Paulo Gazzaniga\63d17038,ar ARG,GK,Tottenham,eng Premier League,25,1992,1.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
896,Marcello Gazzola\93390969,it ITA,DF,Sassuolo,it Serie A,32,1985,8.2,8,2,5,3,0,5,12,41.7,7,56,11,19.6,31,13,12,12,2,0,10,3,11,29,0,Matches
897,Jean-Philippe Gbamin\6bd603db,ci CIV,MFDF,Mainz 05,de Bundesliga,21,1995,28.8,65,53,38,22,5,21,49,42.9,28,560,201,35.9,250,256,54,66,10,0,56,34,99,86,0,Matches
898,David de Gea\7ba6d84e,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37.0,0,0,0,0,0,0,1,0.0,1,1,1,100.0,1,0,0,0,0,0,0,0,0,1,1,Matches
899,Theodor Gebre Selassie\3f65898c,cz CZE,DFMF,Werder Bremen,de Bundesliga,30,1986,31.4,59,28,33,18,8,21,46,45.7,25,490,141,28.8,200,216,74,43,2,0,41,39,98,92,0,Matches
900,Dennis Geiger\37f606f0,de GER,MF,Hoffenheim,de Bundesliga,19,1998,17.6,48,34,18,25,5,14,43,32.6,29,417,126,30.2,118,248,51,26,3,0,23,23,71,7,0,Matches
901,Johannes Geis\294450ba,de GER,DFMF,Sevilla,es La Liga,23,1993,7.5,21,15,11,9,1,8,18,44.4,10,95,24,25.3,42,47,6,14,6,0,8,6,27,20,2,Matches
902,Jérémy Gélin\4c700f46,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,25.7,26,14,17,8,1,11,38,28.9,27,206,74,35.9,114,86,6,42,14,1,28,35,61,67,4,Matches
903,Romain Genevois\1040e783,ht HAI,DF,Caen,fr Ligue 1,29,1987,20.1,39,20,23,12,4,10,32,31.3,22,246,78,31.7,145,84,17,25,8,0,17,28,67,64,1,Matches
904,Santiago Gentiletti\4ac07e1b,ar ARG,DF,Genoa,it Serie A,32,1985,3.2,3,3,3,0,0,1,2,50.0,1,16,2,12.5,10,5,1,3,0,0,3,3,6,9,2,Matches
905,Christian Gentner\a4f94a0d,de GER,MF,Stuttgart,de Bundesliga,31,1985,26.8,81,55,40,29,12,31,80,38.8,49,672,197,29.3,180,363,129,53,5,0,48,38,119,43,0,Matches
906,Yannick Gerhardt\62ab9184,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,13.6,35,20,19,10,6,10,20,50.0,10,271,77,28.4,109,114,48,25,4,0,21,10,45,21,0,Matches
907,Valère Germain\ea0ff634,fr FRA,FW,Marseille,fr Ligue 1,27,1990,24.1,14,9,2,5,7,1,9,11.1,8,243,70,28.8,19,95,129,9,2,0,7,8,22,15,0,Matches
908,Gerson\8827bf46,br BRA,MFFW,Roma,it Serie A,20,1997,10.1,20,16,7,12,1,3,10,30.0,7,193,58,30.1,44,111,38,18,2,0,16,7,27,9,0,Matches
909,Willem Geubbels\9836e892,fr FRA,FW,Lyon,fr Ligue 1,15,2001,0.4,2,2,1,1,0,1,1,100.0,0,6,2,33.3,1,5,0,0,0,0,0,0,2,0,0,Matches
910,Yassine El Ghanassy\0049d544,be BEL,FWMF,Nantes,fr Ligue 1,27,1990,7.2,6,3,1,4,1,1,8,12.5,7,79,27,34.2,17,40,22,2,0,0,2,8,14,1,0,Matches
911,Anwar El Ghazi\ffa90327,nl NED,FWMF,Lille,fr Ligue 1,22,1995,18.3,21,14,8,10,3,8,25,32.0,17,190,50,26.3,38,99,53,16,1,0,15,8,29,4,0,Matches
912,Rachid Ghezzal\dc3a9a0d,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,11.0,18,11,4,11,3,3,31,9.7,28,226,65,28.8,42,119,65,19,1,0,18,16,34,2,0,Matches
913,Faouzi Ghoulam\c5adc293,dz ALG,DF,Napoli,it Serie A,26,1991,10.9,10,5,3,7,0,3,7,42.9,4,77,25,32.5,17,33,27,17,1,0,16,13,23,8,0,Matches
914,Emanuele Giaccherini\1c50f354,it ITA,FW,Napoli,it Serie A,32,1985,0.7,1,1,0,1,0,0,0,,0,19,5,26.3,3,7,9,0,0,0,0,0,1,0,0,Matches
915,Emanuele Giaccherini\1c50f354,it ITA,MFFW,Chievo,it Serie A,32,1985,10.0,6,5,3,2,1,1,21,4.8,20,188,36,19.1,61,80,47,12,1,0,11,5,11,6,0,Matches
916,Niccolò Giannetti\d9e750e5,it ITA,FWMF,Cagliari,it Serie A,26,1991,3.3,5,4,2,2,1,0,5,0.0,5,71,13,18.3,14,38,19,2,0,0,2,2,7,2,0,Matches
917,Kieran Gibbs\46ee5234,eng ENG,DF,West Brom,eng Premier League,27,1989,31.4,53,30,35,12,6,21,34,61.8,13,289,79,27.3,168,84,37,63,11,1,52,53,106,89,0,Matches
918,Rafał Gikiewicz\17376543,pl POL,GK,Freiburg,de Bundesliga,29,1987,1.7,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,Matches
919,Carles Gil\11c30a46,es ESP,FWMF,La Coruña,es La Liga,24,1992,5.3,3,2,0,3,0,1,8,12.5,7,135,29,21.5,27,78,30,12,1,0,11,1,4,1,0,Matches
920,Nacho Gil\87ec1a2a,es ESP,MFFW,Valencia,es La Liga,21,1995,2.5,4,3,2,1,1,1,7,14.3,6,87,22,25.3,36,34,17,9,0,0,9,3,7,0,0,Matches
921,Nacho Gil\87ec1a2a,es ESP,FWMF,Las Palmas,es La Liga,21,1995,8.1,7,6,5,2,0,2,19,10.5,17,191,47,24.6,47,87,57,10,0,0,10,8,15,2,0,Matches
922,Guillaume Gillet\3f944dad,be BEL,MF,Nantes,fr Ligue 1,33,1984,0.2,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,1,1,0,0,1,1,0,0,Matches
923,Dani Giménez\7c218bf9,es ESP,GK,Betis,es La Liga,34,1983,3.4,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
924,Daniel Ginczek\e5f63987,de GER,FWMF,Stuttgart,de Bundesliga,26,1991,16.9,8,4,5,0,3,2,14,14.3,12,259,68,26.3,31,103,125,18,1,0,17,7,15,9,0,Matches
925,Matthias Ginter\f521b80a,de GER,DF,M'Gladbach,de Bundesliga,23,1994,34.0,40,26,22,16,2,16,28,57.1,12,208,74,35.6,128,70,10,55,16,1,39,22,62,152,1,Matches
926,Jimmy Giraudon\6ba71da5,fr FRA,DF,Troyes,fr Ligue 1,25,1992,23.3,17,11,14,3,0,3,15,20.0,12,79,26,32.9,60,18,1,38,21,1,17,28,45,82,2,Matches
927,Thibault Giresse\81d9a76b,fr FRA,FWMF,Guingamp,fr Ligue 1,36,1981,0.3,1,1,0,1,0,0,0,,0,3,2,66.7,0,0,3,0,0,0,0,1,2,0,0,Matches
928,Andrei Girotto\3befc2b6,br BRA,MF,Nantes,fr Ligue 1,25,1992,16.9,49,29,20,25,4,20,50,40.0,30,270,71,26.3,93,146,31,37,10,0,27,18,67,35,1,Matches
929,Olivier Giroud\16ceb862,fr FRA,FW,Chelsea,eng Premier League,30,1986,6.8,6,5,1,3,2,2,5,40.0,3,93,27,29.0,9,47,37,2,1,0,1,2,8,6,0,Matches
930,Olivier Giroud\16ceb862,fr FRA,FW,Arsenal,eng Premier League,30,1986,4.3,7,4,3,2,2,2,7,28.6,5,77,16,20.8,20,30,27,1,1,0,0,1,8,6,0,Matches
931,Kamil Glik\c6056d58,pl POL,DF,Monaco,fr Ligue 1,29,1988,36.0,34,23,26,5,3,12,30,40.0,18,179,62,34.6,117,54,8,46,23,2,23,35,69,162,1,Matches
932,Serge Gnabry\88e357ef,de GER,FWDF,Hoffenheim,de Bundesliga,22,1995,16.7,30,23,8,18,4,9,22,40.9,13,342,95,27.8,55,187,100,23,4,0,19,10,40,6,2,Matches
933,Joris Gnagnon\1232e1dc,fr FRA,DF,Rennes,fr Ligue 1,20,1997,32.4,37,26,27,5,5,13,26,50.0,13,138,49,35.5,102,27,9,42,19,2,23,23,60,88,3,Matches
934,Massimo Gobbi\635b0bae,it ITA,DF,Chievo,it Serie A,36,1980,22.8,30,22,16,10,4,11,31,35.5,20,232,70,30.2,131,69,32,50,7,0,43,16,46,74,1,Matches
935,Diego Godín\fc4f85b1,uy URU,DF,Atlético Madrid,es La Liga,31,1986,28.4,46,27,37,6,3,15,41,36.6,26,184,64,34.8,115,55,14,42,21,0,21,43,89,109,1,Matches
936,Edoardo Goldaniga\4b029b31,it ITA,DF,Sassuolo,it Serie A,23,1993,12.8,8,6,7,1,0,3,10,30.0,7,89,34,38.2,64,24,1,14,7,0,7,14,22,53,0,Matches
937,Connor Goldson\56f6f826,eng ENG,DF,Brighton,eng Premier League,24,1992,2.2,5,4,3,2,0,2,4,50.0,2,16,4,25.0,10,6,0,5,2,0,3,1,6,8,0,Matches
938,Pierluigi Gollini\f0f7f62f,it ITA,GK,Atalanta,it Serie A,22,1995,6.9,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
939,André Gomes\1961b2aa,pt POR,MFFW,Barcelona,es La Liga,24,1993,7.1,14,11,3,8,3,4,10,40.0,6,212,51,24.1,55,108,49,11,2,1,9,6,20,4,0,Matches
940,Heurelho Gomes\d596e193,br BRA,GK,Watford,eng Premier League,36,1981,23.6,0,0,0,0,0,0,1,0.0,1,6,2,33.3,5,1,0,1,0,0,1,1,1,2,5,Matches
941,Ibai Gómez\9d2a3d5f,es ESP,MFFW,Alavés,es La Liga,27,1989,25.8,17,11,11,3,3,4,18,22.2,14,495,95,19.2,132,254,109,33,0,0,33,15,32,11,0,Matches
942,Joe Gomez\7a11550b,eng ENG,DF,Liverpool,eng Premier League,20,1997,21.1,57,28,33,20,4,15,34,44.1,19,297,97,32.7,147,133,17,30,9,0,21,47,104,75,1,Matches
943,Mario Gómez\71a20ce8,de GER,FW,Stuttgart,de Bundesliga,32,1985,15.4,15,11,2,9,4,1,12,8.3,11,198,48,24.2,12,98,88,9,0,0,9,1,16,15,0,Matches
944,Mario Gómez\71a20ce8,de GER,FW,Wolfsburg,de Bundesliga,32,1985,10.4,9,7,3,3,3,2,10,20.0,8,158,32,20.3,15,72,71,8,2,0,6,1,10,13,0,Matches
945,Maxi Gómez\4c2e9442,uy URU,FW,Celta Vigo,es La Liga,20,1996,34.1,5,3,0,2,3,2,17,11.8,15,410,115,28.0,12,190,208,10,2,0,8,4,9,28,1,Matches
946,Papu Gómez\6e4df551,ar ARG,FWMF,Atalanta,it Serie A,29,1988,30.6,19,15,9,6,4,3,26,11.5,23,409,124,30.3,63,162,184,21,1,0,20,18,37,5,0,Matches
947,Sergi Gómez\bc6f5f06,es ESP,DF,Celta Vigo,es La Liga,25,1992,29.8,42,20,32,10,0,9,17,52.9,8,259,88,34.0,182,73,4,50,24,0,26,38,80,74,2,Matches
948,Sergio Gómez\01e5f06e,es ESP,MF,Dortmund,de Bundesliga,16,2000,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
949,Vicente Gómez\cefb32b1,es ESP,MF,Las Palmas,es La Liga,28,1988,16.9,22,14,9,8,5,5,30,16.7,25,254,50,19.7,67,157,30,20,5,0,15,7,29,13,0,Matches
950,Alfred Gomis\cecbce23,sn SEN,GK,SPAL,it Serie A,23,1993,25.1,0,0,0,0,0,0,3,0.0,3,4,1,25.0,4,0,0,0,0,0,0,0,0,0,0,Matches
951,Maxime Gonalons\b8c1de25,fr FRA,MF,Roma,it Serie A,28,1989,12.2,27,20,9,12,6,6,26,23.1,20,216,76,35.2,61,125,30,23,3,0,20,14,41,23,0,Matches
952,Anthony Gonçalves\c27dfb82,fr FRA,MFFW,Strasbourg,fr Ligue 1,31,1986,19.5,52,30,17,30,5,13,49,26.5,36,360,98,27.2,109,183,68,30,0,0,30,20,72,22,0,Matches
953,Vagner Gonçalves\743fd71f,cv CPV,FWMF,Saint-Étienne,fr Ligue 1,21,1996,1.2,1,1,1,0,0,1,2,50.0,1,22,7,31.8,7,12,3,2,0,0,2,0,1,0,0,Matches
954,Jérôme Gondorf\49ffe0f2,de GER,MFFW,Werder Bremen,de Bundesliga,29,1988,8.9,11,8,2,8,1,4,28,14.3,24,235,53,22.6,52,132,51,20,2,0,18,6,17,10,1,Matches
955,Adrián González\57ebd662,es ESP,MF,Málaga,es La Liga,29,1988,26.0,33,22,11,21,1,7,37,18.9,30,397,97,24.4,96,235,66,39,9,0,30,21,54,22,0,Matches
956,Álvaro González\42dcf26d,es ESP,DF,Villarreal,es La Liga,27,1990,32.2,38,18,30,8,0,18,42,42.9,24,130,34,26.2,98,30,2,45,20,1,25,35,73,126,0,Matches
