Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
2217,Carlos Sánchez\50b51fac,co COL,MFFW,Fiorentina,it Serie A,31,1986,4.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2218,Carlos Sánchez\50b51fac,co COL,MF,Espanyol,es La Liga,31,1986,12.5,13,1.04,11,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2219,Davinson Sánchez\da7b447d,co COL,DF,Tottenham,eng Premier League,21,1996,28.2,10,0.36,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2220,Sergio Sánchez\83a83b0a,es ESP,DF,Espanyol,es La Liga,31,1986,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2221,Víctor Sánchez\ad4d0985,es ESP,DFMF,Espanyol,es La Liga,29,1987,27.3,20,0.73,17,1,0,0,1,1,2,0.07,2,0,0,0,0,0,Matches
2222,Jadon Sancho\dbf053da,eng ENG,FW,Dortmund,de Bundesliga,17,2000,7.7,38,4.97,31,1,5,1,0,0,6,0.78,5,0,1,0,0,0,Matches
2223,Sandro\c1c2c925,br BRA,MF,Benevento,it Serie A,28,1989,12.8,15,1.17,14,0,1,0,0,0,1,0.08,1,0,0,0,0,0,Matches
2224,Alex Sandro\0d82903c,br BRA,DF,Juventus,it Serie A,26,1991,23.5,61,2.59,51,1,2,2,4,1,6,0.26,5,0,0,0,1,0,Matches
2225,Arona Sané\22df75d8,sn SEN,MF,Atlético Madrid,es La Liga,22,1995,0.7,2,2.77,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2226,Lamine Sané\125cb9fe,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,8.7,3,0.34,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2227,Leroy Sané\2b114be3,de GER,FW,Manchester City,eng Premier League,21,1996,26.9,108,4.02,79,7,12,3,6,1,26,0.97,16,3,5,1,1,0,Matches
2228,Salif Sané\791abba1,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32.0,35,1.09,27,2,0,3,2,1,4,0.13,4,0,0,0,0,0,Matches
2229,Ibrahim Sangaré\bced0375,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,17.7,47,2.66,39,2,1,2,3,0,8,0.45,8,0,0,0,0,0,Matches
2230,Younousse Sankharé\c650629d,sn SEN,MFFW,Bordeaux,fr Ligue 1,27,1989,20.9,56,2.68,42,0,3,5,2,4,4,0.19,3,0,0,0,0,1,Matches
2231,Baissama Sankoh\a8b4a643,gn GUI,MFDF,Caen,fr Ligue 1,25,1992,17.1,13,0.76,11,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2232,Siriki Sanogo\ff120e44,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2233,Yaya Sanogo\11ced928,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,32,1.90,18,0,2,4,7,1,6,0.36,3,0,0,1,2,0,Matches
2234,Morgan Sanson\6e7f1353,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,71,2.95,56,1,1,4,8,1,8,0.33,6,0,0,1,1,0,Matches
2235,Nicola Sansone\7eb97a8e,it ITA,FWMF,Villarreal,es La Liga,25,1991,7.1,19,2.69,14,2,1,0,2,0,5,0.71,3,0,0,0,2,0,Matches
2236,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,37,1.29,29,0,2,1,3,2,1,0.03,0,0,0,0,1,0,Matches
2237,Ivan Santini\086d7db3,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.8,58,1.88,34,0,4,10,9,1,8,0.26,3,0,2,1,2,0,Matches
2238,Davide Santon\88c89891,it ITA,DF,Inter,it Serie A,26,1991,9.3,8,0.86,7,0,0,1,0,0,1,0.11,0,0,0,1,0,0,Matches
2239,Christian Santos\4efd29bb,ve VEN,FW,Alavés,es La Liga,29,1988,4.8,7,1.44,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2240,Douglas Santos\c50e5bba,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,52,1.97,37,6,7,1,0,1,2,0.08,1,1,0,0,0,0,Matches
2241,Samir Santos\92b4758e,br BRA,DF,Udinese,it Serie A,22,1994,28.5,15,0.53,10,0,1,1,1,2,1,0.04,1,0,0,0,0,0,Matches
2242,Antonio Santurro\61228681,it ITA,GK,Bologna,it Serie A,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2243,Riccardo Saponara\3bb7af3b,it ITA,MFFW,Fiorentina,it Serie A,25,1991,10.0,62,6.21,48,6,3,3,2,0,5,0.50,4,1,0,0,0,0,Matches
2244,Pablo Sarabia\9744ff80,es ESP,FWMF,Sevilla,es La Liga,25,1992,26.6,84,3.16,61,6,7,6,3,1,10,0.38,6,0,1,2,1,0,Matches
2245,Yusuf Sari\a2da58b1,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2246,Bouna Sarr\1a4b9094,sn SEN,DFFW,Marseille,fr Ligue 1,25,1992,19.9,59,2.97,44,7,2,3,2,1,5,0.25,3,0,1,0,1,0,Matches
2247,Ismaila Sarr\bfdb33aa,sn SEN,FWMF,Rennes,fr Ligue 1,19,1998,20.6,54,2.62,30,0,4,4,15,1,8,0.39,4,0,1,0,3,0,Matches
2248,Malang Sarr\4315f30d,fr FRA,DF,Nice,fr Ligue 1,18,1999,14.7,13,0.89,11,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2249,Imanol Sarriegi\b32b7d1b,es ESP,MFFW,Eibar,es La Liga,22,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2250,Marco Sau\1ad1f50d,it ITA,FWMF,Cagliari,it Serie A,29,1987,14.6,40,2.74,28,0,2,4,4,2,2,0.14,2,0,0,0,0,0,Matches
2251,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,es La Liga,26,1991,25.5,7,0.27,5,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2252,Gianluca Scamacca\8790f988,it ITA,FW,Sassuolo,it Serie A,18,1999,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2253,Fabian Schär\c8aa95da,ch SUI,DF,La Coruña,es La Liga,25,1991,24.7,17,0.69,13,0,0,2,0,2,3,0.12,2,0,0,1,0,0,Matches
2254,Ezequiel Schelotto\a6e316c1,it ITA,DF,Brighton,eng Premier League,28,1989,14.6,13,0.89,9,1,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2255,Pasquale Schiattarella\bd84fc61,it ITA,MF,SPAL,it Serie A,30,1987,22.1,70,3.16,53,9,5,1,2,0,6,0.27,4,1,1,0,0,0,Matches
2256,Eros Schiavon\c4f97172,it ITA,MFDF,SPAL,it Serie A,34,1983,4.3,2,0.48,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2257,Patrik Schick\5d4f7d61,cz CZE,FW,Roma,it Serie A,21,1996,11.0,34,3.09,18,0,4,6,6,0,0,0.00,0,0,0,0,0,0,Matches
2258,Julian Schieber\37c213cf,de GER,MFFW,Hertha BSC,de Bundesliga,28,1989,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2259,Christopher Schindler\8ae9869d,de GER,DF,Huddersfield,eng Premier League,27,1990,36.3,15,0.41,12,0,0,0,0,3,1,0.03,1,0,0,0,0,0,Matches
2260,Sven Schipplock\53eeaf6a,de GER,FWMF,Hamburger SV,de Bundesliga,28,1988,3.8,8,2.11,5,0,0,2,1,0,1,0.26,0,0,0,1,0,0,Matches
2261,Jeffrey Schlupp\3312f911,gh GHA,DFMF,Crystal Palace,eng Premier League,24,1992,19.4,32,1.65,27,3,0,1,1,0,4,0.21,2,1,0,1,0,0,Matches
2262,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,30,1986,32.9,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2263,Marcel Schmelzer\89565ac5,de GER,DF,Dortmund,de Bundesliga,29,1988,16.6,21,1.27,18,1,0,1,1,0,1,0.06,1,0,0,0,0,0,Matches
2264,Jonathan Schmid\088ca1bd,fr FRA,DFFW,Augsburg,de Bundesliga,27,1990,16.4,42,2.57,22,15,0,3,2,0,0,0.00,0,0,0,0,0,0,Matches
2265,Manuel Schmiedebach\d8f5dc3d,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,6,3.27,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2266,Benno Schmitz\ad00b1a8,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,3,3.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2267,Morgan Schneiderlin\51b41c5c,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,17,0.72,14,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2268,Alessandro Schöpf\106bca06,at AUT,DFMF,Schalke 04,de Bundesliga,23,1994,9.0,16,1.78,12,1,1,0,2,0,1,0.11,0,0,0,0,1,0,Matches
2269,Nico Schulz\fa274d97,de GER,DFMF,Hoffenheim,de Bundesliga,24,1993,19.8,58,2.93,50,1,3,2,2,0,9,0.46,5,0,1,1,2,0,Matches
2270,André Schürrle\ecbb3fdf,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,39,2.84,29,2,3,4,1,0,6,0.44,3,1,1,1,0,0,Matches
2271,Julian Schuster\d0421d25,de GER,DFMF,Freiburg,de Bundesliga,32,1985,14.5,30,2.06,9,19,0,2,0,0,2,0.14,0,2,0,0,0,0,Matches
2272,Pirmin Schwegler\5528407e,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,74,2.87,22,47,0,0,5,0,8,0.31,3,5,0,0,0,0,Matches
2273,Alexander Schwolow\0d55d942,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,7,0.22,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2274,Simone Scuffet\41bd99ea,it ITA,GK,Udinese,it Serie A,21,1996,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2275,Sergio Segura García\3536fdc1,es ESP,DF,Leganés,es La Liga,21,1995,0.3,,,,,,,,,,,,,,,,,Matches
2276,Ernest Seka\e1b3413d,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,40,1.65,28,4,3,3,2,0,3,0.12,2,0,0,1,0,0,Matches
2277,Vahid Selimović\6aeb647a,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,2,0.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2278,Davie Selke\1238a3f9,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21.0,48,2.29,24,0,7,6,11,0,10,0.48,3,0,1,2,4,0,Matches
2279,Ole Selnæs\4db2157a,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,35,1.53,30,4,0,0,1,0,2,0.09,2,0,0,0,0,0,Matches
2280,Nélson Semedo\d04b94db,pt POR,DF,Barcelona,es La Liga,23,1993,16.6,25,1.51,19,0,0,0,4,2,2,0.12,1,0,0,0,1,0,Matches
2281,Rúben Semedo\c904f3d5,pt POR,DFMF,Villarreal,es La Liga,23,1994,2.6,2,0.78,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2282,Stefano Sensi\b70bde8f,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,39,3.38,29,6,0,1,2,1,2,0.17,1,0,0,0,1,0,Matches
2283,Luigi Sepe\343f753a,it ITA,GK,Napoli,it Serie A,26,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2284,Suat Serdar\b3325a30,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,45,2.38,37,0,2,1,4,1,0,0.00,0,0,0,0,0,0,Matches
2285,Jean Seri\10efd0e1,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,126,4.34,83,27,1,4,10,1,10,0.34,7,1,0,0,2,0,Matches
2286,Julien Serrano\7fb301af,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,7,2.25,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2287,Grégory Sertic\c4527123,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,3.9,5,1.29,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2288,Stéphane Sessègnon\35c5f9b1,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,10.9,28,2.56,18,6,0,1,3,0,3,0.27,2,1,0,0,0,0,Matches
2289,Lee Seung-woo\0f22b650,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,4.0,9,2.27,7,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2290,Stephan El Shaarawy\d3aaad90,it ITA,FW,Roma,it Serie A,24,1992,23.9,79,3.30,60,2,7,7,3,0,7,0.29,4,0,2,0,1,0,Matches
2291,Meritan Shabani\012c38ec,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2292,Xherdan Shaqiri\6421ec64,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,33.8,122,3.61,71,34,6,7,4,0,10,0.30,3,5,0,1,1,0,Matches
2293,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,21,2.39,17,3,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2294,Ryan Shawcross\285a3d44,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,10,0.38,5,0,0,4,0,1,1,0.04,1,0,0,0,0,0,Matches
2295,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,67,2.66,49,11,3,3,0,1,5,0.20,3,1,0,1,0,0,Matches
2296,Gaku Shibasaki\d2ac648c,jp JPN,MFFW,Getafe,es La Liga,25,1992,11.1,26,2.34,18,5,0,0,1,2,1,0.09,1,0,0,0,0,0,Matches
2297,Djibril Sidibé\4c5b714f,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,66,2.76,56,2,1,3,2,2,11,0.46,9,1,0,0,0,1,Matches
2298,Sidnei\b14d0c5d,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,8,0.40,5,0,1,1,0,1,2,0.10,2,0,0,0,0,0,Matches
2299,Jaime Sierra Mateos\aaa4239e,es ESP,FWMF,Leganés,es La Liga,19,1998,0.3,1,3.21,1,0,0,0,0,0,1,3.21,1,0,0,0,0,0,Matches
2300,Vincent Sierro\92ffb8f9,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,2.4,7,2.96,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2301,Gylfi Sigurðsson\76dd1480,is ISL,MFFW,Everton,eng Premier League,27,1989,25.1,69,2.75,35,25,5,1,1,2,4,0.16,3,1,0,0,0,0,Matches
2302,Kolbeinn Sigþórsson\adf825b9,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2303,Adrien Silva\d6f88a1d,pt POR,MF,Leicester City,eng Premier League,28,1989,8.5,15,1.77,12,1,0,0,0,2,1,0.12,1,0,0,0,0,0,Matches
2304,André Silva\3effaa34,pt POR,FW,Milan,it Serie A,21,1995,10.4,39,3.75,34,0,3,0,2,0,0,0.00,0,0,0,0,0,0,Matches
2305,Bernardo Silva\3eb22ec9,pt POR,FWMF,Manchester City,eng Premier League,22,1994,17.0,59,3.46,53,2,2,0,2,0,5,0.29,4,0,0,0,1,0,Matches
2306,David Silva\e2716bd0,es ESP,MF,Manchester City,eng Premier League,31,1986,27.0,132,4.89,112,6,4,2,7,1,22,0.81,20,0,1,1,0,0,Matches
2307,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,23.1,27,1.17,21,2,1,0,3,0,2,0.09,2,0,0,0,0,0,Matches
2308,Jonathan Silva\f2308b33,ar ARG,DF,Roma,it Serie A,23,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2309,Thiago Silva\86e7deaf,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,23.5,15,0.64,15,0,0,0,0,0,5,0.21,5,0,0,0,0,0,Matches
2310,Matías Silvestre\b6ca47a2,ar ARG,DF,Sampdoria,it Serie A,32,1984,34.0,13,0.38,10,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2311,Marco Silvestri\0d422df7,it ITA,GK,Hellas Verona,it Serie A,26,1991,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2312,Giovanni Simeone\343c0d52,ar ARG,FW,Fiorentina,it Serie A,22,1995,33.3,79,2.37,57,0,9,3,6,4,9,0.27,7,0,2,0,0,0,Matches
2313,Lorenco Šimić\65e4dede,hr CRO,DF,SPAL,it Serie A,21,1996,3.5,1,0.28,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2314,Stefan Simić\b5365398,cz CZE,DF,Crotone,it Serie A,22,1995,6.2,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2315,David Simón\251336da,es ESP,DF,Las Palmas,es La Liga,28,1988,8.0,16,2.00,15,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2316,Danny Simpson\3201b03d,eng ENG,DF,Leicester City,eng Premier League,30,1987,25.6,14,0.55,11,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2317,Jack Simpson\76fa5f80,eng ENG,DF,Bournemouth,eng Premier League,20,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2318,Josh Sims\6d6f09dc,eng ENG,FWMF,Southampton,eng Premier League,20,1997,1.8,8,4.42,4,0,1,3,0,0,1,0.55,1,0,0,0,0,0,Matches
2319,Jerome Sinclair\1695c659,eng ENG,FWMF,Watford,eng Premier League,20,1996,0.3,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2320,Giovanni Sio\0fe7f7bc,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,24.4,50,2.05,40,0,2,2,4,2,4,0.16,3,0,0,1,0,0,Matches
2321,Dimitris Siovas\92d38e6c,gr GRE,DF,Leganés,es La Liga,28,1988,22.9,10,0.44,5,1,0,2,1,1,1,0.04,1,0,0,0,0,0,Matches
2322,Tobias Sippel\0d8a37c2,de GER,GK,M'Gladbach,de Bundesliga,29,1988,4.8,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2323,Salvatore Sirigu\10dc46f0,it ITA,GK,Torino,it Serie A,30,1987,37.0,2,0.05,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2324,Moussa Sissoko\2acd49b9,fr FRA,MFFW,Tottenham,eng Premier League,27,1989,15.4,45,2.89,39,0,4,1,0,1,3,0.19,2,0,0,0,0,1,Matches
2325,Pione Sisto\fd9c4805,dk DEN,FWMF,Celta Vigo,es La Liga,22,1995,28.0,91,3.25,59,10,7,7,8,0,16,0.57,10,2,1,1,2,0,Matches
2326,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,20,1996,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2327,Ellyes Skhiri\c2211709,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,33.9,72,2.13,62,0,2,5,2,1,2,0.06,2,0,0,0,0,0,Matches
2328,Łukasz Skorupski\ab4449d6,pl POL,GK,Roma,it Serie A,26,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2329,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,22,1995,38.0,29,0.76,24,0,1,1,1,2,6,0.16,4,0,0,1,1,0,Matches
2330,Islam Slimani\ffec9769,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,1.5,7,4.77,5,0,1,0,1,0,1,0.68,1,0,0,0,0,0,Matches
2331,Islam Slimani\ffec9769,dz ALG,FWMF,Leicester City,eng Premier League,29,1988,2.8,8,2.89,6,0,2,0,0,0,3,1.08,2,0,1,0,0,0,Matches
2332,Naïm Sliti\2e0367a6,tn TUN,FWMF,Dijon,fr Ligue 1,25,1992,25.5,135,5.31,70,26,10,7,20,2,13,0.51,6,1,2,1,3,0,Matches
2333,Chris Smalling\b6964eb6,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,28.2,8,0.28,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2334,Adam Smith\20b104bc,eng ENG,DFMF,Bournemouth,eng Premier League,26,1991,23.0,39,1.69,31,2,3,1,0,2,7,0.30,5,0,2,0,0,0,Matches
2335,Tommy Smith\e9208654,eng ENG,DF,Huddersfield,eng Premier League,25,1992,21.2,26,1.23,24,2,0,0,0,0,2,0.09,2,0,0,0,0,0,Matches
2336,Wesley Sneijder\ad625c12,nl NED,MFFW,Nice,fr Ligue 1,33,1984,4.4,19,4.29,14,3,1,1,0,0,1,0.23,1,0,0,0,0,0,Matches
2337,Cédric Soares\839c14e1,pt POR,DF,Southampton,eng Premier League,25,1991,31.0,45,1.45,41,2,2,0,0,0,6,0.19,5,0,1,0,0,0,Matches
2338,Ramadan Sobhi\98be0d02,eg EGY,FWMF,Stoke City,eng Premier League,20,1997,13.8,25,1.82,22,0,1,1,0,1,1,0.07,1,0,0,0,0,0,Matches
2339,Rubén Sobrino\19b776e9,es ESP,FWMF,Alavés,es La Liga,25,1992,16.3,37,2.27,31,0,2,0,4,0,5,0.31,3,0,1,0,1,0,Matches
2340,Dominic Solanke\e77dc3b2,eng ENG,FW,Liverpool,eng Premier League,19,1997,6.6,25,3.78,18,0,3,3,1,0,2,0.30,2,0,0,0,0,0,Matches
2341,Carlos Soler\fed17f5a,es ESP,MFFW,Valencia,es La Liga,20,1997,26.3,68,2.59,51,2,7,3,4,1,7,0.27,6,0,0,0,0,1,Matches
2342,Somália\c1febb46,br BRA,MFFW,Toulouse,fr Ligue 1,28,1988,22.2,42,1.89,29,0,4,2,5,2,0,0.00,0,0,0,0,0,0,Matches
2343,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,28,1988,29.2,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2344,Kévin Soni\6435143e,cm CMR,MF,Girona,es La Liga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2345,Jérémy Sorbon\7768df30,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29.0,10,0.34,8,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
2346,Oliver Sorg\541cdd20,de GER,DF,Hannover 96,de Bundesliga,27,1990,18.7,21,1.12,16,1,0,2,1,1,1,0.05,1,0,0,0,0,0,Matches
2347,David Soria\8f8c6934,es ESP,GK,Sevilla,es La Liga,24,1993,14.0,1,0.07,1,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
2348,Roberto Soriano\9d4c45d6,it ITA,MFFW,Villarreal,es La Liga,26,1991,12.7,28,2.21,17,2,0,2,4,3,0,0.00,0,0,0,0,0,0,Matches
2349,Stefano Sorrentino\048877f5,it ITA,GK,Chievo,it Serie A,38,1979,38.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2350,Pape Souaré\46b5375e,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2351,Rayan Souici\e3ad3368,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2352,Adama Soumaoro\7b075c75,fr FRA,DF,Lille,fr Ligue 1,25,1992,13.2,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2353,Boubakary Soumaré\ae59b359,fr FRA,MF,Lille,fr Ligue 1,18,1999,5.7,11,1.94,11,0,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
2354,Samuel Souprayen\f7c9fcd6,fr FRA,DF,Hellas Verona,it Serie A,28,1989,17.6,11,0.63,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2355,Arnaud Souquet\4e0afc5d,fr FRA,DF,Nice,fr Ligue 1,25,1992,26.8,24,0.89,21,0,0,0,3,0,3,0.11,2,0,0,0,1,0,Matches
2356,Çağlar Söyüncü\21166ff4,tr TUR,DF,Freiburg,de Bundesliga,21,1996,23.9,6,0.25,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2357,Luca Sparandeo\dfbb3234,it ITA,DF,Benevento,it Serie A,17,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2358,Julián Speroni\8e65a5e5,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2359,Leonardo Spinazzola\3626daea,it ITA,DF,Atalanta,it Serie A,24,1993,16.7,30,1.80,25,1,2,0,2,0,2,0.12,2,0,0,0,0,0,Matches
2360,Nicolás Spolli\9a560ebe,ar ARG,DF,Genoa,it Serie A,34,1983,20.0,6,0.30,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2361,Marco Sportiello\ac4003af,it ITA,GK,Fiorentina,it Serie A,25,1992,35.6,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2362,Bassem Srarfi\84549a07,tn TUN,FWMF,Nice,fr Ligue 1,20,1997,9.7,30,3.10,17,1,6,2,4,0,3,0.31,1,0,1,0,1,0,Matches
2363,Kostas Stafylidis\861e0116,gr GRE,DFMF,Stoke City,eng Premier League,23,1993,3.7,2,0.54,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2364,Kostas Stafylidis\861e0116,gr GRE,DF,Augsburg,de Bundesliga,23,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2365,Benjamin Stambouli\5939baa2,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,24.4,23,0.94,21,0,1,0,0,1,4,0.16,4,0,0,0,0,0,Matches
2366,Junior Stanislas\6992791d,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,14.3,47,3.29,27,7,6,6,1,0,6,0.42,4,0,0,2,0,0,Matches
2367,Caleb Stanko\381e52af,us USA,DFMF,Freiburg,de Bundesliga,24,1993,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2368,Niklas Stark\aad48be9,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,24.6,8,0.33,6,0,0,2,0,0,2,0.08,1,0,0,1,0,0,Matches
2369,Tom Starke\5b52d1f7,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2370,Timo Stavitski\6fb7edd3,fi FIN,FW,Caen,fr Ligue 1,18,1999,4.5,9,2.02,7,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
