Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
509,Santi Comesaña\5ae499d0,es ESP,MF,Rayo Vallecano,es La Liga,21,1996,25,23,2032,22.6,1,1,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,0.8,0.8,0.3,1.1,0.03,0.01,0.05,0.03,0.05,Matches
510,Daniel Congré\3f5b4635,fr FRA,DF,Montpellier,fr Ligue 1,33,1985,37,37,3292,36.6,2,2,2,0,0,5,1,0.05,0.05,0.11,0.05,0.11,1.7,1.7,0.7,2.4,0.05,0.02,0.07,0.05,0.07,Matches
511,Andrea Consigli\8cabdc1e,it ITA,GK,Sassuolo,it Serie A,31,1987,36,36,3213,35.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
512,Andrea Conti\8fef5412,it ITA,DF,Milan,it Serie A,24,1994,12,4,500,5.6,0,2,0,0,0,3,0,0.00,0.36,0.36,0.00,0.36,0.0,0.0,1.3,1.3,0.00,0.23,0.23,0.00,0.23,Matches
513,Lewis Cook\2afc7272,eng ENG,MF,Bournemouth,eng Premier League,21,1997,13,8,723,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
514,Steve Cook\3e5e4e63,eng ENG,DF,Bournemouth,eng Premier League,27,1991,31,31,2786,31.0,1,1,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,1.4,1.4,1.1,2.5,0.04,0.04,0.08,0.04,0.08,Matches
515,Duje Čop\8b0b02c9,hr CRO,FW,Valladolid,es La Liga,28,1990,18,6,687,7.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2.8,2.8,1.2,3.9,0.36,0.15,0.52,0.36,0.52,Matches
516,Francis Coquelin\a6951bf8,fr FRA,MF,Valencia,es La Liga,27,1991,26,20,1761,19.6,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,0.4,0.4,0.7,1.1,0.02,0.04,0.06,0.02,0.06,Matches
517,Gabriele Corbo\091795f2,it ITA,DF,Bologna,it Serie A,18,2000,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
518,Iñigo Córdoba\49ea92be,es ESP,FW,Athletic Club,es La Liga,21,1997,23,15,1321,14.7,0,4,0,0,0,3,0,0.00,0.27,0.27,0.00,0.27,1.3,1.3,1.1,2.4,0.09,0.07,0.16,0.09,0.16,Matches
519,Sergio Córdova\229cd98a,ve VEN,FW,Augsburg,de Bundesliga,20,1997,20,3,531,5.9,3,0,3,0,0,1,0,0.51,0.00,0.51,0.51,0.51,1.5,1.5,0.2,1.7,0.25,0.03,0.28,0.25,0.28,Matches
520,Benjamin Corgnet\cfd8dde3,fr FRA,MFFW,Strasbourg,fr Ligue 1,31,1987,17,6,671,7.5,1,2,1,0,0,0,0,0.13,0.27,0.40,0.13,0.40,1.9,1.9,0.8,2.7,0.26,0.11,0.36,0.26,0.36,Matches
521,Ante Ćorić\2d3f7367,hr CRO,MF,Roma,it Serie A,21,1997,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.04,0.29,0.33,0.04,0.33,Matches
522,Jack Cork\74e12f1e,eng ENG,MF,Burnley,eng Premier League,29,1989,37,37,3312,36.8,1,2,1,0,0,6,0,0.03,0.05,0.08,0.03,0.08,1.6,1.6,1.4,3.0,0.04,0.04,0.08,0.04,0.08,Matches
523,Andreas Cornelius\c693347d,dk DEN,FW,Bordeaux,fr Ligue 1,25,1993,20,6,792,8.8,3,1,3,0,0,4,0,0.34,0.11,0.45,0.34,0.45,2.0,2.0,0.6,2.6,0.23,0.07,0.30,0.23,0.30,Matches
524,Maxwel Cornet\beb391dd,ci CIV,FW,Lyon,fr Ligue 1,21,1996,27,12,1281,14.2,7,5,7,0,0,2,0,0.49,0.35,0.84,0.49,0.84,7.0,7.0,3.9,10.9,0.49,0.28,0.77,0.49,0.77,Matches
525,Quentin Cornette\5d42d487,fr FRA,MFFW,Amiens,fr Ligue 1,24,1994,5,3,209,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.16,0.00,0.16,0.16,0.16,Matches
526,Ángel Correa\01eb744d,ar ARG,MFFW,Atlético Madrid,es La Liga,23,1995,36,20,1919,21.3,3,2,3,0,0,7,1,0.14,0.09,0.23,0.14,0.23,2.2,2.2,4.4,6.6,0.10,0.21,0.31,0.10,0.31,Matches
527,Joaquín Correa\45b9b619,ar ARG,FWMF,Lazio,it Serie A,23,1994,34,18,1927,21.4,5,6,5,0,0,5,0,0.23,0.28,0.51,0.23,0.51,7.0,7.0,5.2,12.1,0.33,0.24,0.57,0.33,0.57,Matches
528,Danny da Costa\5ddb8f9f,de GER,DFMF,Eint Frankfurt,de Bundesliga,25,1993,34,34,3033,33.7,2,4,2,0,0,1,0,0.06,0.12,0.18,0.06,0.18,3.0,3.0,3.8,6.8,0.09,0.11,0.20,0.09,0.20,Matches
529,Diego Costa\a190d597,es ESP,FW,Atlético Madrid,es La Liga,29,1988,16,14,1112,12.4,2,2,2,0,0,4,1,0.16,0.16,0.32,0.16,0.32,1.6,1.6,1.7,3.2,0.13,0.13,0.26,0.13,0.26,Matches
530,Douglas Costa\4fa7cb9b,br BRA,FWMF,Juventus,it Serie A,27,1990,17,7,621,6.9,1,0,1,0,0,2,1,0.14,0.00,0.14,0.14,0.14,0.7,0.7,1.8,2.5,0.11,0.26,0.36,0.11,0.36,Matches
531,Filippo Costa\00528660,it ITA,MFDF,SPAL,it Serie A,23,1995,9,6,564,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.05,0.08,0.13,0.05,0.13,Matches
532,Hélder Costa\f13d02a6,ao ANG,FWMF,Wolves,eng Premier League,24,1994,25,16,1341,14.9,1,2,1,0,0,3,0,0.07,0.13,0.20,0.07,0.20,2.4,2.4,1.6,4.0,0.16,0.11,0.27,0.16,0.27,Matches
533,Jaume Costa\808d48f3,es ESP,DF,Villarreal,es La Liga,30,1988,21,18,1495,16.6,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,0.6,0.6,0.8,1.4,0.04,0.05,0.09,0.04,0.09,Matches
534,Nuno da Costa\909222de,cv CPV,FW,Strasbourg,fr Ligue 1,27,1991,34,22,2052,22.8,8,5,7,1,1,3,0,0.35,0.22,0.57,0.31,0.53,5.7,4.9,3.3,8.2,0.25,0.14,0.39,0.22,0.36,Matches
535,David Costas\545e2f01,es ESP,DF,Celta Vigo,es La Liga,23,1995,15,13,1173,13.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
536,Benoît Costil\2434f24a,fr FRA,GK,Bordeaux,fr Ligue 1,31,1987,37,37,3330,37.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
537,Kalifa Coulibaly\9980269a,ml MLI,FW,Nantes,fr Ligue 1,26,1991,32,19,1751,19.5,8,2,7,1,1,6,1,0.41,0.10,0.51,0.36,0.46,7.9,7.1,1.3,8.4,0.41,0.07,0.47,0.37,0.43,Matches
538,Senou Coulibaly\67b7357e,ml MLI,DFMF,Dijon,fr Ligue 1,23,1994,9,6,411,4.6,1,0,1,0,0,1,1,0.22,0.00,0.22,0.22,0.22,0.1,0.1,0.4,0.5,0.03,0.09,0.12,0.03,0.12,Matches
539,Thibaut Courtois\1840e36d,be BEL,GK,Real Madrid,es La Liga,26,1992,27,27,2430,27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
540,Philippe Coutinho\0ef89a37,br BRA,FWMF,Barcelona,es La Liga,26,1992,34,22,2018,22.4,5,2,5,0,0,2,0,0.22,0.09,0.31,0.22,0.31,7.2,7.2,3.5,10.6,0.32,0.15,0.47,0.32,0.47,Matches
541,Nicolas Cozza\8f325097,fr FRA,DF,Montpellier,fr Ligue 1,19,1999,12,11,984,10.9,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.0,0.0,0.4,0.4,0.00,0.04,0.04,0.00,0.04,Matches
542,Alessio Cragno\f554e29b,it ITA,GK,Cagliari,it Serie A,24,1994,38,38,3420,38.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
543,Aaron Cresswell\4f974391,eng ENG,DF,West Ham,eng Premier League,28,1989,20,18,1589,17.7,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.5,0.5,0.9,1.4,0.03,0.05,0.08,0.03,0.08,Matches
544,Domenico Criscito\35dd6d80,it ITA,DF,Genoa,it Serie A,31,1986,35,35,3070,34.1,2,4,1,1,1,12,1,0.06,0.12,0.18,0.03,0.15,1.7,0.9,3.7,4.6,0.05,0.11,0.16,0.03,0.14,Matches
545,Lorenzo Crisetig\f54dfca8,it ITA,MF,Frosinone,it Serie A,25,1993,8,5,507,5.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.04,0.04,0.00,0.04,Matches
546,Bryan Cristante\16657b95,it ITA,MF,Roma,it Serie A,23,1995,35,26,2425,26.9,4,3,4,0,0,10,0,0.15,0.11,0.26,0.15,0.26,4.0,4.0,1.5,5.5,0.15,0.06,0.21,0.15,0.21,Matches
547,Sebastián Cristóforo\3c05c659,uy URU,MFFW,Getafe,es La Liga,24,1993,15,4,450,5.0,0,2,0,0,0,3,0,0.00,0.40,0.40,0.00,0.40,0.0,0.0,0.5,0.5,0.00,0.09,0.10,0.00,0.10,Matches
548,Enzo Crivelli\06f33dc8,fr FRA,FW,Caen,fr Ligue 1,23,1995,33,28,2260,25.1,6,1,6,0,0,7,0,0.24,0.04,0.28,0.24,0.28,5.4,5.4,0.8,6.2,0.21,0.03,0.25,0.21,0.25,Matches
549,Peter Crouch\73d9bdc7,eng ENG,FW,Burnley,eng Premier League,37,1981,6,0,92,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.35,0.00,0.35,0.35,0.35,Matches
550,Alessio da Cruz\b6667741,nl NED,FWMF,Parma,it Serie A,21,1997,3,1,144,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
551,Juan Cuadrado\0ab1f153,co COL,MFDF,Juventus,it Serie A,30,1988,18,14,1220,13.6,1,2,1,0,0,4,0,0.07,0.15,0.22,0.07,0.22,1.2,1.2,1.8,3.0,0.09,0.13,0.22,0.09,0.22,Matches
552,Cucho\71b47ab9,co COL,FW,Huesca,es La Liga,19,1999,34,25,2150,23.9,4,3,2,2,2,6,0,0.17,0.13,0.29,0.08,0.21,10.0,8.5,2.1,10.5,0.42,0.09,0.50,0.35,0.44,Matches
553,Marc Cucurella\1daec722,es ESP,MFFW,Eibar,es La Liga,20,1998,31,26,2354,26.2,1,2,1,0,0,6,0,0.04,0.08,0.11,0.04,0.11,1.8,1.8,3.4,5.2,0.07,0.13,0.20,0.07,0.20,Matches
554,Iván Cuéllar\75751c99,es ESP,GK,Leganés,es La Liga,34,1984,34,34,3055,33.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
555,Mickaël Cuisance\5722eced,fr FRA,MF,M'Gladbach,de Bundesliga,18,1999,11,1,279,3.1,0,1,0,0,0,3,0,0.00,0.32,0.32,0.00,0.32,0.4,0.4,0.1,0.5,0.14,0.03,0.17,0.14,0.17,Matches
556,Matheus Cunha\dc62b55d,br BRA,FWMF,RB Leipzig,de Bundesliga,19,1999,25,9,853,9.5,2,0,2,0,0,1,0,0.21,0.00,0.21,0.21,0.21,3.4,3.4,0.9,4.4,0.36,0.10,0.46,0.36,0.46,Matches
557,Greg Cunningham\dc10b26c,ie IRL,DF,Cardiff City,eng Premier League,27,1991,7,7,630,7.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.02,0.03,0.00,0.03,Matches
558,Patrick Cutrone\a4fe8cda,it ITA,FW,Milan,it Serie A,20,1998,34,12,1457,16.2,3,2,3,0,0,2,0,0.19,0.12,0.31,0.19,0.31,4.1,4.1,2.4,6.5,0.25,0.15,0.40,0.25,0.40,Matches
559,Wylan Cyprien\3e092724,fr FRA,MF,Nice,fr Ligue 1,23,1995,29,27,2360,26.2,4,1,3,1,2,2,1,0.15,0.04,0.19,0.11,0.15,4.9,3.4,3.8,7.3,0.19,0.15,0.33,0.13,0.28,Matches
560,Marco D'Alessandro\060606ec,it ITA,DFMF,Udinese,it Serie A,27,1991,24,16,1495,16.6,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.8,0.7,1.6,2.3,0.05,0.10,0.14,0.04,0.14,Matches
561,Danilo D'Ambrosio\44eb9093,it ITA,DF,Inter,it Serie A,29,1988,30,29,2579,28.7,2,5,2,0,0,6,0,0.07,0.17,0.24,0.07,0.24,2.3,2.3,3.9,6.2,0.08,0.14,0.22,0.08,0.22,Matches
562,Damien Da Silva\1ec7e1c5,fr FRA,DF,Rennes,fr Ligue 1,30,1988,33,32,2874,31.9,2,1,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,1.3,1.3,0.1,1.5,0.04,0.00,0.05,0.04,0.05,Matches
563,Kouadio-Yves Dabila\3067cbef,ci CIV,DF,Lille,fr Ligue 1,21,1997,12,8,782,8.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
564,Abdoulaye Dabo\797f6070,fr FRA,FW,Nantes,fr Ligue 1,17,2001,2,2,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.14,0.14,0.00,0.14,Matches
565,Bryan Dabo\c53083ad,bf BFA,MFDF,Fiorentina,it Serie A,26,1992,23,6,831,9.2,1,1,1,0,0,4,0,0.11,0.11,0.22,0.11,0.22,1.0,1.0,0.7,1.8,0.11,0.08,0.19,0.11,0.19,Matches
566,Christoph Daferner\e5be34dd,de GER,FW,Freiburg,de Bundesliga,20,1998,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
567,Colin Dagba\29c02c9f,fr FRA,DF,Paris S-G,fr Ligue 1,19,1998,17,9,918,10.2,0,2,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,0.1,0.1,1.4,1.5,0.01,0.14,0.14,0.01,0.14,Matches
568,Mahmoud Dahoud\db4ed67b,de GER,MF,Dortmund,de Bundesliga,22,1996,14,7,697,7.7,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,0.7,0.7,0.8,1.6,0.09,0.11,0.20,0.09,0.20,Matches
569,Leon Dajaku\aeaf1bc1,de GER,MFFW,Stuttgart,de Bundesliga,17,2001,2,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
570,Felipe dal Belo\8cea6319,br BRA,DF,SPAL,it Serie A,34,1984,30,27,2361,26.2,3,2,3,0,0,13,0,0.11,0.08,0.19,0.11,0.19,2.1,2.1,0.1,2.2,0.08,0.00,0.08,0.08,0.08,Matches
571,Nicola Dalmonte\59a3efba,it ITA,MFFW,Genoa,it Serie A,20,1997,3,0,44,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.54,0.07,0.60,0.54,0.60,Matches
572,Diogo Dalot\d9565625,pt POR,DFMF,Manchester Utd,eng Premier League,19,1999,16,12,1013,11.3,0,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,0.5,0.5,2.0,2.5,0.05,0.18,0.22,0.05,0.22,Matches
573,Matty Daly\03e48abb,eng ENG,MF,Huddersfield,eng Premier League,17,2001,2,0,75,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
574,Vitalie Damașcan\54e0c0cc,md MDA,MF,Torino,it Serie A,19,1999,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
575,Loïc Damour\074d8166,fr FRA,MF,Cardiff City,eng Premier League,27,1991,2,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.08,0.00,0.08,0.08,0.08,Matches
576,Charlie Daniels\9d107085,eng ENG,DF,Bournemouth,eng Premier League,31,1986,21,17,1585,17.6,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,0.4,0.4,0.6,1.1,0.03,0.03,0.06,0.03,0.06,Matches
577,Danilo\94b2001f,br BRA,DF,Manchester City,eng Premier League,27,1991,11,9,807,9.0,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,0.5,0.5,0.3,0.8,0.05,0.04,0.09,0.05,0.09,Matches
578,Scott Dann\52105203,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,10,7,663,7.4,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
579,Kevin Danso\6e33125f,at AUT,DF,Augsburg,de Bundesliga,19,1998,18,13,1247,13.9,1,1,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,0.5,0.5,0.0,0.6,0.04,0.00,0.04,0.04,0.04,Matches
580,Dante\fd2bc67d,br BRA,DF,Nice,fr Ligue 1,34,1983,36,36,3226,35.8,1,1,1,0,0,11,0,0.03,0.03,0.06,0.03,0.06,1.2,1.2,0.3,1.5,0.03,0.01,0.04,0.03,0.04,Matches
581,Palkó Dárdai\db7161ed,hu HUN,MFFW,Hertha BSC,de Bundesliga,19,1999,7,1,113,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.09,0.06,0.15,0.09,0.15,Matches
582,Sergi Darder\070a3904,es ESP,MF,Espanyol,es La Liga,24,1993,34,32,2709,30.1,5,2,5,0,0,8,1,0.17,0.07,0.23,0.17,0.23,3.5,3.5,4.4,8.0,0.12,0.15,0.26,0.12,0.26,Matches
583,Vladimír Darida\3eb0f2df,cz CZE,MF,Hertha BSC,de Bundesliga,27,1990,10,3,376,4.2,0,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,1.1,1.1,1.0,2.2,0.27,0.25,0.52,0.27,0.52,Matches
584,Matteo Darmian\96e0490d,it ITA,DF,Manchester Utd,eng Premier League,28,1989,6,5,443,4.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches
585,Alphonso Davies\d781d855,ca CAN,FWMF,Bayern Munich,de Bundesliga,17,2000,6,0,80,0.9,1,0,1,0,0,1,0,1.13,0.00,1.13,1.13,1.13,0.2,0.2,0.0,0.2,0.19,0.00,0.19,0.19,0.19,Matches
586,Ben Davies\44781702,wls WAL,DF,Tottenham,eng Premier League,25,1993,27,20,1844,20.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,2.0,2.9,0.04,0.10,0.14,0.04,0.14,Matches
587,Tom Davies\9228b07c,eng ENG,MF,Everton,eng Premier League,20,1998,16,10,980,10.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.9,0.03,0.05,0.08,0.03,0.08,Matches
588,Steven Davis\cf15bbb1,nir NIR,MF,Southampton,eng Premier League,33,1985,3,1,98,1.1,0,1,0,0,0,0,0,0.00,0.92,0.92,0.00,0.92,0.0,0.0,0.7,0.7,0.00,0.62,0.62,0.00,0.62,Matches
589,Kevin De Bruyne\e46012d4,be BEL,MF,Manchester City,eng Premier League,27,1991,19,11,975,10.8,2,2,2,0,0,2,0,0.18,0.18,0.37,0.18,0.37,2.1,2.1,3.4,5.6,0.20,0.32,0.52,0.20,0.52,Matches
590,Sebastien De Maio\952a03fe,fr FRA,DF,Udinese,it Serie A,31,1987,16,13,1173,13.0,1,0,1,0,0,1,1,0.08,0.00,0.08,0.08,0.08,0.9,0.9,0.1,0.9,0.07,0.01,0.07,0.07,0.07,Matches
591,Sebastien De Maio\952a03fe,fr FRA,DF,Bologna,it Serie A,31,1987,6,6,491,5.5,0,1,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,0.0,0.0,0.1,0.1,0.00,0.01,0.02,0.00,0.02,Matches
592,Rodrigo De Paul\162efffd,ar ARG,MFFW,Udinese,it Serie A,24,1994,36,36,3189,35.4,9,9,6,3,6,7,0,0.25,0.25,0.51,0.17,0.42,9.4,4.9,8.1,12.9,0.27,0.23,0.49,0.14,0.37,Matches
593,Daniele De Rossi\532d2690,it ITA,MF,Roma,it Serie A,35,1983,18,15,1270,14.1,1,1,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,0.9,0.9,0.9,1.8,0.07,0.06,0.13,0.07,0.13,Matches
594,Mattia De Sciglio\ae4e2852,it ITA,DF,Juventus,it Serie A,25,1992,22,19,1743,19.4,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,0.8,0.9,0.01,0.04,0.05,0.01,0.05,Matches
595,Lorenzo De Silvestri\e74f0e59,it ITA,DFMF,Torino,it Serie A,30,1988,32,30,2415,26.8,2,4,2,0,0,3,0,0.07,0.15,0.22,0.07,0.22,2.7,2.7,3.5,6.2,0.10,0.13,0.23,0.10,0.23,Matches
596,Lucas Deaux\44f8c299,fr FRA,MF,Guingamp,fr Ligue 1,29,1988,18,17,1188,13.2,3,1,3,0,0,4,0,0.23,0.08,0.30,0.23,0.30,1.7,1.7,1.2,2.9,0.13,0.09,0.22,0.13,0.22,Matches
597,Mathieu Debuchy\92232aad,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,24,23,1941,21.6,4,3,4,0,0,5,1,0.19,0.14,0.32,0.19,0.32,2.3,2.3,1.4,3.6,0.11,0.06,0.17,0.11,0.17,Matches
598,Troy Deeney\82e34b69,eng ENG,FW,Watford,eng Premier League,30,1988,32,28,2545,28.3,9,5,8,1,1,4,1,0.32,0.18,0.50,0.28,0.46,10.3,9.5,4.8,14.3,0.36,0.17,0.53,0.34,0.50,Matches
599,Jermain Defoe\f1e8372d,eng ENG,FW,Bournemouth,eng Premier League,35,1982,4,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,1.68,0.00,1.68,1.68,1.68,Matches
600,Steven Defour\73489527,be BEL,MF,Burnley,eng Premier League,30,1988,6,6,448,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
601,Grégoire Defrel\854ee61a,mq MTQ,FWMF,Sampdoria,it Serie A,27,1991,36,26,2339,26.0,11,3,11,0,0,2,0,0.42,0.12,0.54,0.42,0.54,7.7,7.7,3.1,10.8,0.30,0.12,0.42,0.30,0.42,Matches
602,Alessandro Deiola\7f267d66,it ITA,MFFW,Parma,it Serie A,22,1995,10,5,545,6.1,0,1,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,0.3,0.3,0.0,0.3,0.05,0.01,0.06,0.05,0.06,Matches
603,Alessandro Deiola\7f267d66,it ITA,MF,Cagliari,it Serie A,22,1995,10,5,450,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.09,0.01,0.10,0.09,0.10,Matches
604,Romain Del Castillo\0be95d34,fr FRA,FWMF,Rennes,fr Ligue 1,22,1996,29,15,1343,14.9,0,3,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,0.8,0.8,3.1,3.9,0.05,0.21,0.26,0.05,0.26,Matches
605,Thomas Delaney\fe641c1a,dk DEN,MF,Dortmund,de Bundesliga,26,1991,30,27,2283,25.4,3,5,3,0,0,7,0,0.12,0.20,0.32,0.12,0.32,2.4,2.4,1.4,3.8,0.09,0.06,0.15,0.09,0.15,Matches
606,Moisés Delgado\248c409d,es ESP,DF,Valladolid,es La Liga,24,1994,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.01,0.06,0.06,0.01,0.06,Matches
607,Cristian Dell'Orco\b0243215,it ITA,DF,Empoli,it Serie A,24,1994,12,12,1035,11.5,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,1.0,1.0,0.1,1.0,0.09,0.00,0.09,0.09,0.09,Matches
608,Cristian Dell'Orco\b0243215,it ITA,DF,Sassuolo,it Serie A,24,1994,3,1,110,1.2,0,1,0,0,0,0,0,0.00,0.82,0.82,0.00,0.82,0.1,0.1,0.2,0.3,0.05,0.18,0.23,0.05,0.23,Matches
609,Andy Delort\d33c706e,dz ALG,FW,Montpellier,fr Ligue 1,26,1991,36,36,3115,34.6,14,7,11,3,3,4,0,0.40,0.20,0.61,0.32,0.52,13.7,11.5,5.9,17.3,0.40,0.17,0.57,0.33,0.50,Matches
610,Fabian Delph\111c3236,eng ENG,DF,Manchester City,eng Premier League,28,1989,11,8,725,8.1,0,1,0,0,0,1,1,0.00,0.12,0.12,0.00,0.12,0.1,0.1,0.3,0.4,0.01,0.04,0.05,0.01,0.05,Matches
611,Mousa Dembélé\f7ee69fb,be BEL,MF,Tottenham,eng Premier League,31,1987,10,7,515,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
612,Moussa Dembélé\e7986081,fr FRA,FW,Lyon,fr Ligue 1,22,1996,33,21,2016,22.4,15,4,14,1,2,1,0,0.67,0.18,0.85,0.62,0.80,16.6,15.1,3.5,18.6,0.74,0.16,0.90,0.67,0.83,Matches
613,Ousmane Dembélé\b19db005,fr FRA,FWMF,Barcelona,es La Liga,21,1997,29,20,1661,18.5,8,5,8,0,0,1,0,0.43,0.27,0.70,0.43,0.70,3.7,3.7,4.7,8.4,0.20,0.26,0.46,0.20,0.46,Matches
614,Jessy Deminguet\a6138e4a,fr FRA,MFFW,Caen,fr Ligue 1,20,1998,20,15,1269,14.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.02,0.01,0.04,0.02,0.04,Matches
615,Merih Demiral\e3cceee6,tr TUR,DF,Sassuolo,it Serie A,20,1998,14,14,1260,14.0,2,0,2,0,0,3,0,0.14,0.00,0.14,0.14,0.14,1.0,1.0,0.2,1.2,0.07,0.02,0.08,0.07,0.08,Matches
